"district_id","2014"
"d314",9.5
"d301",14.6
"d322",5.9
"d323",7.4
"d315",7.1
"d324",13.9
"d216",7.2
"d316",12.8
"d302",12.4
"d303",22.6
"d217",9
"d218",37.8
"d201",22.9
"d420",20.1
"d117",12.2
"d219",13
"d118",10.5
"d220",9.8
"d225",22.6
"d416",6.3
"d401",5.5
"d402",9.6
"d202",14.2
"d221",12.6
"d119",11.6
"d120",10.6
"d226",18.9
"d317",16.4
"d121",9.2
"d304",23.8
"d403",6.5
"d417",23
"d203",27.7
"d418",9.9
"d204",31.5
"d318",23
"d404",7.7
"d405",10.7
"d213",27.6
"d101",15.2
"d222",24.6
"d122",19.1
"d102",24.3
"d205",29.3
"d413",13.8
"d414",7.3
"d206",36.8
"d406",9.6
"d207",28.4
"d112",24.6
"d407",16.3
"d103",11.7
"d227",14.9
"d419",22.2
"d421",17.8
"d408",10.2
"d305",24.4
"d319",24.7
"d325",9.3
"d306",31.2
"d208",29.5
"d228",14.7
"d123",11.2
"d422",17.4
"d415",17.4
"d326",18.1
"d307",6.6
"d229",9.7
"d104",20.6
"d124",28.6
"d114",24.2
"d223",28.6
"d320",4.2
"d105",22.6
"d409",23.7
"d214",12.5
"d209",30.7
"d410",14.2
"d423",8.5
"d115",19.5
"d308",29.2
"d309",9.1
"d106",24.3
"d107",21.2
"d108",25.9
"d311",23.3
"d116",20.5
"d109",21.1
"d230",14.3
"d224",5.7
"d327",19.9
"d310",11.8
"d231",8.3
"d424",12.2
"d411",6.5
"d328",7
"d329",6.6
"d321",9.2
"d312",11.6
"d210",22.2
"d110",19.9
"d425",8.6
"d412",14.9
"d111",15.7
"d232",21
"d426",8.9
"d215",33.2
"d211",25.6
"d212",20.1
"d113",19.8
"d313",14.4
"d330",12.1
