"district_id","district_name","year","budget_type","value"
"d314","Abim",2013,"actual",1.235205222
"d314","Abim",2014,"actual",2.502296954
"d314","Abim",2015,"actual",2.057998188
"d314","Abim",2015,"approved",2.057998188
"d314","Abim",2016,"actual",2.347885723
"d314","Abim",2016,"proposed",2.36064212
"d314","Abim",2019,"proposed",1
"d301","Adjumani",2013,"actual",1.193934124
"d301","Adjumani",2014,"actual",1.411217684
"d301","Adjumani",2015,"approved",1.580623345
"d301","Adjumani",2015,"actual",1.580623345
"d301","Adjumani",2016,"proposed",1.61364958
"d301","Adjumani",2016,"actual",1.673787688
"d301","Adjumani",2017,"actual",1.134584252
"d301","Adjumani",2018,"approved",1
"d301","Adjumani",2019,"proposed",1
"d322","Agago",2013,"actual",1.137354092
"d322","Agago",2014,"actual",2.239383845
"d322","Agago",2015,"actual",1.990885464
"d322","Agago",2015,"approved",1.990885464
"d322","Agago",2016,"proposed",2.191113342
"d322","Agago",2016,"actual",1.492727988
"d322","Agago",2019,"proposed",1
"d323","Alebtong",2013,"actual",2.077731484
"d323","Alebtong",2014,"actual",4.815478809
"d323","Alebtong",2015,"actual",2.994456621
"d323","Alebtong",2015,"approved",2.994456621
"d323","Alebtong",2016,"approved",1.000258776
"d323","Alebtong",2016,"proposed",2.550075943
"d323","Alebtong",2016,"actual",3.706730823
"d323","Alebtong",2017,"approved",0.747272891
"d323","Alebtong",2017,"actual",2.069804033
"d323","Alebtong",2019,"proposed",2
"d315","Amolatar",2013,"actual",0.998636372
"d315","Amolatar",2014,"actual",2.652027371
"d315","Amolatar",2015,"approved",2.763019653
"d315","Amolatar",2015,"actual",2.764030595
"d315","Amolatar",2016,"approved",1.038682387
"d315","Amolatar",2016,"actual",2.822657327
"d315","Amolatar",2016,"proposed",2.817102801
"d315","Amolatar",2017,"approved",1.769559645
"d315","Amolatar",2017,"actual",2.198432456
"d315","Amolatar",2019,"proposed",4
"d324","Amudat",2013,"actual",0.306228093
"d324","Amudat",2014,"actual",2.485501769
"d324","Amudat",2015,"approved",1.665546474
"d324","Amudat",2015,"actual",1.665546474
"d324","Amudat",2016,"approved",0.895086718
"d324","Amudat",2016,"proposed",1.534840297
"d324","Amudat",2016,"actual",1.85760389
"d324","Amudat",2017,"actual",2.069099584
"d324","Amudat",2017,"approved",0.943799515
"d324","Amudat",2019,"proposed",1
"d216","Amuria",2013,"actual",0.987707239
"d216","Amuria",2014,"actual",2.504108334
"d216","Amuria",2015,"approved",2.702574678
"d216","Amuria",2015,"actual",2.702574678
"d216","Amuria",2016,"approved",0.929851303
"d216","Amuria",2016,"proposed",2.692892205
"d216","Amuria",2016,"actual",2.849326571
"d216","Amuria",2017,"approved",1.062156662
"d216","Amuria",2017,"actual",2.560169377
"d216","Amuria",2019,"proposed",5
"d316","Amuru",2013,"actual",1.419222616
"d316","Amuru",2014,"actual",2.738246567
"d316","Amuru",2015,"actual",2.13127732
"d316","Amuru",2015,"approved",2.13127732
"d316","Amuru",2016,"actual",2.484235045
"d316","Amuru",2016,"proposed",2.703096876
"d316","Amuru",2016,"approved",1.522303286
"d316","Amuru",2017,"actual",2.424495698
"d316","Amuru",2017,"approved",1.48098332
"d302","Apac",2013,"actual",0.750350476
"d302","Apac",2014,"actual",1.2498882
"d302","Apac",2015,"actual",1.24668028
"d302","Apac",2015,"approved",1.246752405
"d302","Apac",2016,"proposed",1.087379576
"d302","Apac",2016,"approved",1.136002457
"d302","Apac",2016,"actual",1.318383842
"d302","Apac",2017,"approved",1.096199241
"d302","Apac",2019,"proposed",2
"d303","Arua",2013,"actual",2.828477588
"d303","Arua",2014,"actual",3.866389167
"d303","Arua",2015,"approved",4.025233896
"d303","Arua",2016,"actual",4.130716814
"d303","Arua",2016,"approved",6.96802266
"d303","Arua",2017,"approved",5.786437017
"d303","Arua",2017,"actual",4.276503322
"d303","Arua",2018,"approved",2
"d303","Arua",2019,"proposed",2
"d217","Budaka",2013,"actual",1.86617633
"d217","Budaka",2014,"actual",2.957391916
"d217","Budaka",2015,"approved",1.665131723
"d217","Budaka",2015,"actual",1.665131723
"d217","Budaka",2016,"proposed",1.585696689
"d217","Budaka",2016,"actual",1.738795025
"d217","Budaka",2017,"actual",1.298996415
"d217","Budaka",2018,"approved",1
"d217","Budaka",2019,"proposed",2
"d218","Bududa",2013,"actual",1.404931902
"d218","Bududa",2014,"actual",2.053989162
"d218","Bududa",2015,"actual",2.019121556
"d218","Bududa",2015,"approved",2.019121556
"d218","Bududa",2016,"proposed",2.146978243
"d218","Bududa",2016,"actual",2.140894365
"d218","Bududa",2016,"approved",1.479087841
"d218","Bududa",2017,"approved",1.183576662
"d218","Bududa",2017,"actual",1.798340469
"d218","Bududa",2018,"approved",1
"d218","Bududa",2019,"proposed",1
"d201","Bugiri",2013,"actual",2.280430175
"d201","Bugiri",2014,"actual",2.015354767
"d201","Bugiri",2015,"actual",1.927994505
"d201","Bugiri",2015,"approved",1.927994505
"d201","Bugiri",2016,"proposed",2.645863875
"d201","Bugiri",2016,"actual",1.927994505
"d201","Bugiri",2017,"approved",8.415550172
"d201","Bugiri",2019,"proposed",1
"d420","Buhweju",2013,"actual",0.854197729
"d420","Buhweju",2014,"actual",1.740737792
"d420","Buhweju",2015,"actual",2.175329568
"d420","Buhweju",2015,"approved",2.175329568
"d420","Buhweju",2016,"actual",2.312739042
"d420","Buhweju",2016,"proposed",2.323713986
"d420","Buhweju",2019,"proposed",2
"d117","Buikwe",2013,"actual",3.04352144
"d117","Buikwe",2014,"actual",15.51601755
"d117","Buikwe",2015,"actual",14.78348467
"d117","Buikwe",2015,"approved",14.78348467
"d117","Buikwe",2016,"actual",15.08825748
"d117","Buikwe",2016,"proposed",13.45027322
"d117","Buikwe",2016,"approved",1.863261691
"d117","Buikwe",2017,"approved",6.972196193
"d117","Buikwe",2017,"actual",28.25647561
"d117","Buikwe",2018,"approved",3
"d117","Buikwe",2019,"proposed",3
"d219","Bukedea",2013,"actual",1.359053784
"d219","Bukedea",2014,"actual",4.671810632
"d219","Bukedea",2015,"approved",4.480229294
"d219","Bukedea",2015,"actual",4.480229294
"d219","Bukedea",2016,"proposed",3.410409974
"d219","Bukedea",2016,"approved",0.96796273
"d219","Bukedea",2016,"actual",3.517518962
"d219","Bukedea",2017,"approved",0.936182105
"d219","Bukedea",2019,"proposed",4
"d118","Bukomansimbi",2013,"actual",0.842221576
"d118","Bukomansimbi",2014,"actual",1.276371917
"d118","Bukomansimbi",2015,"actual",0.892807355
"d118","Bukomansimbi",2015,"approved",0.892807355
"d118","Bukomansimbi",2016,"proposed",1.013458847
"d118","Bukomansimbi",2016,"actual",1.034532909
"d118","Bukomansimbi",2019,"proposed",1
"d220","Bukwo",2013,"actual",0.559023786
"d220","Bukwo",2014,"actual",1.842360513
"d220","Bukwo",2015,"approved",1.474765855
"d220","Bukwo",2016,"actual",1.076577002
"d220","Bukwo",2019,"proposed",2
"d225","Bulambuli",2013,"actual",1.101713203
"d225","Bulambuli",2014,"actual",1.663319371
"d225","Bulambuli",2015,"approved",1.06111388
"d225","Bulambuli",2015,"actual",1.06111388
"d225","Bulambuli",2016,"actual",1.432557277
"d225","Bulambuli",2016,"approved",1.513167752
"d225","Bulambuli",2016,"proposed",1.503712998
"d225","Bulambuli",2017,"approved",1.481135652
"d416","Buliisa",2013,"actual",2.972373727
"d416","Buliisa",2014,"actual",4.301966324
"d416","Buliisa",2015,"approved",3.762553715
"d416","Buliisa",2015,"actual",3.762553715
"d416","Buliisa",2016,"proposed",5.527741864
"d416","Buliisa",2016,"actual",4.884211801
"d416","Buliisa",2016,"approved",2.551458461
"d416","Buliisa",2017,"approved",2.604444922
"d416","Buliisa",2019,"proposed",5
