"id","entity-name","year","value"
"d18974","Baringo",2009,21.6
"d18975","Bomet",2009,12.2
"d18987","Bungoma",2009,17.7
"d18988","Busia",2009,26.8
"d18976","Elgeyo-Marakwet",2009,16.6
"d18955","Embu",2009,14.2
"d18965","Garissa",2009,20.3
"d18968","Homa Bay",2009,15.2
"d18956","Isiolo",2009,28.4
"d18991","Kajiado",2009,2.5
"d18989","Kakamega",2009,17.4
"d18977","Kericho",2009,11.5
"d18943","Kiambu",2009,6.5
"d18949","Kilifi",2009,25.8
"d18944","Kirinyaga",2009,5.9
"d18969","Kisii",2009,21.7
"d18970","Kisumu",2009,14.2
"d18957","Kitui",2009,22.2
"d18950","Kwale",2009,28.4
"d18978","Laikipia",2009,14.1
"d18951","Lamu",2009,6.3
"d18958","Machakos",2009,19.8
"d18959","Makueni",2009,22.2
"d18966","Mandera",2009,45.7
"d18960","Marsabit",2009,42.2
"d18961","Meru",2009,6.2
"d18971","Migori",2009,19
"d18952","Mombasa",2009,8.7
"d18946","Murang'a",2009,10.7
"d18964","Nairobi",2009,6.9
"d18979","Nakuru",2009,12.1
"d18980","Nandi",2009,13.7
"d18981","Narok",2009,10.2
"d18962","Nithi",2009,12
"d18972","Nyamira",2009,14.3
"d18947","Nyandarua",2009,17.5
"d18948","Nyeri",2009,11.6
"d18982","Samburu",2009,42.4
"d18973","Siaya",2009,11.8
"d18953","Taita Taveta",2009,17.6
"d18954","Tana River",2009,29.9
"d18983","Trans-Nzoia",2009,15.1
"d18984","Turkana",2009,67.5
"d18985","Uasin Gishu",2009,11.4
"d18990","Vihiga",2009,11.9
"d18967","Wajir",2009,38.1
"d18986","West Pokot",2009,25.8
