"district_id","2016"
"d18974",41.4
"d18975",32.8
"d18987",32.4
"d18988",59.5
"d18976",44.8
"d18955",28.3
"d18965",45.2
"d18968",22.7
"d18956",34.2
"d18991",36.9
"d18989",33.3
"d18977",31.4
"d18943",23.5
"d18949",48.4
"d18944",18.8
"d18969",44.5
"d18970",32.5
"d18957",39.4
"d18950",41.1
"d18978",28.5
"d18951",19.9
"d18958",24.1
"d18959",30.7
"d18966",61.9
"d18960",55.6
"d18961",15.5
"d18971",32
"d18952",23.6
"d18946",22.7
"d18964",16.1
"d18979",19.6
"d18980",31.5
"d18981",22.1
"d18962",31.2
"d18972",36.3
"d18947",29.8
"d18948",15.5
"d18982",60.1
"d18973",27.3
"d18953",38.9
"d18954",55.4
"d18983",33.3
"d18984",66.1
"d18985",38.2
"d18990",36.6
"d18967",41.3
"d18986",57.3
