"district_id","district_name","year","value"
"d18974","Baringo",2016,41.4
"d18975","Bomet",2016,32.8
"d18987","Bungoma",2016,32.4
"d18988","Busia",2016,59.5
"d18976","Elgeyo-Marakwet",2016,44.8
"d18955","Embu",2016,28.3
"d18965","Garissa",2016,45.2
"d18968","Homa Bay",2016,22.7
"d18956","Isiolo",2016,34.2
"d18991","Kajiado",2016,36.9
"d18989","Kakamega",2016,33.3
"d18977","Kericho",2016,31.4
"d18943","Kiambu",2016,23.5
"d18949","Kilifi",2016,48.4
"d18944","Kirinyaga",2016,18.8
"d18969","Kisii",2016,44.5
"d18970","Kisumu",2016,32.5
"d18957","Kitui",2016,39.4
"d18950","Kwale",2016,41.1
"d18978","Laikipia",2016,28.5
"d18951","Lamu",2016,19.9
"d18958","Machakos",2016,24.1
"d18959","Makueni",2016,30.7
"d18966","Mandera",2016,61.9
"d18960","Marsabit",2016,55.6
"d18961","Meru",2016,15.5
"d18971","Migori",2016,32
"d18952","Mombasa",2016,23.6
"d18946","Murang'a",2016,22.7
"d18964","Nairobi",2016,16.1
"d18979","Nakuru",2016,19.6
"d18980","Nandi",2016,31.5
"d18981","Narok",2016,22.1
"d18962","Nithi",2016,31.2
"d18972","Nyamira",2016,36.3
"d18947","Nyandarua",2016,29.8
"d18948","Nyeri",2016,15.5
"d18982","Samburu",2016,60.1
"d18973","Siaya",2016,27.3
"d18953","Taita Taveta",2016,38.9
"d18954","Tana River",2016,55.4
"d18983","Trans-Nzoia",2016,33.3
"d18984","Turkana",2016,66.1
"d18985","Uasin Gishu",2016,38.2
"d18990","Vihiga",2016,36.6
"d18967","Wajir",2016,41.3
"d18986","West Pokot",2016,57.3
