"district_id","district_name","year","value"
"d314","Abim",2014,12.0513245948786
"d301","Adjumani",2014,5.17748244612357
"d322","Agago",2014,4.1841583244914
"d323","Alebtong",2014,1.74888667906092
"d315","Amolatar",2014,1.75106314548118
"d324","Amudat",2014,65.0619514713474
"d216","Amuria",2014,4.10828486867976
"d316","Amuru",2014,3.46575118522151
"d302","Apac",2014,1.70399832530877
"d303","Arua",2014,2.45508777910346
"d217","Budaka",2014,0.61419104574107
"d218","Bududa",2014,1.5098848577015
"d201","Bugiri",2014,0.810618566386171
"d420","Buhweju",2014,2.08492654457637
"d117","Buikwe",2014,0.548334065126158
"d219","Bukedea",2014,1.39929484354341
"d118","Bukomansimbi",2014,0.754332313965342
"d220","Bukwo",2014,3.19148936170213
"d225","Bulambuli",2014,1.70691579998825
"d416","Buliisa",2014,1.11306114908553
"d401","Bundibugyo",2014,2.05274666428667
"d402","Bushenyi",2014,0.710420802678189
"d202","Busia",2014,0.540223498178675
"d221","Butaleja",2014,0.998287362538309
"d119","Butambala",2014,0.708300541641591
"d120","Buvuma",2014,0.877541296060991
"d226","Buyende",2014,1.9419219964722
"d317","Dokolo",2014,1.4018691588785
"d121","Gomba",2014,0.864389967408247
"d304","Gulu",2014,1.19414661083245
"d403","Hoima",2014,1.5666565780461
"d417","Ibanda",2014,0.9562593171654
"d203","Iganga",2014,0.580489325229858
"d418","Isingiro",2014,2.14095875578305
"d204","Jinja",2014,0.354626741131961
"d318","Kaabong",2014,61.602191030469
"d404","Kabale",2014,3.16408437558335
"d405","Kabarole",2014,1.09080738392691
"d213","Kaberamaido",2014,1.51558110163157
"d101","Kalangala",2014,0.512437810945274
"d222","Kaliro",2014,0.945615465238151
"d122","Kalungu",2014,0.661244781234163
"d102","Kampala",2014,0.0228313794479132
"d205","Kamuli",2014,0.92023234536905
"d413","Kamwenge",2014,2.42541100060889
"d414","Kanungu",2014,1.41134435015632
"d206","Kapchorwa",2014,1.36563087669025
"d406","Kasese",2014,0.934807932923935
"d207","Katakwi",2014,4.30995254501723
"d112","Kayunga",2014,0.891249194852313
"d407","Kibaale",2014,1.25236154513373
"d103","Kiboga",2014,1.05952101432261
"d227","Kibuku",2014,0.989624450208639
"d419","Kiruhura",2014,1.86094252052838
"d421","Kiryandongo",2014,2.66306223398136
"d408","Kisoro",2014,2.88688611499349
"d305","Kitgum",2014,5.5356782906672
"d319","Koboko",2014,1.71013535820403
"d325","Kole",2014,1.92045595341346
"d306","Kotido",2014,40.4126862820023
"d208","Kumi",2014,1.57827663954514
"d228","Kween",2014,3.70266636791396
"d123","Kyankwanzi",2014,1.51975047623035
"d422","Kyegegwa",2014,1.67829373470305
"d415","Kyenjojo",2014,1.87362073109446
"d326","Lamwo",2014,9.15562731642875
"d307","Lira",2014,1.01197087498457
"d229","Luuka",2014,0.919519505983638
"d104","Luwero",2014,0.582841303893835
"d124","Lwengo",2014,0.852750809061489
"d114","Lyantonde",2014,1.33242889674887
"d223","Manafwa",2014,1.1604460721781
"d320","Maracha",2014,1.14165954278466
"d105","Masaka",2014,0.401240678413515
"d409","Masindi",2014,1.64626164626165
"d214","Mayuge",2014,1.48887280052882
"d209","Mbale",2014,1.36910575098122
"d410","Mbarara",2014,0.608778101711136
"d423","Mitooma",2014,0.821277878239904
"d115","Mityana",2014,0.735450197909773
"d308","Moroto",2014,68.0005432076411
"d309","Moyo",2014,1.78184910327767
"d106","Mpigi",2014,0.974868227557377
"d107","Mubende",2014,1.16805595034275
"d108","Mukono",2014,0.663062116267493
"d311","Nakapiripirit",2014,74.4133858267716
"d116","Nakaseke",2014,0.955788987648621
"d109","Nakasongola",2014,0.959371048435868
"d230","Namayingo",2014,1.17523853851524
"d224","Namutumba",2014,0.926681817178916
"d327","Napak",2014,73.0721971925383
"d310","Nebbi",2014,2.1189451787537
"d231","Ngora",2014,1.88599458728011
"d424","Ntoroko",2014,1.54210299813513
"d411","Ntungamo",2014,0.870368187355102
"d328","Nwoya",2014,2.29889439573008
"d329","Otuke",2014,2.77841038487816
"d321","Oyam",2014,2.36100035297347
"d312","Pader",2014,4.82728337236534
"d210","Pallisa",2014,1.38069460495104
"d110","Rakai",2014,1.3254129038904
"d425","Rubirizi",2014,0.802389801660356
"d412","Rukungiri",2014,1.23890239866469
"d111","Sembabule",2014,1.38805834918909
"d232","Serere",2014,3.20916184243645
"d426","Sheema",2014,0.577633007600434
"d215","Sironko",2014,1.23941409515502
"d211","Soroti",2014,2.68627379609071
"d212","Tororo",2014,1.33484030633124
"d113","Wakiso",2014,0.397140745963365
"d313","Yumbe",2014,3.3979356712225
"d330","Zombo",2014,1.98745798030235
