"id","year","value"
"d101",2016,16.1122376939228
"d103",2016,5.3111099925232
"d104",2016,2.06135610440921
"d105",2016,2.88662955707565
"d106",2016,4.72114630435763
"d107",2016,5.37216275614056
"d108",2016,0.0923461719019898
"d109",2016,4.36961861801544
"d110",2016,2.49199573569038
"d111",2016,4.20644592200153
"d112",2016,3.10735960490781
"d113",2016,2.54747244689278
"d114",2016,3.573499978708
"d115",2016,2.31158299355749
"d116",2016,3.93714631853271
"d117",2016,2.70018414349361
"d118",2015,2.95854682838174
"d119",2016,1.67486269914711
"d120",2016,7.19725561427002
"d121",2016,2.73278897026151
"d122",2016,1.6284100441959
"d123",2016,5.45931339544995
"d124",2016,3.08580960389739
"d201",2016,4.29791027259516
"d202",2016,3.0196079619195
"d203",2016,2.35420882062212
"d204",2016,1.85956130066607
"d205",2016,2.7786140666743
"d206",2016,4.65146231985886
"d207",2016,3.89559353889075
"d208",2016,3.86914345069199
"d209",2016,2.58474008745224
"d210",2016,4.21941385789732
"d211",2016,20.5895236246539
"d212",2016,2.73904236201718
"d213",2016,5.22681548855723
"d214",2016,3.10141905591397
"d215",2016,4.94184466895133
"d216",2016,4.77473538409866
"d217",2016,3.72226344224999
"d218",2016,4.57963583105236
"d219",2016,3.79995341283962
"d220",2016,3.19612906724975
"d221",2016,2.97669585380046
"d222",2016,2.56989007220349
"d223",2016,3.84478455544366
"d224",2016,2.97836088734162
"d225",2016,6.24290956414578
"d226",2016,3.28562718421122
"d227",2016,3.38882776486066
"d228",2016,5.48810650141477
"d229",2015,2.63671261221039
"d230",2016,6.40820265976177
"d231",2016,5.87266776967117
"d232",2016,2.8795172444756
"d301",2016,4.00364032300353
"d302",2016,2.56182909855192
"d303",2016,2.36440931402087
"d304",2016,2.11620993326559
"d305",2016,3.21757954406767
"d306",2016,5.31337210986613
"d307",2016,2.76828869312947
"d308",2014,18.8012206823571
"d309",2016,5.27636442875168
"d310",2016,3.85347706328145
"d311",2016,3.98892435031855
"d312",2016,4.10686392212455
"d313",2016,3.53189805855939
"d314",2016,2.62914868831527
"d315",2016,3.46876530051629
"d316",2016,2.87223644089315
"d317",2016,3.31590847886065
"d318",2016,6.31496248491028
"d319",2016,3.52183171382916
"d320",2016,5.21717628737978
"d321",2016,3.3467601832916
"d322",2016,3.71194415780881
"d323",2016,3.92268723213472
"d324",2016,4.37406929504702
"d325",2016,2.95327817617658
"d326",2016,5.48184322057075
"d327",2016,5.0441613615538
"d328",2016,3.02047984163184
"d329",2016,4.50439635440184
"d330",2016,3.73263723251937
"d401",2016,3.72715652986222
"d402",2016,2.38354474104518
"d403",2016,2.46251994323174
"d404",2016,6.09035581138933
"d405",2016,2.63038823125444
"d406",2016,4.16093216061464
"d407",2016,4.12901892160761
"d408",2016,2.77750267060776
"d409",2016,3.47824017323365
"d410",2016,1.86163889241958
"d411",2016,3.01603898326827
"d412",2016,2.27882887385513
"d413",2016,3.84235171735358
"d414",2016,3.10984351264305
"d415",2016,10.1533657043673
"d416",2016,3.6849310829329
"d417",2016,3.6832593278431
"d418",2016,3.39313601728278
"d419",2016,4.10628137065151
"d420",2016,5.15246256421819
"d421",2016,4.93524316406821
"d422",2016,5.95771505588167
"d423",2016,3.61693352366388
"d424",2016,6.26960523034716
"d425",2016,4.51374303021412
"d426",2016,3.14262579938956
