"id","year","value"
"AF",2015,64.72311749
"AG",2020,0
"AL",2019,2.916138381
"AM",2016,1.221849545
"AO",2015,0
"AZ",2015,0
"BA",2019,6.593406593
"BD",2015,3.511705686
"BF",2016,21.42436412
"BI",2018,47.38947584
"BJ",2019,8.117054089
"BO",2015,1.366120219
"BR",2014,0
"BT",2015,26.96775453
"BW",2018,1.011393514
"BY",2015,0
"BZ",2017,4.577114428
"CD",2019,20.71076012
"CF",2015,28.86505809
"CG",2019,0.864464341
"CI",2018,8.742288429
"CL",2015,0.46728972
"CM",2019,1.021189686
"CO",2019,0
"CR",2019,0
"CV",2017,5.064708077
"DJ",2012,18.47879083
"DM",2018,13.91378574
"DO",2011,1.330150068
"DZ",2019,0
"EG",2019,0.254862508
"ET",2019,6.719927272
"FJ",2015,1.663201663
"FM",2020,47.99043062
"GA",2020,0
"GD",2019,8.963093146
"GE",2019,1.432114569
"GH",2017,4.285598333
"GM",2019,12.78012128
"GN",2017,11.77755586
"GQ",2019,0
"GT",2019,0
"GW",2016,32.07343413
"GY",2018,5.157847932
"HN",2019,2.139037433
"HT",2015,29.38140182
"ID",2015,0.22611645
"IN",2015,0
"IQ",2018,0
"IR",2016,0
"JM",2020,0.845546424
"JO",2020,10.60876462
"KE",2019,1.497718707
"KG",2015,6.606768052
"KH",2014,16.58795261
"KI",2019,35.99726776
"KM",2018,35.62899031
"KN",2020,8.381956912
"KZ",2019,0
"LA",2014,8.207803268
"LB",2020,0
"LC",2015,2.721268164
"LK",2018,0.729927007
"LR",2016,10.8365019
"LS",2020,6.893042191
"LY",2012,0
"MA",2019,0.611961057
"MD",2019,2.697371665
"ME",2019,0.573255429
"MG",2019,15.90808006
"MH",2018,60.07098492
"MK",2019,2.261790183
"ML",2018,11.59919457
"MM",2016,1.300578035
"MN",2016,0.82292432
"MR",2020,1.96208846
"MU",2015,1.923076923
"MV",2019,1.226279986
"MW",2018,15.33923304
"MX",2019,0
"MY",2015,0
"MZ",2015,12.31126597
"NA",2018,0.067083638
"NE",2019,22.97289554
"NG",2017,0
"NI",2014,6.056998557
"NP",2015,12.04301075
"PA",2014,0
"PE",2020,0.473933649
"PG",2015,12.69349845
"PH",2015,0
"PK",2016,2.151898734
"PW",2017,44.6557971
"PY",2020,0
"RS",2020,0.490677134
"RW",2018,18.56965735
"SB",2016,29.30800543
"SC",2016,4.914877868
"SD",2019,5.042594846
"SL",2019,29.2442323
"SN",2019,10.49360146
"SR",2019,0
"SS",2015,16.27906977
"ST",2018,49.91859329
"SV",2019,0.869856139
"SY",2010,0
"SZ",2020,1.513723025
"TD",2019,7.307542009
"TG",2018,12.86735504
"TH",2020,0
"TJ",2013,7.981642223
"TL",2018,6.827512513
"TN",2015,0.992240771
"TO",2016,22.51626898
"TR",2019,0
"TV",2016,25.26041667
"TZ",2018,6.896910434
"UA",2020,0
"UG",2020,3.58450945
"UY",2013,0
"UZ",2017,1.013800862
"VC",2019,4.590676521
"VN",2015,0.550055006
"VU",2020,6.870906402
"WS",2015,29.24095084
"XK",2020,0
"YE",2018,3.764640268
"ZA",2015,0
"ZM",2020,3.878939083
