"district_id","2016"
"d18974",9.7
"d18975",9.3
"d18987",9.5
"d18988",22.3
"d18976",13.4
"d18955",6.4
"d18965",24.1
"d18968",8.4
"d18956",15.5
"d18991",13.1
"d18989",9.5
"d18977",8.1
"d18943",6.6
"d18949",12.3
"d18944",3.5
"d18969",10.8
"d18970",8.7
"d18957",13.4
"d18950",11.1
"d18978",14.9
"d18951",5.5
"d18958",5.7
"d18959",8.8
"d18966",32.8
"d18960",23.4
"d18961",4.9
"d18971",8
"d18952",7.5
"d18946",6
"d18964",3.4
"d18979",7.8
"d18980",9.4
"d18981",6
"d18962",3.8
"d18972",9.1
"d18947",7.2
"d18948",2.4
"d18982",32.1
"d18973",8.7
"d18953",7.7
"d18954",20
"d18983",10.4
"d18984",46
"d18985",12.9
"d18990",11.5
"d18967",16.3
"d18986",20.1
