"id","entity-name","2009"
"d18974","Baringo",22.7
"d18975","Bomet",22.7
"d18987","Bungoma",22.7
"d18988","Busia",22.7
"d18976","Elgeyo-Marakwet",22.7
"d18955","Embu",22.7
"d18965","Garissa",22.7
"d18968","Homa Bay",22.7
"d18956","Isiolo",22.7
"d18991","Kajiado",22.7
"d18989","Kakamega",22.7
"d18977","Kericho",22.7
"d18943","Kiambu",22.7
"d18949","Kilifi",22.7
"d18944","Kirinyaga",22.7
"d18969","Kisii",22.7
"d18970","Kisumu",22.7
"d18957","Kitui",22.7
"d18950","Kwale",22.7
"d18978","Laikipia",22.7
"d18951","Lamu",22.7
"d18958","Machakos",22.7
"d18959","Makueni",22.7
"d18966","Mandera",22.7
"d18960","Marsabit",22.7
"d18961","Meru",22.7
"d18971","Migori",22.7
"d18952","Mombasa",22.7
"d18946","Murang'a",22.7
"d18964","Nairobi",22.7
"d18979","Nakuru",22.7
"d18980","Nandi",22.7
"d18981","Narok",22.7
"d18962","Nithi",22.7
"d18972","Nyamira",22.7
"d18947","Nyandarua",22.7
"d18948","Nyeri",22.7
"d18982","Samburu",22.7
"d18973","Siaya",22.7
"d18953","Taita Taveta",22.7
"d18954","Tana River",22.7
"d18983","Trans-Nzoia",22.7
"d18984","Turkana",22.7
"d18985","Uasin Gishu",22.7
"d18990","Vihiga",22.7
"d18967","Wajir",22.7
"d18986","West Pokot",22.7
