"id-to","entity-to-name","year","value"
"AF","Afghanistan",2015,30000
"AL","Albania",2015,170000
"BA","Bosnia & Herzegovina",2015,120000
"europe","Europe, regional",2015,140000
"GE","Georgia",2015,90000
"IQ","Iraq",2015,30000
"MK","Macedonia",2015,110000
"MD","Moldova",2015,310000
"NP","Nepal",2015,40000
"RS","Serbia",2015,90000
"SO","Somalia",2015,30000
"SY","Syria",2015,110000
"UA","Ukraine",2015,120000
"VN","Viet Nam",2015,10000
