"id","entity-name","year","value"
"d18974","Baringo",2009,96.2
"d18975","Bomet",2009,96.3
"d18987","Bungoma",2009,96.8
"d18988","Busia",2009,93.7
"d18976","Elgeyo-Marakwet",2009,100
"d18955","Embu",2009,94
"d18965","Garissa",2009,96.5
"d18968","Homa Bay",2009,97.2
"d18956","Isiolo",2009,99.1
"d18991","Kajiado",2009,97.1
"d18989","Kakamega",2009,97.7
"d18977","Kericho",2009,97.3
"d18943","Kiambu",2009,97.3
"d18949","Kilifi",2009,99.2
"d18944","Kirinyaga",2009,96.2
"d18969","Kisii",2009,99.1
"d18970","Kisumu",2009,98.3
"d18957","Kitui",2009,96
"d18950","Kwale",2009,87.8
"d18978","Laikipia",2009,96.3
"d18951","Lamu",2009,94.2
"d18958","Machakos",2009,96.6
"d18959","Makueni",2009,98
"d18966","Mandera",2009,40.8
"d18960","Marsabit",2009,96.5
"d18961","Meru",2009,91.3
"d18971","Migori",2009,97
"d18952","Mombasa",2009,98.6
"d18946","Murang'a",2009,96.1
"d18964","Nairobi",2009,98.8
"d18979","Nakuru",2009,96.9
"d18980","Nandi",2009,98.6
"d18981","Narok",2009,94.2
"d18962","Nithi",2009,95.3
"d18972","Nyamira",2009,98.1
"d18947","Nyandarua",2009,95.1
"d18948","Nyeri",2009,96.9
"d18982","Samburu",2009,96.9
"d18973","Siaya",2009,98.8
"d18953","Taita Taveta",2009,100
"d18954","Tana River",2009,95.3
"d18983","Trans-Nzoia",2009,90.9
"d18984","Turkana",2009,81.8
"d18985","Uasin Gishu",2009,97.8
"d18990","Vihiga",2009,92
"d18967","Wajir",2009,73.5
"d18986","West Pokot",2009,88.1
