"district_id","2014"
"d18974",47
"d18975",57.7
"d18987",58.2
"d18988",43.9
"d18976",58.9
"d18955",73.1
"d18965",18
"d18968",65.5
"d18956",28.7
"d18991",27.2
"d18989",53
"d18977",61
"d18943",75.6
"d18949",27.6
"d18944",82.1
"d18969",85.8
"d18970",57.7
"d18957",54.4
"d18950",25.2
"d18978",61.1
"d18951",51.7
"d18958",78.4
"d18959",84.5
"d18966",11.2
"d18960",15.7
"d18961",54
"d18971",50.7
"d18952",31.5
"d18946",86.1
"d18964",27.5
"d18979",60.5
"d18980",50
"d18981",23.4
"d18962",86.3
"d18972",69.8
"d18947",68.3
"d18948",84
"d18982",19.2
"d18973",67.7
"d18953",63.2
"d18954",21
"d18983",44.4
"d18984",11.9
"d18985",36.7
"d18990",80.2
"d18967",14.1
"d18986",19.5
