"id","entity-name","2009"
"d18974","Baringo",87.8
"d18975","Bomet",87.8
"d18987","Bungoma",87.8
"d18988","Busia",87.8
"d18976","Elgeyo-Marakwet",87.8
"d18955","Embu",87.8
"d18965","Garissa",87.8
"d18968","Homa Bay",87.8
"d18956","Isiolo",87.8
"d18991","Kajiado",87.8
"d18989","Kakamega",87.8
"d18977","Kericho",87.8
"d18943","Kiambu",87.8
"d18949","Kilifi",87.8
"d18944","Kirinyaga",87.8
"d18969","Kisii",87.8
"d18970","Kisumu",87.8
"d18957","Kitui",87.8
"d18950","Kwale",87.8
"d18978","Laikipia",87.8
"d18951","Lamu",87.8
"d18958","Machakos",87.8
"d18959","Makueni",87.8
"d18966","Mandera",87.8
"d18960","Marsabit",87.8
"d18961","Meru",87.8
"d18971","Migori",87.8
"d18952","Mombasa",87.8
"d18946","Murang'a",87.8
"d18964","Nairobi",87.8
"d18979","Nakuru",87.8
"d18980","Nandi",87.8
"d18981","Narok",87.8
"d18962","Nithi",87.8
"d18972","Nyamira",87.8
"d18947","Nyandarua",87.8
"d18948","Nyeri",87.8
"d18982","Samburu",87.8
"d18973","Siaya",87.8
"d18953","Taita Taveta",87.8
"d18954","Tana River",87.8
"d18983","Trans-Nzoia",87.8
"d18984","Turkana",87.8
"d18985","Uasin Gishu",87.8
"d18990","Vihiga",87.8
"d18967","Wajir",87.8
"d18986","West Pokot",87.8
