"id","entity-name","2009"
"d18974","Baringo",66.5
"d18975","Bomet",66.5
"d18987","Bungoma",66.5
"d18988","Busia",66.5
"d18976","Elgeyo-Marakwet",66.5
"d18955","Embu",66.5
"d18965","Garissa",66.5
"d18968","Homa Bay",66.5
"d18956","Isiolo",66.5
"d18991","Kajiado",66.5
"d18989","Kakamega",66.5
"d18977","Kericho",66.5
"d18943","Kiambu",66.5
"d18949","Kilifi",66.5
"d18944","Kirinyaga",66.5
"d18969","Kisii",66.5
"d18970","Kisumu",66.5
"d18957","Kitui",66.5
"d18950","Kwale",66.5
"d18978","Laikipia",66.5
"d18951","Lamu",66.5
"d18958","Machakos",66.5
"d18959","Makueni",66.5
"d18966","Mandera",66.5
"d18960","Marsabit",66.5
"d18961","Meru",66.5
"d18971","Migori",66.5
"d18952","Mombasa",66.5
"d18946","Murang'a",66.5
"d18964","Nairobi",66.5
"d18979","Nakuru",66.5
"d18980","Nandi",66.5
"d18981","Narok",66.5
"d18962","Nithi",66.5
"d18972","Nyamira",66.5
"d18947","Nyandarua",66.5
"d18948","Nyeri",65.5
"d18982","Samburu",66.5
"d18973","Siaya",66.5
"d18953","Taita Taveta",66.5
"d18954","Tana River",66.5
"d18983","Trans-Nzoia",66.5
"d18984","Turkana",66.5
"d18985","Uasin Gishu",66.5
"d18990","Vihiga",66.5
"d18967","Wajir",66.5
"d18986","West Pokot",66.5
