"id","entity-name","year","value"
"d18974","Baringo",2009,58.6
"d18975","Bomet",2009,45.2
"d18987","Bungoma",2009,44.5
"d18988","Busia",2009,42.5
"d18976","Elgeyo-Marakwet",2009,44.8
"d18955","Embu",2009,29.4
"d18965","Garissa",2009,94.5
"d18968","Homa Bay",2009,53.3
"d18956","Isiolo",2009,73
"d18991","Kajiado",2009,45.5
"d18989","Kakamega",2009,37.9
"d18977","Kericho",2009,37.1
"d18943","Kiambu",2009,26
"d18949","Kilifi",2009,65.9
"d18944","Kirinyaga",2009,19
"d18969","Kisii",2009,33.9
"d18970","Kisumu",2009,37.6
"d18957","Kitui",2009,42.7
"d18950","Kwale",2009,58.5
"d18978","Laikipia",2009,40.9
"d18951","Lamu",2009,57.8
"d18958","Machakos",2009,24.1
"d18959","Makueni",2009,19.7
"d18966","Mandera",2009,98.1
"d18960","Marsabit",2009,88.3
"d18961","Meru",2009,21.8
"d18971","Migori",2009,55.4
"d18952","Mombasa",2009,45
"d18946","Murang'a",2009,31.1
"d18964","Nairobi",2009,37.4
"d18979","Nakuru",2009,43.2
"d18980","Nandi",2009,35.5
"d18981","Narok",2009,52.2
"d18962","Nithi",2009,26
"d18972","Nyamira",2009,32.1
"d18947","Nyandarua",2009,34.4
"d18948","Nyeri",2009,26.9
"d18982","Samburu",2009,77.3
"d18973","Siaya",2009,45
"d18953","Taita Taveta",2009,32
"d18954","Tana River",2009,71.3
"d18983","Trans-Nzoia",2009,36.1
"d18984","Turkana",2009,89.6
"d18985","Uasin Gishu",2009,37.4
"d18990","Vihiga",2009,40.5
"d18967","Wajir",2009,97.7
"d18986","West Pokot",2009,85.8
