"district_id","district_name","year","value"
"d18974","Baringo",2014,27.7
"d18975","Bomet",2014,21
"d18987","Bungoma",2014,58.7
"d18988","Busia",2014,62.9
"d18976","Elgeyo-Marakwet",2014,2
"d18955","Embu",2014,21.7
"d18965","Garissa",2014,5.6
"d18968","Homa Bay",2014,51.7
"d18956","Isiolo",2014,51.1
"d18991","Kajiado",2014,1.4
"d18989","Kakamega",2014,38.7
"d18977","Kericho",2014,19.4
"d18943","Kiambu",2014,3.2
"d18949","Kilifi",2014,2.1
"d18944","Kirinyaga",2014,18.6
"d18969","Kisii",2014,46.9
"d18970","Kisumu",2014,46
"d18957","Kitui",2014,7.4
"d18950","Kwale",2014,33.2
"d18978","Laikipia",2014,16.8
"d18951","Lamu",2014,5.7
"d18958","Machakos",2014,12.8
"d18959","Makueni",2014,13.7
"d18966","Mandera",2014,
"d18960","Marsabit",2014,10.6
"d18961","Meru",2014,23.1
"d18971","Migori",2014,42.4
"d18952","Mombasa",2014,14.9
"d18946","Murang'a",2014,0
"d18964","Nairobi",2014,10.6
"d18979","Nakuru",2014,11.6
"d18980","Nandi",2014,8.8
"d18981","Narok",2014,13.3
"d18962","Nithi",2014,27.2
"d18972","Nyamira",2014,
"d18947","Nyandarua",2014,6.7
"d18948","Nyeri",2014,0
"d18982","Samburu",2014,6.8
"d18973","Siaya",2014,59.4
"d18953","Taita Taveta",2014,1.3
"d18954","Tana River",2014,12.3
"d18983","Trans-Nzoia",2014,12.4
"d18984","Turkana",2014,29.9
"d18985","Uasin Gishu",2014,5.8
"d18990","Vihiga",2014,40.7
"d18967","Wajir",2014,4.3
"d18986","West Pokot",2014,32.2
