"district_id","2014"
"d18974",43.6
"d18975",51.9
"d18987",50
"d18988",35.9
"d18976",64
"d18955",73.8
"d18965",7.4
"d18968",50.5
"d18956",18.9
"d18991",25.4
"d18989",51.2
"d18977",56.2
"d18943",79.5
"d18949",24.3
"d18944",98
"d18969",77.1
"d18970",58.5
"d18957",55.8
"d18950",25.5
"d18978",61.9
"d18951",34.4
"d18958",80.4
"d18959",86.4
"d18966",4.1
"d18960",10.2
"d18961",61
"d18971",41
"d18952",24.6
"d18946",88.3
"d18964",23.2
"d18979",58.5
"d18980",51.3
"d18981",16.5
"d18962",96.3
"d18972",73
"d18947",77.8
"d18948",88.3
"d18982",11.6
"d18973",57.6
"d18953",64.3
"d18954",11.9
"d18983",40.2
"d18984",5.8
"d18985",39.8
"d18990",79.5
"d18967",5.4
"d18986",18.3
