"id","entity-name","2014"
"d314","Abim",8.2
"d301","Adjumani",7.2
"d322","Agago",8.6
"d323","Alebtong",7.8
"d315","Amolatar",9.1
"d324","Amudat",4.4
"d216","Amuria",7.7
"d316","Amuru",6.1
"d302","Apac",8
"d303","Arua",3.7
"d217","Budaka",8.5
"d218","Bududa",8.6
"d201","Bugiri",6.5
"d420","Buhweju",7.7
"d117","Buikwe",7.8
"d219","Bukedea",6.8
"d118","Bukomansimbi",9
"d220","Bukwo",9
"d225","Bulambuli",7.5
"d416","Buliisa",8.5
"d401","Bundibugyo",6.4
"d402","Bushenyi",6.9
"d202","Busia",6.5
"d221","Butaleja",7.1
"d119","Butambala",9
"d120","Buvuma",6.7
"d226","Buyende",4
"d317","Dokolo",8.2
"d121","Gomba",7.9
"d304","Gulu",7.7
"d403","Hoima",7.9
"d417","Ibanda",6.9
"d203","Iganga",6.4
"d418","Isingiro",8
"d204","Jinja",6.1
"d318","Kaabong",8.6
"d404","Kabale",8.3
"d405","Kabarole",5.3
"d213","Kaberamaido",5.4
"d101","Kalangala",6
"d222","Kaliro",5.3
"d122","Kalungu",6.9
"d102","Kampala",1.8
"d205","Kamuli",4.9
"d413","Kamwenge",8.2
"d414","Kanungu",9.6
"d206","Kapchorwa",6.6
"d406","Kasese",4.8
"d207","Katakwi",6.2
"d112","Kayunga",9
"d407","Kibaale",6.9
"d103","Kiboga",8.5
"d227","Kibuku",5
"d419","Kiruhura",8.1
"d421","Kiryandongo",6.8
"d408","Kisoro",8.7
"d305","Kitgum",5.2
"d319","Koboko",9
"d325","Kole",7.7
"d306","Kotido",8.2
"d208","Kumi",8.9
"d228","Kween",5.4
"d123","Kyankwanzi",8.6
"d422","Kyegegwa",7.9
"d415","Kyenjojo",4.3
"d326","Lamwo",9
"d307","Lira",9.3
"d229","Luuka",5.8
"d104","Luwero",7.9
"d124","Lwengo",6.9
"d114","Lyantonde",8.2
"d223","Manafwa",6.6
"d320","Maracha",8.3
"d105","Masaka",8.9
"d409","Masindi",7.7
"d214","Mayuge",6.7
"d209","Mbale",8
"d410","Mbarara",8
"d423","Mitooma",7.5
"d115","Mityana",8.9
"d308","Moroto",8.6
"d309","Moyo",9.9
"d106","Mpigi",6.5
"d107","Mubende",6.3
"d108","Mukono",9
"d311","Nakapiripirit",8.9
"d116","Nakaseke",6.8
"d109","Nakasongola",6.4
"d230","Namayingo",6.5
"d224","Namutumba",6.4
"d327","Napak",8.8
"d310","Nebbi",6.9
"d231","Ngora",8
"d424","Ntoroko",3.9
"d411","Ntungamo",7.3
"d328","Nwoya",9
"d329","Otuke",6.4
"d321","Oyam",6
"d312","Pader",6.4
"d210","Pallisa",6.6
"d110","Rakai",7
"d425","Rubirizi",8.8
"d412","Rukungiri",8.8
"d232","Serere",6.8
"d426","Sheema",6.8
"d215","Sironko",5.8
"d211","Soroti",7.2
"d111","Ssembabule",7
"d212","Tororo",6.9
"d113","Wakiso",5.8
"d313","Yumbe",10
"d330","Zombo",8.9
