id-to,year,value
AE,1973,0.00
AF,1973,0.00
AF,1986,0.00
AF,1993,0.00
AF,1995,0.00
AF,1997,0.00
AF,1998,0.00
AF,1999,0.00
AF,2000,0.00
AF,2001,0.00
AF,2002,2237006.66
AF,2003,45217558.97
AF,2004,39213484.70
AF,2005,28571728.17
AF,2006,32576331.87
AF,2007,55647083.89
AF,2008,96921760.76
AF,2009,56871769.17
AF,2010,48054787.90
AF,2011,45871878.09
AF,2012,42068136.00
AF,2013,50354193.26
AF,2014,26541605.22
AF,2015,103573031.32
africa,1983,0.00
africa,1984,0.00
africa,1987,0.00
africa,1988,0.00
africa,1989,0.00
africa,1990,0.00
africa,1991,0.00
africa,1992,0.00
africa,1993,0.00
africa,1994,0.00
africa,1995,0.00
africa,1996,0.00
africa,1997,0.00
africa,1998,0.00
africa,1999,0.00
africa,2000,0.00
africa,2001,0.00
africa,2002,779498.26
africa,2003,5387804.34
africa,2004,11467838.75
africa,2005,14457129.86
africa,2006,2306023.05
africa,2007,1218750.57
africa,2008,12127154.66
africa,2009,208226.78
africa,2010,1959622.69
africa,2011,5142786.93
africa,2012,4684673.13
africa,2013,3415685.57
africa,2014,3762666.98
africa,2015,16876668.40
AG,2013,8647.06
AG,2014,0.00
AG,2015,40820.85
AL,1991,0.00
AL,1992,38223380.64
AL,1993,22120359.73
AL,1994,117354.68
AL,1995,8793702.38
AL,1996,10750379.31
AL,1997,17060906.25
AL,1998,13260520.07
AL,1999,10235651.21
AL,2000,9527705.80
AL,2001,15499707.57
AL,2002,36436202.73
AL,2003,29515674.40
AL,2004,15925254.81
AL,2005,28700450.24
AL,2006,36508032.97
AL,2007,21245432.10
AL,2008,33727890.34
AL,2009,37799725.97
AL,2010,54695821.46
AL,2011,40420279.36
AL,2012,28801708.90
AL,2013,8035755.22
AL,2014,11866384.75
AL,2015,25680770.56
AM,1994,0.00
AM,1995,0.00
AM,1996,0.00
AM,1998,0.00
AM,1999,0.00
AM,2000,0.00
AM,2001,0.00
AM,2002,473725.52
AM,2003,1831798.48
AM,2004,181263.71
AM,2005,1794.24
AM,2006,69200.74
AM,2007,33888.98
AM,2008,1164109.30
AM,2009,435121.83
AM,2010,59333.79
AM,2011,435605.44
AM,2012,594740.00
AM,2013,90108.99
AM,2014,322123.55
AM,2015,310202.76
america,1985,0.00
america,1986,0.00
america,1987,0.00
america,1988,0.00
america,1993,0.00
america,1994,0.00
america,1998,0.00
america,1999,0.00
america,2000,0.00
america,2001,0.00
america,2003,1195483.29
america,2005,1386024.70
america,2006,0.00
america,2007,10945.17
america,2008,4259.31
america,2009,280057.05
america,2010,2012106.30
america,2011,2263718.87
america,2012,1754315.33
america,2013,2890121.91
america,2014,868435.71
america,2015,839679.69
AO,1973,0.00
AO,1982,0.00
AO,1984,0.00
AO,1985,0.00
AO,1986,0.00
AO,1987,0.00
AO,1988,0.00
AO,1989,0.00
AO,1990,18832975.61
AO,1991,1019533.01
AO,1992,13867183.28
AO,1993,21913395.77
AO,1994,12086842.49
AO,1995,309978.25
AO,1996,0.00
AO,1997,0.00
AO,1998,0.00
AO,1999,0.00
AO,2000,0.00
AO,2001,0.00
AO,2002,39776.29
AO,2003,33261899.67
AO,2004,8840276.97
AO,2005,12672651.32
AO,2006,6310663.53
AO,2007,17817232.94
AO,2008,30943905.07
AO,2009,5340759.87
AO,2010,3476939.95
AO,2011,2735747.59
AO,2012,1199224.66
AO,2013,1128895.79
AO,2014,1405913.17
AO,2015,1929544.49
AR,1973,0.00
AR,1986,0.00
AR,1987,0.00
AR,1988,0.00
AR,1989,0.00
AR,1990,77398700.99
AR,1991,134295065.15
AR,1992,102940218.64
AR,1993,171374818.47
AR,1994,84653577.50
AR,1995,42555429.08
AR,1996,31197527.94
AR,1997,17224986.85
AR,1998,10064574.55
AR,1999,18714371.06
AR,2000,24303059.23
AR,2001,3677088.82
AR,2002,5926805.20
AR,2003,6491032.11
AR,2004,7393131.40
AR,2005,25481612.40
AR,2006,35480374.47
AR,2007,19727849.15
AR,2008,12927435.71
AR,2009,10447706.55
AR,2010,6373578.25
AR,2011,8347530.52
AR,2012,3092970.35
AR,2013,1710931.69
AR,2014,1931430.39
AR,2015,1719446.78
asia,1988,0.00
asia,1993,0.00
asia,1994,0.00
asia,1996,0.00
asia,1998,0.00
asia,2001,0.00
asia,2002,335429.94
asia,2003,17175.75
asia,2004,171078.47
asia,2005,7667.71
asia,2006,192254.58
asia,2008,1244551.87
asia,2009,611856.08
asia,2010,608716.12
asia,2012,63293.25
asia,2013,56882.75
asia,2014,294514.70
asia,2015,53133.45
AZ,1998,0.00
AZ,1999,0.00
AZ,2000,0.00
AZ,2001,0.00
AZ,2002,502337.14
