id-to,year,value
AE,1994,0.00
AF,1973,0.00
AF,1974,0.00
AF,1975,3151861.12
AF,1976,8603337.33
AF,1977,0.00
AF,1978,0.00
AF,1979,0.00
AF,1980,0.00
AF,1981,0.00
AF,1982,0.00
AF,1983,0.00
AF,1984,0.00
AF,1985,0.00
AF,1986,0.00
AF,1987,0.00
AF,1988,0.00
AF,1989,0.00
AF,1990,0.00
AF,1991,0.00
AF,1992,0.00
AF,1993,0.00
AF,1994,0.00
AF,1995,0.00
AF,1996,0.00
AF,1997,661117.61
AF,1998,738921.27
AF,1999,0.00
AF,2000,453975.31
AF,2001,1365098.30
AF,2002,0.00
AF,2003,18035190.02
AF,2004,9553353.33
AF,2005,13250937.85
AF,2006,20146025.99
AF,2007,28929285.10
AF,2008,20496078.43
AF,2009,21359674.67
AF,2010,69080989.06
AF,2011,76743987.50
AF,2012,74365102.59
AF,2013,51448200.79
AF,2014,73475990.20
AF,2015,87992009.86
africa,1984,0.00
africa,1988,0.00
africa,1991,0.00
africa,1992,0.00
africa,1993,0.00
africa,1994,0.00
africa,1996,0.00
africa,1997,610625.29
africa,1998,1219006.27
africa,2000,157176.24
africa,2001,927250.67
africa,2002,0.00
africa,2003,2909445.97
africa,2004,2924605.61
africa,2005,3118672.69
africa,2006,18225866.54
africa,2007,13590116.38
africa,2008,18356805.78
africa,2009,24592664.03
africa,2010,36121110.78
africa,2011,103974272.27
africa,2012,43116170.32
africa,2013,55872307.62
africa,2014,31882007.72
africa,2015,37266276.15
AL,1994,0.00
AL,1995,0.00
AL,1997,1195789.78
AL,1998,562635.86
AL,1999,0.00
AL,2000,40151.66
AL,2001,0.00
AL,2002,0.00
AL,2004,0.00
AL,2009,539873.16
AL,2010,1332821.96
AL,2011,1206855.04
AL,2012,1415273.86
AL,2013,879682.46
AL,2014,2479756.44
AL,2015,2600612.33
AM,1997,386400.23
AM,1998,122449.71
AM,2000,192484.78
AM,2001,320759.91
AM,2003,365549.85
AM,2004,379654.79
AM,2005,378294.38
AM,2006,936760.56
AM,2007,1592409.07
AM,2008,1387771.24
AM,2009,2178901.62
AM,2010,1594382.52
AM,2011,3563947.52
AM,2012,1405860.64
AM,2013,2440420.88
AM,2014,501862.94
AM,2015,769091.60
america,1984,0.00
america,1985,0.00
america,2001,137749.35
america,2006,808301.31
america,2007,1474668.77
america,2009,2226603.74
america,2010,1929599.71
america,2011,2606786.60
america,2012,5052222.12
america,2013,388948.54
america,2014,41017.65
AO,1979,0.00
AO,1981,12018808.22
AO,1982,9753421.93
AO,1983,0.00
AO,1984,0.00
AO,1985,0.00
AO,1986,9608968.85
