id-to,year,value
AF,2013,2894143.81
AF,2014,1079721.67
AF,2015,550289.28
africa,2014,132867.96
africa,2015,29176.20
AL,2013,113941.38
AL,2014,99092.95
AL,2015,111790.05
AM,2013,476875.17
AM,2014,273853.84
AM,2015,346994.86
AO,2013,34486329.78
AO,2014,12481014.61
AO,2015,14802190.00
AR,2013,18319.10
AR,2014,7055.29
AR,2015,2267.78
AZ,2013,251489.53
AZ,2014,137312.04
AZ,2015,133090.55
BA,2013,3984.23
BA,2014,166089.83
BA,2015,5152.25
BD,2013,6247.51
BD,2014,14153.13
BD,2015,9548.57
BF,2013,10975.92
BF,2014,10453.98
BF,2015,20410.40
BI,2013,130528.32
BI,2014,123876.70
BI,2015,7993.14
bilateral-unspecified,2013,13551828.99
bilateral-unspecified,2014,2984014.38
bilateral-unspecified,2015,16711572.26
BJ,2014,1873.43
BJ,2015,5949.32
BO,2013,86421.67
BO,2014,55865.67
BO,2015,59825.30
BR,2013,60371.92
BR,2014,101787.31
BR,2015,93695.26
BW,2014,12615.39
BY,2013,17816931.07
BY,2014,16778726.97
BY,2015,18771860.01
CD,2013,40534.02
CD,2014,4783.24
CD,2015,14322.80
central-asia,2014,26530.21
CG,2013,19223.13
CG,2014,23916.22
CG,2015,2387.14
CL,2014,2391.62
CL,2015,4654.92
CM,2013,32679.31
CM,2014,14349.73
CM,2015,11935.70
CN,2013,21900761.94
CN,2014,349415.54
CN,2015,224458.69
CO,2013,25512.25
CO,2014,25942.50
CO,2015,42117.35
CR,2013,2402.89
CR,2014,2391.62
CR,2015,2387.14
CU,2013,27163.61
CU,2014,8804.59
CU,2015,21017.74
CV,2014,1434.97
CV,2015,2138.85
DO,2014,2391.62
DO,2015,2387.14
DZ,2014,2391.62
DZ,2015,2387.14
EC,2013,2402.89
EC,2015,2387.14
EG,2013,47195.22
EG,2014,46565.30
EG,2015,55059.89
ET,2013,226449.52
ET,2014,19678274.99
ET,2015,27286962.68
europe,2013,1395.00
europe,2014,33931.23
europe,2015,42635.94
ex-yugoslavia,2014,199068.92
FJ,2015,8655.65
GE,2013,2907286.93
GE,2014,2131023.62
GE,2015,1985864.59
GH,2013,39583.82
GH,2014,30034.31
GH,2015,24423.10
GM,2013,2402.89
GM,2015,2387.14
GN,2013,8675.23
GN,2014,2391.62
GN,2015,2387.14
GQ,2013,2402.89
GQ,2014,2391.62
GQ,2015,2387.14
GT,2013,11372.57
GT,2014,7661.24
GT,2015,8076.89
HN,2014,7073.65
HT,2013,2402.89
HT,2014,7533.61
HT,2015,9673.30
ID,2013,21382.43
ID,2014,18728.87
ID,2015,55503.03
IN,2013,113858.27
IN,2014,210338.30
IN,2015,146453.89
IQ,2013,37290.48
IQ,2014,74001.26
IQ,2015,91796.50
IR,2013,31237.57
IR,2014,26307.80
IR,2015,16710.00
JM,2013,21669.83
JM,2014,36400.89
JM,2015,7700.00
JO,2013,26433.26
JO,2014,30897.64
JO,2015,64521.87
KE,2013,253679.79
KE,2014,941333.33
KE,2015,650399.68
KG,2013,247570.76
KG,2014,146774.16
KG,2015,383192.39
KH,2013,11498.77
KH,2014,20385.47
KH,2015,991922.55
KI,2015,1750.00
KP,2013,57702.37
KP,2014,30583.16
KP,2015,41321.01
KZ,2013,1201153.17
KZ,2014,1022621.17
KZ,2015,1081558.66
LA,2013,21823.47
LA,2014,26858.96
LA,2015,48057.03
LB,2013,29550.26
LB,2014,37235.12
LB,2015,74099.08
LK,2013,2883.47
LK,2014,1434.97
LR,2013,4395.92
LR,2015,10344.30
LY,2013,130414.97
LY,2014,4663.66
LY,2015,4404.48
MA,2013,2402.89
MA,2014,2391.62
MA,2015,23128.78
MD,2013,1895773.72
MD,2014,2665905.67
MD,2015,2459797.76
ME,2013,19148.62
ME,2014,15888.30
ME,2015,41759.31
MG,2013,5766.94
MG,2014,25383.34
MK,2013,24637.87
MK,2014,15827.11
MK,2015,57620.87
ML,2013,270832.67
ML,2014,5700.03
ML,2015,9218.54
MM,2013,156656.62
MM,2014,136914.84
MM,2015,294419.86
MN,2013,657873.18
MN,2014,403100.64
MN,2015,303293.64
MR,2015,20984.76
MU,2013,6847.82
MW,2015,15499.20
MX,2013,48832.74
MX,2014,59254.80
MX,2015,52098.60
NA,2013,12250.39
NA,2014,14511.55
NE,2014,1434.97
NG,2013,67912.98
NG,2014,54331.79
NG,2015,19097.10
NI,2015,7926.82
NP,2013,12978.11
NP,2014,7529.21
NP,2015,163026.20
PE,2013,48645.41
PE,2014,59088.04
PE,2015,7161.42
PG,2013,20268.57
PG,2014,22237.53
PG,2015,53373.90
PH,2013,14034.47
PH,2014,21505.52
PH,2015,30395.50
PK,2013,32519.92
PK,2014,34938.02
PK,2015,50240.25
PS,2013,648445.64
PS,2014,858597.76
PS,2015,1031513.89
PY,2015,19728.10
RS,2013,65625.27
RS,2014,59224.61
