id-to,year,round
AF,1994,0.00
AF,1995,0.00
AF,1997,0.00
AF,2001,5724937.53
AF,2002,10204497.54
AF,2003,3684804.07
AF,2004,7407641.11
AF,2005,4250440.60
AF,2006,7685773.13
AF,2007,9631133.58
AF,2008,8548816.97
AF,2009,16180763.00
AF,2010,13558385.01
AF,2011,14054897.44
AF,2012,10426501.12
AF,2013,4856852.26
AF,2014,4486166.47
AF,2015,459027.25
africa,1994,0.00
africa,1995,0.00
africa,1996,0.00
africa,1997,0.00
africa,1998,0.00
africa,1999,3966784.05
africa,2000,14340565.14
africa,2001,2882045.54
africa,2002,4698879.57
africa,2003,17297824.90
africa,2004,5772146.76
africa,2005,8786741.68
africa,2006,7506916.91
africa,2007,5830968.88
africa,2008,7743518.86
africa,2009,8862222.21
africa,2010,6092212.69
africa,2011,7761955.58
africa,2012,4241042.39
africa,2013,3036359.00
africa,2014,2555944.49
africa,2015,4085442.80
AL,1994,0.00
AL,1995,0.00
AL,1996,0.00
AL,1997,0.00
AL,1999,4140443.85
AL,2000,1372691.68
AL,2003,9057.99
AL,2004,391706.19
AL,2005,526454.80
AL,2006,50940.07
AL,2007,1734.87
AL,2008,689057.49
AL,2009,7686.25
AL,2010,47285.64
AL,2011,15901.12
AL,2012,10226.10
AL,2013,363.35
AL,2014,3858.86
AL,2015,21063.78
AM,2004,140037.86
AM,2005,305265.46
AM,2006,956797.16
AM,2007,334633.33
AM,2008,546256.50
AM,2009,88009.60
AM,2010,138677.04
AM,2011,309433.98
AM,2012,175511.91
AM,2013,174086.50
AM,2014,199729.05
AM,2015,228637.30
america,1994,0.00
america,1995,0.00
america,1996,0.00
america,1997,0.00
america,1998,0.00
america,1999,1290732.07
america,2000,2162493.62
america,2001,981656.45
america,2002,2906743.04
america,2003,439339.33
america,2004,280366.32
america,2005,204373.21
america,2006,7586.01
america,2007,1812.93
america,2008,305939.43
america,2009,607681.67
america,2010,428151.46
america,2011,572037.46
america,2012,540386.38
america,2013,1636390.72
america,2014,66205.38
ANHH,1994,0.00
AO,1979,0.00
AO,1982,0.00
AO,1985,0.00
AO,1989,0.00
AO,1990,0.00
AO,1991,1997636.76
AO,1992,0.00
AO,1993,0.00
AO,1994,0.00
AO,1995,0.00
AO,1996,0.00
AO,1997,0.00
AO,1998,0.00
AO,1999,2720464.72
AO,2000,1914551.84
AO,2001,3830141.12
AO,2002,1957064.24
AO,2003,3294086.02
AO,2004,2612800.57
AO,2005,852415.23
AO,2006,1224101.06
AO,2007,473687.14
AO,2008,757871.70
AO,2009,619346.22
AO,2010,726013.25
AO,2011,1318160.30
AO,2012,126361.92
AO,2013,608564.78
AO,2014,278417.17
AO,2015,0.00
AR,1994,0.00
AR,1995,0.00
AR,1996,0.00
AR,1997,0.00
AR,1998,0.00
AR,1999,1072299.15
AR,2000,837903.62
AR,2001,699186.37
AR,2002,437041.00
AR,2003,460500.73
AR,2004,516323.43
AR,2005,363473.45
AR,2006,281895.40
