id-to,year,value
GD,2013,631663.35
GD,2014,67481.01
GD,2015,72390.00
GE,2012,43969.37
GE,2013,1260.59
GE,2014,23163.52
GE,2015,68890.00
GH,2012,328413.85
GH,2013,365172.89
GH,2014,865644.50
GH,2015,529240.00
GM,2012,283814.63
GM,2013,361495.43
GM,2014,293482.30
GM,2015,367430.00
GN,2012,60239.21
GN,2013,12874.77
GN,2015,22130.00
GQ,2012,100314.46
GQ,2013,98204.50
GQ,2014,123416.15
GQ,2015,153550.00
GT,2012,857950.17
GT,2013,441027.73
GT,2014,269305.04
GT,2015,382880.00
GW,2012,195718.85
GW,2013,221910.74
GW,2014,179530.71
GW,2015,204900.00
GY,2012,75321.97
GY,2013,69576.58
GY,2014,65417.65
GY,2015,69460.00
HN,2012,221737.86
HN,2013,368768.24
HN,2014,327079.27
HN,2015,477780.00
HT,2012,246415.27
HT,2013,493452.33
HT,2014,343218.37
HT,2015,618900.00
ID,2012,921086.54
ID,2013,1467214.98
ID,2014,1014449.01
ID,2015,797700.00
IN,2012,865310.20
IN,2013,885447.02
IN,2014,969673.99
IN,2015,881070.00
IQ,2012,200352.52
IQ,2013,206005.56
IQ,2014,215451.21
IQ,2015,266900.00
IR,2012,94450.46
IR,2013,109268.88
IR,2014,99463.17
IR,2015,97950.00
JM,2012,81836.55
JM,2013,108267.70
JM,2014,103939.78
JM,2015,381650.00
JO,2012,587686.26
JO,2013,377576.27
JO,2014,1083580.72
JO,2015,1121720.00
KE,2012,330914.68
KE,2013,372904.17
KE,2014,398695.98
KE,2015,297710.00
KG,2012,127953.54
KG,2013,55762.49
KG,2014,56697.69
KG,2015,159200.00
KH,2012,342591.49
KH,2013,383874.25
KH,2014,302318.88
KH,2015,792410.00
KI,2012,129460.96
KI,2013,208804.95
KI,2014,165149.96
KI,2015,170210.00
KM,2012,133162.96
KM,2013,191890.45
KM,2014,115718.90
KM,2015,98840.00
KZ,2012,188829.66
KZ,2013,145483.24
KZ,2014,81673.38
KZ,2015,78800.00
LA,2012,353150.02
LA,2013,298423.03
LA,2014,145664.61
LA,2015,512590.00
LB,2012,501886.35
LB,2013,393462.99
LB,2014,545159.03
LB,2015,1144810.00
LC,2012,93387.57
LC,2013,105053.02
LC,2014,69095.82
LC,2015,81910.00
LK,2012,545773.17
LK,2013,644125.73
LK,2014,612711.81
LK,2015,893160.00
LR,2012,302846.16
LR,2013,332924.64
LR,2014,272866.59
LR,2015,315150.00
LS,2012,419664.39
LS,2013,546721.00
LS,2014,385454.56
LS,2015,471120.00
LY,2012,28113.68
LY,2013,27445.94
LY,2014,27631.15
LY,2015,44800.00
MA,2012,299147.90
MA,2013,308252.34
MA,2014,327653.42
MA,2015,531530.00
MD,2012,116609.70
MD,2013,135599.30
MD,2014,72926.50
MD,2015,333060.00
ME,2012,6329.08
ME,2013,31172.02
ME,2014,51252.20
ME,2015,108430.00
MG,2012,487049.58
MG,2013,548306.08
MG,2014,474385.60
MG,2015,857950.00
MH,2012,74539.63
MH,2013,132878.84
MH,2014,89254.00
MH,2015,113960.00
middle-east,2012,4335862.91
middle-east,2013,6489816.71
middle-east,2014,4860965.43
middle-east,2015,5699350.00
MK,2012,219569.65
MK,2013,149911.55
MK,2014,178660.51
MK,2015,175450.00
ML,2012,199600.43
ML,2013,265235.26
ML,2014,228728.52
ML,2015,215920.00
MM,2012,342920.38
MM,2013,1067923.41
MM,2014,957921.78
MM,2015,1693340.00
MN,2012,671244.09
MN,2013,797154.18
MN,2014,599362.73
MN,2015,1007790.00
MR,2012,221784.94
MR,2013,318471.52
MR,2014,183190.94
MR,2015,229570.00
MS,2012,66766.51
MS,2013,69576.58
MS,2014,65417.65
MS,2015,69460.00
MU,2012,173065.38
MU,2013,153134.78
MU,2014,172273.05
MU,2015,110300.00
MV,2012,53818.28
MV,2013,88814.90
MV,2014,88572.19
MV,2015,102670.00
MW,2012,414141.47
MW,2013,893032.02
MW,2014,378815.91
MW,2015,666980.00
MX,2012,1553877.08
MX,2013,1646551.91
MX,2014,1761485.89
MX,2015,2135570.00
MY,2012,176620.38
MY,2013,174088.85
MY,2014,156986.21
MY,2015,203950.00
MZ,2012,337845.69
MZ,2013,723159.14
MZ,2014,349238.02
MZ,2015,668870.00
NA,2012,492521.39
NA,2013,569470.57
NA,2014,435181.66
NA,2015,501090.00
NE,2012,191067.97
NE,2013,286547.52
NE,2014,522533.78
NE,2015,497260.00
NG,2012,348861.36
NG,2013,385414.73
NG,2014,470115.33
NG,2015,579370.00
NI,2012,201190.69
NI,2013,287169.71
NI,2014,198379.11
NI,2015,363840.00
north-central-america,2012,3614262.36
north-central-america,2013,4548525.27
north-central-america,2014,3272748.38
north-central-america,2015,4332140.00
north-of-sahara,2012,696776.39
north-of-sahara,2013,684046.81
north-of-sahara,2014,670270.73
north-of-sahara,2015,1007020.00
NP,2012,704912.45
NP,2013,843974.24
NP,2014,668853.28
NP,2015,1721850.00
oceania,2012,2672131.93
oceania,2013,2869244.77
oceania,2014,2710544.17
oceania,2015,3516680.00
PA,2012,252115.96
PA,2013,377164.15
PA,2014,199688.89
PA,2015,304310.00
PE,2012,441241.76
PE,2013,814748.31
PE,2014,382763.21
PE,2015,844520.00
PG,2012,158740.73
PG,2013,279231.35
PG,2014,213818.46
PG,2015,186710.00
PH,2012,1452281.55
PH,2013,2079400.62
PH,2014,1366396.31
PH,2015,1711250.00
PK,2012,1075924.30
PK,2013,1193718.21
PK,2014,1131576.38
PK,2015,1410770.00
PS,2012,719712.03
PS,2013,892107.47
PS,2014,553672.65
PS,2015,1443390.00
PW,2015,20000.00
PY,2012,727982.43
PY,2013,819623.88
PY,2014,692106.51
PY,2015,921700.00
RS,2012,81312.28
RS,2013,176209.48
RS,2014,105967.26
RS,2015,133070.00
RW,2012,366500.70
RW,2013,392160.37
RW,2014,312940.73
RW,2015,397380.00
SB,2012,108242.81
SB,2013,172413.85
SB,2014,233689.56
SB,2015,153510.00
SC,2012,91734.63
SC,2013,109934.60
SC,2014,105088.09
SC,2015,123440.00
SD,2012,227324.92
SD,2013,256152.61
SD,2014,272041.24
SD,2015,380810.00
SL,2012,342241.90
SL,2013,351301.80
SL,2014,272866.59
SL,2015,321710.00
SN,2012,472074.01
SN,2013,619211.03
SN,2014,451580.93
SN,2015,542970.00
SO,2012,333307.74
SO,2013,281526.32
SO,2014,206542.86
SO,2015,293520.00
south-america,2012,3079217.44
south-america,2013,3750084.19
south-america,2014,2720403.46
south-america,2015,3637970.00
south-asia,2012,13264.71
south-asia,2013,3907.18
south-asia,2014,8522.60
south-asia,2015,7910.00
south-central-asia,2012,4299887.33
south-central-asia,2013,5741269.21
south-central-asia,2014,4399498.29
south-central-asia,2015,5354970.00
south-of-sahara,2012,6017977.86
south-of-sahara,2013,6608942.42
south-of-sahara,2014,5608773.83
south-of-sahara,2015,7071210.00
SR,2012,66766.51
SR,2013,69576.58
SR,2014,68997.14
SR,2015,88880.00
SS,2012,49737.63
SS,2013,82957.14
SS,2014,18803.54
SS,2015,22800.00
ST,2012,176689.76
ST,2013,217184.46
ST,2014,162431.70
ST,2015,173750.00
SV,2012,273391.48
SV,2013,305050.02
SV,2014,225902.60
SV,2015,605470.00
SY,2012,187077.67
SY,2013,156199.76
SY,2014,157022.09
SY,2015,197450.00
SZ,2012,446586.36
SZ,2013,470346.31
SZ,2014,388863.60
SZ,2015,450310.00
TD,2012,156219.05
TD,2013,157950.16
TD,2014,146445.10
TD,2015,161680.00
TG,2012,207551.30
TG,2013,252567.56
TG,2014,249299.37
TG,2015,209400.00
TH,2012,290330.82
TH,2013,362294.46
TH,2014,151128.04
TH,2015,430580.00
TJ,2012,102912.50
TJ,2013,56941.37
TJ,2014,85450.23
TJ,2015,86410.00
TL,2012,577477.65
TL,2013,837036.13
TL,2014,553573.97
TL,2015,1180900.00
TM,2012,2478.71
TN,2012,312158.57
TN,2013,249305.88
TN,2014,232613.03
TN,2015,454530.00
TR,2012,392162.62
TR,2013,643948.14
TR,2014,491332.11
TR,2015,1018240.00
TV,2012,97741.28
TV,2013,187398.29
TV,2014,111574.23
TV,2015,123700.00
TZ,2012,300134.74
TZ,2013,461976.69
TZ,2014,764198.70
TZ,2015,666270.00
UA,2012,128247.29
UA,2013,108451.48
UA,2014,117674.61
UA,2015,409420.00
UG,2012,326284.78
UG,2013,336318.93
UG,2014,362075.74
UG,2015,240990.00
UY,2012,765064.87
UY,2013,763947.60
UY,2014,605902.70
UY,2015,619860.00
UZ,2012,4316.79
UZ,2013,7795.34
UZ,2014,252546.93
UZ,2015,191840.00
VC,2012,72638.68
VC,2013,71662.80
VC,2014,65417.65
VC,2015,69460.00
VE,2012,263919.46
VE,2013,334371.62
VE,2014,262720.22
VE,2015,369070.00
VN,2012,998492.93
VN,2013,1038175.93
VN,2014,889427.02
VN,2015,1258870.00
VU,2012,164410.71
VU,2013,265509.29
VU,2014,165508.80
VU,2015,145850.00
WS,2012,99875.39
WS,2013,190919.80
WS,2014,188035.37
WS,2015,182510.00
YE,2012,293601.75
YE,2013,493454.57
YE,2014,269636.97
YE,2015,325930.00
ZA,2012,560820.19
ZA,2013,798853.24
ZA,2014,644335.12
ZA,2015,924750.00
ZM,2012,557825.57
ZM,2013,1058914.17
ZM,2014,752778.42
ZM,2015,1013460.00
ZW,2012,972829.55
ZW,2013,1162335.12
ZW,2014,797876.41
ZW,2015,1611830.00
