id-to,year,round
BA,2003,400431.51
BA,2004,258986.42
BA,2005,357961.65
BA,2006,442739.98
BA,2007,430153.03
BA,2008,435249.84
BA,2009,412538.68
BA,2010,524693.05
BA,2011,412653.04
BA,2012,373958.81
BA,2013,376854.42
BA,2014,590167.83
BA,2015,519614.92
BD,2001,8717471.05
BD,2002,13377346.70
BD,2003,28080063.01
BD,2004,6907836.63
BD,2005,5018515.27
BD,2006,6508131.84
BD,2007,5923490.79
BD,2008,6025629.75
BD,2009,6018427.49
BD,2010,6199549.81
BD,2011,5633492.95
BD,2012,5028379.63
BD,2013,6663496.48
BD,2014,6701905.30
BD,2015,7043667.17
BF,2001,2033823.29
BF,2002,2401061.29
BF,2003,2661692.30
BF,2004,1966204.98
BF,2005,1952473.25
BF,2006,1310390.03
BF,2007,2191928.32
BF,2008,2768569.42
BF,2009,3015655.96
BF,2010,2719038.30
BF,2011,2899193.00
BF,2012,3170749.40
BF,2013,3035851.19
BF,2014,3353259.48
BF,2015,3239732.23
BH,2001,12567.25
BI,2001,1102755.02
BI,2002,1746182.00
BI,2003,1395385.16
BI,2004,1141173.97
BI,2005,806781.29
BI,2006,1166135.27
BI,2007,1876292.06
BI,2008,2234722.19
BI,2009,2258181.42
BI,2010,2248617.36
BI,2011,1620145.59
BI,2012,1644248.83
BI,2013,1920847.22
BI,2014,2573402.46
BI,2015,2240265.48
bilateral-unspecified,2001,54405795.30
bilateral-unspecified,2002,58166704.89
bilateral-unspecified,2003,93638131.95
bilateral-unspecified,2004,1656920.27
bilateral-unspecified,2005,1832766.53
bilateral-unspecified,2006,1990320.89
bilateral-unspecified,2009,41733107.63
bilateral-unspecified,2010,0.00
bilateral-unspecified,2011,14922744.89
bilateral-unspecified,2012,34295310.12
bilateral-unspecified,2013,36422683.15
bilateral-unspecified,2014,29636773.70
bilateral-unspecified,2015,30917547.96
BJ,2001,2333678.80
BJ,2002,4578306.71
BJ,2003,2451167.04
BJ,2004,2045496.08
BJ,2005,2340713.62
BJ,2006,1835178.43
BJ,2007,1968778.16
BJ,2008,2470469.58
BJ,2009,2032936.77
BJ,2010,1882031.54
BJ,2011,1851831.42
BJ,2012,2180409.78
BJ,2013,2005869.55
BJ,2014,1632633.62
BJ,2015,1832405.76
BO,2001,2239704.88
BO,2002,2463020.18
BO,2003,2645404.14
BO,2004,1373764.56
BO,2005,1084071.32
BO,2006,887410.71
BO,2007,1154345.84
BO,2008,1190480.84
BO,2009,1500374.58
BO,2010,1601102.41
BO,2011,1537101.60
BO,2012,1443676.05
BO,2013,1348217.70
BO,2014,1117639.33
BO,2015,1145870.34
BR,2001,1717890.82
BR,2002,1180620.47
BR,2003,1106105.52
BR,2004,652385.71
BR,2005,764278.44
BR,2006,835101.86
BR,2007,918449.15
BR,2008,1260509.32
BR,2009,1559878.36
BR,2010,1459472.32
BR,2011,1377492.86
BR,2012,2197802.81
BR,2013,1873487.74
BR,2014,1840413.41
BR,2015,1500904.37
BT,2001,880074.01
BT,2002,717120.28
BT,2003,898195.75
BT,2004,1191900.19
BT,2005,2386552.60
BT,2006,1408665.67
BT,2007,1066772.53
BT,2008,982614.56
BT,2009,959684.85
BT,2010,944451.25
BT,2011,1130910.09
BT,2012,1385278.75
BT,2013,1096489.49
BT,2014,930656.80
BT,2015,936487.44
BW,2001,405272.22
BW,2002,781566.59
BW,2003,2152858.83
BW,2004,780732.84
BW,2005,867085.91
BW,2006,760744.29
BW,2007,965790.33
BW,2008,1311374.58
BW,2009,1798453.69
BW,2010,1352074.83
BW,2011,1221955.77
BW,2012,1326022.89
BW,2013,1249893.45
BW,2014,712073.86
BW,2015,599677.27
BY,2005,300581.68
BY,2006,290617.36
BY,2007,389441.88
BY,2008,416572.45
BY,2009,547165.16
BY,2010,411101.36
BY,2011,398074.76
BY,2012,401411.81
BY,2013,285836.19
BY,2014,265481.05
BY,2015,270954.34
BZ,2002,89263.50
BZ,2003,96572.15
BZ,2012,789.73
CD,2001,2146740.15
CD,2002,2362079.12
CD,2003,4245681.64
CD,2004,5215513.38
CD,2005,5755061.00
CD,2006,5442132.39
CD,2007,5314064.97
CD,2008,7476471.25
CD,2009,8009834.09
CD,2010,7028078.31
CD,2011,7006427.33
CD,2012,6900464.96
CD,2013,7207319.70
CD,2014,6820777.46
CD,2015,9273554.57
central-asia,2012,0.00
CF,2001,1049156.24
CF,2002,1351574.00
CF,2003,3549877.94
CF,2004,1730964.22
CF,2005,2236786.16
CF,2006,2794345.48
CF,2007,1806126.74
CF,2008,2563559.87
CF,2009,2156425.87
CF,2010,2439895.05
CF,2011,2743664.76
CF,2012,2179694.31
CF,2013,2392100.06
CF,2014,2378344.34
CF,2015,1781200.46
CG,2001,381340.90
CG,2002,959665.00
CG,2003,410904.69
CG,2004,967072.98
CG,2005,769233.34
CG,2006,1228780.16
CG,2007,1392677.42
CG,2008,1871964.29
CG,2009,2245448.92
CG,2010,2173882.76
CG,2011,1777063.51
CG,2012,1672754.20
CG,2013,2059689.56
CG,2014,1914709.83
CG,2015,1708380.72
CI,2001,1197327.73
CI,2002,1637914.33
CI,2003,5083853.73
CI,2004,1074447.29
CI,2005,1298099.86
CI,2006,2343959.44
CI,2007,3737333.81
CI,2008,5076473.15
CI,2009,4712828.83
CI,2010,4808467.49
CI,2011,4643674.44
CI,2012,4568677.39
CI,2013,5026981.73
CI,2014,4265705.14
CI,2015,3749088.57
CK,2001,69963.90
CK,2002,93617.15
CL,2001,85617.78
CL,2002,251854.22
CL,2003,119379.63
CL,2004,225015.19
CL,2005,200583.59
CL,2006,147326.94
CL,2007,188401.84
CL,2008,237543.38
CL,2009,240683.17
CL,2010,171914.94
CL,2011,197059.09
CL,2012,250234.16
CL,2013,190775.06
CL,2014,154350.80
CL,2015,267018.14
CM,2001,1576682.55
CM,2002,3169415.01
CM,2003,3632993.38
CM,2004,2959682.94
CM,2005,2957991.28
CM,2006,3052717.31
CM,2007,2166307.05
CM,2008,1952945.09
CM,2009,4231177.65
CM,2010,3855857.57
CM,2011,3194901.12
CM,2012,2607733.18
CM,2013,3514325.41
CM,2014,2926964.49
CM,2015,3064886.38
CN,2001,5102312.75
CN,2002,6193792.26
CN,2003,5618893.59
CN,2004,5085854.44
CN,2005,4796981.37
CN,2006,3824113.66
CN,2007,3994059.60
CN,2008,6005640.56
CN,2009,3390652.28
CN,2010,3238533.48
CN,2011,2102910.71
CN,2012,4104111.79
CN,2013,3591175.50
CN,2014,3588552.89
CN,2015,3696191.98
CO,2001,987932.21
CO,2002,1252078.74
CO,2003,585460.39
CO,2004,864199.65
CO,2005,733283.45
CO,2006,817004.77
CO,2007,1122413.53
CO,2008,1665855.23
CO,2009,1823671.82
CO,2010,1731594.21
CO,2011,1557238.58
CO,2012,1525375.76
CO,2013,1436638.22
CO,2014,1506567.69
CO,2015,1060615.37
CR,2001,333249.16
CR,2002,477808.93
CR,2003,328616.31
CR,2004,341199.54
CR,2005,404591.79
CR,2006,475772.05
CR,2007,509530.30
CR,2008,558639.54
CR,2009,602491.24
CR,2010,638059.16
CR,2011,572872.53
CR,2012,689324.69
CR,2013,614885.41
CR,2014,516357.64
CR,2015,508176.23
CU,2001,796484.47
CU,2002,860883.14
CU,2003,721160.41
CU,2004,931815.84
CU,2005,698774.84
CU,2006,673723.34
CU,2007,568296.96
CU,2008,825462.59
CU,2009,614416.69
CU,2010,662525.78
CU,2011,601728.15
CU,2012,790415.30
CU,2013,646098.53
CU,2014,792574.91
CU,2015,710246.29
CV,2001,1096037.78
CV,2002,869492.79
CV,2003,688866.79
CV,2004,580946.60
CV,2005,796529.31
CV,2006,1049100.07
CV,2007,964161.97
CV,2008,1320437.73
CV,2009,1338479.09
CV,2010,1109138.05
CV,2011,1124501.67
CV,2012,1190025.77
CV,2013,882413.32
CV,2014,897115.30
CV,2015,1020000.00
DJ,2001,757114.32
DJ,2002,824009.98
DJ,2003,377485.55
DJ,2004,327740.12
DJ,2005,473558.56
DJ,2006,686708.58
DJ,2007,727962.52
DJ,2008,614711.49
DJ,2009,917290.66
DJ,2010,694380.33
DJ,2011,696190.47
DJ,2012,652874.04
DJ,2013,627810.97
DJ,2014,724913.65
DJ,2015,1033236.29
DO,2001,1270164.62
DO,2002,1351199.67
DO,2003,779158.62
DO,2004,868220.41
DO,2005,827477.31
DO,2006,804025.98
DO,2007,885883.02
DO,2008,1083986.48
DO,2009,1186752.51
DO,2010,1466136.49
DO,2011,679815.35
DO,2012,704220.84
DO,2013,746597.31
DO,2014,815070.96
DO,2015,879599.94
DZ,2001,1630281.34
DZ,2002,1712664.28
DZ,2003,1486846.67
DZ,2004,609757.87
DZ,2005,723736.89
DZ,2006,552102.06
DZ,2007,257448.10
DZ,2008,291842.69
DZ,2009,595920.86
DZ,2010,197189.92
DZ,2011,342381.65
DZ,2012,419822.80
DZ,2013,501240.48
DZ,2014,409053.93
DZ,2015,381897.58
EC,2001,1216415.43
EC,2002,1617187.67
EC,2003,1530664.13
EC,2004,1202870.56
EC,2005,964203.38
EC,2006,893971.96
EC,2007,859797.47
EC,2008,1062897.95
EC,2009,895917.91
EC,2010,1036236.34
EC,2011,856932.20
EC,2012,933950.16
EC,2013,1054329.05
EC,2014,932637.90
EC,2015,709503.79
EG,2001,3502886.60
EG,2002,960226.50
EG,2003,2968314.34
EG,2004,2629826.02
EG,2005,1905427.30
EG,2006,2991460.35
EG,2007,2326388.26
EG,2008,2447179.18
EG,2009,2391250.76
EG,2010,2483329.66
EG,2011,2681749.10
EG,2012,2484014.87
EG,2013,1818481.88
EG,2014,2316902.10
EG,2015,2043156.55
ER,2001,2558173.01
ER,2002,1931067.24
ER,2003,2859546.84
ER,2004,1120802.23
ER,2005,1303556.11
ER,2006,1123512.05
ER,2007,948585.60
ER,2008,1248373.74
ER,2009,1744703.74
ER,2010,2354576.74
ER,2011,1623942.85
ER,2012,1509859.23
ER,2013,1272404.89
ER,2014,1262727.29
ER,2015,1434000.33
ET,2001,3761867.99
ET,2002,4735239.04
ET,2003,6308305.58
ET,2004,5041774.38
ET,2005,3962393.25
ET,2006,4432361.14
ET,2007,3318583.33
ET,2008,4987360.99
ET,2009,5793581.62
ET,2010,4741769.38
ET,2011,5367569.85
ET,2012,5128193.27
ET,2013,5147648.15
ET,2014,5858514.09
ET,2015,7131958.10
europe,2001,926944.31
europe,2002,1993472.34
europe,2003,2226599.86
europe,2009,3484299.29
europe,2010,3916173.49
FJ,2001,112351.82
FJ,2002,191148.53
FJ,2003,110706.70
FJ,2004,1537951.83
FJ,2005,1899084.57
FJ,2006,2231346.60
FJ,2007,2200661.08
FJ,2008,1688723.33
FJ,2009,22493.13
FJ,2011,0.00
FJ,2012,0.00
FJ,2013,931.94
FM,2001,93176.97
FM,2002,116581.67
FM,2003,22982.97
GA,2001,254506.04
GA,2002,352209.36
GA,2003,387608.95
GA,2004,243516.17
GA,2005,175731.79
GA,2006,331473.24
GA,2007,367995.04
GA,2008,898526.20
GA,2009,919977.68
GA,2010,1147374.79
GA,2011,1003476.25
GA,2012,874644.49
GA,2013,786883.08
GA,2014,959608.76
GA,2015,818767.36
GE,2001,416854.16
GE,2002,389318.51
GE,2003,467920.40
GE,2004,531942.66
GE,2005,536803.37
GE,2006,692514.17
GE,2007,497546.52
GE,2008,667573.75
GE,2009,641904.07
GE,2010,672479.74
GE,2011,502291.34
GE,2012,624864.06
GE,2013,587133.51
GE,2014,582677.19
GE,2015,596516.32
GH,2001,3313242.22
GH,2002,4315005.50
GH,2003,6134858.26
GH,2004,2491825.24
GH,2005,2839913.58
GH,2006,1280036.76
GH,2007,2144807.51
GH,2008,2932497.13
GH,2009,2896714.85
GH,2010,3909988.69
GH,2011,2830691.88
GH,2012,2456717.64
GH,2013,2750986.56
GH,2014,3549108.71
GH,2015,3357118.19
GM,2001,574958.84
GM,2002,742478.63
GM,2003,950386.01
GM,2004,792177.74
GM,2005,623652.54
GM,2006,872049.89
GM,2007,698233.17
GM,2008,1074438.65
GM,2009,926054.34
GM,2010,1235710.31
GM,2011,1083971.03
GM,2012,1752426.15
GM,2013,943461.92
GM,2014,890810.43
GM,2015,852978.04
GN,2001,1124150.69
GN,2002,668957.46
GN,2003,1929745.70
GN,2004,2134136.20
GN,2005,1473798.07
GN,2006,1849013.35
GN,2007,1118357.36
GN,2008,2238658.09
GN,2009,3061183.42
GN,2010,2253091.47
GN,2011,2522990.09
GN,2012,2416277.59
GN,2013,2476856.76
GN,2014,2659650.52
GN,2015,2602483.98
GQ,2001,734134.58
GQ,2002,714601.67
GQ,2003,931580.38
GQ,2004,998920.22
GQ,2005,1238402.31
GQ,2006,1321783.67
GQ,2007,1034111.15
GQ,2008,1283944.16
GQ,2009,1116054.38
GQ,2010,999259.12
GQ,2011,988419.99
GQ,2012,1635192.31
GQ,2013,533125.32
GQ,2014,549536.14
GQ,2015,971815.98
GT,2001,774660.11
GT,2002,18128992.64
GT,2003,12837432.45
GT,2004,645274.98
GT,2005,767100.85
GT,2006,618429.41
GT,2007,773656.53
GT,2008,1187693.74
GT,2009,1225462.73
GT,2010,1445345.03
GT,2011,1443789.97
GT,2012,1333132.26
GT,2013,1514172.64
GT,2014,1516623.90
GT,2015,1530869.50
GW,2001,709032.41
GW,2002,944031.17
GW,2003,1278774.31
GW,2004,391948.72
GW,2005,623758.05
GW,2006,847878.14
GW,2007,1192589.44
GW,2008,1913812.97
GW,2009,2236732.72
GW,2010,1402991.35
GW,2011,1277799.35
GW,2012,1392220.57
GW,2013,1490784.18
GW,2014,995273.04
GW,2015,745692.53
GY,2001,92104.51
GY,2002,261348.17
GY,2003,121176.29
HN,2001,1148198.67
HN,2002,2041145.55
HN,2003,2445778.84
HN,2004,1353113.23
HN,2005,1338091.80
HN,2006,1380942.54
HN,2007,1238051.14
HN,2008,1951517.29
HN,2009,1825209.98
HN,2010,1838756.72
HN,2011,1387760.50
HN,2012,1450958.39
HN,2013,1268354.80
HN,2014,1228466.89
HN,2015,1284473.82
HT,2001,2313985.29
HT,2002,3796921.87
HT,2003,1827965.02
HT,2004,2018388.61
HT,2005,2412549.39
HT,2006,2377751.65
HT,2007,2284181.05
HT,2008,3074274.13
HT,2009,2479181.92
HT,2010,6218433.19
HT,2011,2863211.99
HT,2012,2811430.45
HT,2013,3186174.80
HT,2014,2931652.09
HT,2015,3067029.91
ID,2001,3828875.96
ID,2002,5843866.87
ID,2003,6875589.83
ID,2004,3657399.82
ID,2005,4562984.09
ID,2006,4500536.91
ID,2007,4853216.92
ID,2008,4942551.28
ID,2009,5328413.37
ID,2010,5889943.12
ID,2011,4360694.65
ID,2012,5473247.31
ID,2013,4663247.36
ID,2014,4322235.24
ID,2015,4213590.79
IN,2001,17113728.88
IN,2002,17935797.49
IN,2003,12380560.99
IN,2004,12537336.97
IN,2005,13937588.01
IN,2006,14122754.95
IN,2007,12645306.33
IN,2008,8451455.53
IN,2009,11685804.50
IN,2010,12503555.10
IN,2011,12416855.74
IN,2012,11417542.86
IN,2013,8314067.70
IN,2014,9560269.78
IN,2015,10052623.09
IQ,2001,366256.27
IQ,2002,494393.51
IQ,2003,614732.27
IQ,2004,1068927.77
IQ,2005,879185.83
IQ,2006,1047846.88
IQ,2007,798705.88
IQ,2008,1350188.31
IQ,2009,1846373.84
IQ,2010,2103471.89
IQ,2011,1796173.72
IQ,2012,2190970.57
IQ,2013,2795276.51
IQ,2014,2193220.36
IQ,2015,1704176.89
IR,2001,9735582.35
IR,2002,9606055.79
IR,2003,2740869.76
IR,2004,2351115.01
IR,2005,1364841.04
IR,2006,1751870.05
IR,2007,1294176.62
IR,2008,1297174.67
IR,2009,1400195.16
IR,2010,1379380.07
IR,2011,1326154.64
IR,2012,1351958.94
IR,2013,1369541.49
IR,2014,1335373.44
IR,2015,1617604.16
JM,2001,10211.50
JM,2002,387236.62
JM,2003,160943.44
JO,2001,659932.87
JO,2002,640259.95
JO,2003,919161.02
JO,2004,955026.35
JO,2005,662970.99
JO,2006,1149060.06
JO,2007,684276.93
JO,2008,419837.06
JO,2009,682921.52
JO,2010,704343.69
JO,2011,628432.88
JO,2012,1545562.72
JO,2013,564630.17
JO,2014,852803.44
JO,2015,929084.53
KE,2001,2991961.53
KE,2002,6636141.27
KE,2003,2746809.59
KE,2004,2905801.50
KE,2005,3854980.03
KE,2006,3450561.26
KE,2007,2293872.51
KE,2008,5293419.10
KE,2009,4756106.03
KE,2010,4658584.73
KE,2011,4736109.78
KE,2012,4777494.30
KE,2013,3916661.76
KE,2014,5343496.91
KE,2015,6464233.73
KG,2001,640111.46
KG,2002,849261.18
KG,2003,674491.21
KG,2004,548927.40
KG,2005,674643.92
KG,2006,642027.13
KG,2007,498651.73
KG,2008,798665.54
KG,2009,655377.17
KG,2010,993741.68
KG,2011,760628.78
KG,2012,811325.88
KG,2013,761042.77
KG,2014,714828.89
KG,2015,740468.27
KH,2001,4290929.19
KH,2002,4882299.01
KH,2003,4621986.77
KH,2004,2984949.56
KH,2005,2142111.91
KH,2006,2759265.25
KH,2007,2842160.42
KH,2008,4072136.35
KH,2009,3806751.50
KH,2010,3928054.32
KH,2011,3304357.74
KH,2012,3236750.55
KH,2013,3881886.57
KH,2014,3373371.79
KH,2015,3227738.74
KI,2001,14714.96
KI,2002,64457.16
KM,2001,423593.89
KM,2002,498682.06
KM,2003,1079948.73
KM,2004,379115.75
KM,2005,439058.07
KM,2006,430373.55
KM,2007,533542.05
KM,2008,775887.55
KM,2009,842101.50
KM,2010,764293.04
KM,2011,765939.63
KM,2012,1102114.20
KM,2013,927221.91
KM,2014,919162.77
KM,2015,923383.08
KP,2001,1014860.21
KP,2002,1427965.06
KP,2003,1058204.92
KP,2004,779628.78
KP,2005,1000677.00
KP,2006,1051979.77
KP,2007,1189706.58
KP,2008,1170689.72
KP,2009,1102078.06
KP,2010,1075836.00
KP,2011,758796.54
KP,2012,1083266.69
KP,2013,578579.51
KP,2014,1312134.66
KP,2015,1264654.37
KZ,2001,950684.47
KZ,2002,825599.54
KZ,2003,647770.59
KZ,2004,669468.46
KZ,2005,649372.19
KZ,2006,587248.66
KZ,2007,561655.51
KZ,2008,577355.55
KZ,2009,566183.21
KZ,2010,585789.12
KZ,2011,500228.96
KZ,2012,527253.87
KZ,2013,585160.69
KZ,2014,554505.66
KZ,2015,598143.84
LA,2001,2630605.09
LA,2002,2430720.40
LA,2003,1571038.08
LA,2004,1281451.77
LA,2005,1275149.06
LA,2006,1621147.45
LA,2007,1398428.52
LA,2008,1355841.08
LA,2009,1493604.80
LA,2010,1537853.88
LA,2011,1417085.25
LA,2012,1627802.20
LA,2013,2374449.99
LA,2014,2211618.51
LA,2015,2285730.10
LB,2001,538838.38
LB,2002,75619.33
LB,2003,644286.73
LB,2004,242823.88
LB,2005,344264.45
LB,2006,794404.49
LB,2007,442559.69
LB,2008,501056.22
LB,2009,593869.98
LB,2010,604822.89
LB,2011,583892.55
LB,2012,870249.36
LB,2013,1010501.92
LB,2014,647521.17
LB,2015,887260.67
LC,2002,69007.47
LC,2003,97104.59
LK,2001,1675799.47
LK,2002,1823017.92
LK,2003,1223322.23
LK,2004,1043610.36
LK,2005,915995.40
LK,2006,2086403.72
LK,2007,1123323.84
LK,2008,1005880.67
LK,2009,2071314.67
LK,2010,2775575.66
LK,2011,2505464.28
LK,2012,3011264.21
LK,2013,1482208.57
LK,2014,1554708.58
LK,2015,1258445.18
LR,2001,1168998.36
LR,2002,687537.12
LR,2003,1359865.67
LR,2004,936519.76
LR,2005,867770.89
LR,2006,2378864.39
LR,2007,3534048.77
LR,2008,3403652.13
LR,2009,2464037.74
LR,2010,2350234.22
LR,2011,2195673.55
LR,2012,2213807.48
LR,2013,2488924.21
LR,2014,1865370.72
LR,2015,1752145.04
LS,2001,344779.09
LS,2002,562979.18
LS,2003,533392.96
LS,2004,384843.19
LS,2005,220362.75
LS,2006,568219.14
LS,2007,802776.24
LS,2008,1144521.80
LS,2009,1380949.24
LS,2010,1594786.01
LS,2011,1435903.36
LS,2012,1643896.53
LS,2013,1380762.55
LS,2014,861183.54
LS,2015,931333.11
LY,2012,681018.06
LY,2013,629075.16
LY,2014,496528.83
LY,2015,516317.67
MA,2001,1166655.27
MA,2002,1263491.83
MA,2003,3028970.54
MA,2004,2802268.98
MA,2005,2040812.54
MA,2006,2410497.45
MA,2007,1794239.78
MA,2008,1580765.93
MA,2009,2026480.32
MA,2010,1742535.11
MA,2011,1333758.01
MA,2012,1103108.61
MA,2013,1293811.52
MA,2014,1403437.71
MA,2015,1302539.43
MD,2001,216603.31
MD,2002,234984.82
MD,2003,208868.75
MD,2004,250863.34
MD,2005,301674.61
MD,2006,327125.36
MD,2007,431368.86
MD,2008,424162.88
MD,2009,424511.60
MD,2010,500235.82
MD,2011,393401.21
MD,2012,492170.75
MD,2013,385346.30
MD,2014,445847.89
MD,2015,420122.62
ME,2006,7393.23
MG,2001,2203516.94
MG,2002,2134677.26
MG,2003,3881539.03
MG,2004,2162200.62
MG,2005,1683384.15
MG,2006,1547080.11
MG,2007,2560219.30
MG,2008,3367911.62
MG,2009,2801358.78
MG,2010,3563743.16
MG,2011,3816881.32
MG,2012,3233257.45
MG,2013,2843857.86
MG,2014,3491217.83
MG,2015,4499561.75
MH,2001,70839.57
MH,2002,70933.39
middle-east,2001,772838.49
middle-east,2002,1071577.00
middle-east,2003,3096850.99
middle-east,2014,4669637.70
middle-east,2015,4763955.89
MK,2006,3523.39
MK,2007,128894.82
MK,2008,142682.43
MK,2009,238100.59
MK,2010,235417.26
MK,2011,198776.26
MK,2012,199881.76
MK,2013,232766.23
MK,2014,275491.43
MK,2015,414954.53
ML,2001,2435008.10
ML,2002,2714787.59
ML,2003,2328537.89
ML,2004,2349274.94
ML,2005,1269489.12
ML,2006,1928053.38
ML,2007,2050918.52
ML,2008,2516450.38
ML,2009,2520427.24
ML,2010,2510305.92
ML,2011,2571097.54
ML,2012,2101230.50
ML,2013,2302046.18
ML,2014,2343412.28
ML,2015,2721077.61
MM,2001,2057802.40
MM,2002,2225335.01
MM,2003,2906034.11
MM,2004,3928993.77
MM,2005,3976870.25
MM,2006,3505835.59
MM,2007,3612162.26
MM,2008,5545905.01
MM,2009,5452757.01
MM,2010,5575100.98
MM,2011,4956377.29
MM,2012,5229647.04
MM,2013,9448402.82
MM,2014,5509689.83
MM,2015,5110078.44
MN,2001,2893201.62
MN,2002,2452989.14
MN,2003,2069314.34
MN,2004,1180287.57
MN,2005,1085313.38
MN,2006,1454555.96
MN,2007,2023460.69
MN,2008,1762281.51
MN,2009,1422327.49
MN,2010,1715389.66
MN,2011,2366266.91
MN,2012,1693221.92
MN,2013,2463207.26
MN,2014,1964006.51
MN,2015,1627557.98
MR,2001,1369981.52
MR,2002,2453131.55
MR,2003,3308951.46
MR,2004,1668490.34
MR,2005,1904812.48
MR,2006,2078735.01
MR,2007,2062660.04
MR,2008,2745008.38
MR,2009,2382657.99
MR,2010,2515494.39
MR,2011,1882466.18
MR,2012,2730108.40
MR,2013,1719024.89
MR,2014,1468465.92
MR,2015,1124094.12
MU,2001,271714.49
MU,2002,217651.57
MU,2004,66610.16
MU,2005,25687.97
MU,2006,125838.62
MU,2007,118839.16
MU,2008,76454.09
MU,2009,177780.25
MU,2010,73945.04
MU,2011,50877.94
MU,2012,88029.30
MU,2013,68820.14
MU,2014,80281.58
MU,2015,122441.52
MV,2001,841350.42
MV,2002,682145.92
MV,2003,415470.96
MV,2004,539706.79
MV,2005,524555.78
MV,2006,369581.62
MV,2007,570898.72
MV,2008,469329.11
MV,2009,409452.88
MV,2010,450926.59
MV,2011,354994.91
MV,2012,517672.08
MV,2013,538759.25
MV,2014,415072.13
MV,2015,452593.41
MW,2001,2309488.86
MW,2002,1745522.85
MW,2003,4387173.96
MW,2004,2263201.58
MW,2005,2313764.95
MW,2006,2034616.35
MW,2007,2148948.12
MW,2008,3574891.59
MW,2009,3393310.82
MW,2010,4068434.29
MW,2011,3178242.76
MW,2012,3128741.67
MW,2013,2782476.11
MW,2014,2977274.08
MW,2015,3098727.84
MX,2001,2194501.59
MX,2002,5749619.04
MX,2003,2951784.32
MX,2004,2761766.48
MX,2005,2491483.43
MX,2006,2086515.63
MX,2007,1049572.22
MX,2008,1530872.98
MX,2009,1206349.73
MX,2010,1333567.42
MX,2011,1005458.97
MX,2012,1261910.03
MX,2013,1123082.55
MX,2014,1065787.13
MX,2015,1072614.23
MY,2001,200263.50
MY,2002,202294.43
MY,2003,263115.15
MY,2004,177882.02
MY,2005,298166.23
MY,2006,418456.93
MY,2007,561742.88
MY,2008,364564.80
MY,2009,369517.83
MY,2010,369593.63
MY,2011,330396.83
MY,2012,404062.65
MY,2013,382479.35
MY,2014,352160.27
MY,2015,403452.16
MZ,2001,6617164.06
MZ,2002,6885281.58
MZ,2003,14770658.18
MZ,2004,4397975.74
MZ,2005,3326682.39
MZ,2006,3136764.60
MZ,2007,3674715.93
MZ,2008,5456016.08
MZ,2009,3971476.43
MZ,2010,3869430.30
MZ,2011,4159466.55
