"id","year","value"
"africa",2011,17037682
"AL",2011,1242995
"AM",2011,776252
"america",2011,3861726
"AR",2011,979019
"BA",2011,1143300
"BF",2011,737533
"BI",2011,-56321
"BJ",2011,1253461
"BR",2011,10019271
"BT",2011,1048432
"BW",2011,739376
"BY",2011,1484458
"CD",2011,925909
"CI",2011,169459
"CM",2011,964624
"CN",2011,35432661
"CO",2011,1849344
"country-unspecified",2011,6886707
"CR",2011,7500000
"east-asia",2011,420275
"ET",2011,5258753
"europe",2011,1946674
"FJ",2011,221882
"GA",2011,2553997
"GH",2011,1966029
"GM",2011,200086
"GN",2011,2717196
"GW",2011,489664
"HN",2011,494305
"HT",2011,25562
"ID",2011,4870586
"IN",2011,5337592
"JO",2011,1980745
"KE",2011,2414975
"KG",2011,67677
"KH",2011,2994382
"KI",2011,65183
"KZ",2011,1327066
"LK",2011,71764
"LR",2011,421126
"MD",2011,-110441
"ME",2011,789377
"MG",2011,580693
"MK",2011,1613345
"ML",2011,565362
"MN",2011,207763
"MR",2011,963948
"MW",2011,1671136
"MX",2011,14256795
"MZ",2011,2793383
"NA",2011,1520041
"NE",2011,1296353
"NG",2011,2842494
"NI",2011,1352618
"north-central-america",2011,4454084
"PA",2011,2409125
"PE",2011,4557862
"PH",2011,5543739
"PK",2011,-4260
"PY",2011,509469
"RS",2011,1665987
"RW",2011,867278
"SL",2011,880120
"SN",2011,3176153
"south-america",2011,1231919
"SV",2011,833711
"TD",2011,580618
"TG",2011,167286
"TH",2011,421040
"TJ",2011,64769
"TN",2011,2514371
"TR",2011,1673969
"TZ",2011,1679569
"UG",2011,1119809
"UY",2011,2672919
"VN",2011,4926683
"west-indies",2011,1134873
"ZA",2011,1680984
"ZM",2011,666082
