id-to,year,value
AE,1977,0.00
AE,1980,0.00
AE,1981,0.00
AE,1982,0.00
AE,1989,0.00
AE,1990,0.00
AE,1993,0.00
AF,1989,0.00
AF,1991,0.00
AF,1996,3240029.66
AF,1997,2235057.24
AF,1998,31613.49
AF,1999,3237953.13
AF,2000,9108762.19
AF,2001,15348644.12
AF,2002,19762363.53
AF,2003,8390764.52
AF,2004,9398945.38
AF,2005,8134319.08
AF,2006,1281177.86
AF,2007,606771.74
AF,2008,724592.63
AF,2009,782711.11
AF,2010,2211416.50
AF,2011,872882.37
AF,2012,1163849.94
AF,2013,1369706.76
AF,2014,1156264.11
AF,2015,574430.67
africa,1991,0.00
africa,1996,55439.43
africa,1997,198889.73
africa,1998,1919721.63
africa,2001,255917.65
africa,2002,271193.30
africa,2003,93807.88
africa,2004,505301.88
africa,2005,1296227.43
africa,2006,1849440.07
africa,2007,824683.78
africa,2008,1463992.04
africa,2009,1705191.85
africa,2010,8261294.16
africa,2011,3987646.09
africa,2012,1410392.63
africa,2013,5285354.02
africa,2014,4110633.58
africa,2015,4251749.00
AG,2005,10122.66
AG,2007,189967.68
AG,2009,20243.16
AL,1989,0.00
AL,1991,0.00
AL,1992,0.00
AL,1996,3114939.54
AL,1997,2113153.13
AL,1998,0.00
AL,1999,3174640.12
AL,2000,5728576.27
AL,2001,3630966.82
AL,2002,2475510.80
AL,2003,4357798.60
AL,2004,5440771.43
AL,2005,4429723.08
AL,2006,7194001.80
AL,2007,6825406.06
AL,2008,6734873.02
AL,2009,7252022.49
AL,2010,7397966.36
AL,2011,6906121.44
AL,2012,8197641.22
AL,2013,8705231.37
AL,2014,11055633.16
AL,2015,10283030.92
AM,1996,43920.92
AM,1998,0.00
AM,1999,373126.48
AM,2000,884087.24
AM,2001,2446477.42
AM,2002,3371150.26
AM,2003,3701698.07
AM,2004,3671652.81
AM,2005,1827857.23
AM,2006,368813.12
AM,2007,558566.02
AM,2008,384812.15
AM,2009,1117901.72
AM,2010,1318223.62
AM,2011,1973396.48
AM,2012,2608647.27
AM,2013,2465953.71
AM,2014,4425300.91
AM,2015,3765261.27
america,1981,0.00
america,1991,0.00
america,2002,90397.86
america,2004,131338.12
america,2005,157960.44
america,2006,29750.05
america,2007,117283.11
america,2008,101436.04
america,2009,1734964.66
america,2010,2523699.24
america,2011,1734341.18
america,2012,2576868.03
america,2013,2072746.82
america,2014,2274170.27
america,2015,1016626.70
AO,1983,0.00
AO,1989,0.00
AO,1990,0.00
AO,1991,0.00
AO,1993,0.00
AO,1994,0.00
AO,1996,3482776.04
AO,1997,2457699.87
AO,1998,0.00
AO,1999,1353191.77
AO,2000,556635.70
AO,2001,56404.34
AO,2002,325432.05
AO,2003,289837.85
AO,2004,167403.31
AO,2005,1848160.57
AO,2006,26493.26
AO,2007,30467.20
AO,2008,39353.48
AO,2009,50681.58
AO,2010,20135.50
AO,2011,19822.53
AO,2012,38892.54
AO,2013,16344.40
AO,2014,19922.96
AO,2015,9822.09
AR,1980,0.00
AR,1991,0.00
AR,1996,359010.83
AR,1997,304403.80
AR,1998,143639.55
AR,1999,170919.32
AR,2000,179321.04
AR,2001,167370.48
AR,2002,182186.45
AR,2003,158193.41
AR,2004,154346.46
AR,2005,122472.33
AR,2006,105482.07
AR,2007,126245.70
AR,2008,230264.76
AR,2009,263063.30
AR,2010,315717.33
AR,2011,289270.86
AR,2012,219457.27
AR,2013,212824.71
AR,2014,241836.19
AR,2015,284052.19
asia,1996,21529.82
asia,1998,0.00
asia,2006,25847.17
asia,2007,56875.82
asia,2008,29492.31
asia,2009,531487.86
asia,2010,557306.88
asia,2011,3553991.07
asia,2012,3036737.99
asia,2013,83185.40
asia,2014,2403934.09
asia,2015,489913.20
AZ,1996,7104.85
AZ,1998,0.00
AZ,1999,160032.04
AZ,2000,218440.12
AZ,2001,311503.71
AZ,2002,451989.76
AZ,2003,406386.94
AZ,2004,804705.41
AZ,2005,912132.56
AZ,2006,378208.24
AZ,2007,421541.31
AZ,2008,1860064.61
AZ,2009,522338.78
AZ,2010,563295.34
AZ,2011,435495.75
AZ,2012,837930.02
AZ,2013,642806.69
AZ,2014,570069.38
AZ,2015,720416.31
BA,1996,104703918.11
BA,1997,16442481.83
BA,1998,0.00
BA,1999,20619181.72
BA,2000,34082613.01
BA,2001,22282795.35
BA,2002,16207632.55
BA,2003,18447233.25
BA,2004,20206530.05
BA,2005,27465660.54
BA,2006,29929651.59
BA,2007,30625591.31
BA,2008,32943289.81
BA,2009,25095105.42
BA,2010,28666666.20
BA,2011,22992147.41
BA,2012,25078596.36
BA,2013,19546935.61
BA,2014,24035900.88
BA,2015,20218220.47
BB,1991,0.00
BB,1996,7104.85
BB,1998,0.00
BD,1974,0.00
BD,1989,0.00
BD,1991,0.00
BD,1996,515640.49
BD,1997,656720.84
BD,1998,44449.79
BD,1999,466460.78
BD,2000,641654.32
BD,2001,2170290.28
BD,2002,2052726.25
BD,2003,2235647.27
BD,2004,1253770.04
BD,2005,2917025.50
BD,2006,619541.83
BD,2007,599611.97
BD,2008,569740.27
BD,2009,506105.22
BD,2010,483487.98
BD,2011,589263.40
BD,2012,478037.27
BD,2013,409568.09
BD,2014,457057.62
BD,2015,831200.69
BF,1979,0.00
BF,1989,0.00
BF,1991,0.00
BF,1996,4208334.84
BF,1997,1724527.97
BF,1998,3289179.10
BF,1999,3444497.16
BF,2000,2777234.93
BF,2001,4610213.81
BF,2002,11821251.60
BF,2003,3209968.62
BF,2004,5531370.78
BF,2005,4369079.45
BF,2006,5615647.94
BF,2007,4337269.22
BF,2008,6596803.55
BF,2009,6251518.23
BF,2010,4519144.65
BF,2011,6008663.00
BF,2012,6635161.94
BF,2013,6296516.97
BF,2014,4125511.30
BF,2015,4452375.87
BI,1988,0.00
BI,1989,0.00
BI,1990,0.00
BI,1991,0.00
BI,1996,826853.77
BI,1997,20868.59
BI,1998,340322.55
BI,1999,1654123.87
BI,2000,2054837.07
BI,2001,764376.07
BI,2002,1386565.21
BI,2003,1653951.41
BI,2004,787812.73
BI,2005,1244837.34
BI,2006,498371.41
BI,2007,673966.93
BI,2008,15851768.29
BI,2009,328928.51
