id-to,year,value
AF,2015,115091.00
AM,2015,14941.00
AZ,2015,44424.00
bilateral-unspecified,2015,585644.00
BY,2015,66320.00
central-asia,2015,34965.00
CN,2015,15110.00
EG,2015,12836.00
europe,2015,22705.00
GE,2015,192389.00
KG,2015,19208.00
KZ,2015,27496.00
MD,2015,121505.00
NP,2015,22185.00
south-of-sahara,2015,55463.00
SY,2015,166389.00
TJ,2015,20490.00
TM,2015,12836.00
TR,2015,15653.00
UA,2015,577835.00
UZ,2015,65136.00
