id-to,year,round
AF,2004,1847987.34
AF,2005,1160953.17
AF,2006,4019826.44
AF,2007,3370854.08
AF,2008,8473100.50
AF,2009,24676495.56
AF,2010,7900580.95
AF,2011,2322431.15
AF,2012,16687530.33
AF,2013,31504388.63
AF,2014,18063778.10
AF,2015,23258140.00
africa,2015,4957010.00
AL,2006,0.00
AL,2007,1714522.64
AL,2008,1380214.15
AL,2009,1458569.06
AL,2010,637825.11
AL,2011,552580.66
AL,2012,209205.44
AL,2013,162611.67
AL,2014,172342.13
AL,2015,0.00
AM,2003,1597466.59
AM,2004,553790.61
AM,2005,2740517.72
AM,2006,2569781.77
AM,2007,2552780.88
AM,2008,2134953.44
AM,2009,5591532.71
AM,2010,3988245.23
AM,2011,5294751.01
AM,2012,6060618.31
AM,2013,6888483.96
AM,2014,4583274.15
AM,2015,2821320.00
america,2005,1887917.17
america,2006,2368724.98
america,2007,1862678.16
america,2008,3809648.68
america,2009,6055172.29
america,2010,0.00
america,2013,11697343.02
america,2014,4392079.14
america,2015,3897300.00
AO,2005,32660137.00
AO,2006,12272954.08
AO,2007,13970394.96
AO,2008,27178461.02
AO,2009,9129012.26
AO,2010,24328896.82
AO,2011,3352420.93
AO,2012,12513383.62
AO,2013,34363713.93
AO,2014,408383.03
AO,2015,2272390.00
AR,2003,3326907.35
AR,2004,5843832.47
AR,2005,3392792.69
AR,2006,1886668.78
AR,2007,5425444.53
AR,2008,6078883.15
AR,2010,0.00
AR,2011,1362144.50
AR,2012,911990.83
AR,2013,1339863.59
AR,2015,0.00
AZ,2005,1026219.60
AZ,2006,6402476.17
AZ,2007,3823242.21
AZ,2008,5877888.85
AZ,2009,5552366.74
AZ,2010,8943871.54
AZ,2011,16229603.44
AZ,2012,4150599.78
AZ,2013,9255620.72
AZ,2014,10964928.96
AZ,2015,3592500.00
BA,2006,1726731.57
BA,2007,2792878.70
BA,2008,3782792.48
BA,2010,8284147.71
BA,2011,7606548.07
BA,2012,5921148.01
BA,2013,10756519.34
BA,2014,4944825.07
BA,2015,4807700.00
BD,2003,119379.63
BD,2004,10129232.22
BD,2005,10006544.43
BD,2006,12770317.12
BD,2007,24056124.21
BD,2008,31073750.03
BD,2009,22829115.27
BD,2010,39553325.91
BD,2011,29937802.09
BD,2012,26056492.73
BD,2013,64925739.16
BD,2014,15768344.44
BD,2015,40682070.00
BF,2003,1545739.39
BF,2004,6819640.66
BF,2005,9245147.81
BF,2006,6348221.60
BF,2007,8989793.29
BF,2008,16653557.49
BF,2009,28761728.95
BF,2010,58603294.83
BF,2011,20315710.33
BF,2012,48196949.37
BF,2013,35400296.57
BF,2014,13399354.49
BF,2015,45747010.00
BI,2003,3324424.26
BI,2004,8404618.52
BI,2005,12046103.28
BI,2006,10037345.58
BI,2007,7992563.36
BI,2008,27501589.95
BI,2009,26359559.19
BI,2010,21773806.54
BI,2011,18810287.95
BI,2012,14341893.54
BI,2013,32278137.25
BI,2014,15282098.97
BI,2015,10619610.00
bilateral-unspecified,2003,87147.13
bilateral-unspecified,2004,301151.71
bilateral-unspecified,2005,145594.72
bilateral-unspecified,2006,223419.52
bilateral-unspecified,2015,999510.00
BJ,2003,2999890.73
BJ,2004,8121930.15
BJ,2005,11086262.12
BJ,2006,7504869.67
BJ,2007,7071992.21
BJ,2008,12035521.42
BJ,2009,10043596.91
BJ,2010,40920947.34
BJ,2011,23970530.18
BJ,2012,8396292.94
BJ,2013,32835257.91
BJ,2014,27949600.26
BJ,2015,20253780.00
BO,2004,3728663.33
BO,2005,2508926.47
BO,2006,6139287.97
BO,2007,3520090.25
BO,2008,4591979.21
BO,2009,4584108.10
BO,2010,7263255.88
BO,2011,5346414.96
BO,2012,5234664.35
BO,2013,10674040.71
BO,2014,3179285.12
BO,2015,7619470.00
BR,2006,0.00
BR,2007,2272969.09
BR,2008,6225411.63
BR,2009,10369600.17
BR,2010,8003773.15
BR,2011,9656107.75
BR,2012,45282.56
BR,2013,97941.58
BR,2014,0.00
BT,2005,743712.71
BT,2006,741098.15
BT,2007,830191.94
BT,2008,1611693.87
