id-to,year,value
AF,2004,359556.96
AF,2005,348931.46
AF,2006,341191.13
AF,2007,188149.31
AF,2008,179163.87
AF,2009,0.00
AF,2010,123445.08
AF,2011,1072201.30
AF,2012,1006480.14
AF,2013,2441667.37
AF,2014,4530504.03
AF,2015,4950080.00
africa,2001,0.00
africa,2002,5221673.90
africa,2003,11102305.63
africa,2004,9636854.65
africa,2005,9724026.91
africa,2006,9378424.24
africa,2007,5330897.09
africa,2008,4938181.70
africa,2009,5782000.83
africa,2010,6005896.88
africa,2011,5091511.86
africa,2012,5209487.24
africa,2013,4906938.41
africa,2014,3926016.08
africa,2015,5042934.00
AG,1997,59880.57
AG,1998,131222.15
AG,1999,129058.29
AG,2000,122532.16
AG,2001,53411.80
AG,2002,51538.56
AG,2003,319332.15
AG,2004,292930.81
AG,2005,284274.22
AG,2007,768311.08
AG,2008,550525.56
AG,2009,568913.90
AG,2010,563198.61
AG,2011,530364.49
AG,2012,0.00
AG,2013,45021.09
AG,2014,559447.38
AG,2015,623607.00
AL,1996,111401.91
AL,1997,161117.65
AL,1998,163318.23
AL,1999,41229.96
AL,2000,6226.69
AL,2001,6559.35
AL,2002,51538.56
AL,2003,39793.17
AL,2004,1685354.80
AL,2005,1342943.38
AL,2006,2352313.52
AL,2007,2338519.34
AL,2008,2426124.14
AL,2009,1735329.54
AL,2010,1764893.45
AL,2011,444931.50
AL,2012,353204.27
AL,2013,1201735.56
AL,2014,1764598.25
AL,2015,1960302.70
AM,1995,133069.62
AM,1996,140254.55
AM,1997,226082.08
AM,1998,76331.65
AM,1999,75072.93
AM,2001,113912.43
AM,2002,2058031.22
AM,2003,2210867.78
AM,2004,2969816.55
AM,2005,2418311.29
AM,2006,3247952.51
AM,2007,1809662.51
AM,2008,2128527.43
AM,2009,1930604.88
AM,2010,2093981.32
AM,2011,1159240.82
AM,2012,564220.74
AM,2013,2414675.16
AM,2014,3722935.55
AM,2015,3840896.40
america,1994,1743688.02
america,1995,1254652.83
america,1996,1322396.29
america,1997,1421625.95
america,1998,1777286.61
america,1999,1368405.71
america,2000,6639069.07
america,2001,3119064.86
america,2002,5138505.52
america,2003,5288531.95
america,2004,3876218.91
america,2005,4259030.27
america,2006,7714426.80
america,2007,10834513.32
america,2008,10906805.56
america,2009,10212585.00
america,2010,8982062.22
america,2011,6334073.73
america,2012,1282402.20
america,2013,2617526.05
america,2014,6513533.45
america,2015,10785134.00
AO,2003,134898.98
AO,2004,123745.97
AO,2005,120089.08
AO,2008,205686.28
AO,2009,212556.50
AO,2010,210421.16
AO,2011,354056.66
AO,2012,1503381.11
AO,2013,2067752.83
AO,2014,3546051.87
AO,2015,4835967.00
AR,1992,720619.04
AR,1993,741048.91
AR,1994,708610.52
AR,1995,638732.35
AR,1996,913655.62
AR,1997,408778.20
AR,1998,8489441.46
AR,1999,10747767.43
AR,2000,10508085.32
AR,2001,10788373.41
AR,2002,10592538.49
AR,2003,3063997.59
AR,2004,1027493.16
AR,2005,1483577.99
AR,2006,913837.50
AR,2007,6966853.41
AR,2008,5483140.31
AR,2009,7388704.60
AR,2010,9780244.78
AR,2011,8856917.77
AR,2012,3192742.24
AR,2013,6702310.06
AR,2014,6875811.93
AR,2015,5848109.00
asia,1992,4074933.41
asia,1993,4190459.53
asia,1994,4007027.97
asia,2001,0.00
asia,2002,0.00
asia,2003,2805421.31
asia,2004,2190194.24
asia,2005,2125470.36
asia,2006,5316574.15
asia,2007,4261263.45
asia,2008,4293477.50
asia,2009,3962146.86
asia,2010,3922343.25
asia,2011,1554799.13
asia,2012,1590825.36
AZ,1998,141702.98
AZ,1999,2030017.77
AZ,2000,1988847.73
AZ,2001,2107620.19
AZ,2002,2033702.29
AZ,2003,1830852.21
AZ,2004,73006.51
AZ,2005,245491.51
AZ,2006,1573635.16
AZ,2007,1123427.95
AZ,2008,918789.08
AZ,2009,1452701.29
AZ,2010,1338473.90
AZ,2011,941790.73
AZ,2012,2055828.39
AZ,2013,2896697.04
AZ,2014,3135336.07
AZ,2015,3324908.70
BA,2004,73006.51
BA,2005,172837.62
BA,2006,1935576.56
BA,2007,2388982.92
BA,2008,2523607.66
BA,2009,2866426.50
BA,2010,2837630.47
BA,2011,887162.44
BA,2012,144306.47
BA,2013,1188506.93
BA,2014,1868940.30
BA,2015,2923937.70
BB,2003,0.00
BB,2005,0.00
BB,2006,0.00
BB,2009,0.00
BD,1999,75158.74
BD,2000,1988491.47
BD,2001,1764418.16
BD,2002,4532672.95
BD,2003,3552369.75
BD,2004,3258671.41
BD,2005,1910266.49
BD,2006,1772634.72
BD,2007,978215.56
BD,2008,1249553.15
BD,2009,1196342.24
BD,2010,1484819.67
BD,2011,1376127.09
BD,2012,3776083.72
BD,2013,3641799.65
BD,2014,3524890.44
BD,2015,4674353.00
BF,1993,661650.81
BF,1994,632687.96
BF,1995,570296.74
BF,1996,601089.22
BF,1997,846421.88
BF,1998,209069.55
BF,1999,205621.98
BF,2000,6219.56
BF,2001,5589549.67
BF,2002,5156165.63
BF,2003,6206546.98
BF,2004,5282712.04
BF,2005,5126599.13
BF,2006,1099778.35
BF,2007,2233016.50
BF,2008,1299464.26
BF,2009,2553135.80
BF,2010,2883724.16
BF,2011,2926912.09
BF,2012,2494351.07
BF,2013,5407921.10
BF,2014,4562716.48
BF,2015,5085986.70
BI,1999,235955.21
BI,2000,249282.62
BI,2001,318355.16
BI,2002,144256.04
BI,2003,282173.61
BI,2004,388248.51
BI,2005,1718478.28
BI,2006,1177715.39
BI,2007,964868.25
BI,2008,918789.08
BI,2009,1268847.22
