id-to,year,round
GH,2011,23311874.58
GH,2012,33740038.12
GH,2013,37195677.85
GH,2014,22518809.71
GH,2015,22910300.00
GM,2007,1153355.27
GM,2008,905742.28
GM,2009,780053.12
GM,2010,1629178.40
GM,2011,1533043.26
GM,2012,1858396.41
GM,2013,4350904.27
GM,2014,3695843.75
GM,2015,3086890.00
GN,2007,597031.53
GN,2008,3607414.02
GN,2009,2724735.91
GN,2010,3546786.65
GN,2011,2257226.30
GN,2012,4044638.58
GN,2013,1986139.22
GN,2014,4831580.34
GN,2015,11016770.00
GW,2007,655454.30
GW,2008,1110099.35
GW,2009,315160.22
GW,2010,710302.91
GW,2011,348956.25
GW,2012,8150.86
GW,2013,328631.25
GW,2014,1851051.46
GW,2015,1618750.00
GY,2007,143379.42
GY,2008,197539.65
GY,2009,313327.73
GY,2010,546744.03
GY,2011,166124.06
GY,2012,711841.90
GY,2013,191748.77
GY,2014,162127.39
GY,2015,388750.00
HN,2007,44866.37
HN,2008,3709032.09
HN,2009,746764.42
HN,2010,6733792.64
HN,2011,4095791.72
HN,2012,7934410.79
HN,2013,2779914.33
HN,2014,2262004.46
HN,2015,4701370.00
HT,2011,88514.17
HT,2012,1947150.23
HT,2013,3293526.68
HT,2014,1406748.56
HT,2015,7612260.00
ID,2007,8585397.71
ID,2008,8325607.29
ID,2009,1758433.19
ID,2012,5753602.53
ID,2013,34208373.17
ID,2014,3309009.78
ID,2015,23264000.00
IN,2007,14420920.90
IN,2008,6606727.48
IN,2009,1389342.62
IN,2010,-5258698.53
IN,2011,11443751.35
IN,2012,31704134.06
IN,2013,33769700.48
IN,2014,84742884.72
IN,2015,133342050.00
KE,2007,13272997.84
KE,2008,19688538.34
KE,2009,11012909.47
KE,2010,32389216.73
KE,2011,45883531.52
KE,2012,40950833.54
KE,2013,35758618.14
KE,2014,23485581.26
KE,2015,69282900.00
KG,2007,538830.68
KG,2008,1625337.89
KG,2009,1069615.41
KG,2010,1698376.75
KG,2011,863744.60
KG,2012,1275156.99
KG,2013,1738946.14
KG,2014,2281302.31
KG,2015,2992900.00
KH,2007,3009810.03
KH,2008,857698.80
KH,2009,4506231.92
KH,2010,3348572.20
KH,2011,5942592.12
KH,2012,4431351.67
KH,2013,7028938.05
KH,2014,4914896.70
KH,2015,14269900.00
KI,2008,104282.56
KI,2009,54955.78
KI,2010,26778.88
KI,2011,52101.23
KI,2012,130413.78
KI,2013,47170.16
KI,2014,93076.61
KI,2015,66560.00
KM,2007,32573.95
KM,2008,199404.79
KM,2009,-15182.15
KM,2010,308356.56
KM,2011,134399.38
KM,2012,539768.16
KM,2013,217975.46
KM,2014,152080.69
KM,2015,716670.00
KP,2007,1131375.57
KP,2008,1407989.14
KP,2009,3109227.01
KP,2010,1811949.64
KP,2011,1127531.51
KP,2012,4126147.19
KP,2013,3127488.01
KP,2014,3126787.87
KP,2015,9657800.00
LA,2007,224071.35
LA,2008,622589.86
LA,2009,559726.76
LA,2010,3173113.69
LA,2011,144416.17
LA,2012,1919980.70
LA,2013,3842918.07
LA,2014,8033258.25
LA,2015,1361580.00
LK,2007,3699787.31
LK,2008,2495596.53
LK,2009,3105353.14
LK,2010,5943341.09
LK,2011,3274031.02
LK,2012,492674.29
LK,2013,2784765.88
LK,2014,929563.32
LK,2015,608490.00
LR,2007,2643005.71
LR,2008,2790775.90
LR,2009,2290501.65
LR,2010,1765385.04
LR,2011,1363330.50
LR,2012,1719831.76
LR,2013,4553002.04
LR,2014,3070317.19
LR,2015,9609200.00
LS,2007,54572.95
LS,2008,422854.30
LS,2009,304924.85
LS,2010,797002.93
LS,2011,-14787.00
LS,2012,287091.45
LS,2013,387844.07
LS,2014,1415503.51
LS,2015,434250.00
MD,2007,50317.88
MD,2008,865361.50
MD,2009,-6427.97
MD,2010,791983.65
MD,2011,103679.20
MD,2012,420222.19
MD,2013,623763.57
MD,2014,812905.52
MD,2015,1182570.00
MG,2007,2994082.67
MG,2008,9043907.41
MG,2009,5079289.34
MG,2010,8813314.88
MG,2011,9359562.72
MG,2012,16218402.97
MG,2013,27460434.24
MG,2014,18330738.66
MG,2015,22472030.00
ML,2007,5366327.06
ML,2008,8374900.32
ML,2009,3581497.35
ML,2010,20563226.45
ML,2011,17819062.68
ML,2012,11674750.54
ML,2013,17850041.04
ML,2014,7599817.58
ML,2015,20961890.00
MM,2007,-907420.00
MM,2008,2903603.20
MM,2009,571500.28
MM,2010,86201.85
MM,2011,4757494.81
MM,2012,19111053.13
MM,2013,8113016.13
MM,2014,39499121.84
MM,2015,16255660.00
MN,2007,299350.38
MN,2008,873198.77
MN,2009,528507.92
MN,2010,1100340.22
MN,2011,551596.92
MN,2012,732671.88
MN,2013,231267.83
MN,2014,294469.84
MN,2015,216440.00
MR,2007,128510.80
MR,2008,975744.82
MR,2009,853590.19
MR,2010,2207917.97
MR,2011,917465.00
MR,2012,920141.69
MR,2013,2008615.40
MR,2014,6440173.91
MR,2015,5578230.00
MW,2007,7154160.39
MW,2008,10870248.78
MW,2009,6664870.07
MW,2010,7715540.69
MW,2011,21357237.94
MW,2012,26707656.00
MW,2013,15853399.74
MW,2014,12578162.78
MW,2015,18211660.00
MZ,2007,-275054.99
MZ,2008,5707159.46
MZ,2009,5488163.04
MZ,2010,11354845.59
MZ,2011,1485869.60
MZ,2012,17538842.52
MZ,2013,25050448.21
MZ,2014,23597341.77
MZ,2015,26783010.00
NE,2007,4393440.75
NE,2008,11844183.59
NE,2009,1591619.41
NE,2010,7674277.34
NE,2011,11532384.13
NE,2012,5385002.46
NE,2013,18714951.07
NE,2014,17174486.72
NE,2015,30523420.00
NG,2007,9677667.16
NG,2008,46861927.64
NG,2009,4953635.43
NG,2010,7162912.64
NG,2011,24161633.15
NG,2012,40026163.60
NG,2013,132326228.09
NG,2014,68935363.80
NG,2015,130337140.00
NI,2007,126397.74
NI,2008,432979.36
NI,2009,1498513.60
NI,2010,5445050.94
NI,2011,3793325.93
NI,2012,6743479.37
NI,2013,4308509.10
NI,2014,3913234.88
NI,2015,2617240.00
NP,2007,863943.03
NP,2008,9981320.34
NP,2009,2041035.81
NP,2010,12587012.33
NP,2011,6182696.80
NP,2012,7477056.90
NP,2013,2299130.61
NP,2014,12496240.18
NP,2015,29703220.00
PG,2007,2849680.49
PG,2008,3091890.65
PG,2009,-1838872.97
PG,2010,2305540.09
PG,2011,585260.09
PG,2012,1269723.08
PG,2013,5635559.69
PG,2014,4459383.42
PG,2015,8872200.00
PK,2007,30508796.43
PK,2008,65324176.57
PK,2009,30176166.27
PK,2010,89645605.46
PK,2011,16913807.41
PK,2012,139505616.22
PK,2013,155022803.64
PK,2014,75718167.66
PK,2015,101333010.00
RW,2007,6427267.24
RW,2008,5665786.39
RW,2009,3699773.82
RW,2010,1805492.26
RW,2011,13787042.64
RW,2012,17003602.62
RW,2013,19049199.33
RW,2014,13531076.94
RW,2015,11471350.00
SB,2008,185475.95
SB,2009,411076.49
SB,2010,161603.80
SB,2011,129067.39
SB,2012,-9962.16
SB,2013,619385.72
SB,2014,565240.62
SB,2015,1462930.00
SD,2007,8605399.43
SD,2008,15594496.87
SD,2009,13154969.74
SD,2010,23988920.69
SD,2011,23567407.10
SD,2012,36783932.04
SD,2013,50581273.22
SD,2014,52600737.22
SD,2015,44034170.00
SL,2007,3359738.79
SL,2008,3591748.66
SL,2009,1404125.99
SL,2010,7574775.35
SL,2011,1876662.75
SL,2012,7137437.67
SL,2013,4196232.81
SL,2014,6973767.95
SL,2015,11839790.00
SN,2007,7003583.05
SN,2008,5308423.38
SN,2009,3978673.48
SN,2010,4681274.87
SN,2011,3856801.21
SN,2012,9648808.65
SN,2013,18263894.96
SN,2014,16073252.57
SN,2015,7981390.00
SO,2009,218370.44
SO,2011,2466703.93
SO,2012,3605397.71
SO,2013,2287548.49
SO,2014,3397765.89
SO,2015,7908340.00
SS,2011,-11733.88
SS,2012,2335674.63
SS,2013,1749519.47
SS,2014,840303.68
SS,2015,18589030.00
ST,2007,4419.10
ST,2008,12219.89
ST,2009,212569.13
ST,2010,68230.21
ST,2011,48607.04
ST,2012,251771.05
ST,2013,284815.23
ST,2014,110110.70
ST,2015,302990.00
TD,2007,2225285.30
TD,2008,4645388.42
TD,2009,4064838.60
TD,2010,2987391.03
TD,2011,7967800.76
TD,2012,6916458.76
TD,2013,3238145.34
TD,2014,6808588.39
TD,2015,6263980.00
TG,2007,418733.52
TG,2008,3159476.78
TG,2009,2970460.80
TG,2010,2827385.13
TG,2011,3802646.68
TG,2012,38943.00
TG,2013,6150866.56
TG,2014,8195240.67
TG,2015,6898050.00
TJ,2007,32718.68
TJ,2008,3050894.28
TJ,2009,1759743.47
TJ,2010,2432760.91
TJ,2011,481486.08
TJ,2012,3151666.42
TJ,2013,2085643.31
TJ,2014,2633609.35
TJ,2015,3930470.00
TL,2011,232261.17
TL,2012,146715.51
TL,2013,258197.74
TL,2014,847952.84
TL,2015,347430.00
TZ,2007,2605626.72
TZ,2008,10445308.83
TZ,2009,5550933.03
TZ,2010,25549699.69
TZ,2011,8831581.47
TZ,2012,42438818.58
TZ,2013,41764629.72
TZ,2014,77161615.15
TZ,2015,43580960.00
UA,2007,264441.44
UA,2008,113893.09
UA,2009,22692.52
UA,2010,-75354.95
UG,2007,12801090.43
UG,2008,15916569.20
UG,2009,7865484.96
UG,2010,7484616.34
UG,2011,11100216.37
UG,2012,11063435.93
UG,2013,27840564.40
UG,2014,31918122.38
UG,2015,41840830.00
UZ,2007,222643.35
UZ,2008,3341075.44
UZ,2009,5424880.33
UZ,2010,6855524.21
UZ,2011,5209251.64
UZ,2012,1587606.68
UZ,2013,1010417.28
UZ,2014,14682189.00
UZ,2015,8985630.00
VN,2007,5358463.38
VN,2008,14716217.20
VN,2009,2324473.98
VN,2010,18262254.46
VN,2011,15455621.41
VN,2012,14615400.22
VN,2013,37250125.73
VN,2014,19491956.95
VN,2015,19784660.00
YE,2007,9665567.72
YE,2008,11889415.58
YE,2009,3888501.55
YE,2010,16289311.97
YE,2011,21055964.93
YE,2012,24921711.69
YE,2013,21074910.57
YE,2014,39923021.38
YE,2015,10676530.00
ZM,2007,4623996.02
ZM,2008,7497171.92
ZM,2009,3446415.12
ZM,2010,7294889.55
ZM,2011,6958824.42
ZM,2012,12191877.42
ZM,2013,16248392.43
ZM,2014,4265842.65
ZM,2015,17787560.00
ZW,2007,2954658.16
ZW,2008,4511484.10
ZW,2009,3348495.46
ZW,2010,6054347.95
ZW,2011,280136.71
ZW,2012,9858919.74
ZW,2013,13350507.47
ZW,2014,6984051.58
ZW,2015,24763160.00
