id-to,year,value
AE,1985,0.00
AE,1986,56670565.94
AE,1987,170240013.53
AE,1988,0.00
AE,1989,0.00
AE,1990,0.00
AE,1991,0.00
AE,1992,0.00
AE,1993,0.00
AE,1994,0.00
AF,1973,5430887.27
AF,1974,4674995.15
AF,1975,26955489.00
AF,1976,16687620.14
AF,1977,4183222.30
AF,1978,6625989.80
AF,1979,18175889.37
AF,1980,2276837.75
AF,1981,2060.04
AF,1982,84544.27
AF,1983,294202.80
AF,1984,0.00
AF,1985,0.00
AF,1986,0.00
AF,1987,0.00
AF,1988,0.00
AF,1989,0.00
AF,1990,0.00
AF,1991,0.00
AF,1992,0.00
AF,1993,0.00
AF,1994,0.00
AF,1995,0.00
AF,1996,0.00
AF,1997,0.00
AF,1998,0.00
AF,1999,0.00
AF,2000,0.00
AF,2001,42769029.12
AF,2002,171342185.27
AF,2003,94015297.39
AF,2004,77053803.06
AF,2005,101546811.79
AF,2006,119189459.94
AF,2007,197794440.49
AF,2008,252092229.23
AF,2009,294445957.10
AF,2010,427645530.39
AF,2011,462589978.09
AF,2012,471369280.56
AF,2013,476540766.56
AF,2014,451313225.17
AF,2015,362066640.08
africa,1973,0.00
africa,1975,0.00
africa,1980,0.00
africa,1981,0.00
africa,1982,0.00
africa,1983,0.00
africa,1984,0.00
africa,1985,0.00
africa,1986,0.00
africa,1987,0.00
africa,1997,0.00
africa,1998,3141539.12
africa,1999,0.00
africa,2000,0.00
africa,2001,9006863.26
africa,2002,36670601.05
africa,2003,50634564.14
africa,2004,41989870.96
africa,2005,70290893.09
africa,2006,16365006.46
africa,2007,96340091.99
africa,2008,97969528.98
africa,2009,188191676.55
africa,2010,183589156.09
africa,2011,209190236.19
africa,2012,287952504.65
africa,2013,333889541.69
africa,2014,413881450.42
africa,2015,466746712.12
AG,1999,0.00
AG,2000,0.00
AG,2001,0.00
AG,2003,15667.26
AG,2005,1984.17
AG,2006,2363.71
AG,2008,6593.08
AG,2010,10655.34
AG,2011,33999.39
AG,2012,11528.15
AG,2013,4212.78
AI,2003,1138.49
AI,2009,19751.78
AI,2010,188728.42
AL,1989,2496737.84
AL,1990,0.00
AL,1991,0.00
AL,1992,10229665.36
AL,1993,6103340.45
AL,1994,13567957.56
AL,1995,11663323.20
AL,1996,22830553.61
AL,1997,21631347.12
AL,1998,16736788.32
AL,1999,10552340.73
AL,2000,15769263.23
AL,2001,35415102.41
AL,2002,31836989.22
AL,2003,25381534.77
AL,2004,26822253.08
AL,2005,33448120.47
AL,2006,30698799.17
AL,2007,42621073.40
AL,2008,40656827.25
AL,2009,55060318.94
AL,2010,41371385.48
AL,2011,42637838.60
AL,2012,34508340.58
AL,2013,38937658.80
AL,2014,52151703.25
AL,2015,79824453.28
AM,1995,693822.52
AM,1996,2692258.21
AM,1997,59371.65
AM,1998,18536.13
AM,1999,2468730.16
AM,2000,6206948.74
AM,2001,22984267.83
AM,2002,24612854.14
AM,2003,15955141.48
AM,2004,19246036.21
AM,2005,30685275.52
AM,2006,16815434.40
AM,2007,20519584.90
AM,2008,23994925.81
AM,2009,28013410.06
AM,2010,16549756.89
AM,2011,36785025.11
AM,2012,44292215.61
AM,2013,33128889.28
AM,2014,37141941.60
AM,2015,25433660.12
america,1973,0.00
america,1974,0.00
america,1975,0.00
america,1976,0.00
america,1977,0.00
america,1978,0.00
america,1997,0.00
america,1998,0.00
america,1999,0.00
america,2000,0.00
america,2001,10769767.49
america,2002,23079812.83
america,2003,37282384.76
america,2004,40000616.47
america,2005,41988939.99
america,2006,63610948.98
america,2007,59674113.83
america,2008,162332990.64
america,2009,244879415.09
america,2010,154646954.26
america,2011,153138142.80
america,2012,122062123.38
america,2013,393553327.86
america,2014,281780629.91
america,2015,183384636.04
ANHH,1973,0.00
ANHH,1974,0.00
ANHH,1975,0.00
ANHH,1976,0.00
ANHH,1981,0.00
ANHH,1985,0.00
AO,1973,0.00
AO,1975,0.00
AO,1976,0.00
AO,1977,0.00
AO,1978,0.00
AO,1980,0.00
AO,1981,0.00
