id-to,year,round
MM,2015,1917922.00
MN,1996,0.00
MN,2002,0.00
MN,2011,0.00
MN,2015,2402960.00
MR,1980,0.00
MR,1982,0.00
MR,1985,0.00
MR,1992,0.00
MR,2001,0.00
MR,2002,0.00
MR,2003,0.00
MR,2009,0.00
MR,2011,0.00
MR,2012,0.00
MR,2015,5243640.00
MU,1981,0.00
MU,1999,0.00
MU,2008,0.00
MU,2015,0.00
MV,1982,0.00
MV,1989,0.00
MV,1995,0.00
MV,2005,0.00
MV,2006,0.00
MV,2007,0.00
MV,2012,0.00
MV,2015,727868.00
MW,1981,0.00
MW,1983,0.00
MW,1984,0.00
MW,1987,0.00
MW,1993,0.00
MW,1998,0.00
MW,2001,0.00
MW,2005,0.00
MW,2007,0.00
MW,2011,0.00
MW,2012,0.00
MW,2013,0.00
MW,2014,0.00
MW,2015,13707955.00
MX,2012,0.00
MX,2015,593865.00
MZ,1982,0.00
MZ,1993,0.00
MZ,1994,0.00
MZ,1996,0.00
MZ,1999,0.00
MZ,2001,0.00
MZ,2003,0.00
MZ,2006,0.00
MZ,2008,0.00
MZ,2010,0.00
MZ,2011,0.00
MZ,2012,0.00
MZ,2015,11059265.00
NA,1994,0.00
NE,1980,0.00
NE,1991,0.00
NE,1995,0.00
NE,2000,0.00
NE,2002,0.00
NE,2006,0.00
NE,2008,0.00
NE,2010,0.00
NE,2011,0.00
NE,2012,0.00
NE,2013,0.00
NE,2014,0.00
NE,2015,9344920.00
NG,1985,0.00
NG,1988,0.00
NG,1990,0.00
NG,1992,0.00
NG,1999,0.00
NG,2001,0.00
NG,2002,0.00
NG,2006,0.00
NG,2007,0.00
NG,2010,0.00
NG,2012,0.00
NG,2013,0.00
NG,2015,13404800.00
NI,1979,0.00
NI,1981,0.00
NI,1993,0.00
NI,1995,0.00
NI,1999,0.00
NI,2003,0.00
NI,2007,0.00
NI,2008,0.00
NI,2010,0.00
NI,2011,0.00
NI,2013,0.00
NI,2015,5953530.00
NP,1978,0.00
NP,1980,0.00
NP,1981,0.00
NP,1985,0.00
NP,1986,0.00
NP,1987,0.00
NP,1989,0.00
NP,1994,0.00
NP,1997,0.00
NP,2001,0.00
NP,2004,0.00
NP,2007,0.00
NP,2009,0.00
NP,2012,0.00
NP,2013,0.00
NP,2014,0.00
NP,2015,5843740.00
PE,1980,0.00
PE,1982,0.00
PE,1986,0.00
PE,1991,0.00
PE,1995,0.00
PE,2009,0.00
PE,2015,0.00
PG,1982,0.00
PG,1986,0.00
PG,1993,0.00
PG,2010,0.00
PG,2014,0.00
PG,2015,1186930.00
PH,1978,0.00
PH,1981,0.00
PH,1982,0.00
PH,1986,0.00
PH,1992,0.00
PH,1995,0.00
PH,1996,0.00
PH,1998,0.00
PH,2001,0.00
PH,2005,0.00
PH,2008,0.00
PH,2012,0.00
PH,2015,6666014.00
PK,1979,0.00
PK,1980,0.00
PK,1981,0.00
PK,1983,0.00
PK,1984,0.00
PK,1987,0.00
PK,1988,0.00
PK,1990,0.00
PK,1991,0.00
PK,1992,0.00
PK,1994,0.00
PK,1996,0.00
PK,1997,0.00
PK,1998,0.00
PK,2000,0.00
PK,2001,0.00
PK,2003,0.00
PK,2005,0.00
PK,2006,0.00
PK,2007,0.00
PK,2009,0.00
PK,2010,0.00
PK,2011,0.00
PK,2013,0.00
PK,2015,16124600.00
PS,1993,0.00
PS,1998,0.00
PS,2002,0.00
PS,2012,0.00
PS,2015,2651570.00
PY,1979,0.00
PY,1981,0.00
PY,2005,0.00
PY,2009,0.00
PY,2015,0.00
RW,1981,0.00
RW,1984,0.00
RW,1988,0.00
RW,1990,0.00
RW,1992,0.00
RW,1996,0.00
RW,1997,0.00
RW,2000,0.00
RW,2001,0.00
RW,2002,0.00
RW,2003,0.00
RW,2005,0.00
RW,2008,0.00
RW,2009,0.00
RW,2011,0.00
RW,2012,0.00
RW,2013,0.00
RW,2014,0.00
RW,2015,15712458.00
SB,1984,0.00
SB,1988,0.00
SB,2010,0.00
SB,2015,0.00
SC,2013,0.00
SD,1979,0.00
SD,1980,0.00
SD,1983,0.00
SD,1984,0.00
SD,1985,0.00
SD,1990,0.00
SD,1992,0.00
SD,1999,0.00
SD,2000,0.00
SD,2003,0.00
SD,2004,0.00
SD,2006,0.00
SD,2008,0.00
SD,2009,0.00
SD,2010,0.00
SD,2011,0.00
SD,2014,0.00
SD,2015,10091460.00
SL,1979,0.00
SL,1981,0.00
SL,1984,0.00
SL,1992,0.00
SL,2003,0.00
SL,2007,0.00
SL,2010,0.00
SL,2011,0.00
SL,2012,0.00
SL,2013,0.00
SL,2014,0.00
SL,2015,12899685.00
SN,1979,0.00
SN,1992,0.00
SN,1995,0.00
SN,1997,0.00
SN,1998,0.00
SN,1999,0.00
SN,2000,0.00
SN,2003,0.00
SN,2005,0.00
SN,2006,0.00
SN,2008,0.00
SN,2011,0.00
SN,2013,0.00
SN,2015,6566845.00
SO,1979,0.00
SO,1984,0.00
SO,1985,0.00
SS,2015,3521550.00
ST,1984,0.00
ST,1988,0.00
ST,1990,0.00
ST,1993,0.00
ST,2001,0.00
ST,2010,0.00
ST,2011,0.00
ST,2012,0.00
ST,2013,0.00
ST,2014,0.00
ST,2015,1698186.00
SV,1984,0.00
SV,1990,0.00
SV,1992,0.00
SV,1997,0.00
SV,1999,0.00
SV,2001,0.00
SV,2005,0.00
SV,2015,22360.00
SY,1982,0.00
SY,1992,0.00
SY,1994,0.00
SY,1995,0.00
SY,1998,0.00
SY,2002,0.00
SY,2007,0.00
SY,2010,0.00
SY,2015,227998.00
SZ,1983,0.00
SZ,1993,0.00
SZ,2001,0.00
SZ,2008,0.00
SZ,2015,1109050.00
TD,2000,0.00
TD,2003,0.00
TD,2005,0.00
TD,2009,0.00
TD,2010,0.00
TD,2014,0.00
TD,2015,8503460.80
TG,1983,0.00
TG,1987,0.00
TG,1990,0.00
TG,1995,0.00
TG,1996,0.00
TG,2010,0.00
TG,2011,0.00
TG,2015,2424599.00
TH,1978,0.00
TH,1980,0.00
TH,1983,0.00
TH,1987,0.00
TJ,2008,0.00
TJ,2011,0.00
TJ,2015,8745270.00
TL,2011,0.00
TL,2015,235608.00
TN,1980,0.00
TN,2012,0.00
TN,2014,0.00
TN,2015,410621.00
TO,1983,0.00
TO,1988,0.00
TO,1993,0.00
TO,2012,0.00
TO,2015,421020.00
TR,2012,0.00
TZ,1978,0.00
TZ,1985,0.00
TZ,1989,0.00
TZ,1993,0.00
TZ,1995,0.00
TZ,1996,0.00
TZ,1999,0.00
TZ,2000,0.00
TZ,2001,0.00
TZ,2004,0.00
TZ,2005,0.00
TZ,2006,0.00
TZ,2008,0.00
TZ,2010,0.00
TZ,2011,0.00
TZ,2012,0.00
TZ,2015,11020200.00
UG,1981,0.00
UG,1984,0.00
UG,1992,0.00
UG,1994,0.00
UG,1997,0.00
UG,1998,0.00
UG,1999,0.00
UG,2000,0.00
UG,2002,0.00
UG,2006,0.00
UG,2007,0.00
UG,2009,0.00
UG,2010,0.00
UG,2013,0.00
UG,2014,0.00
UG,2015,15880530.00
UY,2014,0.00
UZ,2012,0.00
UZ,2015,2668000.00
VC,1991,0.00
VN,1993,0.00
VN,1996,0.00
VN,1997,0.00
VN,1999,0.00
VN,2001,0.00
VN,2004,0.00
VN,2006,0.00
VN,2007,0.00
VN,2008,0.00
VN,2010,0.00
VN,2013,0.00
VN,2014,0.00
VN,2015,30810290.00
WS,1981,0.00
WS,1992,0.00
WS,2015,0.00
YE,1979,0.00
YE,1980,0.00
YE,1981,0.00
YE,1982,0.00
YE,1984,0.00
YE,1987,0.00
YE,1988,0.00
YE,1989,0.00
YE,1990,0.00
YE,1993,0.00
YE,1997,0.00
YE,1999,0.00
YE,2002,0.00
YE,2004,0.00
YE,2005,0.00
YE,2007,0.00
YE,2008,0.00
YE,2009,0.00
YE,2010,0.00
YE,2011,0.00
YE,2013,0.00
YE,2015,6495.00
ZM,1981,0.00
ZM,1982,0.00
ZM,1987,0.00
ZM,1991,0.00
ZM,1994,0.00
ZM,1995,0.00
ZM,1999,0.00
ZM,2004,0.00
ZM,2005,0.00
ZM,2009,0.00
ZM,2011,0.00
ZM,2012,0.00
ZM,2013,0.00
ZM,2014,0.00
ZM,2015,14017179.00
ZW,1983,0.00
ZW,1989,0.00
ZW,1993,0.00
ZW,1995,0.00
ZW,1998,0.00
ZW,2015,0.00
