id-to,year,value
AF,2006,2166091.05
AF,2007,2479097.63
AF,2008,4475118.20
AF,2009,29762113.39
AF,2010,101708707.40
AF,2011,28666688.10
AF,2012,80948607.56
AF,2013,121645403.91
AF,2014,61170878.57
AF,2015,54599066.00
africa,2007,5915348.84
africa,2008,1676922.60
africa,2009,8311882.28
africa,2010,8091462.72
africa,2011,9942811.60
africa,2012,12694246.15
africa,2013,3059451.96
africa,2014,3092724.08
africa,2015,1278873.00
AG,2006,208455.39
AG,2007,69868.27
AG,2010,8228.26
AG,2011,19338.31
AG,2012,278543.93
AG,2013,121107.73
AG,2014,123652.62
AG,2015,190815.00
AL,2003,0.00
AL,2006,17063712.65
AL,2007,4299950.88
AL,2008,326667.52
AL,2009,0.00
AL,2010,10765.46
AL,2011,76361.96
AL,2012,52797.27
AL,2013,0.00
AL,2014,82687.60
AL,2015,0.00
AM,2006,127311.08
AM,2007,49786.50
AM,2008,174298.83
AM,2009,47678.28
AM,2010,937929.47
AM,2011,1522673.89
AM,2012,129070.42
AM,2014,32942.73
AM,2015,155009.00
america,2008,467028.63
america,2009,1304798.90
america,2010,70745.24
america,2012,658731.08
america,2013,332910.12
america,2014,497819.38
america,2015,684922.00
AO,2002,0.00
AO,2003,0.00
AO,2006,10162406.95
AO,2007,16725529.96
AO,2008,28881217.49
AO,2009,35010710.00
AO,2010,20705861.19
AO,2011,17625373.58
AO,2012,8735587.27
AO,2013,10704402.96
AO,2014,5598422.58
AO,2015,13614767.00
AR,2006,193459.26
AR,2007,37081.43
AR,2008,201617.05
AR,2009,122781.10
AR,2010,183924.81
AR,2011,116076.97
AR,2012,29037.83
AR,2014,19849.47
AR,2015,268740.00
asia,2006,1477134.79
asia,2007,4721857.34
asia,2008,13256393.72
asia,2009,9421421.00
asia,2010,6132331.05
asia,2011,12138899.89
asia,2012,7910822.63
asia,2013,13313980.06
asia,2014,14019358.65
asia,2015,18881164.00
AZ,2006,297979.02
AZ,2007,746084.59
AZ,2008,4310390.90
AZ,2009,2067193.02
AZ,2010,4421890.67
AZ,2011,11560399.28
AZ,2012,6395556.57
AZ,2013,10257493.48
AZ,2014,15847321.70
AZ,2015,6709154.00
BA,2006,13004411.94
BA,2007,7456596.43
BA,2008,28956.38
BA,2009,17234123.58
BA,2010,27287019.50
BA,2011,14557938.92
BA,2012,12213219.03
BA,2013,2237654.88
BA,2014,12972439.94
BA,2015,201736.00
BB,2006,45995.54
BB,2007,61124.41
BD,2002,1788339.85
BD,2003,0.00
BD,2006,22672218.24
BD,2007,10557309.52
BD,2008,10957810.48
BD,2009,18647638.63
BD,2010,61210052.74
BD,2011,83776211.77
BD,2012,50026608.18
BD,2013,47818060.98
BD,2014,70012258.82
BD,2015,57734298.00
BF,2006,149850.60
BF,2007,607226.18
BF,2008,187102.08
BF,2009,148153.85
BF,2010,308394.22
BF,2011,725567.62
BF,2012,834137.67
BF,2013,328529.62
BF,2014,185987.92
BF,2015,317203.00
BI,2006,204205.31
BI,2007,118143.49
BI,2009,580.58
BI,2010,40014.38
BI,2011,210989.74
BI,2012,365907.98
BI,2013,119406.41
BI,2014,548682.05
BI,2015,888493.00
bilateral-unspecified,2006,42799896.86
bilateral-unspecified,2007,43284288.14
bilateral-unspecified,2008,77985817.11
bilateral-unspecified,2009,85118140.69
bilateral-unspecified,2010,70202415.04
bilateral-unspecified,2011,99169113.30
bilateral-unspecified,2012,150603221.06
bilateral-unspecified,2013,162143984.71
bilateral-unspecified,2014,189636240.92
bilateral-unspecified,2015,279460814.60
BJ,2006,210399.15
BJ,2007,22103.21
BJ,2008,2722795.79
BJ,2009,21545.83
BJ,2010,158831.82
BJ,2011,132880.74
BJ,2012,144160.07
BJ,2013,100202.97
BJ,2014,90985.54
BJ,2015,124949.00
BO,2002,0.00
BO,2003,0.00
BO,2006,4536175.91
BO,2007,8322371.34
BO,2008,5831222.73
BO,2009,2278185.79
BO,2010,1805640.24
BO,2011,1936073.82
BO,2012,6907170.29
BO,2013,7800819.52
BO,2014,17427048.97
BO,2015,21668321.00
BR,2006,217811.62
BR,2007,150552.76
BR,2008,583465.95
BR,2009,445930.29
BR,2010,406725.14
BR,2011,816218.26
BR,2012,540858.80
BR,2013,682720.15
BR,2014,117663.46
BR,2015,3453.00
BT,2006,292933.31
BT,2007,304832.29
BT,2008,445050.57
BT,2009,468232.12
BT,2010,381814.54
BT,2011,860017.22
BT,2012,418811.45
BT,2013,627458.06
BT,2014,1067924.00
BT,2015,723863.00
BW,2006,28602.44
BW,2010,8307.51
BW,2013,9090.93
BW,2014,114560.05
BW,2015,13952.00
BY,2006,33658.22
BY,2007,51698.41
BY,2008,486986.29
BY,2009,63951.91
BY,2010,97396.16
BY,2011,259186.01
BY,2012,266654.93
BY,2013,186352.15
BY,2014,605956.85
BY,2015,367839.00
BZ,2006,455604.65
BZ,2007,333744.39
BZ,2008,123583.93
BZ,2009,63571.45
BZ,2010,79062.52
BZ,2011,108237.81
BZ,2012,76574.24
BZ,2013,750527.48
BZ,2014,321695.84
BZ,2015,213637.00
CD,2006,313549.22
CD,2007,1572928.60
CD,2008,2793793.75
CD,2009,2662358.04
CD,2010,6160242.43
CD,2011,6129195.02
CD,2012,7066573.64
CD,2013,6252119.65
CD,2014,10947631.31
CD,2015,9705431.00
central-asia,2007,413585.34
central-asia,2008,480367.91
