id-to,year,value
AF,1997,0.00
AF,1999,178759.50
AF,2001,9533334.60
AF,2002,26211726.61
AF,2003,6082783.67
AF,2004,17124419.30
AF,2005,18846041.02
AF,2006,23433422.87
AF,2007,36277127.02
AF,2008,55927301.42
AF,2009,78626252.88
AF,2010,51404758.89
AF,2011,46382889.46
AF,2012,27136445.26
AF,2013,16113444.29
AF,2014,4661368.68
AF,2015,911292.40
africa,1998,0.00
africa,1999,5319040.40
africa,2000,692220.55
africa,2001,3061761.56
africa,2002,1155156.76
africa,2003,11454972.45
africa,2004,362881.13
africa,2005,18797900.39
africa,2006,6934646.09
africa,2007,54569123.32
africa,2008,102240120.66
africa,2009,106770898.66
africa,2010,60839651.76
africa,2011,13592991.25
africa,2012,12397213.41
africa,2013,1298046.72
africa,2014,2429484.48
africa,2015,2526994.38
AG,2006,10362.55
AG,2009,22216.70
AG,2010,23302.48
AG,2011,167753.66
AL,1997,0.00
AL,1998,0.00
AL,1999,15973530.28
AL,2000,2482994.67
AL,2001,2317984.88
AL,2002,1956587.03
AL,2003,2103121.91
AL,2004,1662884.78
AL,2005,2412373.33
AL,2006,1727910.57
AL,2007,9998016.12
AL,2008,13189309.07
AL,2009,11438389.71
AL,2010,4071760.34
AL,2011,577445.52
AL,2012,44218.25
AL,2013,59451.36
AL,2014,13391.38
AL,2015,101337.13
AM,1997,0.00
AM,1998,0.00
AM,1999,92309.26
AM,2000,65462.34
AM,2001,167530.36
AM,2002,668268.83
AM,2003,89442.42
AM,2004,1468339.10
AM,2005,390575.32
AM,2006,270783.67
AM,2007,44200.44
AM,2008,542426.56
AM,2009,108065.09
AM,2010,215571.85
AM,2011,104516.61
AM,2012,5372.59
AM,2013,55908.12
AM,2014,25612.71
AM,2015,170015.02
america,1997,0.00
america,1998,0.00
america,1999,89713668.45
america,2000,86024638.68
america,2001,56727786.58
america,2002,42158208.18
america,2003,61439997.43
america,2004,55592497.91
america,2005,70262894.53
america,2007,94537196.79
america,2008,536754019.64
america,2009,206215399.20
america,2010,249371485.82
america,2011,137543392.47
america,2012,11657470.10
america,2013,12721020.04
america,2014,12148515.06
america,2015,15341425.19
AO,1988,0.00
AO,1989,0.00
AO,1990,0.00
AO,1991,0.00
AO,1992,0.00
AO,1996,0.00
AO,1997,56672514.18
AO,1998,38418788.01
AO,1999,51890366.44
AO,2000,26868736.97
AO,2001,16548048.82
AO,2002,19689871.56
AO,2003,12797123.62
AO,2004,9591005.73
AO,2005,15996446.98
AO,2006,15272678.39
AO,2007,21736621.01
AO,2008,18327244.50
AO,2009,21861489.67
AO,2010,11304918.74
AO,2011,8584756.62
AO,2012,5140772.71
AO,2013,5753668.83
AO,2014,1469707.04
AO,2015,99082.03
AR,1989,0.00
AR,1990,0.00
AR,1992,0.00
AR,1993,0.00
AR,1995,59648768.52
AR,1996,0.00
AR,1997,55729338.16
AR,1998,18688364.24
AR,1999,4148305.09
AR,2000,3995211.34
AR,2001,4992693.55
AR,2002,17005709.86
AR,2003,51699458.58
AR,2004,36844119.49
AR,2005,14162387.65
AR,2006,15253396.45
AR,2007,23743392.05
AR,2008,33680795.60
AR,2009,30160575.29
AR,2010,30028794.78
AR,2011,14693397.42
AR,2012,2006605.17
AR,2013,1434753.31
AR,2014,1494885.42
AR,2015,1023337.49
asia,1999,3809837.58
asia,2000,4331934.55
asia,2001,2147564.77
asia,2002,3216030.95
asia,2003,313889.33
asia,2004,3163940.65
asia,2005,1493055.99
asia,2007,5013072.95
asia,2008,52451080.10
asia,2009,16787950.66
asia,2010,6046952.81
asia,2011,5856128.63
asia,2012,10207.38
asia,2013,0.00
asia,2014,292405.83
asia,2015,497121.57
AZ,1997,0.00
AZ,2002,28924.01
AZ,2003,57266.93
AZ,2004,70334.39
AZ,2005,68978.56
AZ,2006,104381.52
AZ,2007,9270.76
AZ,2008,280934.96
AZ,2009,51504.42
AZ,2010,51949.70
AZ,2011,38963.12
AZ,2013,39891.13
AZ,2014,542.87
AZ,2015,11871.18
BA,1997,0.00
BA,1998,17019923.88
BA,1999,44108357.39
BA,2000,56664075.20
BA,2001,40519950.34
BA,2002,40942184.70
BA,2003,36188577.86
BA,2004,25575288.18
BA,2005,7763313.43
BA,2006,19318216.86
BA,2007,19379877.36
BA,2008,33034014.23
BA,2009,29390029.35
BA,2010,17634973.75
BA,2011,30154414.48
BA,2012,65205.89
BA,2013,704815.89
BA,2014,727308.72
BA,2015,31394.30
BB,2000,10492.05
BB,2001,24551.87
BB,2002,25016.64
BB,2003,24159.90
BB,2004,25202.95
BB,2005,28369.77
BB,2006,22070.74
BB,2007,3236.05
BB,2008,121628.32
BB,2009,22770.45
BB,2010,35904.08
BD,1997,0.00
BD,1998,0.00
BD,1999,54747.48
BD,2000,38672.41
BD,2001,134313.00
BD,2002,2294869.11
BD,2003,6343475.21
BD,2004,96322.33
BD,2005,205520.39
BD,2006,1318125.93
BD,2007,10075468.81
BD,2008,7688231.94
BD,2009,2889266.93
BD,2010,5053616.81
BD,2011,3583066.50
BD,2012,540721.08
BD,2013,569421.84
BD,2014,30214.31
BD,2015,111027.50
BF,1997,0.00
BF,1998,2165522.80
BF,1999,7898059.88
BF,2000,3990152.53
BF,2001,1760512.18
BF,2002,4022682.46
BF,2003,6577217.64
BF,2004,2648892.33
BF,2005,3314836.39
BF,2006,3468657.19
BF,2007,3654400.12
BF,2008,9449126.26
BF,2009,6684287.05
BF,2010,10379986.66
BF,2011,2439407.88
BF,2012,1253109.23
BF,2013,2377178.57
BF,2014,1705689.02
BF,2015,798440.51
BI,1997,0.00
BI,1998,0.00
BI,1999,178339.66
BI,2000,129669.73
BI,2001,815988.43
BI,2002,281952.95
BI,2003,393213.90
BI,2004,822661.26
BI,2005,680112.37
BI,2006,205963.82
BI,2007,1935697.15
BI,2008,1467369.12
BI,2009,2045588.63
BI,2010,1045451.09
BI,2011,164049.46
BI,2012,1740711.38
BI,2013,181262.93
BI,2014,187053.10
BI,2015,373197.20
bilateral-unspecified,1997,0.00
bilateral-unspecified,1998,0.00
bilateral-unspecified,1999,96964237.52
bilateral-unspecified,2000,145834704.52
bilateral-unspecified,2001,193779152.98
bilateral-unspecified,2002,180108470.44
bilateral-unspecified,2003,187959132.49
bilateral-unspecified,2004,201728612.89
bilateral-unspecified,2005,217051542.88
bilateral-unspecified,2006,280667036.94
bilateral-unspecified,2007,818250948.39
bilateral-unspecified,2008,618109114.76
bilateral-unspecified,2009,594660689.88
bilateral-unspecified,2010,802918147.81
bilateral-unspecified,2011,414700826.44
bilateral-unspecified,2012,257267836.81
bilateral-unspecified,2013,210580184.24
bilateral-unspecified,2014,182346258.05
bilateral-unspecified,2015,239748472.74
BJ,1997,0.00
BJ,1998,0.00
BJ,1999,772248.16
BJ,2000,788184.61
BJ,2001,947412.36
BJ,2002,475257.94
BJ,2003,1971120.34
BJ,2004,318860.40
BJ,2005,450424.84
BJ,2006,2073065.33
BJ,2007,1324941.65
BJ,2008,1567321.70
BJ,2009,1812117.83
BJ,2010,921572.25
BJ,2011,982853.61
BJ,2012,476939.80
BJ,2013,519420.76
BJ,2014,516203.46
BJ,2015,209256.25
BO,1988,0.00
BO,1992,0.00
BO,1993,4113696.48
BO,1994,0.00
BO,1995,2145452.63
BO,1996,0.00
BO,1997,1741137.45
BO,1998,25915505.10
BO,1999,28255445.53
BO,2000,51874647.36
BO,2001,57396482.23
BO,2002,53340616.52
BO,2003,64955615.31
BO,2004,56308038.37
BO,2005,51194766.86
BO,2006,46317387.58
BO,2007,56084929.26
BO,2008,74909443.01
BO,2009,79681567.97
BO,2010,124735876.49
BO,2011,43028716.94
BO,2012,26377831.13
BO,2013,19213905.51
BO,2014,18826009.39
BO,2015,11625143.84
BR,1997,0.00
BR,1998,0.00
BR,1999,7849740.55
BR,2000,9097436.07
BR,2001,10480752.21
BR,2002,9080065.67
BR,2003,8369272.28
BR,2004,10183161.01
BR,2005,10077713.01
BR,2006,16264310.18
BR,2007,26223166.04
BR,2008,28687828.96
BR,2009,51750382.30
BR,2010,22296836.94
BR,2011,16982665.68
BR,2012,9159227.10
BR,2013,6237075.23
BR,2014,4461219.96
BR,2015,4371647.01
BT,2006,1585.95
BT,2011,5596.23
BT,2015,893.74
BW,2000,3765.22
BW,2001,11553.82
BW,2002,11456.24
BW,2003,11032.44
BW,2004,15370.62
BW,2005,150518.97
BW,2006,144778.95
BW,2013,1733.74
BW,2014,8681.41
BW,2015,43.37
BY,2005,39367.42
BY,2007,309.29
BY,2008,102611.01
BY,2009,194203.06
BY,2010,215711.66
BY,2011,146823.21
BY,2012,92873.98
BY,2013,125838.13
BY,2014,77393.31
BY,2015,27637.75
BZ,1993,0.00
BZ,1998,0.00
BZ,1999,132110.35
BZ,2000,90292.95
BZ,2001,122759.36
BZ,2002,198986.62
BZ,2003,185725.22
BZ,2004,188456.07
BZ,2005,247402.58
BZ,2006,22048.21
BZ,2007,2562.71
BZ,2008,2067.45
BZ,2009,209897.16
BZ,2010,172369.95
BZ,2011,36377.26
BZ,2012,0.00
BZ,2013,8739.90
BZ,2014,0.00
BZ,2015,0.00
CD,1990,0.00
CD,1998,0.00
CD,1999,1502054.51
CD,2000,1385862.11
CD,2001,3113754.66
CD,2002,4931701.55
CD,2003,6661941.50
CD,2004,6541618.11
CD,2005,10108240.83
CD,2006,18067041.11
CD,2007,13174097.52
CD,2008,33673077.92
CD,2009,27050814.53
CD,2010,258750025.65
CD,2011,24403657.43
CD,2012,14469037.07
CD,2013,7985082.59
CD,2014,4469082.62
CD,2015,4324835.95
central-asia,2006,18439.86
central-asia,2010,7631582.98
central-asia,2012,93858.87
central-asia,2013,61191.39
central-asia,2014,992386.34
central-asia,2015,893.74
CF,1997,0.00
CF,1999,316112.65
CF,2000,271114.40
CF,2002,174139.91
CF,2003,263565.31
CF,2004,99487.04
CF,2005,567115.53
CF,2006,610324.63
CF,2007,814967.14
CF,2008,1674623.38
CF,2009,1836480.63
CF,2010,2770336.57
CF,2011,1149969.47
CF,2012,55011.90
CF,2013,99041.64
CF,2014,1196110.32
CF,2015,1819083.50
CG,1988,0.00
CG,1990,0.00
CG,1997,0.00
CG,1998,0.00
CG,1999,109028.35
CG,2000,42979.38
CG,2001,1338797.73
CG,2002,0.00
CG,2003,158461.84
CG,2004,192218.64
CG,2005,134522996.35
CG,2006,416166.69
CG,2007,793743.19
CG,2008,533104.85
CG,2009,34690399.05
CG,2010,412386.79
CG,2011,418991.77
CG,2012,1311189.49
CG,2013,1227983.29
CG,2014,256314.54
CG,2015,122568.62
CI,1996,0.00
CI,1997,3560374.47
CI,1998,16318895.51
CI,1999,22775883.92
CI,2000,20006663.12
CI,2001,11464270.95
CI,2002,63788847.89
CI,2003,1322121.64
CI,2004,4053168.90
CI,2005,3581501.75
CI,2006,4048930.69
CI,2007,2016781.87
CI,2008,4073527.02
CI,2009,39661390.16
CI,2010,4188917.89
CI,2011,3597965.03
CI,2012,18420270.68
CI,2013,196879472.96
CI,2014,411596.68
CI,2015,449470.13
CL,1991,0.00
CL,1993,0.00
CL,1997,0.00
CL,1998,0.00
CL,1999,3854496.19
CL,2000,2405730.95
CL,2001,3177297.68
CL,2002,4156030.06
CL,2003,2497851.75
CL,2004,3500108.97
CL,2005,4097837.79
CL,2006,4070900.05
CL,2007,5368559.43
CL,2008,5562291.39
CL,2009,7580345.55
CL,2010,9513372.61
CL,2011,6619186.61
CL,2012,724021.81
CL,2013,730268.89
CL,2014,1006995.85
CL,2015,873366.05
CM,1990,0.00
CM,1997,31630903.21
CM,1998,14314004.48
CM,1999,2003376.62
CM,2000,1043579.60
CM,2001,1354685.78
CM,2002,2218973.75
CM,2003,1509865.65
CM,2004,1613167.96
CM,2005,1558169.81
CM,2006,2821796.46
CM,2007,14061424.25
CM,2008,13878499.81
CM,2009,10616517.72
CM,2010,7641882.12
CM,2011,3355581.01
CM,2012,960307.11
CM,2013,1389914.52
CM,2014,897135.56
CM,2015,757091.58
CN,1988,0.00
CN,1989,0.00
CN,1990,0.00
CN,1991,0.00
CN,1992,0.00
CN,1993,28816083.00
CN,1994,72471886.03
CN,1995,13527370.52
CN,1996,0.00
CN,1997,46375217.42
CN,1998,22301218.97
CN,1999,67509410.85
CN,2000,75880872.38
CN,2001,63162776.56
CN,2002,74477544.63
CN,2003,67883212.49
CN,2004,60116762.41
CN,2005,52401639.48
CN,2006,54803967.53
CN,2007,86119251.47
CN,2008,61169157.74
CN,2009,66214458.77
CN,2010,33064197.68
