id-to,year,round
africa,1982,0.00
africa,1992,0.00
africa,1997,0.00
africa,1998,0.00
africa,2000,0.00
africa,2001,21348105.18
africa,2002,100098284.36
africa,2003,18396338.49
africa,2004,110896144.36
africa,2009,824526036.34
africa,2010,252769806.54
africa,2011,241656437.62
africa,2012,178281297.24
africa,2013,147001334.29
africa,2014,204552167.07
africa,2015,73843070.00
AO,1983,0.00
AO,1984,0.00
AO,1985,0.00
AO,1986,0.00
AO,1991,0.00
AO,2001,288449.27
AO,2002,0.00
AO,2003,220956.18
AO,2004,1362911.22
AO,2005,1201170.36
AO,2006,2499267.34
AO,2007,1923390.57
AO,2008,4054206.72
AO,2009,5054156.66
AO,2010,7313100.88
AO,2011,7944315.47
AO,2012,2925557.91
AO,2013,2009255.13
AO,2014,7396015.90
AO,2015,13637540.00
BF,1978,0.00
BF,1979,0.00
BF,1980,0.00
BF,1983,0.00
BF,1984,0.00
BF,1986,0.00
BF,1987,0.00
BF,1988,0.00
BF,1989,0.00
BF,1991,0.00
BF,1992,0.00
BF,1993,0.00
BF,1997,0.00
BF,1998,0.00
BF,1999,0.00
BF,2000,0.00
BF,2001,27080565.69
BF,2002,64751626.60
BF,2003,49368803.89
BF,2004,48898572.27
BF,2005,67098468.23
BF,2006,543888617.50
BF,2007,56090043.95
BF,2008,80067185.29
BF,2009,79075156.21
BF,2010,76489983.66
BF,2011,77492814.28
BF,2012,64072880.31
BF,2013,31139744.83
BF,2014,27341726.50
BF,2015,72187410.00
BI,1978,0.00
BI,1979,0.00
BI,1980,0.00
BI,1981,0.00
BI,1984,0.00
BI,1985,0.00
BI,1987,0.00
BI,1989,0.00
BI,1990,0.00
BI,1991,0.00
BI,1992,0.00
BI,1993,0.00
BI,1994,0.00
BI,1998,0.00
BI,2001,37551.76
BI,2002,847205.06
BI,2003,0.00
BI,2004,73046.15
BI,2005,5843666.19
BI,2006,9448081.88
BI,2007,11372476.58
BI,2008,19088074.76
BI,2009,409933579.49
BI,2010,16266436.67
BI,2011,20851158.19
BI,2012,41831082.29
BI,2013,30203648.36
BI,2014,32163888.55
BI,2015,39261370.00
BJ,1978,0.00
BJ,1979,0.00
BJ,1980,0.00
BJ,1981,0.00
BJ,1982,0.00
BJ,1983,0.00
BJ,1984,0.00
BJ,1985,0.00
BJ,1987,0.00
BJ,1988,0.00
BJ,1989,0.00
BJ,1990,0.00
BJ,1991,0.00
BJ,1992,0.00
BJ,1994,0.00
BJ,1996,0.00
BJ,1997,0.00
BJ,1999,0.00
BJ,2000,0.00
BJ,2001,42265548.12
BJ,2002,14852484.09
BJ,2003,17717111.13
BJ,2004,43636081.75
BJ,2005,43659418.50
BJ,2006,462891988.56
BJ,2007,45001731.23
BJ,2008,34201733.93
BJ,2009,44908750.52
BJ,2010,45130131.33
BJ,2011,37679125.33
BJ,2012,17914431.60
BJ,2013,76264561.25
BJ,2014,47253720.21
BJ,2015,34150670.00
BW,1981,0.00
BW,1982,0.00
BW,1985,0.00
BW,1986,0.00
BW,1987,0.00
BW,1988,0.00
BW,1989,0.00
BW,1991,0.00
BW,1992,0.00
BW,2001,0.00
BW,2002,98880.60
BW,2003,170650.79
BW,2004,3280429.13
BW,2005,172354.39
BW,2006,0.00
BW,2007,0.00
BW,2008,0.00
BW,2009,0.00
BW,2010,0.00
BW,2011,0.00
BW,2012,0.00
BW,2013,0.00
BW,2014,0.00
BW,2015,0.00
CD,1978,0.00
CD,1979,0.00
CD,1980,0.00
CD,1982,0.00
CD,1984,0.00
CD,1985,0.00
CD,1986,0.00
CD,1987,0.00
CD,1988,0.00
CD,1989,0.00
CD,2002,84669569.16
CD,2003,3462283.85
CD,2004,54647959.18
CD,2005,30333122.10
CD,2006,14738486.85
CD,2007,16732734.52
CD,2008,31124189.82
CD,2009,154721070.96
CD,2010,296839709.22
CD,2011,62259667.74
CD,2012,69328389.13
CD,2013,80155796.90
CD,2014,91910284.51
CD,2015,105622650.00
CF,1978,0.00
CF,1979,0.00
CF,1982,0.00
CF,1983,0.00
CF,1984,0.00
CF,1986,0.00
CF,1988,0.00
CF,1989,0.00
CF,1991,0.00
CF,1993,0.00
CF,2006,0.00
CF,2007,11489216.96
CF,2008,13897686.38
CF,2009,275880137.22
CF,2010,652314.28
CF,2011,2685733.83
CF,2012,12250423.24
CF,2013,839049.01
CF,2014,22238782.53
CF,2015,13453020.00
CG,1980,0.00
CG,1989,0.00
CG,2003,0.00
CG,2004,0.00
CG,2005,11003123.50
CG,2006,32938.38
CG,2007,1107205.62
CG,2008,9903865.51
CG,2009,1572488.38
CG,2010,13407262.50
CG,2011,3655289.86
CG,2012,4262718.50
CG,2013,9939152.49
CG,2014,5202223.60
CG,2015,4170720.00
CI,1989,0.00
CI,1991,0.00
CI,1992,0.00
CI,1993,0.00
CI,1996,0.00
CI,1997,0.00
CI,1998,0.00
CI,1999,0.00
CI,2000,0.00
CI,2001,2140188.21
CI,2002,8806552.28
CI,2003,1016866.50
CI,2004,2188298.19
CI,2005,840591.12
CI,2006,1625096.54
CI,2007,572249.85
CI,2008,14704317.04
CI,2009,60867528.79
CI,2010,10727445.44
CI,2011,133900909.46
CI,2012,227330083.23
CI,2013,15278185.29
CI,2014,51633237.84
CI,2015,24820610.00
CM,1981,0.00
CM,1983,0.00
CM,1985,0.00
CM,1987,0.00
CM,1989,0.00
CM,1990,0.00
CM,1997,0.00
CM,1998,0.00
CM,1999,0.00
CM,2000,0.00
CM,2001,19823435.51
CM,2002,31208314.13
CM,2003,13273857.51
CM,2004,54977934.30
CM,2005,23071677.80
CM,2006,282469114.48
CM,2007,17850620.94
CM,2008,52768755.32
CM,2009,28109686.35
CM,2010,54307027.08
CM,2011,31083065.64
CM,2012,68865791.43
CM,2013,34832608.56
CM,2014,62614195.38
CM,2015,28909270.00
CV,1978,0.00
CV,1981,0.00
CV,1984,0.00
CV,1986,0.00
CV,1987,0.00
CV,1989,0.00
CV,1990,0.00
CV,1992,0.00
CV,1993,0.00
CV,1997,0.00
CV,1998,0.00
CV,1999,0.00
CV,2000,0.00
CV,2001,10171337.84
CV,2002,7346483.28
CV,2003,7228749.04
CV,2004,5717885.02
CV,2005,8239554.52
CV,2006,1791583.94
CV,2007,6038852.77
CV,2008,1969089.04
CV,2009,9062510.82
CV,2010,17543691.84
CV,2011,2131124.16
CV,2012,847960.38
CV,2013,561944.21
CV,2014,3780791.95
CV,2015,3482210.00
DJ,1979,0.00
DJ,1984,0.00
DJ,1986,0.00
DJ,1987,0.00
DJ,1989,0.00
DJ,1992,0.00
DJ,1993,0.00
DJ,1998,0.00
DJ,2000,0.00
DJ,2001,3567437.62
DJ,2002,6154030.77
DJ,2003,409076.99
DJ,2004,4873860.92
DJ,2005,2350786.80
DJ,2006,4622670.93
DJ,2007,3361962.04
DJ,2008,8699461.37
DJ,2009,21530098.11
DJ,2010,6263586.95
DJ,2011,8336905.89
DJ,2012,3629703.58
DJ,2013,2464562.40
DJ,2014,1194118.60
DJ,2015,5354950.00
DZ,1991,0.00
DZ,1993,0.00
DZ,2002,0.00
DZ,2003,0.00
DZ,2004,0.00
DZ,2005,0.00
DZ,2006,0.00
DZ,2007,0.00
DZ,2008,0.00
EG,1978,0.00
EG,1979,0.00
EG,1980,0.00
EG,1981,0.00
EG,1982,0.00
EG,1983,0.00
EG,1986,0.00
EG,1989,0.00
EG,1993,0.00
EG,1997,0.00
EG,1998,0.00
EG,1999,0.00
EG,2001,20155222.87
EG,2002,5946370.90
EG,2003,15562315.61
EG,2004,22403612.63
EG,2005,5380512.81
EG,2006,6687257.09
EG,2007,4962481.64
EG,2008,12491764.40
EG,2009,6623.20
EG,2010,0.00
EG,2011,0.00
EG,2012,0.00
EG,2013,0.00
EG,2014,0.00
EG,2015,0.00
ER,1996,0.00
ER,1997,0.00
ER,1998,0.00
ER,2000,0.00
ER,2001,8779125.19
ER,2002,9090178.68
ER,2003,12130445.98
ER,2004,21523503.11
ER,2005,13949610.77
ER,2006,7494881.26
ER,2007,6492165.24
ER,2008,7846477.16
ER,2009,5132298.70
ER,2010,6491833.41
ER,2011,8077670.03
ER,2012,10937458.94
ER,2013,10621384.05
ER,2014,4884676.18
ER,2015,1873010.00
ET,1979,0.00
ET,1980,0.00
ET,1981,0.00
ET,1982,0.00
ET,1983,0.00
ET,1984,0.00
ET,1985,0.00
ET,1986,0.00
ET,1987,0.00
ET,1989,0.00
ET,1990,0.00
ET,1992,0.00
ET,1993,0.00
ET,1996,0.00
ET,1997,0.00
ET,1998,0.00
ET,2000,0.00
ET,2001,42246826.56
ET,2002,123199298.47
ET,2003,30926999.19
ET,2004,89591069.32
ET,2005,59478550.68
ET,2006,1187628309.01
ET,2007,134894459.25
ET,2008,127876186.85
ET,2009,292258792.01
ET,2010,141195515.89
ET,2011,207384637.28
ET,2012,89943542.46
ET,2013,314689390.23
ET,2014,158555515.79
ET,2015,151942670.00
GA,1991,0.00
GA,1993,0.00
GA,2001,0.00
GA,2002,0.00
GA,2003,0.00
GA,2004,0.00
GA,2005,0.00
GA,2006,0.00
GA,2007,0.00
GA,2008,0.00
GA,2009,0.00
GA,2010,0.00
GA,2011,0.00
GA,2012,0.00
GA,2013,0.00
GA,2014,0.00
GA,2015,0.00
GH,1980,0.00
GH,1984,0.00
GH,1985,0.00
GH,1987,0.00
GH,1989,0.00
GH,1990,0.00
GH,1991,0.00
GH,1992,0.00
GH,1994,0.00
GH,1997,0.00
GH,1998,0.00
GH,1999,0.00
GH,2000,0.00
GH,2001,73502680.76
GH,2002,62852315.90
GH,2003,84572075.51
GH,2004,63966164.78
GH,2005,40035350.51
GH,2006,660982976.01
GH,2007,18817148.09
GH,2008,84160272.32
GH,2009,96708357.51
GH,2010,126722830.32
GH,2011,120132830.26
GH,2012,186505051.61
GH,2013,81259966.10
GH,2014,94228560.80
GH,2015,153422630.00
GM,1979,0.00
GM,1980,0.00
GM,1982,0.00
GM,1983,0.00
GM,1984,0.00
GM,1986,0.00
GM,1988,0.00
GM,1989,0.00
GM,1990,0.00
GM,1992,0.00
GM,1994,0.00
GM,1996,0.00
GM,1997,0.00
GM,1998,0.00
GM,1999,0.00
GM,2000,0.00
GM,2001,8006335.19
GM,2002,11781287.28
GM,2003,22481619.87
GM,2004,10678701.58
GM,2005,11244856.50
GM,2006,10878188.63
GM,2007,201162514.02
GM,2008,14662266.36
GM,2009,14236218.15
GM,2010,5734755.35
GM,2011,5851369.69
GM,2012,10210612.21
GM,2013,5534316.27
GM,2014,14994422.80
GM,2015,1876790.00
GN,1979,0.00
GN,1980,0.00
GN,1982,0.00
GN,1983,0.00
GN,1984,0.00
GN,1985,0.00
GN,1986,0.00
GN,1987,0.00
GN,1989,0.00
GN,1990,0.00
GN,1991,0.00
GN,1993,0.00
GN,1997,0.00
GN,1998,0.00
GN,2000,0.00
GN,2001,23649394.62
GN,2002,8943779.38
GN,2003,20393199.66
GN,2004,8378876.62
GN,2005,10131012.51
GN,2006,17065649.97
GN,2007,19861678.95
GN,2008,22941052.62
GN,2009,12521741.99
GN,2010,18764112.71
GN,2011,39475763.18
GN,2012,268966874.25
GN,2013,27302525.48
GN,2014,40358869.60
GN,2015,34752180.00
GQ,1981,0.00
GQ,1984,0.00
GQ,1985,0.00
GQ,1986,0.00
GQ,1987,0.00
GQ,1993,0.00
GQ,1994,0.00
GQ,1998,0.00
GQ,2001,810727.16
GQ,2002,2913089.14
GQ,2003,1320723.83
GQ,2004,615487.29
GQ,2005,1658892.95
GQ,2006,939755.73
GQ,2007,196937.33
GQ,2008,0.00
GQ,2009,0.00
GQ,2010,0.00
GQ,2011,0.00
GQ,2012,0.00
GQ,2013,0.00
GQ,2014,0.00
GQ,2015,0.00
GW,1979,0.00
GW,1980,0.00
GW,1982,0.00
GW,1983,0.00
GW,1984,0.00
GW,1987,0.00
GW,1989,0.00
GW,1990,0.00
GW,1997,0.00
GW,2001,6458262.70
GW,2002,7376005.00
GW,2003,13361830.04
GW,2004,8852275.93
GW,2005,9217900.55
GW,2006,8280156.21
GW,2007,6623683.73
GW,2008,6096428.81
GW,2009,12770112.14
GW,2010,136782092.77
GW,2011,8930696.98
GW,2012,2198766.15
GW,2013,491972.44
GW,2014,7035975.99
GW,2015,9056460.00
KE,1978,0.00
KE,1981,0.00
KE,1982,0.00
KE,1983,0.00
KE,1986,0.00
KE,1987,0.00
KE,1989,0.00
KE,1991,0.00
KE,1993,0.00
KE,1995,0.00
KE,1996,0.00
KE,1997,0.00
KE,1998,0.00
KE,1999,0.00
KE,2000,0.00
KE,2001,14046680.84
KE,2002,3489453.43
KE,2003,2044437.05
KE,2004,23564803.57
KE,2005,24828525.89
KE,2006,14758583.28
KE,2007,31222065.73
KE,2008,38314849.92
KE,2009,58610089.85
KE,2010,95018454.95
KE,2011,147753174.29
KE,2012,182589622.67
KE,2013,228606864.25
KE,2014,211647149.12
KE,2015,260011580.00
KM,1978,0.00
KM,1979,0.00
KM,1980,0.00
KM,1981,0.00
KM,1982,0.00
KM,1983,0.00
KM,1984,0.00
KM,1991,0.00
KM,2005,0.00
KM,2006,0.00
KM,2007,0.00
KM,2008,0.00
KM,2009,336982.07
KM,2010,319701.63
KM,2011,1978780.57
KM,2012,29512093.91
KM,2013,4641467.06
KM,2014,7968726.23
KM,2015,10203660.00
LR,1982,0.00
LR,1984,0.00
LR,2005,0.00
