id-to,year,round
DJ,2014,13252244.12
DJ,2015,15248061.31
DM,2010,2040657.86
DM,2011,0.00
DM,2012,0.00
DM,2013,0.00
DM,2014,0.00
DM,2015,0.00
EG,2010,151086249.61
EG,2011,117303521.95
EG,2012,116701059.22
EG,2013,61676335.72
EG,2014,40919775.17
EG,2015,69298876.90
ER,2010,0.00
ER,2011,71154.33
ER,2012,0.00
ER,2013,0.00
ER,2014,0.00
ER,2015,0.00
ET,2010,14579134.00
ET,2011,8997006.94
ET,2012,12707415.71
ET,2013,5143052.52
ET,2014,5919063.77
ET,2015,9339990.00
FJ,2014,0.00
GA,2010,453444.95
GA,2011,2243208.56
GA,2012,395347.76
GA,2013,1065973.79
GA,2014,804877.66
GA,2015,283128.00
GD,2010,464186.55
GD,2011,48080.44
GD,2013,1948840.82
GD,2014,1958539.56
GD,2015,2759840.00
GE,2010,7577380.16
GE,2011,0.00
GE,2012,0.00
GE,2013,0.00
GE,2014,0.00
GE,2015,0.00
GH,2010,3456464.00
GH,2011,517296.28
GH,2012,767546.42
GH,2013,298355.25
GH,2014,0.00
GH,2015,0.00
GM,2010,2618722.37
GM,2011,1179949.74
GM,2012,817573.14
GM,2013,251457.73
GM,2014,2352195.27
GM,2015,8415674.90
GN,2010,2060338.24
GN,2011,240453.97
GN,2012,24322.27
GN,2013,3517211.98
GN,2014,1271847.61
GN,2015,6198870.00
GQ,2010,0.00
GQ,2011,0.00
GQ,2012,0.00
GQ,2013,0.00
GW,2011,0.00
GW,2013,787030.42
GW,2015,0.00
GY,2011,0.00
GY,2012,157941.13
GY,2013,155951.39
GY,2014,306796.96
HN,2010,2193500.88
HN,2011,2085016.93
HN,2012,7417285.78
HN,2013,3632729.69
HN,2014,173493.22
HN,2015,604350.00
HT,2010,0.00
HT,2014,592673.40
HT,2015,374132.00
ID,2010,0.00
ID,2011,0.00
ID,2012,0.00
ID,2013,0.00
ID,2014,0.00
ID,2015,0.00
IQ,2010,1641668.10
IQ,2011,1553368.93
IQ,2012,2137846.05
IQ,2013,1959486.33
IQ,2014,3112972.08
IQ,2015,3088485.00
JM,2010,29889.97
JM,2011,0.00
JM,2012,0.00
JM,2013,0.00
JM,2014,0.00
JM,2015,0.00
JO,2010,77305897.58
JO,2011,24566225.69
JO,2012,14958490.87
JO,2013,53967407.36
JO,2014,100040999.52
JO,2015,86471134.00
KE,2010,1357286.65
KE,2011,0.00
KE,2012,259562.24
KE,2013,536944.18
KE,2014,1495686.44
KE,2015,556203.00
KG,2010,0.00
KG,2011,0.00
KG,2012,0.00
KG,2013,760894.30
KG,2014,1511678.26
KG,2015,2040700.00
KH,2010,579748.88
KH,2011,343872.49
KH,2012,51948.94
KM,2010,246063.07
KM,2011,30744.62
KM,2012,527737.12
KM,2013,0.00
KM,2015,0.00
KN,2010,0.00
KN,2011,0.00
KN,2013,0.00
KP,2010,5886820.33
KP,2011,5257712.31
KP,2012,5730228.14
KP,2013,1666041.00
KP,2014,1403101.46
KP,2015,3947947.00
KZ,2010,0.00
KZ,2011,0.00
KZ,2012,0.00
KZ,2013,0.00
KZ,2014,0.00
KZ,2015,0.00
LA,2010,0.00
LA,2011,291584.81
LA,2013,71728.22
LA,2014,177534.68
LA,2015,2114220.00
LB,2010,35577575.34
LB,2011,32728185.92
LB,2012,40607503.79
LB,2013,20813329.32
LB,2014,24068112.07
LB,2015,27389992.70
LC,2010,0.00
LC,2011,5225874.48
LC,2012,1947545.45
LC,2013,793312.56
LC,2014,0.00
LC,2015,144780.00
LK,2010,5858583.90
LK,2011,5371887.59
LK,2012,2072321.99
LK,2013,569129.86
LK,2014,2299079.39
LK,2015,10055346.00
LR,2011,2725918.62
LR,2012,0.00
LR,2013,520825.10
LR,2014,532098.08
LR,2015,298866.00
LS,2010,3214487.76
LS,2011,3108050.50
LS,2012,5259018.43
LS,2013,4648659.76
LS,2014,5941883.46
LS,2015,3235927.90
MA,2010,48162709.92
MA,2011,48498046.14
MA,2012,20110782.69
MA,2013,107219650.28
MA,2014,91981763.79
MA,2015,106368540.00
MD,2010,285169.78
MD,2011,0.00
MD,2012,0.00
MD,2013,0.00
MD,2014,0.00
MG,2010,8419464.29
MG,2011,2951555.03
MG,2012,2604037.64
MG,2013,887144.86
MG,2014,286564.52
MG,2015,0.00
ML,2010,1107828.90
ML,2011,4579921.05
ML,2012,1310503.12
ML,2013,7711334.43
ML,2014,5488721.78
ML,2015,11897118.80
MM,2010,82018.83
MM,2011,320696.46
MM,2012,404304.55
MN,2010,3010622.18
MN,2011,0.00
MN,2012,2891111.50
MN,2013,821929.29
MN,2014,12238865.00
MN,2015,3053260.00
MR,2010,17734386.33
MR,2011,11758555.25
MR,2012,5873775.01
MR,2013,5107219.02
MR,2014,19313070.00
MR,2015,11385618.00
MU,2010,36679.41
MU,2011,0.00
MU,2012,0.00
MU,2013,0.00
MU,2014,0.00
MV,2010,4908970.60
MV,2011,3262786.71
MV,2012,700004.60
MV,2013,293865.82
MV,2014,18774.29
MV,2015,71769.20
MW,2010,0.00
MW,2011,0.00
MW,2012,1219708.68
MW,2013,433064.23
MW,2014,3272958.46
MW,2015,144285.00
MZ,2010,2757306.56
MZ,2011,2705074.00
MZ,2012,1161548.40
MZ,2013,2360392.53
MZ,2014,1926610.20
MZ,2015,130506.00
NA,2010,0.00
NA,2011,0.00
NA,2012,0.00
NA,2013,0.00
NA,2014,0.00
NA,2015,0.00
NE,2010,29294.62
NE,2011,1768804.85
NE,2012,894553.56
NE,2013,0.00
NE,2014,8906.22
NE,2015,1560584.00
NI,2014,0.00
NP,2010,0.00
NP,2011,0.00
NP,2012,0.00
NP,2013,0.00
NP,2014,91628.66
NP,2015,133529.00
OM,2010,7078832.93
PH,2010,0.00
PH,2011,0.00
PH,2012,0.00
PH,2013,0.00
PH,2014,0.00
PH,2015,0.00
PK,2010,7030435.09
PK,2011,9517541.79
PK,2012,30390574.29
PK,2013,14776512.49
PK,2014,8933818.20
PK,2015,44359550.00
PS,2010,6150922.66
PS,2011,7794294.51
PS,2012,5316657.97
PS,2014,15799660.08
PS,2015,0.00
RS,2012,0.00
RS,2013,539280.74
RS,2014,2957975.40
RS,2015,22143400.00
RW,2010,1202648.35
RW,2011,6745177.28
RW,2012,591998.17
RW,2013,1975997.10
RW,2014,4083933.76
RW,2015,6179550.00
SB,2010,0.00
SB,2011,0.00
SB,2012,0.00
SB,2013,0.00
SB,2014,0.00
SC,2010,0.00
SC,2011,0.00
SC,2012,0.00
SC,2013,0.00
SC,2014,0.00
SC,2015,0.00
SD,2010,8808799.96
SD,2011,18327463.17
SD,2012,31489637.96
SD,2013,27620037.48
SD,2014,3140079.05
SD,2015,82763370.00
SL,2010,1450945.65
SL,2011,4960396.34
SL,2012,2980166.74
SL,2013,4303662.53
SL,2014,3519392.90
SL,2015,1765946.00
SN,2010,19087647.89
SN,2011,10580665.18
SN,2012,2642407.09
SN,2013,14127576.07
SN,2014,7264052.02
SN,2015,11949550.00
SO,2010,0.00
SO,2011,70089.97
SO,2012,414953.08
SO,2013,1242867.74
SO,2014,1974749.38
SO,2015,1077938.00
south-of-sahara,2013,154482.82
south-of-sahara,2015,178.89
SS,2015,0.00
SY,2010,4941249.23
SY,2011,2663283.85
SY,2012,0.00
SY,2013,0.00
SY,2014,0.00
SY,2015,483237.00
SZ,2010,1163586.48
SZ,2011,4016238.63
SZ,2012,3704706.16
SZ,2013,2477087.97
SZ,2014,1655484.43
SZ,2015,59518.60
TD,2010,0.00
TD,2011,0.00
TD,2012,1055470.63
TD,2013,0.00
TD,2014,0.00
TD,2015,0.00
TG,2010,0.00
TG,2011,0.00
TG,2012,2207573.18
TG,2013,4725122.32
TG,2014,378576.25
TG,2015,8822080.00
TJ,2010,751072.55
TJ,2011,200554.27
TJ,2012,4716798.29
TJ,2013,4954219.17
TJ,2014,4297389.48
TJ,2015,4192291.00
TM,2010,0.00
TM,2011,0.00
TN,2010,6850593.30
TN,2011,8277712.66
TN,2012,4263922.38
TN,2013,4949720.74
TN,2014,17697022.36
TN,2015,11167784.00
TR,2010,3609486.55
TR,2011,3292980.78
TR,2012,63675.82
TR,2013,0.00
TR,2014,5035.22
TR,2015,0.00
TZ,2010,0.00
TZ,2011,0.00
TZ,2012,0.00
TZ,2013,1368240.41
TZ,2014,9876245.35
TZ,2015,127470.00
UA,2011,0.00
UA,2012,661096.43
UA,2013,670361.98
UA,2015,577030.00
UG,2010,0.00
UG,2011,1805232.57
UG,2012,0.00
UG,2013,972106.36
UG,2014,1605892.39
UG,2015,1421324.00
UZ,2010,21729032.28
UZ,2011,7340723.56
UZ,2012,4494564.14
UZ,2013,942284.89
UZ,2014,1402585.90
UZ,2015,2505085.40
VC,2010,0.00
VC,2011,0.00
VC,2012,0.00
VC,2013,0.00
VC,2014,0.00
VC,2015,0.00
VN,2010,2770255.12
VN,2011,7718571.45
VN,2012,7803693.95
VN,2013,6519002.39
VN,2014,7487564.75
VN,2015,5796246.00
YE,2010,18372180.68
YE,2011,9633755.10
YE,2012,10639628.26
YE,2013,8877247.27
YE,2014,3829774.52
YE,2015,0.00
ZM,2010,0.00
ZM,2011,0.00
ZM,2012,0.00
ZM,2013,0.00
ZM,2014,0.00
ZM,2015,0.00
ZW,2010,0.00
ZW,2011,0.00
ZW,2013,0.00
ZW,2014,0.00
ZW,2015,0.00
