id-to,year,value
IQ,2014,11944.45
JO,2015,55000.00
MG,2015,6200.00
middle-east,2014,7249.05
MW,2015,5500.00
PH,2014,21829.52
PS,2014,65900.43
PS,2015,490000.00
RS,2014,21911.89
SY,2014,20593.88
SY,2015,11000.00
UG,2014,4942.53
