id-to,year,value
BD,2006,63228.54
BD,2007,339926.11
BD,2008,262199.88
BD,2009,157790.08
BD,2010,60100.04
BD,2011,151692.22
BD,2012,135793.71
BD,2013,65353.55
BD,2014,43963.20
BD,2015,22615.69
BF,2007,56420.43
BF,2008,194711.77
BF,2009,52670.42
BF,2010,53241.30
BF,2013,6063.82
BF,2014,6228.21
BF,2015,6333.89
BI,2002,15032.80
BI,2004,46134.58
BI,2005,364286.33
BI,2006,187015.06
BI,2007,64770.61
BI,2008,151120.03
BI,2009,54324.27
BI,2010,50151.17
BI,2011,60085.92
BI,2012,59393.59
BI,2014,14823.33
BI,2015,4898.50
bilateral-unspecified,2002,9413205.01
bilateral-unspecified,2003,3656.04
bilateral-unspecified,2004,20552805.01
bilateral-unspecified,2005,52701596.41
bilateral-unspecified,2006,40608878.17
bilateral-unspecified,2007,50327706.26
bilateral-unspecified,2008,47071725.36
bilateral-unspecified,2009,45114094.44
bilateral-unspecified,2010,45240843.22
bilateral-unspecified,2011,28817912.29
bilateral-unspecified,2012,24823552.48
bilateral-unspecified,2013,23816387.59
bilateral-unspecified,2014,24321565.71
bilateral-unspecified,2015,59809697.86
BJ,2002,37903.58
BJ,2003,29679.98
BJ,2004,39914.20
BJ,2005,175545.27
BJ,2006,15789.63
BJ,2007,118482.89
BJ,2008,75455.05
BO,2007,6319.08
BO,2009,6457.40
BO,2010,10262.00
BO,2011,7740.64
BO,2012,7048.28
BO,2013,2886.42
BO,2014,8894.00
BO,2015,0.00
BR,2002,11751.50
BR,2003,80252.64
BR,2004,93003.98
BR,2005,963329.95
BR,2006,626315.24
BR,2007,1010331.66
BR,2008,366931.31
BR,2009,386200.81
BR,2010,350766.06
BR,2011,338675.66
BR,2012,206691.82
BR,2013,50251.11
BR,2014,60875.11
BR,2015,27165.87
BT,2007,33852.28
BW,2005,29211.19
BW,2008,43269.27
BY,2005,250951.40
BY,2006,45934.52
BY,2007,112412.02
BY,2008,131816.80
BY,2009,21017.60
BY,2010,88912.96
BY,2011,125261.95
BY,2012,123473.94
BY,2013,339855.29
BY,2014,361293.90
BY,2015,360855.51
BZ,2002,3775.16
BZ,2003,2056.52
BZ,2006,5935.69
BZ,2007,33062.35
CD,2002,94014.97
CD,2003,165993.12
CD,2004,314326.32
CD,2005,340522.27
CD,2006,2355396.95
CD,2007,829955.71
CD,2008,1476725.74
CD,2009,1536196.40
CD,2010,895225.52
CD,2011,746165.05
CD,2012,520480.36
CD,2013,514970.20
CD,2014,686319.78
CD,2015,596250.10
central-asia,2008,559059.51
central-asia,2009,129558.46
central-asia,2010,12798.78
CF,2004,2995.35
CF,2005,41081.28
CF,2006,6157.26
CF,2007,62739.52
CF,2008,143069.52
CF,2010,6399.40
CF,2014,54537.77
CF,2015,6348.01
CG,2002,245814.33
CG,2003,199668.04
CG,2004,506689.13
CG,2005,610539.02
CG,2006,212565.78
CG,2007,409973.17
CG,2008,601832.53
CG,2009,479100.56
CG,2010,454335.90
CG,2011,265291.30
CG,2012,219092.41
CG,2013,151595.58
CG,2014,209069.50
CG,2015,231136.77
CI,2002,40582.92
CI,2003,255125.45
CI,2004,654942.60
CI,2005,96878.58
CI,2006,239188.50
CI,2007,406870.20
CI,2008,65250.00
CI,2009,116243.60
CI,2010,18112.46
CI,2011,20132.00
CI,2012,20131.98
CI,2013,6063.82
CI,2014,6228.21
CI,2015,6333.89
CL,2002,2621.64
CL,2003,10075.71
CL,2004,12675.47
CL,2005,29397.59
CL,2006,39649.04
CL,2007,42507.11
CL,2008,121291.36
CL,2009,128684.36
CL,2010,321953.37
CL,2011,115847.49
CL,2012,89430.57
CL,2013,13559.74
CL,2014,36006.52
CL,2015,18113.17
CM,2002,134071.58
CM,2003,122661.99
CM,2004,125280.04
CM,2005,261340.64
CM,2006,288994.52
CM,2007,137507.81
CM,2008,269797.99
CM,2009,205572.31
CM,2010,128614.26
CM,2011,110748.46
CM,2012,102739.80
CM,2013,110786.48
CM,2014,109309.29
CM,2015,95008.30
CN,2002,228488.45
CN,2003,670520.68
CN,2004,269420.33
CN,2005,384052.02
CN,2006,307034.90
CN,2007,417725.68
CN,2008,5789359.68
CN,2009,595658.19
CN,2010,453907.79
CN,2011,389203.32
CN,2012,366770.26
CN,2013,33044.47
CN,2014,70541.58
CN,2015,42037.74
CO,2002,16359.06
CO,2003,13680.28
CO,2004,6066.13
CO,2005,5972.17
CO,2006,2099.07
CO,2007,32069.32
CO,2008,39786.06
CO,2009,58116.50
CO,2010,63555.42
CO,2011,60396.00
CO,2012,63976.21
CO,2013,18191.47
CO,2014,19731.29
CO,2015,19548.57
CR,2002,557.10
CR,2003,14146.86
CR,2004,11006.74
CR,2005,7238.99
CR,2006,4233.11
CR,2007,12638.17
CR,2008,24330.30
CR,2009,13736.42
CR,2011,5033.00
CR,2012,5033.00
CU,2002,138632.29
CU,2003,35850.29
CU,2004,127074.68
CU,2005,1253.55
CU,2006,85455.35
CU,2007,71134.90
CU,2008,35057.78
CU,2009,36363.65
CU,2010,34993.05
CU,2011,40988.34
CU,2012,40264.05
CU,2013,12127.65
CU,2014,12456.41
CU,2015,12667.80
CV,2006,5935.69
CV,2007,33062.35
CV,2008,13262.00
CV,2010,3632.93
CV,2011,7740.64
CV,2012,7048.28
CV,2014,8894.00
CV,2015,4898.50
DJ,2005,61531.50
DJ,2006,74633.38
DJ,2008,70431.53
DJ,2009,402897.09
DJ,2010,7516.41
DJ,2011,17806.64
DJ,2012,17114.31
DJ,2014,5929.35
DJ,2015,3265.67
DM,2006,5935.69
DM,2007,39381.43
DM,2008,6631.01
DO,2006,5935.69
DO,2007,39381.43
DO,2008,6631.01
DO,2009,12914.76
DO,2010,6399.40
DZ,2002,71111.97
DZ,2003,293377.03
DZ,2004,287586.26
DZ,2005,21914.28
DZ,2006,25503.66
DZ,2007,38315.14
DZ,2008,104000.92
DZ,2009,94859.43
DZ,2010,53930.28
DZ,2011,52319.73
DZ,2012,47367.89
DZ,2013,19283.29
DZ,2014,138249.71
DZ,2015,137055.90
east-asia,2007,42992.30
east-asia,2008,1948122.69
east-asia,2009,821036.40
east-asia,2010,578868.18
EG,2002,411697.51
EG,2003,4002551.10
EG,2004,1088530.23
EG,2005,3632751.41
EG,2006,3039156.02
EG,2007,5724778.50
EG,2008,9565988.66
EG,2009,10813910.06
EG,2010,7179210.30
EG,2011,6267146.34
EG,2012,1577800.89
EG,2013,550125.67
EG,2014,602024.30
EG,2015,486642.11
ER,2004,775295.85
ER,2005,678052.35
ER,2006,651199.88
ER,2007,43105.23
ER,2008,100071.01
ER,2009,7510.80
ER,2010,6399.40
ER,2011,18004.64
ET,2002,325561.61
ET,2003,468789.92
ET,2004,1573473.26
ET,2005,1444340.63
ET,2006,1090102.84
ET,2007,2006366.77
ET,2008,2329812.86
ET,2009,1684600.50
ET,2010,1097803.98
ET,2011,817526.79
ET,2012,683432.02
ET,2013,75769.60
ET,2014,74131.14
ET,2015,66711.00
europe,2002,5654164.43
europe,2003,23473601.24
europe,2004,3835641.93
europe,2005,206057.85
europe,2006,5824380.88
europe,2007,2303405.41
europe,2008,2589654.14
europe,2009,10771284.69
europe,2010,9499344.78
europe,2011,108020.48
europe,2012,30378.54
europe,2013,5939.56
europe,2015,537604.78
ex-yugoslavia,2002,11170.34
ex-yugoslavia,2003,2703.95
ex-yugoslavia,2004,28605561.44
ex-yugoslavia,2012,105894.33
ex-yugoslavia,2015,1836.94
FJ,2004,74290.57
FJ,2006,5935.69
FJ,2007,33062.35
FM,2005,8948.61
FM,2006,5935.69
FM,2007,33062.35
GD,2004,98450.27
GD,2006,5935.69
GD,2007,33062.35
GE,2002,3388824.91
GE,2003,5837333.65
GE,2004,4582540.53
GE,2005,2068219.22
GE,2006,2048152.14
GE,2007,2830391.52
GE,2008,3350214.88
GE,2009,2805487.17
GE,2010,1342159.56
GE,2011,1241893.52
GE,2012,1112364.93
GE,2013,335634.58
GE,2014,309651.82
GE,2015,331641.64
GH,2002,50503.29
GH,2004,28846.70
GH,2005,354672.93
GH,2006,9154.25
GH,2007,132159.21
GH,2008,103651.69
GH,2009,88538.66
GH,2010,51195.10
GH,2011,56891.65
GH,2012,65580.55
GM,2003,6375.23
GM,2004,7564.67
GM,2005,27021.98
GM,2006,17748.76
GM,2007,6668.89
GM,2008,66915.95
GM,2009,17834.21
GM,2010,13915.81
GM,2011,17806.64
GM,2012,17114.31
GM,2013,5772.84
GM,2014,14823.33
GM,2015,4898.50
GN,2009,7584.57
GN,2011,5033.00
GN,2012,5033.00
GN,2014,5929.35
GQ,2002,12059.55
GQ,2003,14205.20
GQ,2004,13196.08
GQ,2005,6515.09
GQ,2006,4722.90
GQ,2008,4941.35
GQ,2010,5637.31
GQ,2011,7740.64
GQ,2012,7048.28
GQ,2013,5772.84
GQ,2015,0.00
GT,2005,36513.47
GT,2009,52670.42
GW,2006,5935.69
GW,2007,37271.31
GW,2008,14322.15
GW,2009,7584.57
GW,2010,7516.41
GW,2011,7740.64
GW,2012,7048.28
GW,2013,2886.42
GW,2014,14823.33
GW,2015,0.00
GY,2003,30149.63
GY,2006,5935.69
GY,2007,33062.35
HN,2004,9615.55
HN,2005,9427.01
HN,2006,4571.30
HN,2007,6319.08
HN,2008,39082.95
HN,2009,6457.40
HN,2010,6399.40
HR,2002,25560.51
HR,2003,284549.35
HR,2004,80298.73
HR,2005,264492.30
HR,2006,114818.88
HR,2007,173442.00
HR,2008,152675.62
HR,2009,258600.86
HR,2010,164056.20
HT,2002,3775.16
HT,2003,2056.52
HT,2004,123062.83
HT,2006,5935.69
HT,2007,39370.15
HT,2008,277063.92
HT,2009,42136.29
HT,2010,567722.98
HT,2011,5033.00
HT,2012,5033.00
ID,2002,10067.09
ID,2003,8568.85
ID,2004,675.37
ID,2005,168909.43
ID,2006,530737.89
ID,2007,75738.78
ID,2008,35697.11
ID,2009,63204.48
ID,2010,56373.13
ID,2011,25165.00
ID,2012,25165.04
ID,2014,268.33
IN,2002,27402.74
IN,2003,205874.77
IN,2004,13574.09
IN,2005,6833.61
IN,2006,35217.63
IN,2007,113642.12
IN,2008,124901.07
IN,2009,120025.33
IN,2010,76876.25
IN,2011,154740.64
IN,2012,145681.56
IN,2013,20820.57
IN,2014,7128.35
IN,2015,17375.50
IQ,2002,57029.86
IQ,2003,6144263.40
IQ,2004,5772085.81
IQ,2005,5704651.68
IQ,2006,486528.42
IQ,2007,1190130.66
IQ,2008,1240823.84
IQ,2009,1569722.65
IQ,2010,492502.55
IQ,2011,413248.14
IQ,2012,416840.99
IQ,2013,62441.22
IQ,2014,142144.86
IQ,2015,55400.97
IR,2002,374929.80
IR,2003,614718.36
IR,2004,1330168.10
IR,2005,556410.92
IR,2006,349774.28
IR,2007,725634.21
IR,2008,920898.23
IR,2009,598030.07
IR,2010,512640.57
IR,2011,572916.64
IR,2012,566877.78
IR,2013,469608.20
IR,2014,554947.75
IR,2015,492339.50
JM,2005,18097.48
JM,2006,5935.69
JM,2007,33062.35
JM,2011,1448.68
JO,2002,228476.42
JO,2003,2081991.78
JO,2004,2439578.93
JO,2005,1350373.11
JO,2006,1284009.26
JO,2007,4015482.34
JO,2008,2322602.44
JO,2009,3385360.93
JO,2010,2006890.63
JO,2011,1459857.82
JO,2012,1406145.39
JO,2013,164083.25
JO,2014,288398.72
JO,2015,165298.40
KE,2002,250366.63
KE,2003,275755.64
KE,2004,177336.87
KE,2005,168046.63
KE,2006,168694.97
KE,2007,385272.05
KE,2008,899834.94
KE,2009,708585.52
KE,2010,309613.80
KE,2011,240695.69
KE,2012,263772.70
KE,2013,18191.47
KE,2014,36472.73
KE,2015,33697.20
KG,2004,39551.45
KG,2005,138478.30
KG,2006,10273.77
KG,2007,47460.82
KG,2008,96750.13
KG,2009,110702.39
KG,2010,56487.92
KG,2011,63151.41
KG,2012,62459.09
KG,2013,24255.29
KG,2014,33806.82
KG,2015,30234.10
KH,2007,6319.08
KH,2008,19893.03
KH,2009,12914.76
KH,2013,12127.65
KH,2014,12456.41
KH,2015,12667.80
KI,2005,18097.48
KI,2006,5935.69
KI,2007,33062.35
KM,2006,5935.69
KM,2007,33062.35
KM,2008,6631.01
KN,2005,37582.45
KN,2006,5935.69
KN,2007,33062.35
KP,2005,8849.36
KP,2006,263689.42
KP,2007,87203.41
KP,2008,103474.07
KP,2009,95006.95
KP,2010,110125.95
KP,2011,104794.22
KP,2012,130789.72
KP,2014,5929.35
KP,2015,0.00
KZ,2002,183865.13
KZ,2003,323225.04
KZ,2004,257213.30
KZ,2005,212723.52
KZ,2006,142444.98
KZ,2007,300709.65
KZ,2008,396930.61
KZ,2009,323158.47
KZ,2010,336829.21
KZ,2011,191815.45
KZ,2012,123391.87
KZ,2013,36977.04
KZ,2014,41151.73
KZ,2015,53761.50
LA,2008,19893.03
LB,2002,2048683.83
LB,2003,4235431.74
LB,2004,2855734.61
LB,2005,1303581.33
LB,2006,11562595.28
LB,2007,4088153.42
LB,2008,2888179.69
LB,2009,2167649.81
LB,2010,882750.63
LB,2011,727866.67
LB,2012,651490.12
LB,2013,86540.69
LB,2014,80273.37
LB,2015,43889.09
LC,2006,5935.69
LC,2007,33062.35
LK,2004,153729.74
LK,2005,4485733.60
LK,2006,2273287.99
LK,2007,3280769.31
LK,2008,1378240.69
LK,2009,21521.14
LK,2010,158721.48
LK,2011,10041.44
LK,2012,5382.41
LK,2013,6609.70
LK,2014,4525.94
LK,2015,1378.81
LR,2003,177724.04
LR,2004,162213.70
LR,2005,29032.64
LR,2006,62878.70
LR,2008,64089.41
LR,2009,22258.55
LR,2010,6399.40
LR,2011,5033.00
LR,2012,5033.00
LS,2008,43269.27
LY,2005,313915.90
LY,2006,351489.02
LY,2007,437624.54
LY,2008,742169.23
LY,2009,498629.94
LY,2010,337183.98
LY,2011,1145610.67
LY,2012,141246.92
LY,2013,36382.86
LY,2014,37369.32
LY,2015,38003.30
MA,2002,142994.84
MA,2003,232725.33
MA,2004,251958.14
MA,2005,99818.28
MA,2006,75904.52
MA,2007,169639.54
MA,2008,201194.92
MA,2009,212683.52
MA,2010,132049.02
MA,2011,115714.21
MA,2012,444330.39
MA,2013,37859.18
MA,2014,32111.81
MA,2015,69324.44
MD,2002,428928.59
MD,2003,1874065.29
MD,2004,2067463.63
MD,2005,1547576.07
MD,2006,2328539.68
MD,2007,2423663.15
MD,2008,1585602.49
MD,2009,1365792.45
MD,2010,950137.78
MD,2011,1268204.28
MD,2012,1120520.93
MD,2013,393630.37
MD,2014,464841.51
MD,2015,437992.10
ME,2006,1234229.48
ME,2007,120971.03
ME,2008,190268.96
ME,2009,451858.98
ME,2010,257123.65
ME,2011,118218.46
ME,2012,182857.64
ME,2013,232064.98
ME,2014,278739.27
ME,2015,254045.44
MG,2002,32328.27
MG,2003,27128.16
MG,2007,99074.27
MG,2008,147818.67
MG,2009,79880.02
MG,2010,65110.90
MG,2011,63103.63
MG,2012,58887.20
MH,2005,8948.61
MH,2006,5935.69
MH,2007,33062.35
middle-east,2002,13108.20
middle-east,2003,52428.67
middle-east,2007,33062.35
middle-east,2008,813289.13
middle-east,2009,891320.57
middle-east,2010,860482.55
middle-east,2011,13546.17
middle-east,2012,5562.25
middle-east,2013,19836.96
middle-east,2014,20543.75
middle-east,2015,47768.74
MK,2002,65069136.81
MK,2003,2129091.88
MK,2004,1762244.30
MK,2005,3580672.57
MK,2006,2233102.89
MK,2007,1694456.81
MK,2008,1131723.62
MK,2009,1486486.04
MK,2010,704611.42
MK,2011,423369.24
MK,2012,364214.13
MK,2013,200077.00
MK,2014,257073.86
MK,2015,246987.25
ML,2003,1817.29
ML,2004,11447.62
ML,2005,65211.28
ML,2006,5830.74
ML,2007,6319.08
ML,2008,10002.80
ML,2009,6457.40
ML,2010,6399.40
ML,2014,54537.77
MM,2008,1690059.70
MN,2007,6319.08
MN,2008,6631.01
MN,2009,6457.40
MN,2010,10032.33
MN,2011,10838.49
MN,2012,5033.00
MN,2013,698.77
MR,2002,136652.96
MR,2003,129812.69
MR,2005,8321.52
MR,2006,9364.19
MR,2007,12356.04
MR,2008,27454.38
MR,2009,21626.46
MR,2010,41392.43
MR,2011,12773.64
MR,2012,11709.77
MR,2014,2964.67
MR,2015,0.00
MS,2009,6457.40
MU,2002,9003.03
MU,2004,8452.27
MU,2005,18097.48
MU,2006,718533.14
MU,2007,33062.35
MU,2014,1727.75
MV,2005,180974.77
MV,2006,5935.69
MV,2007,39381.43
MV,2008,12407.49
MV,2009,18961.31
MV,2010,7516.41
MV,2011,12773.64
MV,2012,12081.28
MV,2014,5929.35
MV,2015,4898.50
MW,2002,26216.45
MW,2003,76167.61
MW,2004,295803.87
MW,2005,124768.02
MW,2006,16792.56
MW,2007,331752.12
MW,2008,362813.38
MW,2009,25703.20
MW,2010,12694.39
MW,2011,13112.77
MW,2012,10495.63
MX,2002,12570.76
MX,2003,244093.98
MX,2004,28544.53
MX,2005,67818.61
MX,2006,73945.35
MX,2007,64770.66
MX,2008,53081.56
MX,2009,151216.55
MX,2010,98350.14
MX,2011,84762.15
MX,2012,52455.19
MX,2013,39652.69
MX,2014,23943.37
MX,2015,37681.67
MY,2006,688.03
MY,2015,499.17
MZ,2003,1904.18
MZ,2008,33155.10
MZ,2009,48298.74
MZ,2010,46205.06
MZ,2011,15406.19
NA,2007,6319.08
NA,2008,2918.51
NA,2009,16454.22
NA,2010,14176.83
NA,2011,14096.59
NA,2012,45228.56
NE,2005,263016.35
NE,2006,201743.60
NE,2007,88354.48
NE,2008,119834.20
NE,2009,37606.69
NE,2010,95990.82
NE,2011,38027.23
NE,2012,18004.68
NG,2002,86323.58
NG,2003,371620.38
NG,2004,500610.71
NG,2005,633680.98
NG,2006,232028.10
NG,2007,1576563.31
NG,2008,1672331.34
NG,2009,1452492.40
NG,2010,1141019.83
NG,2011,1082861.86
NG,2012,1116729.93
NG,2013,26784.09
NG,2014,28427.27
NG,2015,22612.35
NI,2007,169261.38
NI,2013,6063.82
NI,2014,6228.21
NI,2015,6333.89
north-central-america,2006,178082.24
north-central-america,2007,1230972.97
north-central-america,2008,178463.79
north-central-america,2009,186484.44
north-central-america,2010,143292.16
north-central-america,2015,1996.67
north-of-sahara,2007,258145.89
north-of-sahara,2008,779084.39
north-of-sahara,2009,4916877.20
north-of-sahara,2010,2697484.87
north-of-sahara,2012,10377.35
NP,2003,7045.50
NP,2004,7909.25
NP,2005,7778.30
NP,2006,17713.74
NP,2007,29259.66
NP,2008,24766.28
NP,2009,36479.54
NP,2010,44545.23
NP,2011,72790.76
NP,2012,52641.22
NP,2013,24345.76
NP,2014,2444.01
NP,2015,689.96
NR,2005,37582.45
NR,2006,11871.37
NR,2007,66914.62
oceania,2005,173200.04
oceania,2006,7148.49
oceania,2007,88275.32
oceania,2008,1680107.87
oceania,2009,473243.24
oceania,2010,293087.67
OM,2009,12914.76
PA,2004,12306.28
PA,2007,20954.57
PA,2008,13262.00
PA,2009,19372.14
PA,2010,33615.07
PA,2011,37466.28
PA,2012,32798.59
PE,2002,9044.66
PE,2003,7102.62
PE,2004,11335.97
PE,2005,12684.55
PE,2006,11521.54
PE,2007,180681.10
PE,2008,98480.83
PE,2009,96787.17
PE,2010,81135.47
PE,2011,56706.09
PE,2012,51108.29
PE,2013,6063.82
PE,2014,14627.06
PE,2015,6333.89
PG,2006,5935.69
PG,2007,33062.35
PH,2002,8808.71
PH,2003,357159.35
PH,2004,61531.42
PH,2006,349844.01
PH,2007,25242.52
PH,2008,90108.23
PH,2009,152944.05
PH,2010,60955.98
PH,2011,57127.19
PH,2012,57127.21
PH,2013,31858.95
PK,2002,100949.21
PK,2003,385088.84
PK,2004,280541.18
PK,2005,3697463.93
PK,2006,550573.68
PK,2007,766651.12
PK,2008,255637.96
PK,2009,860222.79
PK,2010,303224.75
PK,2011,154835.68
PK,2012,146084.92
PK,2013,104507.25
PK,2014,99136.88
PK,2015,95008.30
PS,2002,1782886.07
PS,2003,2251638.25
PS,2004,5582395.81
PS,2005,1759038.06
PS,2006,5356093.79
PS,2007,2612992.20
PS,2008,5349125.29
PS,2009,8107004.93
PS,2010,5397899.03
PS,2011,3993781.69
PS,2012,4148617.86
PS,2013,625770.01
PS,2014,1246841.90
PS,2015,711765.00
PW,2005,8948.61
PW,2006,5935.69
PW,2007,33062.35
RS,2002,7448448.33
RS,2003,66525953.91
RS,2004,12172784.32
RS,2005,47468958.14
RS,2006,36520951.31
RS,2007,29577695.10
RS,2008,27308875.03
RS,2009,1947084.70
RS,2010,9665672.04
RS,2011,9936038.38
RS,2012,822870.65
RS,2013,93959.23
RS,2014,360929.37
RS,2015,211084.78
RW,2004,14786.72
RW,2005,15800.36
RW,2006,24454.08
RW,2007,37519.54
RW,2008,63162.31
RW,2009,32518.73
RW,2010,25597.55
RW,2011,15877.28
RW,2012,15877.30
SA,2003,5112.11
SA,2004,34657.73
SA,2005,33695.79
SA,2006,228039.78
SA,2007,315943.17
SB,2006,5935.69
SB,2007,33062.35
SB,2014,10907.57
SC,2002,9003.03
SC,2004,132678.38
SC,2005,9427.01
SC,2006,10506.99
SC,2007,39381.43
SC,2008,6631.01
SC,2011,15099.00
SC,2012,15099.01
SD,2002,111025.75
SD,2003,419578.98
SD,2004,938082.11
SD,2005,1073636.98
SD,2006,891567.01
SD,2007,2308464.18
SD,2008,2237592.21
SD,2009,1655420.33
SD,2010,819372.60
SD,2011,693138.38
SD,2012,553932.10
SD,2013,41466.10
SD,2014,66577.46
SD,2015,41531.73
SH,2006,5935.69
SI,2002,31795.41
SL,2003,28090.30
SL,2004,31841.26
SL,2005,33485.18
SL,2006,13725.52
SL,2007,132531.30
SL,2008,239322.45
SL,2009,163689.43
SL,2010,132602.31
SL,2011,144984.74
SL,2012,137794.02
SL,2014,17788.07
SL,2015,8164.17
SN,2005,36194.95
SN,2006,34984.49
SN,2007,6319.08
SN,2008,217411.50
SN,2009,137764.44
SN,2011,10066.00
SN,2012,10066.03
SN,2013,6063.82
SN,2014,6228.21
SN,2015,6333.89
SO,2004,550824.45
SO,2005,10858.51
SO,2006,41981.29
SO,2007,99514.37
SO,2008,365484.86
SO,2009,364047.13
SO,2010,25597.55
SO,2011,10066.00
SO,2012,10066.03
SO,2013,6063.82
SO,2014,6228.21
SO,2015,6333.89
south-america,2006,60476.40
south-america,2007,67986.55
south-america,2008,1760907.79
south-america,2009,479574.06
south-america,2010,454022.11
south-asia,2006,413282.76
south-asia,2007,208507.24
south-asia,2008,1680037.55
south-asia,2009,1088276.45
south-asia,2010,1573028.36
south-central-asia,2005,103758.49
south-central-asia,2008,91903.65
south-central-asia,2009,89497.40
south-central-asia,2010,19198.16
south-of-sahara,2006,2540206.86
south-of-sahara,2007,2028001.87
south-of-sahara,2008,3016579.97
south-of-sahara,2009,6005577.47
south-of-sahara,2010,5915001.82
SR,2006,5935.69
SR,2007,33062.35
ST,2002,30065.59
ST,2003,28110.07
ST,2004,24936.85
ST,2005,17185.93
ST,2006,24652.36
ST,2007,41209.45
ST,2008,11412.28
ST,2009,18940.25
ST,2010,22549.27
ST,2011,26839.73
ST,2012,21144.81
ST,2014,17788.07
ST,2015,8164.17
SV,2003,58777.23
SV,2008,201342.79
SV,2009,11282.03
SV,2010,22549.27
SV,2011,38320.98
SV,2012,36243.82
SV,2013,17318.49
SV,2014,29646.74
SV,2015,13062.70
SY,2002,1493888.09
SY,2003,4798050.77
SY,2004,2844803.89
SY,2005,2842689.70
SY,2006,2662407.84
SY,2007,3290185.32
SY,2008,3717782.84
SY,2009,4225514.41
SY,2010,2795446.46
SY,2011,2061296.38
SY,2012,1961234.28
SY,2013,615011.97
SY,2014,660410.14
SY,2015,587387.47
SZ,2006,34984.40
SZ,2008,75721.21
TD,2002,12059.55
TD,2003,19199.30
TD,2004,38025.96
TD,2005,505342.75
TD,2007,12626.91
TD,2008,221873.65
TD,2009,1171494.61
TD,2010,19198.16
TD,2011,10066.00
TD,2012,11088.69
TD,2013,6063.82
TD,2014,6228.21
TD,2015,6333.89
TG,2007,89482.78
TG,2008,13107.37
TG,2009,7584.57
TG,2010,26714.58
TG,2011,12773.64
TG,2012,12081.28
TG,2013,6063.82
TG,2014,15122.21
TG,2015,11232.39
TH,2002,2359.47
TH,2003,2094.61
TH,2004,157146.08
TH,2005,468205.28
TH,2006,61421.04
TH,2007,29338.65
TH,2008,97632.78
TH,2009,72032.05
TH,2010,60622.07
TH,2011,68743.53
TH,2012,54849.13
TH,2013,6063.82
TH,2014,20304.27
TH,2015,14618.97
TJ,2004,199976.73
TJ,2008,216346.75
TJ,2009,6457.40
