id-to,year,value
bilateral-unspecified,2008,5684080.28
bilateral-unspecified,2009,9285936.29
bilateral-unspecified,2010,7311607.60
bilateral-unspecified,2011,6191020.85
bilateral-unspecified,2012,7837864.11
bilateral-unspecified,2013,8851110.24
DJ,2008,9237821.70
DJ,2009,6771546.20
DJ,2010,4814436.82
DJ,2011,15059224.88
DJ,2012,2966175.01
DJ,2013,20256338.05
DJ,2014,15679059.04
DJ,2015,26599070.20
DZ,2008,693798.77
DZ,2009,209632.20
DZ,2012,168444.80
DZ,2013,22193.51
DZ,2014,0.00
DZ,2015,99734.00
EG,2008,109566893.79
EG,2009,181025838.62
EG,2010,137513488.48
EG,2011,118366199.58
EG,2012,225636865.66
EG,2013,143539557.95
EG,2014,155476921.01
EG,2015,74900724.40
JO,2008,61673271.49
JO,2009,45115397.40
JO,2010,176256026.22
JO,2011,41666399.82
JO,2012,24499426.15
JO,2013,129628560.45
JO,2014,43356946.75
JO,2015,14749102.00
KM,2014,0.00
KM,2015,795013.00
LB,2008,28440162.04
LB,2009,31509937.17
LB,2010,31040445.70
LB,2011,36350482.93
LB,2012,49347686.27
LB,2013,38865678.11
LB,2014,37606582.92
LB,2015,37209810.40
LY,2008,22545595.69
LY,2009,10482170.27
LY,2010,20347970.90
LY,2012,0.00
LY,2013,0.00
MA,2008,136648835.01
MA,2009,82787812.29
MA,2010,205053677.65
MA,2011,186380431.01
MA,2012,175124191.25
MA,2013,184865709.73
MA,2014,63871362.70
MA,2015,154168049.00
middle-east,2012,479601.76
middle-east,2014,5819123.12
middle-east,2015,3827726.64
MR,2008,124927231.94
MR,2009,89813120.25
MR,2010,95175990.72
MR,2011,53685724.10
MR,2012,45951669.15
MR,2013,44105254.43
MR,2014,78591180.73
MR,2015,109027828.40
OM,2008,36860305.37
OM,2009,71801574.61
OM,2010,304357.12
PS,2008,986321.18
PS,2009,195610.50
PS,2010,3023569.31
PS,2011,3985419.19
PS,2012,2208078.69
PS,2013,169082.10
PS,2014,47216.61
PS,2015,49867.00
SD,2008,146831147.66
SD,2009,77411619.58
SD,2010,59984212.07
SD,2011,125005885.87
SD,2012,105669923.66
SD,2013,93592368.48
SD,2014,115632458.58
SD,2015,97952314.70
SO,2015,997340.00
SY,2008,81520200.06
SY,2009,52361886.70
SY,2010,27968885.01
SY,2011,73128539.59
SY,2012,15588113.61
TN,2008,94278598.08
TN,2009,90097853.88
TN,2010,144440084.91
TN,2011,32109027.50
TN,2012,73896259.67
TN,2013,73189253.58
TN,2014,38725053.08
TN,2015,49635348.40
YE,2008,114591459.49
YE,2009,90764940.20
YE,2010,53423117.94
YE,2011,44055578.62
YE,2012,44734642.85
YE,2013,70792730.13
YE,2014,239045586.38
YE,2015,48362804.04
