"district_id","district_name","year","value"
"d18974","Baringo",2014,82.5
"d18975","Bomet",2014,81.2
"d18987","Bungoma",2014,82.4
"d18988","Busia",2014,76.6
"d18976","Elgeyo-Marakwet",2014,84.8
"d18955","Embu",2014,46
"d18965","Garissa",2014,54.4
"d18968","Homa Bay",2014,89.7
"d18956","Isiolo",2014,97.5
"d18991","Kajiado",2014,64.6
"d18989","Kakamega",2014,62
"d18977","Kericho",2014,80.6
"d18943","Kiambu",2014,70
"d18949","Kilifi",2014,80.6
"d18944","Kirinyaga",2014,78.2
"d18969","Kisii",2014,96.4
"d18970","Kisumu",2014,69.1
"d18957","Kitui",2014,82.4
"d18950","Kwale",2014,81.4
"d18978","Laikipia",2014,76.3
"d18951","Lamu",2014,91.7
"d18958","Machakos",2014,49.3
"d18959","Makueni",2014,51
"d18966","Mandera",2014,11
"d18960","Marsabit",2014,45.5
"d18961","Meru",2014,64.1
"d18971","Migori",2014,94.1
"d18952","Mombasa",2014,60.9
"d18946","Murang'a",2014,47.1
"d18964","Nairobi",2014,68.8
"d18979","Nakuru",2014,67.2
"d18980","Nandi",2014,85.2
"d18981","Narok",2014,63.3
"d18962","Nithi",2014,66.4
"d18972","Nyamira",2014,89
"d18947","Nyandarua",2014,51.8
"d18948","Nyeri",2014,77.3
"d18982","Samburu",2014,75.5
"d18973","Siaya",2014,72.5
"d18953","Taita Taveta",2014,75.2
"d18954","Tana River",2014,66.4
"d18983","Trans-Nzoia",2014,48.6
"d18984","Turkana",2014,78.3
"d18985","Uasin Gishu",2014,57.6
"d18990","Vihiga",2014,69.3
"d18967","Wajir",2014,19
"d18986","West Pokot",2014,78.9
