"district_id","district_name","year","value"
"d18974","Baringo",2013,10.7
"d18975","Bomet",2013,9.4
"d18987","Bungoma",2013,10.2
"d18988","Busia",2013,12.6
"d18976","Elgeyo-Marakwet",2013,10.2
"d18955","Embu",2013,8.3
"d18965","Garissa",2013,7.8
"d18968","Homa Bay",2013,12.7
"d18956","Isiolo",2013,6.6
"d18991","Kajiado",2013,7.5
"d18989","Kakamega",2013,11.7
"d18977","Kericho",2013,10.3
"d18943","Kiambu",2013,8
"d18949","Kilifi",2013,9.3
"d18944","Kirinyaga",2013,9.4
"d18969","Kisii",2013,9.8
"d18970","Kisumu",2013,13.7
"d18957","Kitui",2013,10.2
"d18950","Kwale",2013,10.1
"d18978","Laikipia",2013,11.9
"d18951","Lamu",2013,11.5
"d18958","Machakos",2013,12
"d18959","Makueni",2013,11.9
"d18966","Mandera",2013,14.3
"d18960","Marsabit",2013,7.3
"d18961","Meru",2013,7.7
"d18971","Migori",2013,13
"d18952","Mombasa",2013,8.9
"d18946","Murang'a",2013,11.9
"d18964","Nairobi",2013,6.3
"d18979","Nakuru",2013,11.8
"d18980","Nandi",2013,11.5
"d18981","Narok",2013,6.9
"d18962","Nithi",2013,9.6
"d18972","Nyamira",2013,9.7
"d18947","Nyandarua",2013,9.9
"d18948","Nyeri",2013,12.6
"d18982","Samburu",2013,8.5
"d18973","Siaya",2013,19.1
"d18953","Taita Taveta",2013,15.2
"d18954","Tana River",2013,11
"d18983","Trans-Nzoia",2013,9.7
"d18984","Turkana",2013,10.9
"d18985","Uasin Gishu",2013,10.8
"d18990","Vihiga",2013,16.8
"d18967","Wajir",2013,9.3
"d18986","West Pokot",2013,10.2
