"district_id","2013"
"d18974",10.7
"d18975",9.4
"d18987",10.2
"d18988",12.6
"d18976",10.2
"d18955",8.3
"d18965",7.8
"d18968",12.7
"d18956",6.6
"d18991",7.5
"d18989",11.7
"d18977",10.3
"d18943",8
"d18949",9.3
"d18944",9.4
"d18969",9.8
"d18970",13.7
"d18957",10.2
"d18950",10.1
"d18978",11.9
"d18951",11.5
"d18958",12
"d18959",11.9
"d18966",14.3
"d18960",7.3
"d18961",7.7
"d18971",13
"d18952",8.9
"d18946",11.9
"d18964",6.3
"d18979",11.8
"d18980",11.5
"d18981",6.9
"d18962",9.6
"d18972",9.7
"d18947",9.9
"d18948",12.6
"d18982",8.5
"d18973",19.1
"d18953",15.2
"d18954",11
"d18983",9.7
"d18984",10.9
"d18985",10.8
"d18990",16.8
"d18967",9.3
"d18986",10.2
