"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"BO",62.95460976,63.31553659,63.67160976,64.02026829,64.3635122,64.70078049,65.03309756,65.36190244,65.68570732,66.00546341,66.31970732,66.62692683,66.92663415,
"BR",70.25739024,70.56965854,70.86956098,71.15960976,71.44178049,71.71853659,71.99178049,72.26290244,72.53387805,72.80417073,73.07531707,73.34736585,73.61787805,
"BS",72.25429268,72.54509756,72.84126829,73.12729268,73.39465854,73.63887805,73.85895122,74.05946341,74.24743902,74.42390244,74.59239024,74.75490244,74.91446341,
"BT",60.29080488,61.0447561,61.80019512,62.55412195,63.3005122,64.02641463,64.71831707,65.36573171,65.96268293,66.50768293,67.00468293,67.46073171,67.88926829,
"BW",50.48963415,49.41117073,48.49968293,47.7454878,47.15543902,46.72695122,46.44797561,46.29609756,46.25036585,46.30026829,46.44029268,46.66895122,46.99070732,
"BY",68.91219512,68.50731707,68.05609756,68.55365854,68.95609756,68.85121951,69.40487805,70.20341463,70.45609756,70.40731707,70.40487805,70.65121951,72.06341463,
"BZ",70.53904878,70.82443902,71.13695122,71.45339024,71.7594878,72.04631707,72.31236585,72.56373171,72.80770732,73.0432439,73.2704878,73.48780488,73.69914634,
"CA",79.23658537,79.48780488,79.5902439,79.83902439,80.14146341,80.29268293,80.64390244,80.36987805,80.54321951,80.71709756,80.8934878,81.06831707,81.23804878,
"CD",46.35573171,46.67804878,47.01914634,47.3314878,47.59912195,47.82160976,48.01553659,48.2135122,48.43958537,48.69780488,48.98768293,49.30070732,49.62326829,
"CF",43.69231707,43.78739024,43.96358537,44.22390244,44.56782927,44.99592683,45.50819512,46.0912439,46.72912195,47.40492683,48.09873171,48.79304878,49.47539024,
"CG",52.30192683,52.4412439,52.69217073,53.04880488,53.49965854,54.03329268,54.63426829,55.27617073,55.93404878,56.5844878,57.20402439,57.77521951,58.29656098,
"CH",79.6804878,80.1804878,80.38536585,80.53658537,81.08780488,81.23658537,81.4902439,81.74146341,81.99268293,82.04390244,82.24634146,82.69512195,82.69756098,
"CI",46.45390244,46.27312195,46.28358537,46.46295122,46.791,47.23229268,47.74265854,48.27370732,48.78663415,49.25682927,49.67529268,50.04756098,50.40173171,
"CL",76.75856098,77.13104878,77.4615122,77.73792683,77.95980488,78.13721951,78.2897561,78.44297561,78.61741463,78.81858537,79.05046341,79.3065122,79.57265854,
"CM",51.93587805,51.75719512,51.65526829,51.63904878,51.7164878,51.88904878,52.1502439,52.47914634,52.85582927,53.26485366,53.69482927,54.13736585,54.5875122,
"CN",72.14073171,72.61978049,73.06960976,73.46509756,73.79370732,74.05390244,74.25631707,74.42407317,74.57982927,74.73163415,74.88502439,75.042,75.1995122,
"CO",70.98721951,71.25790244,71.51729268,71.771,72.01860976,72.26060976,72.49558537,72.72304878,72.94353659,73.15807317,73.36768293,73.57385366,73.77707317,
"CR",77.7344878,77.89580488,78.04409756,78.18239024,78.31417073,78.44602439,78.5845122,78.73465854,78.9004878,79.0825122,79.27970732,79.48956098,79.70502439,
"CU",76.66895122,76.87180488,77.07190244,77.27768293,77.49014634,77.70690244,77.92509756,78.13743902,78.34104878,78.534,78.71778049,78.89382927,79.06702439,
"CV",69.5912439,70.04778049,70.50814634,70.96826829,71.42260976,71.86658537,72.29609756,72.71063415,73.10963415,73.49158537,73.85697561,74.20682927,74.54373171,
"CW",,,,,,,74.7097561,75.36341463,75.3097561,76.15609756,,77.47317073,,
"CY",77.97165854,78.10197561,78.22926829,78.35304878,78.47634146,78.60119512,78.72914634,78.86373171,79.00495122,79.15382927,79.30982927,79.47195122,79.63712195,
"CZ",74.96829268,75.17317073,75.22195122,75.17073171,75.72195122,75.92439024,76.52439024,76.72439024,76.97560976,77.07804878,77.42439024,77.87317073,78.07560976,
"DE",77.92682927,78.32926829,78.22926829,78.3804878,78.6804878,78.93170732,79.13170732,79.53414634,79.73658537,79.83658537,79.98780488,80.74146341,80.89268293,
"DJ",57.01034146,57.0882439,57.22056098,57.41121951,57.66363415,57.98129268,58.36417073,58.80034146,59.27587805,59.77731707,60.29119512,60.80307317,61.30397561,
"DK",76.59268293,76.79268293,76.89512195,77.14390244,77.49268293,77.84390244,78.09512195,78.19512195,78.44634146,78.59756098,79.1,79.8,80.05121951,
"DM",,,76.59756098,,,,,,,,,,,
"DO",70.63273171,70.83743902,71.04831707,71.26085366,71.47507317,71.69141463,71.90934146,72.12931707,72.34978049,72.57121951,72.79214634,73.01304878,73.23297561,
"DZ",68.93019512,69.12043902,69.30526829,69.4862439,69.66387805,69.83860976,70.00836585,70.17104878,70.32707317,70.47492683,70.61660976,70.75168293,70.88217073,
"EC",73.35685366,73.69739024,73.99058537,74.239,74.44714634,74.629,74.80004878,74.97873171,75.1765122,75.39934146,75.64770732,75.91660976,76.19256098,
"EE",70.41707317,70.25853659,70.90487805,71.31707317,71.9097561,72.56829268,72.69146341,72.81463415,73.77073171,74.82439024,75.42926829,76.22926829,76.42682927,
"EG",68.5912439,68.78643902,68.95168293,69.1074878,69.26382927,69.43114634,69.61390244,69.80856098,70.01360976,70.22802439,70.45082927,70.67856098,70.9072439,
"ER",56.02653659,56.58985366,57.119,57.62843902,58.12819512,58.62678049,59.1292439,59.63621951,60.1472439,60.66336585,61.18509756,61.71092683,62.23478049,
"ES",78.96585366,79.36829268,79.56829268,79.6195122,79.87073171,80.17073171,80.82195122,80.87317073,81.17560976,81.47560976,81.62682927,82.47560976,82.37804878,
"ET",52.24114634,52.94695122,53.73487805,54.60885366,55.56134146,56.57180488,57.61521951,58.65365854,59.65626829,60.60014634,61.46795122,62.25285366,62.96595122,
"FI",77.46585366,77.96585366,78.1195122,78.36829268,78.71463415,78.81707317,79.21463415,79.26341463,79.56829268,79.7195122,79.87073171,80.47073171,80.62682927,
"FJ",67.60585366,67.788,67.96709756,68.14314634,68.31768293,68.49178049,68.666,68.84239024,69.021,69.20080488,69.38231707,69.56397561,69.74473171,
"FM",67.2752439,67.38426829,67.50373171,67.63514634,67.77602439,67.92487805,68.07619512,68.22397561,68.36573171,68.4984878,68.62173171,68.73797561,68.85021951,
"FO",78.83414634,78.98780488,79.14146341,79.24146341,79.3902439,79.53902439,79.78780488,80.18780488,80.53658537,80.88780488,81.28780488,81.68780488,82.03902439,
"FR",79.05609756,79.15853659,79.26097561,79.11463415,80.16341463,80.16341463,80.81219512,81.11219512,81.21463415,81.41463415,81.66341463,82.11463415,82.56585366,
"GA",59.68802439,59.49631707,59.42292683,59.48429268,59.68385366,60.00914634,60.4312439,60.90373171,61.38570732,61.85270732,62.2897561,62.69334146,63.07392683,
"GB",77.74146341,77.99268293,78.14390244,78.44634146,78.74634146,79.04878049,79.24878049,79.44878049,79.6,80.05121951,80.40243902,80.95121951,81.5,
"GD",70.25312195,70.47446341,70.70580488,70.94114634,71.17646341,71.4067561,71.625,71.82868293,72.01480488,72.18336585,72.33687805,72.47636585,72.61034146,
"GE",71.63034146,71.92978049,72.21207317,72.47173171,72.7057561,72.91070732,73.08907317,73.24843902,73.39680488,73.53773171,73.67473171,73.80978049,73.94487805,
"GH",56.98758537,57.14760976,57.42192683,57.78665854,58.22485366,58.70453659,59.18670732,59.63785366,60.02995122,60.35102439,60.59956098,60.78858537,60.94712195,
"GL",66.96341463,67.60780488,68.16268293,68.4404878,68.80682927,69.22585366,69.51926829,69.98268293,70.21341463,70.46780488,71.03243902,,,
"GM",55.17121951,55.4977561,55.82129268,56.14185366,56.45590244,56.76192683,57.05792683,57.34387805,57.61880488,57.88168293,58.1335122,58.37480488,58.60707317,
"GN",51.24992683,51.27629268,51.44063415,51.74902439,52.19458537,52.74512195,53.34953659,53.94370732,54.47843902,54.93187805,55.298,55.59019512,55.84465854,
"GQ",47.76370732,47.83773171,47.9765122,48.19097561,48.48709756,48.86836585,49.32782927,49.84507317,50.39573171,50.96536585,51.53307317,52.08490244,52.61290244,
"GR",77.88780488,78.38780488,78.64146341,78.84146341,79.03902439,79.23902439,79.43902439,79.43902439,79.93902439,80.18780488,80.38780488,80.73170732,80.63414634,
"GT",67.74121951,68.2204878,68.64585366,69.01519512,69.33190244,69.60897561,69.86441463,70.11926829,70.38914634,70.68104878,70.99597561,71.32790244,71.66385366,
"GU",75.09802439,75.4527561,75.79865854,76.13126829,76.44768293,76.74753659,77.03256098,77.30741463,77.57573171,77.83904878,78.10085366,78.36058537,78.61856098,
"GW",51.44692683,51.6097561,51.7815122,51.96643902,52.16609756,52.38085366,52.60829268,52.84370732,53.08173171,53.32060976,53.55843902,53.79609756,54.03363415,
"GY",63.4847561,63.64104878,63.82421951,64.03570732,64.27331707,64.52917073,64.79126829,65.04721951,65.28719512,65.50560976,65.7024878,65.88007317,66.04626829,
"HK",80.87804878,81.42439024,81.47804878,81.32926829,81.7804878,81.5804878,82.37560976,82.32682927,82.37560976,82.77560976,82.97804878,83.42195122,83.4804878,
"HN",70.48414634,70.69707317,70.8905122,71.07746341,71.26790244,71.47331707,71.70268293,71.9565122,72.23434146,72.5342439,72.85031707,73.17319512,73.49343902,
"HR",72.80780488,74.51292683,74.71731707,74.61390244,75.5202439,75.24463415,75.83682927,75.70560976,75.91219512,76.16829268,76.47560976,76.77560976,76.92439024,
"HT",57.42278049,57.69521951,58.01126829,58.38192683,58.80712195,59.28378049,59.80182927,60.33721951,60.87041463,61.38492683,61.8667561,62.30597561,62.70265854,
"HU",71.24634146,72.24878049,72.34878049,72.3,72.64878049,72.64878049,73.09756098,73.15121951,73.70243902,73.90487805,74.20731707,74.85853659,75.06341463,
"ID",67.25121951,67.58573171,67.91426829,68.23631707,68.55039024,68.85443902,69.14595122,69.42290244,69.68529268,69.93309756,70.16785366,70.39156098,70.6072439,
"IE",76.53658537,77.13414634,77.63414634,78.13902439,78.53902439,78.94390244,79.24146341,79.64146341,80.09512195,80.1902439,80.74390244,80.74634146,80.89512195,
"IL",78.95365854,79.40731707,79.45121951,79.64878049,80.14634146,80.15121951,80.55365854,80.50487805,80.95121951,81.40487805,81.60243902,81.70487805,81.70487805,
"IN",62.16185366,62.55663415,62.94934146,63.34004878,63.72426829,64.09758537,64.45509756,64.79385366,65.11339024,65.41319512,65.6942439,65.9584878,66.21085366,
"IQ",70.82992683,70.66741463,70.43104878,70.12356098,69.76865854,69.40790244,69.09156098,68.85946341,68.73468293,68.72795122,68.8297561,69.01578049,69.24192683,
"IR",69.60770732,70.0042439,70.40119512,70.78136585,71.14534146,71.49331707,71.8295122,72.15860976,72.4842439,72.80792683,73.13014634,73.44931707,73.76273171,
"IS",79.65365854,80.6902439,80.50243902,80.96341463,80.99756098,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,82.91707317,
"IT",79.77804878,80.02682927,80.22926829,79.8804878,80.77804878,80.73170732,81.2804878,81.38292683,81.73414634,81.93658537,82.33658537,82.63658537,82.93658537,
"JM",70.47129268,70.60460976,70.77573171,70.98168293,71.21843902,71.47841463,71.75607317,72.04080488,72.32302439,72.59414634,72.84712195,73.07639024,73.2824878,
"JO",71.7797561,71.95636585,72.1324878,72.30460976,72.4737561,72.63890244,72.80104878,72.96119512,73.11978049,73.27834146,73.43587805,73.59187805,73.74739024,
"JP",81.07609756,81.41707317,81.56341463,81.76,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,
"KE",52.84012195,52.77714634,52.95246341,53.34546341,53.93460976,54.69734146,55.60119512,56.59234146,57.61304878,58.61504878,59.54707317,60.37090244,61.08317073,
"KG",68.55853659,68.70731707,68.10731707,68.25609756,68.15365854,67.95609756,67.69512195,67.84634146,68.45121951,69.10243902,69.3,69.60243902,70.00243902,
"KH",61.88726829,62.87502439,63.90914634,64.96756098,66.02470732,67.04312195,67.98282927,68.82095122,69.54404878,70.14819512,70.64336585,71.05109756,71.40882927,
"KI",64.60646341,64.9567561,65.293,65.6207561,65.94302439,66.26326829,66.58395122,66.90656098,67.23058537,67.557,67.88382927,68.20960976,68.53234146,
"KM",57.87943902,58.11380488,58.34870732,58.58314634,58.81804878,59.05239024,59.28604878,59.519,59.74970732,59.97817073,60.20341463,60.4254878,60.644,
"KN",,,71.33658537,,,,,,,,,,,
"KP",64.98256098,65.80365854,66.64829268,67.3542439,67.85982927,68.1565122,68.29173171,68.37417073,68.48939024,68.66097561,68.89792683,69.18880488,69.50063415,
"KR",75.83536585,76.34195122,76.83902439,77.2502439,77.84658537,78.43268293,78.96926829,79.3495122,79.83268293,80.29731707,80.55121951,80.96707317,81.36829268,
"KW",73.35521951,73.43380488,73.51092683,73.58656098,73.66221951,73.73831707,73.81682927,73.89870732,73.98292683,74.07,74.16192683,74.2582439,74.359,
"KY",,,,,,,,,,,,,,
"KZ",65.51707317,65.76829268,65.96829268,65.86585366,65.88780488,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829,68.29536585,68.98,69.61,
"LA",61.64446341,62.27,62.86602439,63.43504878,63.97853659,64.50046341,65.00382927,65.49158537,65.96878049,66.43639024,66.89843902,67.35495122,67.80592683,
"LB",74.39082927,74.89492683,75.4212439,75.96626829,76.52165854,77.07158537,77.59673171,78.08331707,78.52241463,78.91007317,79.25278049,79.55892683,79.84636585,
"LC",71.42353659,71.64426829,71.92829268,72.26163415,72.62892683,73.00792683,73.374,73.70692683,73.99443902,74.22814634,74.41102439,74.55295122,74.67417073,
"LI",76.82682927,79.27560976,79.63658537,79.96097561,81.77073171,80.66829268,80.94878049,81.29512195,82.68292683,81.5,81.84146341,81.79268293,82.38292683,
"LK",71.15712195,71.90095122,72.57368293,73.0942439,73.43402439,73.60073171,73.63602439,73.62002439,73.61995122,73.66119512,73.75526829,73.89929268,74.06804878,
"LR",52.40912195,52.53346341,52.81080488,53.32865854,54.0962439,55.06617073,56.14039024,57.18821951,58.1074878,58.85919512,59.43431707,59.85987805,60.20639024,
"LS",47.18297561,45.67168293,44.5434878,43.8247561,43.53346341,43.65773171,44.14834146,44.88221951,45.7392439,46.63458537,47.48341463,48.2197561,48.836,
"LT",72.0195122,71.65853659,71.76097561,72.06097561,71.96097561,71.25365854,71.05609756,70.9,71.81219512,72.91463415,73.26829268,73.56341463,73.86341463,
"LU",77.87317073,77.82439024,77.96585366,77.72682927,79.12195122,79.43170732,79.28780488,79.38292683,80.53902439,80.63658537,80.63170732,80.98780488,81.39268293,
"LV",70.31463415,70.76097561,70.96097561,71.26585366,72.02682927,71.35609756,70.86585366,71.0195122,72.4195122,73.0804878,73.48292683,73.57560976,73.77804878,
"LY",71.96621951,72.30119512,72.634,72.95965854,73.27473171,73.57629268,73.85841463,74.12065854,74.36307317,74.58568293,74.7924878,74.98746341,75.17604878,
"MA",68.13858537,68.33070732,68.51539024,68.69719512,68.88063415,69.07168293,69.2737561,69.48626829,69.70817073,69.93743902,70.17158537,70.40912195,70.64312195,
"MC",,,,,,,,,,,,,,
"MD",66.898,67.101,67.31573171,67.52014634,67.70317073,67.85973171,67.99173171,68.11109756,68.22729268,68.34180488,68.45812195,68.57529268,68.69341463,
"ME",74.02136585,73.77463415,73.58860976,73.4897561,73.48721951,73.57480488,73.73092683,73.91726829,74.10204878,74.27134146,74.41673171,74.53936585,74.64987805,
"MF",76.97073171,77.17073171,77.37073171,77.57073171,77.72195122,77.87073171,78.07073171,78.22195122,78.37073171,78.57073171,78.72195122,78.87073171,79.02195122,
"MG",58.47280488,59.11360976,59.69917073,60.2355122,60.72870732,61.18678049,61.62236585,62.048,62.4747561,62.90765854,63.34973171,63.79890244,64.24863415,
"MH",65.23902439,,,,,,,,,,,,,
"MK",73.24219512,73.4557561,73.64734146,73.8155122,73.9607561,74.08890244,74.20673171,74.32295122,74.44590244,74.57846341,74.72214634,74.8745122,75.03126829,
"ML",49.0554878,49.52429268,50.02390244,50.53080488,51.033,51.52253659,51.99443902,52.45382927,52.9032439,53.34219512,53.77073171,54.19082927,54.60392683,
"MM",62.02421951,62.32960976,62.62995122,62.92273171,63.20543902,63.47656098,63.73158537,63.96953659,64.18941463,64.39373171,64.583,64.7612439,64.93246341,
"MN",62.92370732,63.40260976,63.89595122,64.38326829,64.85182927,65.28780488,65.6827561,66.03743902,66.35712195,66.64121951,66.89460976,67.12470732,67.33943902,
"MO",77.62282927,77.83465854,78.04197561,78.24629268,78.44812195,78.64902439,78.85156098,79.05726829,79.26614634,79.47770732,79.69295122,79.90982927,80.12778049,
"MP",,,,,,,,,,,,,,
"MR",59.67292683,59.77009756,59.87439024,59.98685366,60.10943902,60.24260976,60.38680488,60.53946341,60.6975122,60.85943902,61.0232439,61.18695122,61.35060976,
"MT",78.2,78.84390244,78.73902439,78.54634146,79.25365854,79.3,79.43902439,79.79268293,79.63658537,80.24146341,81.39756098,80.74634146,80.74634146,
"MU",71.66341463,71.76585366,71.96585366,72.12130081,72.27674797,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.56634146,
"MV",69.46160976,70.51185366,71.52341463,72.46621951,73.32380488,74.08456098,74.74960976,75.33743902,75.86709756,76.34641463,76.78631707,77.19287805,77.57382927,
"MW",46.03421951,46.28092683,46.7112439,47.31204878,48.06580488,48.93997561,49.89058537,50.86329268,51.80573171,52.683,53.46570732,54.13995122,54.72378049,
"MX",74.26526829,74.51097561,74.75058537,74.9917561,75.23656098,75.48553659,75.73665854,75.98439024,76.22665854,76.46146341,76.69029268,76.91417073,77.13507317,
"MY",72.85141463,73.03136585,73.20419512,73.36987805,73.52997561,73.687,73.84304878,74.00068293,74.16146341,74.32592683,74.49558537,74.66839024,74.84229268,
"MZ",47.42541463,47.52629268,47.59285366,47.65704878,47.73582927,47.85063415,48.01641463,48.23214634,48.49382927,48.79943902,49.13707317,49.48782927,49.83626829,
"NA",55.12070732,54.40468293,54.10509756,54.27897561,54.92346341,55.97743902,57.32487805,58.78080488,60.18407317,61.44090244,62.48029268,63.27717073,63.88114634,
"NC",74.9195122,74.83170732,75.10243902,75.27073171,75.51463415,75.16829268,76.46097561,75.94634146,76.11512195,76.28390244,75.82604878,76.03995122,76.25341463,
"NE",50.70590244,51.40729268,52.10187805,52.78870732,53.46378049,54.12014634,54.75141463,55.35314634,55.92539024,56.46821951,56.98563415,57.48263415,57.96617073,
"NG",46.624,46.88117073,47.21973171,47.63773171,48.12565854,48.6644878,49.22863415,49.79160976,50.32939024,50.8304878,51.28941463,51.7102439,52.10902439,
"NI",69.64658537,70.11992683,70.58885366,71.04495122,71.48631707,71.90995122,72.31636585,72.7064878,73.0822439,73.44412195,73.79512195,74.13470732,74.46539024,
"NL",77.98780488,78.1902439,78.29268293,78.49268293,79.09512195,79.34634146,79.69756098,80.09756098,80.25121951,80.54878049,80.70243902,81.20487805,81.10487805,
"NO",78.63414634,78.78536585,78.98780488,79.3902439,79.84146341,80.04146341,80.34390244,80.39512195,80.59268293,80.79512195,80.99756098,81.29512195,81.45121951,
"NP",62.04270732,62.62360976,63.18302439,63.722,64.2434878,64.748,65.23953659,65.72009756,66.19019512,66.65229268,67.10492683,67.54956098,67.98270732,
"NZ",78.63658537,78.69268293,78.84634146,79.14634146,79.54878049,79.85121951,80.04878049,80.15121951,80.35121951,80.70243902,80.70243902,80.90487805,81.15609756,
"OM",72.35658537,72.79021951,73.21331707,73.62441463,74.023,74.40760976,74.77380488,75.12060976,75.44704878,75.75460976,76.04580488,76.32314634,76.59104878,
"PA",75.11663415,75.30390244,75.48621951,75.66321951,75.83656098,76.00890244,76.18346341,76.36385366,76.55117073,76.74646341,76.94870732,77.15680488,77.36809756,
"PE",70.50543902,70.95239024,71.36692683,71.74756098,72.09680488,72.41860976,72.72097561,73.01487805,73.30729268,73.60368293,73.90509756,74.21053659,74.51553659,
"PF",72.45,72.80068293,73.15263415,73.51056098,73.87031707,74.22668293,74.56995122,74.89097561,75.18517073,75.45197561,75.69339024,75.91602439,76.12902439,
"PG",58.79929268,59.1387561,59.50139024,59.87978049,60.265,60.64358537,60.99802439,61.31690244,61.59121951,61.8205122,62.00780488,62.16212195,62.29892683,
"PH",66.79665854,66.94129268,67.08192683,67.21904878,67.35421951,67.48992683,67.62819512,67.77056098,67.91853659,68.07160976,68.23026829,68.3914878,68.55373171,
"PK",63.88597561,64.16092683,64.43039024,64.69136585,64.94082927,65.1747561,65.39312195,65.59590244,65.78463415,65.96126829,66.12634146,66.28387805,66.43587805,
"PL",73.74878049,74.2,74.49756098,74.59756098,74.84634146,74.99512195,75.14390244,75.24390244,75.54390244,75.69512195,76.24634146,76.74634146,76.79756098,
"PR",76.68926829,77.06682927,77.7604878,78.07121951,78.17585366,78.29609756,78.41634146,78.42585366,78.55892683,78.00778049,78.1822439,78.35885366,78.53553659,
"PS",70.90746341,71.09034146,71.26068293,71.42397561,71.58519512,71.74887805,71.9175122,72.09156098,72.27007317,72.45304878,72.6404878,72.82943902,73.01787805,
"PT",76.31463415,76.81463415,77.06585366,77.2195122,77.67073171,78.07073171,78.4195122,78.32195122,78.52439024,78.72682927,79.02682927,80.47073171,80.37317073,
"PW",70.49365854,,,,,69.12926829,,,,,,,,
"PY",70.07670732,70.34690244,70.61504878,70.87156098,71.11092683,71.32656098,71.5134878,71.67421951,71.81180488,71.92778049,72.02665854,72.11346341,72.19373171,
"QA",76.82014634,76.95082927,77.07697561,77.20160976,77.3247561,77.44892683,77.57717073,77.711,77.84992683,77.99595122,78.14604878,78.29968293,78.45380488,
"RO",71.16341463,71.16097561,71.0097561,71.3097561,71.59427561,71.87889512,72.16341463,72.56585366,72.56585366,73.3097561,73.45853659,74.56341463,74.56341463,
"RS",72.13658537,72.18536585,72.28536585,72.43658537,72.58292683,72.63414634,73.15512195,73.38292683,73.63658537,73.68536585,73.93658537,74.58536585,75.23414634,
"RU",65.34146341,65.48780488,65.08536585,65.00756098,65.42121951,65.47,66.64317073,67.49756098,67.84878049,68.60487805,68.85609756,69.65853659,70.46097561,
"RW",47.64265854,49.13078049,50.43785366,51.86207317,53.45509756,55.1924878,56.9757561,58.64790244,60.09246341,61.28002439,62.21214634,62.92241463,63.49285366,
"SA",72.6147561,72.89734146,73.17085366,73.43434146,73.69029268,73.9382439,74.17863415,74.4115122,74.63787805,74.8592439,75.07560976,75.288,75.49690244,
"SB",62.83673171,63.46560976,64.06236585,64.61409756,65.11287805,65.5534878,65.93512195,66.26780488,66.56221951,66.82568293,67.06665854,67.29221951,67.50707317,
"SC",,,72.95365854,71.02926829,72.6097561,72.13170732,72.21707317,73.19268293,73.16341463,73.03414634,73.19756098,72.72439024,72.72439024,
"SD",57.978,58.3332439,58.71280488,59.11163415,59.52119512,59.92636585,60.31053659,60.66256098,60.97539024,61.24646341,61.47829268,61.67941463,61.86395122,
"SE",79.64390244,79.79512195,79.84634146,80.09512195,80.49756098,80.54634146,80.74878049,80.9,81.1,81.35121951,81.45121951,81.80243902,81.70487805,
"SG",78.05121951,78.35121951,78.69512195,79.03902439,79.4902439,79.9902439,80.14146341,80.44146341,80.7902439,81.24146341,81.54146341,81.74390244,82.14390244,
"SI",75.41219512,75.75853659,76.00731707,76.85853659,77.20731707,77.61219512,78.08658537,78.56097561,78.76585366,78.97073171,79.42195122,79.97073171,80.12439024,
"SK",73.05121951,73.40243902,73.60487805,73.60487805,73.95853659,73.90487805,74.20487805,74.20731707,74.70487805,74.9097561,75.11219512,75.95853659,76.1097561,
"SL",38.11160976,38.84646341,39.64663415,40.48607317,41.33317073,42.14521951,42.88253659,43.5264878,44.06746341,44.50143902,44.83895122,45.10258537,45.32904878,
"SM",80.6195122,80.97317073,81.1195122,81.2195122,81.72195122,81.97560976,82.1804878,82.50609756,82.83170732,82.99554324,83.15937916,83.32321508,,
"SN",57.77426829,58.17041463,58.67685366,59.26165854,59.89929268,60.54970732,61.16868293,61.72353659,62.19263415,62.56441463,62.84187805,63.04258537,63.20217073,
