"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"DZ",411350000,868460000,858790000,784930000,244960000,382990000,60900000,91090000,9970000,-350000,658850000,1400000,760000,90000
"east-asia",0,0,24850000,0,0,115180000,0,0,0,0,12190000,230790000,100020000,63140000
"EC",460130000,448600000,697080000,435470000,145350000,109930000,265020000,309740000,227810000,295250000,193130000,482880000,430510000,431540000
"EG",402140000,584760000,658650000,832050000,952510000,1623480000,675380000,2253470000,1067700000,1664940000,1667180000,1052960000,1040030000,971660000
"ER",80000,30000,50000,0,0,0,0,0,0,0,0,0,0,0
"ET",5140000,560000,14340000,3e+07,3850000,2370000,240000,940000,23030000,26790000,188640000,170500000,97420000,49360000
"europe",4550000,7880000,86080000,116400000,443970000,114490000,74600000,488250000,483150000,625560000,159110000,2046150000,147420000,234930000
"ex-yugoslavia",2200000,1900000,85430000,5270000,9880000,13240000,21140000,5800000,9270000,8130000,5860000,3060000,2310000,2800000
"FJ",9560000,8200000,9030000,11730000,15170000,21140000,15500000,16830000,36130000,10690000,23730000,28050000,28240000,19430000
"FK",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FM",190000,60000,430000,0,9e+05,670000,790000,640000,940000,680000,940000,2550000,1590000,650000
"GA",35200000,291460000,76450000,74260000,130800000,348360000,46640000,6420000,30570000,75920000,49550000,169580000,98820000,103160000
"GD",6290000,7260000,9560000,11740000,9200000,13560000,11810000,7370000,3890000,7250000,8780000,2130000,1890000,2470000
"GE",104360000,83110000,65100000,48610000,50760000,150510000,80480000,176790000,235130000,484040000,379750000,474440000,367930000,243670000
"GH",38510000,87810000,4.5e+07,82270000,29870000,29130000,68150000,120470000,184880000,397690000,210460000,361030000,321220000,396980000
"GI",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GM",0,170000,120000,11040000,0,0,0,970000,0,14650000,12440000,14510000,850000,14490000
"GN",9870000,2110000,2270000,7360000,0,0,1160000,0,2660000,3150000,19130000,0,132150000,3060000
"GQ",0,0,0,0,0,19450000,258530000,36030000,0,0,17590000,38010000,2280000,2860000
"GT",235420000,234820000,412570000,163990000,279810000,98140000,401450000,402880000,300310000,817150000,791460000,278220000,228140000,571460000
"GW",540000,0,6680000,-2470000,1970000,0,0,0,0,0,0,0,0,4380000
"GY",290000,410000,9120000,1810000,9260000,9280000,6530000,4940000,8330000,5220000,1480000,1550000,2570000,1120000
"HN",83190000,9060000,13600000,3280000,50910000,14950000,36680000,7470000,142470000,67500000,31940000,151820000,95730000,160060000
"HR",287410000,298670000,594050000,622570000,592080000,368430000,786480000,445470000,727940000,885470000,1467570000,0,0,0
"HT",0,0,0,0,0,0,63630000,6080000,20000,7360000,16080000,31130000,9720000,6740000
"ID",4290520000,3656970000,3370030000,3224270000,2896220000,3079640000,5261360000,3333130000,3624180000,4038690000,5654470000,3637810000,4121510000,3845120000
"IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IN",2306420000,1762600000,2499390000,2486260000,2090470000,2478290000,3377280000,4108860000,3950250000,4864190000,7026660000,4371320000,4714010000,3947470000
"IQ",0,62890000,0,0,2630000,9242560000,119970000,269160000,3151150000,49840000,329610000,369620000,208610000,139710000
"IR",604180000,1390960000,1395280000,1687240000,2062670000,1286630000,997630000,571100000,780700000,316900000,236360000,227790000,161480000,7100000
"JM",380820000,241900000,386470000,198150000,160690000,70460000,205200000,118620000,216170000,322120000,1021200000,476070000,171770000,278700000
"JO",166220000,266920000,404460000,532760000,76540000,249330000,115320000,215070000,305880000,669120000,508340000,178930000,617620000,593080000
"KE",91920000,116200000,57110000,8810000,29470000,65880000,56950000,41550000,97980000,157640000,110830000,487930000,263690000,350940000
"KG",21450000,5310000,11170000,6240000,8970000,101250000,15400000,14950000,26990000,26700000,45810000,66620000,11640000,12730000
"KH",730000,730000,5500000,1600000,7750000,24970000,9020000,5420000,39210000,38610000,9200000,35920000,67480000,123540000
"KI",0,0,240000,0,410000,410000,880000,590000,640000,550000,980000,9e+05,840000,640000
"KM",0,0,0,0,0,0,0,0,0,0,2640000,0,0,0
"KN",5930000,11860000,36300000,11030000,8170000,4150000,6460000,13050000,16720000,7290000,9680000,19810000,910000,1600000
"KP",2290000,51240000,8930000,0,3190000,1070000,2930000,1510000,2360000,5290000,1400000,43160000,2260000,3600000
"KR",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KW",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KZ",289640000,473590000,568130000,712240000,744670000,802960000,835160000,1556170000,958300000,1299770000,2800360000,1708570000,1159270000,1855540000
"LA",410000,2060000,2230000,0,1030000,71270000,56940000,62530000,9440000,12330000,33520000,13050000,51420000,14290000
"LB",198770000,120660000,114360000,875220000,76520000,4.8e+07,127490000,269360000,254470000,118160000,188660000,64200000,115740000,57320000
"LC",7030000,4990000,27560000,37630000,35770000,5180000,16330000,19640000,26390000,16200000,16960000,1930000,4040000,5790000
"LK",49580000,39060000,107410000,103780000,119120000,122950000,130660000,1.27e+08,286480000,177890000,246420000,236060000,334620000,309180000
"LR",5310000,0,0,0,450300000,0,0,1800000,3900000,113940000,8170000,127450000,37510000,4720000
"LS",39700000,20520000,5240000,36400000,5440000,1e+05,0,-1300000,0,1330000,7780000,27990000,19210000,19590000
"LY",0,0,0,0,0,0,0,0,0,0,0,0,80000,110000
"MA",518240000,247560000,1062630000,505730000,548330000,1053820000,990900000,856280000,1079050000,1.375e+09,1009780000,1493450000,1144400000,2538970000
"MD",28300000,38440000,70400000,22310000,51360000,27590000,47240000,25060000,78870000,32940000,111730000,114360000,106110000,98820000
"ME",0,0,0,0,0,0,27760000,4550000,8.6e+07,139640000,127130000,67860000,173740000,63850000
"MG",6390000,8170000,5550000,72600000,15420000,2460000,2590000,19390000,1356140000,895700000,458270000,228160000,31250000,2130000
"MH",0,3220000,2280000,610000,0,0,0,0,250000,0,0,0,40000,130000
"middle-east",0,0,0,0,0,0,260590000,5350000,9e+05,75860000,104840000,396540000,38200000,151440000
"MK",72560000,93820000,39170000,69270000,111190000,117410000,92070000,204760000,192400000,88450000,222600000,131270000,79100000,81120000
"ML",350000,1220000,9650000,1810000,8e+05,910000,0,0,0,12580000,71770000,10970000,50000,1e+06
"MM",44160000,720000,910000,0,2540000,45710000,1730000,1280000,970000,2500000,2050000,990000,1320000,195450000
"MN",0,160000,4140000,-330000,9760000,310000,6820000,3490000,107060000,63550000,198820000,89010000,368910000,279020000
"MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MR",16950000,0,58300000,13070000,33220000,12370000,3e+07,36940000,17690000,13400000,83750000,71380000,326730000,196420000
"MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MT",110000,620000,0,0,0,0,0,0,0,0,0,0,0,0
"MU",7740000,9440000,148090000,-160000,17610000,6820000,16390000,65640000,81990000,183350000,373890000,101050000,120980000,276270000
"MV",0,2290000,0,33320000,7050000,56920000,34800000,27160000,21660000,72960000,9170000,27040000,9130000,0
"MW",14940000,2430000,5240000,-290000,5580000,230000,1990000,3210000,23560000,7760000,2750000,0,0,9990000
"MX",5363370000,4028520000,4894700000,4170610000,3447250000,3493090000,4353320000,2929850000,4042100000,9499870000,7516530000,5901560000,5317240000,5567140000
"MY",476310000,1286180000,1143120000,941370000,611900000,429580000,456530000,197610000,209560000,574610000,510240000,784930000,220170000,84910000
"MZ",300800000,28410000,464980000,-119210000,150600000,16550000,56670000,2070050000,37510000,74100000,162370000,111410000,168860000,258880000
"NA",5490000,12420000,3300000,36200000,19560000,27680000,29800000,73790000,20400000,56320000,164290000,11710000,9940000,17160000
"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NE",5320000,14040000,3630000,131300000,178560000,8990000,12750000,12240000,8020000,2860000,31810000,0,2860000,11400000
"NG",148610000,162450000,5048970000,1152630000,2609520000,4479320000,2103430000,525710000,128710000,346230000,180780000,702430000,158300000,642100000
"NI",40140000,291980000,4800000,189550000,56550000,1080000,40540000,28180000,79120000,5.5e+07,66490000,72250000,103910000,51690000
"north-central-america",62740000,51610000,87490000,-10430000,24620000,26750000,33920000,29680000,143680000,15910000,23600000,5248230000,188460000,514060000
"north-of-sahara",0,0,0,0,0,29640000,0,0,11270000,0,4250000,2710000,8550000,10490000
"NP",38560000,5180000,860000,0,970000,740000,670000,620000,11380000,740000,850000,360000,4480000,9590000
"NR",0,0,0,0,90000,360000,1150000,660000,290000,590000,610000,410000,550000,240000
"oceania",0,0,4890000,4850000,6550000,6630000,7960000,9520000,42090000,15140000,9260000,396140000,9060000,8860000
"OM",36870000,24890000,130050000,91320000,231860000,350120000,425020000,650590000,543640000,348840000,119650000,0,0,0
"PA",274700000,240450000,262420000,221830000,146930000,152810000,208440000,230590000,397370000,697590000,822390000,631130000,610160000,1248150000
"PE",1791040000,1212460000,848680000,757040000,971050000,1146390000,822520000,1053890000,1224930000,1639760000,1576640000,847550000,466390000,534180000
"PF",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PG",347820000,240630000,75560000,84600000,29080000,46900000,43650000,41420000,105360000,545060000,841880000,1652410000,918760000,1047040000
"PH",1422380000,1640910000,1440640000,1120090000,623910000,879180000,1243090000,3665520000,1747720000,2024970000,808890000,1878340000,1573990000,1156560000
"PK",946070000,800990000,985270000,403040000,617350000,718820000,943730000,967650000,1421230000,958840000,761210000,893340000,915940000,628200000
"PS",79390000,3390000,430000,0,5e+05,410000,470000,480000,270000,17360000,19540000,14380000,30690000,390000
"PW",0,0,0,0,0,0,0,0,160000,0,0,6250000,60000,6430000
"PY",244860000,151220000,118110000,177250000,95150000,87820000,132410000,93120000,192360000,210260000,327130000,223670000,276190000,225760000
"QA",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RS",0,12180000,1470710000,364400000,423440000,467240000,666260000,507310000,569820000,666030000,1260280000,1138620000,618410000,777450000
"RW",4400000,3960000,1760000,7450000,1050000,0,3330000,9890000,9020000,10370000,32980000,23720000,70630000,48920000
"SA",76820000,186450000,1370000,0,4350000,60930000,6496510000,1988550000,0,0,0,0,0,0
"SB",3500000,610000,540000,0,1630000,2440000,2250000,5230000,2870000,12670000,64110000,17280000,34770000,41780000
"SC",3290000,240000,0,0,0,0,0,0,0,11350000,43970000,3620000,40700000,11440000
"SD",2640000,0,30000,0,0,33900000,8440000,14230000,35490000,37500000,106480000,120530000,71110000,4250000
"SG",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SI",155550000,148780000,531890000,0,0,0,0,0,0,0,0,0,0,0
"SL",0,0,57700000,780000,1970000,10000,1e+06,0,8140000,0,1130000,9440000,41720000,8190000
"SN",47930000,9070000,72590000,44890000,74320000,9140000,23810000,16870000,154530000,115740000,31020000,55510000,169830000,67830000
"SO",0,0,0,0,0,0,0,0,4080000,0,0,120000,0,0
"south-america",98660000,153500000,98100000,101160000,28430000,34180000,183740000,41070000,100440000,44330000,83020000,18070000,32310000,36650000
"south-asia",0,0,0,0,0,0,56750000,6420000,76280000,65020000,0,0,30000,47400000
"south-central-asia",0,0,0,0,0,0,280000,0,0,10000,1980000,740000,0,0
"south-of-sahara",0,0,6170000,6610000,145790000,29150000,52970000,83090000,129040000,67600000,27420000,141130000,72770000,70880000
"SR",4270000,270000,1230000,20940000,4040000,5790000,16540000,17920000,9670000,26970000,50710000,108250000,71100000,112790000
"SS",0,0,0,0,0,0,0,0,0,0,0,0,0,2500000
"ST",0,710000,0,17350000,0,0,0,0,0,0,0,0,1930000,0
"SV",256240000,453430000,316720000,261850000,166590000,302900000,174210000,185370000,405740000,783920000,574960000,367380000,334360000,266420000
"SY",566250000,160000,20060000,0,86950000,5.6e+07,1.15e+08,174310000,123300000,363340000,136040000,109300000,16130000,2e+06
"SZ",19860000,31230000,20640000,12300000,48560000,1800000,22040000,25210000,3760000,11850000,4450000,2220000,1820000,3990000
"TC",990000,2050000,2350000,6e+05,1900000,910000,1e+05,38900000,0,0,0,0,0,0
"TD",0,1.7e+07,13300000,40320000,8800000,640000,0,11030000,4040000,0,45420000,20510000,36230000,470000
"TG",7570000,1730000,1980000,60000,12970000,10000,0,0,134420000,171560000,36470000,22690000,74190000,25390000
"TH",1093350000,1301890000,683520000,559420000,512090000,4250440000,882310000,636720000,241240000,686210000,809690000,793180000,1335150000,1986310000
"TJ",3570000,850000,410000,7960000,15180000,32850000,19170000,10700000,28980000,28720000,35100000,28480000,46190000,20030000
"TL",1123470000,7e+05,34820000,178780000,2630000,1830000,1260000,1350000,1300000,2590000,6790000,1850000,1950000,5780000
"TM",208920000,129130000,112620000,110620000,88100000,129830000,580000,0,0,0,9030000,331540000,206550000,55460000
"TN",518120000,1002920000,964530000,772790000,874780000,517540000,584840000,1048250000,525360000,1131310000,1282690000,1289150000,1308470000,266130000
"TO",80000,150000,320000,0,13830000,690000,550000,490000,7420000,590000,780000,780000,1e+06,340000
"TR",2318030000,3083080000,2587150000,1636750000,3446260000,1328920000,3849140000,5082210000,4852880000,5414520000,7593120000,3952140000,3520110000,3937110000
"TT",122430000,150270000,139680000,158280000,111620000,80010000,174820000,87830000,64560000,37540000,156100000,0,0,0
"TV",0,0,0,0,0,0,0,0,1090000,0,0,0,2e+05,170000
"TZ",59900000,45220000,51150000,49400000,8620000,13760000,24070000,14880000,82690000,40270000,34740000,38470000,40730000,99600000
"UA",0,0,0,0,0,1462450000,1037080000,929070000,2447390000,1863290000,1179040000,1286840000,1285770000,1253340000
"UG",68260000,3350000,30000,11650000,1660000,7110000,4790000,19560000,160970000,163140000,137360000,66650000,146370000,62630000
"UY",484150000,473490000,1212630000,692220000,275300000,453420000,1.9e+08,315350000,515260000,1003930000,210650000,409580000,313500000,474380000
"UZ",2.95e+08,453570000,150970000,189550000,215710000,204830000,113850000,136170000,247300000,495230000,423030000,301250000,607590000,449650000
"VC",6480000,3520000,8530000,1740000,4180000,5400000,17160000,19920000,9030000,16630000,51920000,3880000,1280000,6160000
"VE",857190000,858450000,677650000,250560000,331990000,155030000,142100000,2975640000,500790000,415410000,581870000,1042080000,46690000,66560000
"VN",1.91e+08,43040000,154340000,510480000,246930000,260550000,309630000,327320000,814660000,1527240000,2048460000,1392330000,1277850000,2164840000
"VU",110000,120000,780000,0,1250000,1350000,2210000,2120000,10530000,8360000,2910000,1280000,2320000,1850000
"west-indies",1230000,490000,3300000,1920000,780000,0,3860000,0,1220000,10490000,13310000,12510000,7600000,660000
"WF",6300000,3340000,3630000,1600000,340000,220000,0,0,5240000,0,0,0,0,0
"WS",930000,150000,1210000,3720000,2270000,9e+05,770000,9190000,11140000,710000,980000,1250000,1e+06,890000
"XK",0,0,0,0,0,0,0,0,0,9340000,16310000,0,1360000,15080000
"YE",12140000,0,0,2900000,620000,0,0,21390000,332750000,136020000,143130000,9970000,0,220000
"YT",0,25470000,8310000,5200000,0,0,880000,0,1030000,0,10510000,0,0,0
"ZA",380850000,277820000,427610000,656290000,580040000,319670000,160300000,337960000,249450000,1936460000,1270530000,1429610000,2080900000,1564850000
"ZM",65560000,72460000,13740000,188450000,108680000,52570000,15520000,184440000,153560000,8750000,9180000,46680000,35620000,3220000
"ZW",84530000,5120000,860000,5850000,1520000,4130000,4830000,1220000,1040000,2220000,2160000,1080000,22170000,8910000
