"district_id","district_name","year","value"
"d314","Abim",2014,7.17870560026404
"d301","Adjumani",2014,4.58503162499822
"d322","Agago",2014,6.95187412807081
"d323","Alebtong",2014,8.23698688888991
"d315","Amolatar",2014,11.7194576641601
"d324","Amudat",2014,3.28225481248806
"d216","Amuria",2014,8.19475283853798
"d316","Amuru",2014,6.14981434522731
"d302","Apac",2014,11.3339604246304
"d303","Arua",2014,6.41777141777142
"d217","Budaka",2014,5.13339092433559
"d218","Bududa",2014,6.98695440320288
"d201","Bugiri",2014,6.96720299237362
"d420","Buhweju",2014,5.4732556824607
"d117","Buikwe",2014,6.06429345224599
"d219","Bukedea",2014,5.26395583484071
"d118","Bukomansimbi",2014,6.83069224353628
"d220","Bukwo",2014,4.98406052243422
"d225","Bulambuli",2014,8.85412606951631
"d416","Buliisa",2014,11.6883623421579
"d401","Bundibugyo",2014,7.35531936771456
"d402","Bushenyi",2014,6.44212121887608
"d202","Busia",2014,5.67015851810821
"d221","Butaleja",2014,7.07607651551043
"d119","Butambala",2014,3.56966933920243
"d120","Buvuma",2014,8.45257903494176
"d226","Buyende",2014,7.76090002908437
"d317","Dokolo",2014,10.0269942040163
"d121","Gomba",2014,6.78687653583051
"d304","Gulu",2014,6.51267134263144
"d403","Hoima",2014,6.5730267619301
"d417","Ibanda",2014,6.74418212621056
"d203","Iganga",2014,6.82035127911417
"d418","Isingiro",2014,6.79320011981029
"d204","Jinja",2014,6.14372999970766
"d318","Kaabong",2014,5.74425329608391
"d404","Kabale",2014,8.39972706457151
"d405","Kabarole",2014,7.01076188760807
"d213","Kaberamaido",2014,8.81463779087315
"d101","Kalangala",2014,7.41708458004973
"d222","Kaliro",2014,7.34770005168423
"d122","Kalungu",2014,7.35814198997097
"d102","Kampala",2014,4.13647778569898
"d205","Kamuli",2014,6.88637821516584
"d413","Kamwenge",2014,6.67662544884503
"d414","Kanungu",2014,7.64650283553875
"d206","Kapchorwa",2014,7.07810080004735
"d406","Kasese",2014,4.98502796947794
"d207","Katakwi",2014,8.42810306849034
"d112","Kayunga",2014,6.18858403206289
"d407","Kibaale",2014,5.67293547845161
"d103","Kiboga",2014,7.71205406116986
"d227","Kibuku",2014,5.45374440096928
"d419","Kiruhura",2014,7.39784739880695
"d421","Kiryandongo",2014,7.00651228362477
"d408","Kisoro",2014,6.83365293291298
"d305","Kitgum",2014,7.41559887721747
"d319","Koboko",2014,5.50643542420214
"d325","Kole",2014,9.22027711528543
"d306","Kotido",2014,3.56911411111313
"d208","Kumi",2014,6.1299610205528
"d228","Kween",2014,4.38389288792862
"d123","Kyankwanzi",2014,6.7396244468365
"d422","Kyegegwa",2014,6.45366516830956
"d415","Kyenjojo",2014,6.03494428627896
"d326","Lamwo",2014,7.98951837394834
"d307","Lira",2014,8.79374099879335
"d229","Luuka",2014,6.22721069928873
"d104","Luwero",2014,6.15062371997766
"d124","Lwengo",2014,6.01402300877492
"d114","Lyantonde",2014,6.36018443178736
"d223","Manafwa",2014,9.43310576863168
"d320","Maracha",2014,7.79368759015924
"d105","Masaka",2014,5.18030566206753
"d409","Masindi",2014,7.57656492787861
"d214","Mayuge",2014,5.03798108262715
"d209","Mbale",2014,5.91310571713761
"d410","Mbarara",2014,5.33041745768738
"d423","Mitooma",2014,8.53597629327088
"d115","Mityana",2014,6.94854665739288
"d308","Moroto",2014,3.85448381932892
"d309","Moyo",2014,5.45909258687317
"d106","Mpigi",2014,5.85944711342375
"d107","Mubende",2014,6.26949923743347
"d108","Mukono",2014,5.79019194931711
"d311","Nakapiripirit",2014,3.92983279068484
"d116","Nakaseke",2014,5.92372580663622
"d109","Nakasongola",2014,8.04406013163439
"d230","Namayingo",2014,7.34290455942573
"d224","Namutumba",2014,6.84079341474143
"d327","Napak",2014,4.36750477956086
"d310","Nebbi",2014,8.44144579342224
"d231","Ngora",2014,7.77941419575901
"d424","Ntoroko",2014,5.90793364644117
"d411","Ntungamo",2014,6.11630373501705
"d328","Nwoya",2014,9.44552443580451
"d329","Otuke",2014,10.3077580244905
"d321","Oyam",2014,8.697296223103
"d312","Pader",2014,8.86357075952425
"d210","Pallisa",2014,6.63084112149533
"d110","Rakai",2014,4.94082992594729
"d425","Rubirizi",2014,7.71151045750588
"d412","Rukungiri",2014,7.34339052126471
"d111","Sembabule",2014,6.24323030806821
"d232","Serere",2014,7.27841119433403
"d426","Sheema",2014,6.32775311012441
"d215","Sironko",2014,11.4372203778102
"d211","Soroti",2014,7.28476340487925
"d212","Tororo",2014,7.381169784881
"d113","Wakiso",2014,3.96127243454378
"d313","Yumbe",2014,3.46989856984353
"d330","Zombo",2014,9.74239163309766
