"district_id","2016"
"d18974",20.4
"d18975",25.5
"d18987",6.5
"d18988",6.1
"d18976",20.8
"d18955",32.7
"d18965",2.7
"d18968",11.3
"d18956",7.7
"d18991",28.4
"d18989",14.8
"d18977",23.9
"d18943",25.6
"d18949",17.8
"d18944",29.1
"d18969",22.1
"d18970",27.1
"d18957",8.6
"d18950",9.2
"d18978",21.5
"d18951",7.9
"d18958",18.5
"d18959",13.5
"d18966",1.3
"d18960",1.7
"d18961",17.4
"d18971",13.7
"d18952",18.1
"d18946",23.1
"d18964",40.7
"d18979",22.8
"d18980",18.6
"d18981",9.2
"d18962",15.7
"d18972",20.1
"d18947",18
"d18948",32.2
"d18982",6.4
"d18973",7.6
"d18953",23.4
"d18954",3.1
"d18983",10.9
"d18984",5
"d18985",25.2
"d18990",14.3
"d18967",0.2
"d18986",2.9
