"district_id","district_name","year","value"
"d18974","Baringo",2014,0.5108
"d18975","Bomet",2014,0.544
"d18987","Bungoma",2014,0.4831
"d18988","Busia",2014,0.4279
"d18976","Elgeyo-Marakwet",2014,0.5321
"d18955","Embu",2014,0.5523
"d18965","Garissa",2014,0.4679
"d18968","Homa Bay",2014,0.407
"d18956","Isiolo",2014,0.4508
"d18991","Kajiado",2014,0.591
"d18989","Kakamega",2014,0.4834
"d18977","Kericho",2014,0.5218
"d18943","Kiambu",2014,0.5611
"d18949","Kilifi",2014,0.569
"d18944","Kirinyaga",2014,0.569
"d18969","Kisii",2014,0.5119
"d18970","Kisumu",2014,0.5233
"d18957","Kitui",2014,0.4806
"d18950","Kwale",2014,0.4354
"d18978","Laikipia",2014,0.5741
"d18951","Lamu",2014,0.4987
"d18958","Machakos",2014,0.5405
"d18959","Makueni",2014,0.4801
"d18966","Mandera",2014,0.4214
"d18960","Marsabit",2014,0.4375
"d18961","Meru",2014,0.5508
"d18971","Migori",2014,0.4455
"d18952","Mombasa",2014,0.5485
"d18946","Murang'a",2014,0.5621
"d18964","Nairobi",2014,0.6412
"d18979","Nakuru",2014,0.5233
"d18980","Nandi",2014,0.5165
"d18981","Narok",2014,0.5112
"d18962","Nithi",2014,0.5149
"d18972","Nyamira",2014,0.5428
"d18947","Nyandarua",2014,0.5337
"d18948","Nyeri",2014,0.5897
"d18982","Samburu",2014,0.4264
"d18973","Siaya",2014,0.4449
"d18953","Taita Taveta",2014,0.536
"d18954","Tana River",2014,0.401
"d18983","Trans-Nzoia",2014,0.5013
"d18984","Turkana",2014,0.3741
"d18985","Uasin Gishu",2014,0.5727
"d18990","Vihiga",2014,0.5003
"d18967","Wajir",2014,0.4212
"d18986","West Pokot",2014,0.4532
