id,year,value
d18943,2009,67.8
d18944,2009,75.6
d18946,2009,63.4
d18947,2009,60.4
d18948,2009,67.1
d18949,2009,32.8
d18950,2009,38.2
d18951,2009,39.5
d18952,2009,43.6
d18953,2009,61.3
d18954,2009,20.5
d18955,2009,67.2
d18956,2009,26.3
d18957,2009,55.1
d18958,2009,67.5
d18959,2009,65
d18960,2009,10.9
d18961,2009,73.2
d18962,2009,67.2
d18964,2009,58.3
d18965,2009,5.5
d18966,2009,1.9
d18967,2009,2.3
d18968,2009,45.5
d18969,2009,62.8
d18970,2009,59.3
d18971,2009,43.9
d18972,2009,64.2
d18973,2009,51
d18974,2009,33.1
d18975,2009,50.4
d18976,2009,43.6
d18977,2009,56.9
d18978,2009,51.3
d18979,2009,53.5
d18980,2009,59.2
d18981,2009,38.1
d18982,2009,20
d18983,2009,56.4
d18984,2009,10.1
d18985,2009,56
d18986,2009,13.3
d18987,2009,53.9
d18988,2009,56.5
d18989,2009,60.3
d18990,2009,56.6
d18991,2009,45.2
