id,year,flow-name,value
AU,1978,out-oda-net-excl-debt-relief,2380056237
AU,1979,out-debt-relief,757294.1245
AU,1979,out-oda-net-excl-debt-relief,2379721057
AU,1980,out-debt-relief,0
AU,1980,out-oda-net-excl-debt-relief,2257590933
AU,1981,out-debt-relief,0
AU,1981,out-oda-net-excl-debt-relief,1979003966
AU,1982,out-debt-relief,0
AU,1982,out-oda-net-excl-debt-relief,2722864066
AU,1983,out-debt-relief,0
AU,1983,out-oda-net-excl-debt-relief,2408492364
AU,1984,out-debt-relief,0
AU,1984,out-oda-net-excl-debt-relief,2405839897
AU,1985,out-debt-relief,0
AU,1985,out-oda-net-excl-debt-relief,2763630866
AU,1986,out-debt-relief,0
AU,1986,out-oda-net-excl-debt-relief,2736108542
AU,1987,out-debt-relief,0
AU,1987,out-oda-net-excl-debt-relief,2031411418
AU,1988,out-debt-relief,0
AU,1988,out-oda-net-excl-debt-relief,2940577959
AU,1989,out-debt-relief,0
AU,1989,out-oda-net-excl-debt-relief,2498596275
AU,1990,out-debt-relief,0
AU,1990,out-oda-net-excl-debt-relief,2262392960
AU,1991,out-debt-relief,0
AU,1991,out-oda-net-excl-debt-relief,2443314373
AU,1992,out-debt-relief,10272433.52
AU,1992,out-oda-net-excl-debt-relief,2477985550
AU,1993,out-debt-relief,12129454.32
AU,1993,out-oda-net-excl-debt-relief,2480316562
AU,1994,out-debt-relief,10319749.52
AU,1994,out-oda-net-excl-debt-relief,2608880677
AU,1995,out-debt-relief,11988546.99
AU,1995,out-oda-net-excl-debt-relief,2746855617
AU,1996,out-debt-relief,14833876.95
AU,1996,out-oda-net-excl-debt-relief,2284909373
AU,1997,out-debt-relief,0
AU,1997,out-oda-net-excl-debt-relief,2361547012
AU,1998,out-debt-relief,33356892.4
AU,1998,out-oda-net-excl-debt-relief,2489080805
AU,1999,out-debt-relief,11032498.74
AU,1999,out-oda-net-excl-debt-relief,2467871508
AU,2000,out-debt-relief,22479152.6
AU,2000,out-oda-net-excl-debt-relief,2631835524
AU,2001,out-debt-relief,26006814.31
AU,2001,out-oda-net-excl-debt-relief,2518637512
AU,2002,out-debt-relief,12109118.66
AU,2002,out-oda-net-excl-debt-relief,2648506433
AU,2003,out-debt-relief,15100166.53
AU,2003,out-oda-net-excl-debt-relief,2663366053
AU,2004,out-debt-relief,22778108.13
AU,2004,out-oda-net-excl-debt-relief,2705605734
AU,2005,out-debt-relief,34585986.99
AU,2005,out-oda-net-excl-debt-relief,2868011011
AU,2006,out-debt-relief,461125077.6
AU,2006,out-oda-net-excl-debt-relief,3071893064
AU,2007,out-debt-relief,420077138.1
AU,2007,out-oda-net-excl-debt-relief,3422989970
AU,2008,out-debt-relief,351013523.1
AU,2008,out-oda-net-excl-debt-relief,3697867844
AU,2009,out-debt-relief,4279842.412
AU,2009,out-oda-net-excl-debt-relief,3988711916
AU,2010,out-debt-relief,8822949.945
AU,2010,out-oda-net-excl-debt-relief,4450554697
AU,2011,out-debt-relief,12710088.67
AU,2011,out-oda-net-excl-debt-relief,4954601906
AU,2012,out-debt-relief,8390000
AU,2012,out-oda-net-excl-debt-relief,5394310000
AU,2013,out-debt-relief,0
AU,2013,out-oda-net-excl-debt-relief,5152222822
AU,2014,out-debt-relief,0
AU,2014,out-oda-net-excl-debt-relief,4838362220
BE,1960,out-debt-relief,0
BE,1960,out-oda-net-excl-debt-relief,1045636055
BE,1961,out-debt-relief,0
BE,1961,out-oda-net-excl-debt-relief,943526893.3
BE,1962,out-debt-relief,0
BE,1962,out-oda-net-excl-debt-relief,702130352
BE,1963,out-debt-relief,0
BE,1963,out-oda-net-excl-debt-relief,779700778.8
BE,1964,out-debt-relief,0
BE,1964,out-oda-net-excl-debt-relief,664931007.1
BE,1965,out-debt-relief,0
BE,1965,out-oda-net-excl-debt-relief,898381692.5
BE,1966,out-debt-relief,0
BE,1966,out-oda-net-excl-debt-relief,648891811.1
BE,1967,out-debt-relief,0
BE,1967,out-oda-net-excl-debt-relief,731356304.3
BE,1968,out-debt-relief,1935762.683
BE,1968,out-oda-net-excl-debt-relief,708085858.2
BE,1969,out-debt-relief,0
BE,1969,out-oda-net-excl-debt-relief,903824185.9
BE,1970,out-debt-relief,0
BE,1970,out-oda-net-excl-debt-relief,880945554.1
BE,1971,out-debt-relief,0
BE,1971,out-oda-net-excl-debt-relief,997117898
BE,1972,out-debt-relief,0
BE,1972,out-oda-net-excl-debt-relief,1122489624
BE,1973,out-debt-relief,0
BE,1973,out-oda-net-excl-debt-relief,1127949769
BE,1974,out-debt-relief,0
BE,1974,out-oda-net-excl-debt-relief,1158569915
BE,1975,out-debt-relief,0
BE,1975,out-oda-net-excl-debt-relief,1357085943
BE,1976,out-debt-relief,0
BE,1976,out-oda-net-excl-debt-relief,1192336498
BE,1977,out-debt-relief,0
BE,1977,out-oda-net-excl-debt-relief,1123339171
BE,1978,out-debt-relief,0
BE,1978,out-oda-net-excl-debt-relief,1366230619
BE,1979,out-debt-relief,8214950.488
BE,1979,out-oda-net-excl-debt-relief,1450392626
BE,1980,out-debt-relief,8267420.777
BE,1980,out-oda-net-excl-debt-relief,1285910276
BE,1981,out-debt-relief,9299796.516
BE,1981,out-oda-net-excl-debt-relief,1500183277
BE,1982,out-debt-relief,0
BE,1982,out-oda-net-excl-debt-relief,1500180337
BE,1983,out-debt-relief,0
BE,1983,out-oda-net-excl-debt-relief,1525790219
BE,1984,out-debt-relief,0
BE,1984,out-oda-net-excl-debt-relief,1522229147
BE,1985,out-debt-relief,0
BE,1985,out-oda-net-excl-debt-relief,1476906048
BE,1986,out-debt-relief,0
BE,1986,out-oda-net-excl-debt-relief,1340984883
BE,1987,out-debt-relief,0
BE,1987,out-oda-net-excl-debt-relief,1385709887
BE,1988,out-debt-relief,0
BE,1988,out-oda-net-excl-debt-relief,1167486437
BE,1989,out-debt-relief,0
BE,1989,out-oda-net-excl-debt-relief,1397495171
BE,1990,out-debt-relief,0
BE,1990,out-oda-net-excl-debt-relief,1457988898
BE,1991,out-debt-relief,3941755.32
BE,1991,out-oda-net-excl-debt-relief,1349643991
BE,1992,out-debt-relief,48386598.88
BE,1992,out-oda-net-excl-debt-relief,1240934719
BE,1993,out-debt-relief,8377753.166
BE,1993,out-oda-net-excl-debt-relief,1232571191
BE,1994,out-debt-relief,111758135.6
BE,1994,out-oda-net-excl-debt-relief,945178595.4
BE,1995,out-debt-relief,71809627.93
BE,1995,out-oda-net-excl-debt-relief,1236504851
BE,1996,out-debt-relief,77021642.71
BE,1996,out-oda-net-excl-debt-relief,1132024866
BE,1997,out-debt-relief,77087032.55
BE,1997,out-oda-net-excl-debt-relief,1080066898
BE,1998,out-debt-relief,177342519.3
BE,1998,out-oda-net-excl-debt-relief,1155149417
BE,1999,out-debt-relief,54016980.36
BE,1999,out-oda-net-excl-debt-relief,1138689249
BE,2000,out-debt-relief,56291194.08
BE,2000,out-oda-net-excl-debt-relief,1402439130
BE,2001,out-debt-relief,89137458.43
BE,2001,out-oda-net-excl-debt-relief,1467349364
BE,2002,out-debt-relief,272937686.7
BE,2002,out-oda-net-excl-debt-relief,1518543973
BE,2003,out-debt-relief,1029216687
BE,2003,out-oda-net-excl-debt-relief,1505093863
BE,2004,out-debt-relief,251326336
BE,2004,out-oda-net-excl-debt-relief,1530238072
BE,2005,out-debt-relief,560782875.9
BE,2005,out-oda-net-excl-debt-relief,1773218920
BE,2006,out-debt-relief,458009909.8
BE,2006,out-oda-net-excl-debt-relief,1815753616
BE,2007,out-debt-relief,190455184.3
BE,2007,out-oda-net-excl-debt-relief,1818960836
BE,2008,out-debt-relief,96397900.21
BE,2008,out-oda-net-excl-debt-relief,2187096159
BE,2009,out-debt-relief,102018328.7
BE,2009,out-oda-net-excl-debt-relief,2454661117
BE,2010,out-debt-relief,557536095.7
BE,2010,out-oda-net-excl-debt-relief,2475037471
BE,2011,out-debt-relief,128147054.8
BE,2011,out-oda-net-excl-debt-relief,2517935050
BE,2012,out-debt-relief,272030000
BE,2012,out-oda-net-excl-debt-relief,2042830000
BE,2013,out-debt-relief,12103729.15
BE,2013,out-oda-net-excl-debt-relief,2179471809
BE,2014,out-debt-relief,7095066.133
BE,2014,out-oda-net-excl-debt-relief,2260380625
CA,1960,out-debt-relief,0
CA,1960,out-oda-net-excl-debt-relief,524855470.6
CA,1961,out-debt-relief,0
CA,1961,out-oda-net-excl-debt-relief,509667278.1
CA,1962,out-debt-relief,0
CA,1962,out-oda-net-excl-debt-relief,364110946.3
CA,1963,out-debt-relief,0
CA,1963,out-oda-net-excl-debt-relief,557569336
CA,1964,out-debt-relief,0
CA,1964,out-oda-net-excl-debt-relief,653931319.2
CA,1965,out-debt-relief,0
CA,1965,out-oda-net-excl-debt-relief,781892754.1
CA,1966,out-debt-relief,0
CA,1966,out-oda-net-excl-debt-relief,1485710161
CA,1967,out-debt-relief,0
CA,1967,out-oda-net-excl-debt-relief,1438742621
CA,1968,out-debt-relief,7621996.826
CA,1968,out-oda-net-excl-debt-relief,1374880007
CA,1969,out-debt-relief,0
CA,1969,out-oda-net-excl-debt-relief,1465121954
CA,1970,out-debt-relief,18201292.82
CA,1970,out-oda-net-excl-debt-relief,2102658692
CA,1971,out-debt-relief,0
CA,1971,out-oda-net-excl-debt-relief,2294427526
CA,1972,out-debt-relief,0
CA,1972,out-oda-net-excl-debt-relief,2551491548
CA,1973,out-debt-relief,0
CA,1973,out-oda-net-excl-debt-relief,2588135525
CA,1974,out-debt-relief,0
CA,1974,out-oda-net-excl-debt-relief,3067695979
CA,1975,out-debt-relief,0
CA,1975,out-oda-net-excl-debt-relief,3557157506
CA,1976,out-debt-relief,4128686.342
CA,1976,out-oda-net-excl-debt-relief,3178729468
CA,1977,out-debt-relief,0
CA,1977,out-oda-net-excl-debt-relief,3593868531
CA,1978,out-debt-relief,745184597.6
CA,1978,out-oda-net-excl-debt-relief,3122353385
CA,1979,out-debt-relief,0
CA,1979,out-oda-net-excl-debt-relief,3609825133
CA,1980,out-debt-relief,0
CA,1980,out-oda-net-excl-debt-relief,3309131641
CA,1981,out-debt-relief,8786625.584
CA,1981,out-oda-net-excl-debt-relief,3371135349
CA,1982,out-debt-relief,0
CA,1982,out-oda-net-excl-debt-relief,3218142615
CA,1983,out-debt-relief,584459.5212
CA,1983,out-oda-net-excl-debt-relief,3631780642
CA,1984,out-debt-relief,1547913.256
CA,1984,out-oda-net-excl-debt-relief,4190433370
CA,1985,out-debt-relief,8533649.563
CA,1985,out-oda-net-excl-debt-relief,4287605798
CA,1986,out-debt-relief,285981.8087
CA,1986,out-oda-net-excl-debt-relief,4407005670
CA,1987,out-debt-relief,0
CA,1987,out-oda-net-excl-debt-relief,4466333613
CA,1988,out-debt-relief,116383582.7
CA,1988,out-oda-net-excl-debt-relief,4821533425
CA,1989,out-debt-relief,0
CA,1989,out-oda-net-excl-debt-relief,4486203422
CA,1990,out-debt-relief,1060840353
CA,1990,out-oda-net-excl-debt-relief,3492059560
CA,1991,out-debt-relief,0
CA,1991,out-oda-net-excl-debt-relief,4573062438
CA,1992,out-debt-relief,0
CA,1992,out-oda-net-excl-debt-relief,4590931298
CA,1993,out-debt-relief,353067813
CA,1993,out-oda-net-excl-debt-relief,4260500292
CA,1994,out-debt-relief,9751018.38
CA,1994,out-oda-net-excl-debt-relief,4503826853
CA,1995,out-debt-relief,192244086
CA,1995,out-oda-net-excl-debt-relief,3883097848
CA,1996,out-debt-relief,229687303.5
CA,1996,out-oda-net-excl-debt-relief,3227695852
CA,1997,out-debt-relief,26353409.51
CA,1997,out-oda-net-excl-debt-relief,3926870700
CA,1998,out-debt-relief,193583684.5
CA,1998,out-oda-net-excl-debt-relief,3348200829
CA,1999,out-debt-relief,116022058.8
CA,1999,out-oda-net-excl-debt-relief,3365027328
CA,2000,out-debt-relief,23980679.32
CA,2000,out-oda-net-excl-debt-relief,3386517890
CA,2001,out-debt-relief,22556549.71
CA,2001,out-oda-net-excl-debt-relief,3053382202
CA,2002,out-debt-relief,531157180.9
CA,2002,out-oda-net-excl-debt-relief,3497468219
CA,2003,out-debt-relief,165928491.6
CA,2003,out-oda-net-excl-debt-relief,3356647515
CA,2004,out-debt-relief,115490753.4
CA,2004,out-oda-net-excl-debt-relief,3941482916
CA,2005,out-debt-relief,640521144.8
CA,2005,out-oda-net-excl-debt-relief,4650098723
CA,2006,out-debt-relief,334327771.5
CA,2006,out-oda-net-excl-debt-relief,4393758063
CA,2007,out-debt-relief,17558955.43
CA,2007,out-oda-net-excl-debt-relief,4786941036
CA,2008,out-debt-relief,161963483.5
CA,2008,out-oda-net-excl-debt-relief,5278092095
CA,2009,out-debt-relief,59337318.9
CA,2009,out-oda-net-excl-debt-relief,4861944647
CA,2010,out-debt-relief,61987498.63
CA,2010,out-oda-net-excl-debt-relief,5580649659
CA,2011,out-debt-relief,3763987.44
CA,2011,out-oda-net-excl-debt-relief,5489805874
CA,2012,out-debt-relief,197580000
CA,2012,out-oda-net-excl-debt-relief,5452680000
CA,2013,out-debt-relief,0
CA,2013,out-oda-net-excl-debt-relief,5044043312
CA,2014,out-debt-relief,0
CA,2014,out-oda-net-excl-debt-relief,4492243658
CH,1960,out-debt-relief,0
CH,1960,out-oda-net-excl-debt-relief,75908291.51
CH,1961,out-debt-relief,0
CH,1961,out-oda-net-excl-debt-relief,164661341.6
CH,1962,out-debt-relief,0
CH,1962,out-oda-net-excl-debt-relief,96617614.5
CH,1963,out-debt-relief,0
CH,1963,out-oda-net-excl-debt-relief,116525648.7
CH,1964,out-debt-relief,0
CH,1964,out-oda-net-excl-debt-relief,164098173.5
CH,1965,out-debt-relief,0
CH,1965,out-oda-net-excl-debt-relief,203168288.9
CH,1966,out-debt-relief,0
CH,1966,out-oda-net-excl-debt-relief,213396717.6
CH,1967,out-debt-relief,0
CH,1967,out-oda-net-excl-debt-relief,204283478.8
CH,1968,out-debt-relief,0
CH,1968,out-oda-net-excl-debt-relief,368278330.8
CH,1969,out-debt-relief,0
CH,1969,out-oda-net-excl-debt-relief,442865332.8
CH,1970,out-debt-relief,0
CH,1970,out-oda-net-excl-debt-relief,426722835.1
CH,1971,out-debt-relief,0
CH,1971,out-oda-net-excl-debt-relief,350842640.9
CH,1972,out-debt-relief,0
CH,1972,out-oda-net-excl-debt-relief,677655539.8
CH,1973,out-debt-relief,0
CH,1973,out-oda-net-excl-debt-relief,523507534.2
CH,1974,out-debt-relief,0
CH,1974,out-oda-net-excl-debt-relief,477698247.6
CH,1975,out-debt-relief,60195651.27
CH,1975,out-oda-net-excl-debt-relief,530634651
CH,1976,out-debt-relief,33015316.26
CH,1976,out-oda-net-excl-debt-relief,571046675.3
CH,1977,out-debt-relief,371632716.7
CH,1977,out-oda-net-excl-debt-relief,242236867.9
CH,1978,out-debt-relief,10443202.86
CH,1978,out-oda-net-excl-debt-relief,631591577.4
CH,1979,out-debt-relief,0
CH,1979,out-oda-net-excl-debt-relief,718063070.2
CH,1980,out-debt-relief,0
CH,1980,out-oda-net-excl-debt-relief,837071470.6
CH,1981,out-debt-relief,0
CH,1981,out-oda-net-excl-debt-relief,871738481.3
CH,1982,out-debt-relief,0
CH,1982,out-oda-net-excl-debt-relief,892059145.3
CH,1983,out-debt-relief,0
CH,1983,out-oda-net-excl-debt-relief,1143569847
CH,1984,out-debt-relief,0
CH,1984,out-oda-net-excl-debt-relief,1100858258
CH,1985,out-debt-relief,0
CH,1985,out-oda-net-excl-debt-relief,1192784276
CH,1986,out-debt-relief,0
CH,1986,out-oda-net-excl-debt-relief,1180532729
CH,1987,out-debt-relief,0
CH,1987,out-oda-net-excl-debt-relief,1241856542
CH,1988,out-debt-relief,0
CH,1988,out-oda-net-excl-debt-relief,1338172662
CH,1989,out-debt-relief,0
CH,1989,out-oda-net-excl-debt-relief,1306899525
CH,1990,out-debt-relief,0
CH,1990,out-oda-net-excl-debt-relief,1426451802
CH,1991,out-debt-relief,247449385.8
CH,1991,out-oda-net-excl-debt-relief,1360142505
CH,1992,out-debt-relief,74937758.19
CH,1992,out-oda-net-excl-debt-relief,1962871945
CH,1993,out-debt-relief,60761706.7
CH,1993,out-oda-net-excl-debt-relief,1396729186
CH,1994,out-debt-relief,50929615.02
CH,1994,out-oda-net-excl-debt-relief,1599586460
CH,1995,out-debt-relief,83435230.8
CH,1995,out-oda-net-excl-debt-relief,1479363612
CH,1996,out-debt-relief,48472175.83
CH,1996,out-oda-net-excl-debt-relief,1496646170
CH,1997,out-debt-relief,0
CH,1997,out-oda-net-excl-debt-relief,1601325605
CH,1998,out-debt-relief,17511421.83
CH,1998,out-oda-net-excl-debt-relief,1567025117
CH,1999,out-debt-relief,34341194.13
CH,1999,out-oda-net-excl-debt-relief,1761679525
CH,2000,out-debt-relief,11879744.5
CH,2000,out-oda-net-excl-debt-relief,1786992383
CH,2001,out-debt-relief,0
CH,2001,out-oda-net-excl-debt-relief,1811227862
CH,2002,out-debt-relief,878049.4176
CH,2002,out-oda-net-excl-debt-relief,1716568319
CH,2003,out-debt-relief,58089686.34
CH,2003,out-oda-net-excl-debt-relief,1978795540
CH,2004,out-debt-relief,11834258.34
CH,2004,out-oda-net-excl-debt-relief,2207721107
CH,2005,out-debt-relief,321700291.9
CH,2005,out-oda-net-excl-debt-relief,2222817166
CH,2006,out-debt-relief,138607538.2
CH,2006,out-oda-net-excl-debt-relief,2188630838
CH,2007,out-debt-relief,84530379.48
CH,2007,out-oda-net-excl-debt-relief,2139781669
CH,2008,out-debt-relief,116061946.1
CH,2008,out-oda-net-excl-debt-relief,2276121983
CH,2009,out-debt-relief,189818437.4
CH,2009,out-oda-net-excl-debt-relief,2502805927
CH,2010,out-debt-relief,33906034.26
CH,2010,out-oda-net-excl-debt-relief,2536370284
CH,2011,out-debt-relief,73711307.09
CH,2011,out-oda-net-excl-debt-relief,2816527896
CH,2012,out-debt-relief,15140000
CH,2012,out-oda-net-excl-debt-relief,3036990000
CH,2013,out-debt-relief,0
CH,2013,out-oda-net-excl-debt-relief,3163090959
CH,2014,out-debt-relief,0
CH,2014,out-oda-net-excl-debt-relief,3378914619
CZ,1960,out-debt-relief,
CZ,1960,out-oda-net-excl-debt-relief,
CZ,1961,out-debt-relief,
CZ,1961,out-oda-net-excl-debt-relief,
CZ,1962,out-debt-relief,
CZ,1962,out-oda-net-excl-debt-relief,
CZ,1963,out-debt-relief,
CZ,1963,out-oda-net-excl-debt-relief,
CZ,1964,out-debt-relief,
CZ,1964,out-oda-net-excl-debt-relief,
CZ,1965,out-debt-relief,
CZ,1965,out-oda-net-excl-debt-relief,
CZ,1966,out-debt-relief,
CZ,1966,out-oda-net-excl-debt-relief,
CZ,1967,out-debt-relief,
CZ,1967,out-oda-net-excl-debt-relief,
CZ,1968,out-debt-relief,
CZ,1968,out-oda-net-excl-debt-relief,
CZ,1969,out-debt-relief,
CZ,1969,out-oda-net-excl-debt-relief,
CZ,1970,out-debt-relief,
CZ,1970,out-oda-net-excl-debt-relief,
CZ,1971,out-debt-relief,
CZ,1971,out-oda-net-excl-debt-relief,
CZ,1972,out-debt-relief,
CZ,1972,out-oda-net-excl-debt-relief,
CZ,1973,out-debt-relief,
CZ,1973,out-oda-net-excl-debt-relief,
CZ,1974,out-debt-relief,
CZ,1974,out-oda-net-excl-debt-relief,
CZ,1975,out-debt-relief,
CZ,1975,out-oda-net-excl-debt-relief,
CZ,1976,out-debt-relief,
CZ,1976,out-oda-net-excl-debt-relief,
CZ,1977,out-debt-relief,
CZ,1977,out-oda-net-excl-debt-relief,
CZ,1978,out-debt-relief,
CZ,1978,out-oda-net-excl-debt-relief,
CZ,1979,out-debt-relief,
CZ,1979,out-oda-net-excl-debt-relief,
CZ,1980,out-debt-relief,
CZ,1980,out-oda-net-excl-debt-relief,
CZ,1981,out-debt-relief,
CZ,1981,out-oda-net-excl-debt-relief,
CZ,1982,out-debt-relief,
CZ,1982,out-oda-net-excl-debt-relief,
CZ,1983,out-debt-relief,
CZ,1983,out-oda-net-excl-debt-relief,
CZ,1984,out-debt-relief,
CZ,1984,out-oda-net-excl-debt-relief,
CZ,1985,out-debt-relief,
CZ,1985,out-oda-net-excl-debt-relief,
CZ,1986,out-debt-relief,
CZ,1986,out-oda-net-excl-debt-relief,
CZ,1987,out-debt-relief,
CZ,1987,out-oda-net-excl-debt-relief,
CZ,1988,out-debt-relief,
CZ,1988,out-oda-net-excl-debt-relief,
CZ,1989,out-debt-relief,
CZ,1989,out-oda-net-excl-debt-relief,
CZ,1990,out-debt-relief,
CZ,1990,out-oda-net-excl-debt-relief,
CZ,1991,out-debt-relief,
CZ,1991,out-oda-net-excl-debt-relief,
CZ,1992,out-debt-relief,
CZ,1992,out-oda-net-excl-debt-relief,
CZ,1993,out-debt-relief,
CZ,1993,out-oda-net-excl-debt-relief,
CZ,1994,out-debt-relief,
CZ,1994,out-oda-net-excl-debt-relief,
CZ,1995,out-debt-relief,0
CZ,1995,out-oda-net-excl-debt-relief,0
CZ,1996,out-debt-relief,0
CZ,1996,out-oda-net-excl-debt-relief,0
CZ,1997,out-debt-relief,0
