"id","entity-name","year","value"
"d18974","Baringo",2009,279081
"d18975","Bomet",2009,359727
"d18987","Bungoma",2009,671548
"d18988","Busia",2009,356122
"d18976","Elgeyo-Marakwet",2009,183738
"d18955","Embu",2009,254303
"d18965","Garissa",2009,334939
"d18968","Homa Bay",2009,462454
"d18956","Isiolo",2009,73694
"d18991","Kajiado",2009,345146
"d18989","Kakamega",2009,800989
"d18977","Kericho",2009,381980
"d18943","Kiambu",2009,802609
"d18949","Kilifi",2009,535526
"d18944","Kirinyaga",2009,260630
"d18969","Kisii",2009,550464
"d18970","Kisumu",2009,474760
"d18957","Kitui",2009,481282
"d18950","Kwale",2009,315997
"d18978","Laikipia",2009,198625
"d18951","Lamu",2009,53045
"d18958","Machakos",2009,543139
"d18959","Makueni",2009,430710
"d18966","Mandera",2009,559943
"d18960","Marsabit",2009,151112
"d18961","Meru",2009,670656
"d18971","Migori",2009,444356
"d18952","Mombasa",2009,486924
"d18946","Murang'a",2009,457864
"d18964","Nairobi",2009,1605230
"d18979","Nakuru",2009,804582
"d18980","Nandi",2009,376488
"d18981","Narok",2009,429026
"d18962","Nithi",2009,178451
"d18972","Nyamira",2009,287048
"d18947","Nyandarua",2009,292155
"d18948","Nyeri",2009,339725
"d18982","Samburu",2009,112007
"d18973","Siaya",2009,398652
"d18953","Taita Taveta",2009,145334
"d18954","Tana River",2009,119853
"d18983","Trans-Nzoia",2009,407172
"d18984","Turkana",2009,445069
"d18985","Uasin Gishu",2009,448994
"d18990","Vihiga",2009,262716
"d18967","Wajir",2009,363766
"d18986","West Pokot",2009,254827
