"district_id","2016"
"d18974",8.5
"d18975",6.1
"d18987",8.8
"d18988",26.8
"d18976",12.2
"d18955",4
"d18965",23.8
"d18968",5.9
"d18956",8.9
"d18991",11.4
"d18989",6.9
"d18977",7.3
"d18943",3.1
"d18949",7
"d18944",0.9
"d18969",7.5
"d18970",6
"d18957",12.8
"d18950",5.9
"d18978",15
"d18951",3.2
"d18958",3.5
"d18959",6.6
"d18966",38.9
"d18960",23.8
"d18961",2.8
"d18971",3.6
"d18952",2.2
"d18946",5.2
"d18964",0.6
"d18979",3.7
"d18980",8
"d18981",5.5
"d18962",1.8
"d18972",7.6
"d18947",3.4
"d18948",0.2
"d18982",42.2
"d18973",6.1
"d18953",5.3
"d18954",17.9
"d18983",9.7
"d18984",52.7
"d18985",12.1
"d18990",8.2
"d18967",10.5
"d18986",26.2
