"id","entity-name","2009"
"d18974","Baringo",19
"d18975","Bomet",19
"d18987","Bungoma",19
"d18988","Busia",19
"d18976","Elgeyo-Marakwet",19
"d18955","Embu",19
"d18965","Garissa",19
"d18968","Homa Bay",19
"d18956","Isiolo",19
"d18991","Kajiado",19
"d18989","Kakamega",19
"d18977","Kericho",19
"d18943","Kiambu",19
"d18949","Kilifi",19
"d18944","Kirinyaga",19
"d18969","Kisii",19
"d18970","Kisumu",19
"d18957","Kitui",19
"d18950","Kwale",19
"d18978","Laikipia",19
"d18951","Lamu",19
"d18958","Machakos",19
"d18959","Makueni",19
"d18966","Mandera",19
"d18960","Marsabit",19
"d18961","Meru",19
"d18971","Migori",19
"d18952","Mombasa",19
"d18946","Murang'a",19
"d18964","Nairobi",19
"d18979","Nakuru",19
"d18980","Nandi",19
"d18981","Narok",19
"d18962","Nithi",19
"d18972","Nyamira",19
"d18947","Nyandarua",19
"d18948","Nyeri",19
"d18982","Samburu",19
"d18973","Siaya",19
"d18953","Taita Taveta",19
"d18954","Tana River",19
"d18983","Trans-Nzoia",19
"d18984","Turkana",19
"d18985","Uasin Gishu",19
"d18990","Vihiga",19
"d18967","Wajir",19
"d18986","West Pokot",19
