"id","entity-name","2009"
"d18974","Baringo",35.1
"d18975","Bomet",40.8
"d18987","Bungoma",88.9
"d18988","Busia",82.9
"d18976","Elgeyo-Marakwet",44.2
"d18955","Embu",62.1
"d18965","Garissa",75.8
"d18968","Homa Bay",38.6
"d18956","Isiolo",84.6
"d18991","Kajiado",72.3
"d18989","Kakamega",76.1
"d18977","Kericho",56.1
"d18943","Kiambu",78.1
"d18949","Kilifi",75.9
"d18944","Kirinyaga",56.8
"d18969","Kisii",67.9
"d18970","Kisumu",60.1
"d18957","Kitui",50.8
"d18950","Kwale",65.8
"d18978","Laikipia",62.7
"d18951","Lamu",89.3
"d18958","Machakos",51.8
"d18959","Makueni",56.9
"d18966","Mandera",51.9
"d18960","Marsabit",77.6
"d18961","Meru",65
"d18971","Migori",47.8
"d18952","Mombasa",75
"d18946","Murang'a",51
"d18964","Nairobi",83.1
"d18979","Nakuru",66.4
"d18980","Nandi",56.2
"d18981","Narok",33.6
"d18962","Nithi",40.4
"d18972","Nyamira",68.6
"d18947","Nyandarua",68
"d18948","Nyeri",69.3
"d18982","Samburu",67.8
"d18973","Siaya",46.7
"d18953","Taita Taveta",70
"d18954","Tana River",55.5
"d18983","Trans-Nzoia",76.7
"d18984","Turkana",74.3
"d18985","Uasin Gishu",88.9
"d18990","Vihiga",76.4
"d18967","Wajir",73.5
"d18986","West Pokot",37.2
