"id","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"CA",40461721693,40057297789,41259753399,43873014065,48043751144,52992386264,59324310452,63622628119,69634804813,76814377407,86467220787,97663877798,111408321548,129292421058,157780865849,170935944554,202558283773,206836129760,212895604103,236100511012,266032291139,295489198432,302585717760,330301038624,342848428693,351768582937,362898884491,415668929110,489527098399,544136824324,570566506685,587959326176,568840903450,555152313774,555227006444,581146895949,605998533187,630682507583,610100438153,651494918220,719914483873,711907928719,733283629644,865726215117,996274404304,1140194751609,1289801657264,1436348570897,1519136832240,1346655585688,1582706270627,1756099039919,1800816705411,1812314251723,1757181369289,1539955639048
"CD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148342736,4880746290,5398983858,5685046520,5824848121,4281472055,18699788397,7061817563,8430337555,8710928320,9989337556,11457022517,13826823693,15729841284,17876183772,17476977682,19612504708,22552565171,25867037186,27204389011,29741581736,32446813761
"CF",111747736,122726889,124074593,128970996,141616936,150166787,157522973,163414004,188467446,186939194,187306620,198941119,228251320,268083540,278993393,376717385,450459740,506691637,611778519,695364908,799613351,698104783,741049292,647990923,628156958,857549798,1109865059,1176881511,1237401965,1208296773,1418273438,1361256587,1396427787,1260063940,830378021,1094392733,986712831,922003072,948607847,991334221,901436084,924010113,982309385,1136967017,1256265520,1340079533,1449089912,1686871568,1962489209,1975904696,1995649833,2222415328,2195405956,1524161866,1710074598,1590745517
"CG",129555569,148846634,163401936,169162488,182325230,194645508,216790816,234909006,247612045,260039278,268160949,315101013,404360746,521707244,569489859,737841782,717374157,727513268,824162087,1105749948,1544186455,1881339662,2022256904,1923414732,2066650984,2024073139,1880968132,2336153550,1906837694,2027194945,2323840717,2278923273,2555424830,1545686391,1514504482,1228291963,1455086431,1661142499,1478608994,1644949534,2275221208,1967707317,2173255458,2578201938,3161681793,4032288390,5105401247,5774289223,8768093062,6978832894,9024207605,10713457987,10541860826,11049893387,11738937540,8465696104
"CH",9748380541,10937457390,12110332701,13285243391,14703233335,15397409759,16579662048,17850530572,19152578881,20776975674,25051665630,30042787779,36807910219,49581186457,57348270768,65345645450,68673636302,73709829873,102733247763,115872831058,123433896998,114082464209,115872894104,115959427802,111449259948,112749011192,159813553171,199102327454,217010897082,208212459625,263310591635,266655356974,276803753662,270432034718,296914210572,350561118647,338961072492,299702248605,309640725617,306513324191,289760351788,289723194418,309527391762,375623741219,418553985283,442351499679,461922026160,480964941769,516102805096,550615127194,616383746572,703050883108,680138922975,697767784215,709531349842,687307356181
"CI",556461975,610784462,628637607,731665746,896802259,893071405,990003045,1046698267,1243690090,1319400676,1419614169,1517255393,1789500105,2405120880,2973453747,3752941296,4503853783,6070867871,7591719441,8682639497,9680514964,7910291660,7026604092,6150115376,6349599661,6295644348,8468160649,9196580292,9302464669,8372493877,9209159713,9121517377,9807255444,9679054334,7539428502,10012665109,11223283349,11002798845,12020812548,11742586598,9715070572,9911757704,10806672899,13017765217,14763108933,16432853988,17091275139,19535375620,23327069457,23342791967,23972203265,24393312491,26178127365,29853297926,32892042045,29429225507
"CL",3817909091,4272545455,5089909091,5311937500,5564782609,5.625e+09,6564102564,6470588235,6652173913,7732558140,8495575221,10286885246,11134615385,15846368715,15274797571,6936456497,9532567011,13741875724,14892608816,20032215162,26543589638,31048719123,22304065058,17975631259,17159828817,14402815675,15784833865,19150129821,22663193362,26393474479,29799570394,34464354808,42547388220,45987562118,52602272883,68637202384,73263300750,80174899239,77484312064,70769187075,76450892761,69835951754,68132248923,73378398708,92792713003,113944210967,136257779454,154406717245,166714937016,160828929691,202906680274,236920179508,254202006965,266638645351,251073485561,234593155615
"CM",,,,,,,,776303648,890846354,1002978716,1024753724,1116606069,1314989972,1510978410,1961452808,2447956601,2718952470,2605908429,4032717784,5475153103,5617934472,6871180905,6875618500,6951293545,7529099007,7893940976,10483549563,12143436350,12449643358,10922507077,10673691295,11659688178,10750635242,12802076540,8673334218,8205299095,9141681174,9231356772,9160348972,10018755490,8693917671,8937271257,10206949972,13096222325,15372669035,16099189936,17701032219,19931426915,22909659652,23267452943,23358489264,26284142440,26026645435,28948121610,31761332019,27979227305
"CN",59716467625,50056868958,47209359006,50706799903,59708343489,70436266147,76720285970,72881631327,70846535056,79705906247,92602973434,99800958648,113687586299,138544284709,144182133388,163431551780,153940455342,174938098827,149540650407,178282608696,1.9115e+11,195781746032,205362595420,231563218391,261221428571,310326530612,300736231884,272793721973,312230452675,347943319838,361822179732,384151567944,427130298273,443808360241,563289127131,722772941191,851309807318,950600738257,1012399898540,1079527197613,1196681725937,1320223266603,1455604687689,1650070073698,1950215058960,2269857095786,2746989991722,3560223463687,4626771914171,5101421377756,6074549133716,7502177512961,8540730003327,9529397333678,10495671777843,10961623444400
"CO",4019001281,4524766239,4934165710,4796438867,5950087689,5695009524,5378688889,5589327690,5857074461,6289965765,6981490116,7619711739,8442700545,10103641231,12178177172,12775297066,14995532497,19171837851,22930988630,27658378831,33189222117,35947912614,37782129551,37347582671,36715689276,33179865057,33573196408,34683329030,37638211731,37522131462,38193608832,39407152602,47212242262,53944070776,80251572723,90927821431,95106853422,104288372534,96684703748,84672007841,97729649811,95779461712,95300395113,91452659152,113011039727,141299616244,156899126096,199664128909,234428727470,225464968417,275800921153,319932848195,354665765440,366004969064,365781768158,286255492187
"CR",502758192,485021007,469634682,503109277,531162298,578881162,631805630,681856619,754641494,837730204,969030158,1060102222,1200686074,1488145378,1624813115,1894935064,2336934399,2992727013,3409908810,3885819335,4615347013,2339707172,2202721157,3642854062,4292008531,4514428558,5203995283,5544033377,5726959371,6464502028,7150957319,6995099428,8325993084,9311897507,10304219390,11287972694,11434046553,12303111367,13148895420,12373995994,14237127421,15164468027,15728273581,16390136238,17720404475,19152874913,21890815170,26041540993,29985073033,29496800387,36042141721,40836055712,45017429074,47811656009,48100346055,51766834463
"CU",,,,,,,,,,,5584007494,6782256151,7979320075,9796397368,11187718387,12778100579,13525388414,13933525219,17502936144,19211775588,19531412558,19762075720,20547988499,21784730989,23596807030,22467645707,23746636162,24714398391,26992651656,26601692688,28034938952,23863930995,21760981542,22022285543,27998129899,29751448406,24524500000,24882700000,2.5288e+10,27850400000,29943300000,31179700000,32979826185,35340900000,37553800000,42011100000,52124800000,57644100000,59751100000,60435600000,62895900000,67926540000,,,,
"CV",,,,,,,,,,,,,,,,,,,,,138856702,139991786,136158547,131601796,127523196,133652054,187959833,235030170,265056605,270668649,309176370,321024263,358442265,491380499,406239075,484576532,497578131,487022138,516378634,583542587,525174330,556963916,606246006,799436886,906125339,938320012,1062929629,1482535173,1742236224,1668452923,1591146991,1791730717,1676758416,1786332093,1788949116,1545393411
"CW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CY",,,,,,,,,,,,,,,,493727323,580058366,749651723,982107943,1305903473,2188313267,2115138912,2184945129,2159793882,2282507677,2438610557,3096140226,3754968940,4335174279,4635061775,5682138924,5866845455,6998805737,6685481743,7509710119,9591378137,9673594300,9307474778,10928320830,10262989584,9640956732,10042928978,11217243532,14187857979,16885181059,18091335191,19639211080,23694761935,27267643435,25602711856,24790941497,27426547820,24242384123,22929882099,22453682315,19490011610
"CZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34254740594,40505168312,47427603377,59099660889,65886418225,60828585490,65482974611,63592157180,60346491171,65537771094,78857892518,96002658726,113497303481,129840592051,145794845014,176738445922,219942595055,191245344384,191444159951,210686204149,194526471715,196903737327,193774683849,172986310280
"DE",,,,,,,,,,,217293903436,251323213182,301127622585,400079789974,447212504195,493427322840,523143177412,603452970016,746779013437,886224483513,955713953626,803659374297,778975706214,775484476829,732483634458,740037426920,1054396964874,1306377125462,1417106507963,1416573608447,1793814439777,1878910276370,2141457452223,2078315202768,2208141265879,2586495154907,2501355601768,2212100157907,2228282760920,2181388237801,1936997420306,1934220134228,2054210427254,2483092550790,2839056369506,2886828752643,3054165098482,3490550232685,3788549875494,3494797165879,3484625165563,3852283847651,3627097787873,3842388262335,3965531527900,3436657424864
"DJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482912543,498044688,489069947,508328672,515032737,509744721,514863184,524854156,548460197,567019654,584917441,606422040,673044666,731072102,775822778,,,,,,,,,,
"DK",,,,,,,,,,,16944354413,18886589446,23029738506,30844135019,34074666229,40600569994,44792371050,50257825210,61052957440,70567716138,70522885573,60556309094,58694649861,59088793953,57319278885,60715160130,85915075355,107189128796,112822235980,109308595880,134602170119,135338616181,149322642286,140767167322,153921121938,183119912894,185334643972,171200090847,175092675501,176481752243,160799569472,162491228913,176537423841,216751825372,252337967986,266571228468,286387805206,321131215901,356532433652,322967785260,325077612418,348752956954,332399504787,349805906399,358225379215,302667538517
"DM",,,,,,,,,,,,,,,,,,36370370,44970370,44185185,59400000,66718519,72251852,79525926,87948148,93385185,109574074,121548148,139466667,146174074,161381481,172774074,184400000,194048148,204437037,210681481,217692593,228885185,242990741,242196296,296527296,318012333,309765370,323075037,341438444,341481481,375245815,401761000,439854111,475420296,484383222,490440593,467649583,494438187,511030148,499788889
"DO",662300300,635500100,802500200,920500100,1006500200,876400000,965400000,1015300000,1060200000,1207300000,1476200100,1664300000,2.027e+09,2350899900,2920400000,3597500100,3945299900,4507500200,4771400000,5551200100,6420500100,6973899800,7709900300,8324900100,9972699700,4725492097,5877395035,5527990481,5052914307,6373562713,6758924742,9364371845,10846012369,12279408000,13829234921,15589496124,17407013004,18798452555,20281411878,20734855940,22954819242,23800945874,25419768170,19883476342,20224880060,32099908689,34100478304,41986478153,46539967303,46654855306,52648723613,55570884847,58270075123,58971489649,61966477303,65057949416
"DZ",3221563648,2972152315,2203133892,2764309357,2909799334,3055264503,2918329340,3289850578,3791381947,4257253368,4741958622,5036510381,6739484019,8639332925,13137957355,15380691775,17416132387,20610177281,25784547073,32153447216,41147474626,43096071878,43894593849,47576472475,52220899425,56367300472,62266299492,65212266952,57078992420,53741486612,59955097725,43495370119,45843296368,48196457327,40807743156,39574053091,44381497752,45957863011,46187747554,46350610157,52080060486,53149297416,54568214904,65409180180,81810770533,98611104818,112604894104,133194627405,169706186477,135997052888,160996386417,198125313452,206732627425,205787993710,208830646943,162253617797
"EC",984369535,951299113,934743861,1020570901,1137207610,2362036266,2404097428,2528684150,2555067797,3084153420,2833290166,2718503142,3140765557,3775699920,6432079282,7676350735,8990975914,10881076953,11718504382,13837604194,17457711529,21221084539,19146077864,16461852153,16051702544,16089586704,14313664398,12911936466,11943355167,12704259914,14028697797,15870976588,17149765883,18078087044,21768203102,23508422211,24202981491,27134639320,26810811406,18337918959,16916459230,23133356700,27296945800,30940649900,34751990000,39692188000,44973578600,49039726774,60331524821,61245947110,68515099428,78017930501,86620358194,93752299177,100736680922,98431861837
"EE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5472116097,5947902515,6978783272,9301313573,11465094534,13457655515,16082181533,20706692581,22921927640,19054459572,18461059603,22007645260,22206015787,24687344254,25828985142,21995674836
"EG",,,,,,5071865443,5300021584,5554179788,6086215187,6802663196,7618437830,8192808212,8695449586,9492672815,8896114897,11193993424,13018470904,14211015787,14186931625,17081000286,21452777222,21740405676,23808373276,26259138882,28579875188,31405611454,32067539944,39986078633,34836219478,39138811132,42025301795,36607853672,41530682605,46006531483,51775983393,60300045060,68168316981,79403878171,86042107527,91715104807,100770343989,98703508737,87946617923,82817403957,78630915274,89432106657,108015020916,131656331243,164177881818,189135841010,214525524817,229952046577,269873323880,278605230726,294202960052,324702710429
"ER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477101652,467872715,531888312,585565625,685835953,683315115,749833861,695019380,706846473,750010832,723218653,860583136,1093759652,1089003670,1202459441,1310746758,1368434686,1840533600,2097411538,2584193372,,,,
"ES",12014292255,13771365312,16068290740,18990535038,21214320909,24646865295,28478655147,31375464705,31188508104,35653004592,40511128833,46152592575,58613516697,78149087664,97044562446,114047079710,117350680428,130952994304,158680024089,212602832424,229982951033,199322560822,192485237771,167488613921,168719893604,178515947065,248390241535,315098174774,371240243822,410669443429,531041444662,571382491113,623961627499,521369500196,519937714197,610175056579,634156022856,583665545227,611917236552,629551459621,593190528837,619353020134,697316017316,899523702032,1059731810281,1140539733864,1242534186426,1443571037503,1591110297349,1471576826896,1.4116e+12,1462126772310,1330535158095,1362911088042,1375739305148,1198323167351
"ET",,,,,,,,,,,,,,,,,,,,,,7317850025,7698885752,8554364234,8076785453,9447700380,9817322441,10480006646,10844346375,11396246720,12108119654,13390412108,10429217529,8734430663,6848460201,7603562647,8504359179,8492265918,7751811218,7648343134,8182263335,8180069460,7797207611,8557581136,10067656703,12365354410,15242461907,19721806403,27086850123,32395738209,29825574928,31883271774,43214529006,47541429851,55459432981,61277211547
"EU",,,,,,,,,,,871272030488,984632966968,1178170726829,1495383288201,1678498941118,1961819008706,2031011026456,2294797777961,2812819936723,3430637796862,3913999278556,3451298861060,3314642567721,3214673880162,3087469190050,3186482070000,4372533928486,5411912589850,6041009887860,6151091073122,7606667477224,7874790930044,8587227980900,7828720640007,8321060659566,9556930006066,9774762154044,9239135298989,9575708424604,9567098748401,8902503412497,8988510668797,9783815483013,11934634384153,13828742998213,14485373285314,15450193102048,17803945936636,19055067542016,17086166192166,17038334580357,18414055588764,17323331213139,18049847510715,18557361066740,16245824508783
"FI",5222582943,5916257433,6328651342,6865699615,7737636595,8552415611,9165340432,9311168539,8759663044,9993855560,11469002548,12644257460,14864674935,19626372491,25043677643,29619683692,31978234036,33525755497,36299182383,44612928561,53815475614,52306190962,52544145923,50636473847,52566403146,55597963258,73358849988,91289831733,108886138024,117473950118,139014512673,124274792825,107998321609,85049361715,99211784291,130276416122,129118560704,124935288054,131352914998,133871723844,124757693016,129198210291,139968944099,170057562077,198152470822,205291630394,218589888345,256190802080,284272740589,254723534315,251172185430,274897136503,258046577327,270904219078,274941686606,233920372629
