"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"DZ",1727.333251,1702.780079,1742.55761,2056.265303,2549.957193,3032.899331,3390.595369,3846.477893,4786.51352,3765.463618,4343.975985,5269.713748,5301.220411,5356.023284
"EC",1462.32021,1914.449166,2191.009606,2442.269036,2704.665155,3012.752437,3337.400363,3574.877893,4255.851995,4236.777555,4636.693098,5199.669616,5655.946155,6002.885459
"EG",1509.58102,1452.766703,1286.192278,1194.306817,1116.925161,1249.49326,1465.939097,1751.323465,2159.171414,2461.73811,2804.969869,2972.574249,3258.100772,3314.794128
"ER",179.3116049,183.4325248,170.3394647,194.576027,237.7127365,226.2898568,240.5468163,252.9776299,256.4375698,334.0648851,368.7477582,439.5423714,504.3234085,543.8219083
"ES",14777.75645,15359.70126,17016.0147,21499.18537,24929.00185,26573.10795,28380.09205,32723.95796,35687.77946,32353.42293,30701.91645,31876.63733,29083.90158,29798.0032
"EE",4069.880203,4490.626786,5298.589071,7165.681671,8849.319109,10336.10493,12591.2674,16580.14602,18088.38156,14717.4218,14629.64939,17178.51738,17102.24949,18783.05871
"ET",124.8383181,121.1246541,112.2369615,119.7903876,136.7844697,162.8131927,195.1791451,244.9955658,327.6025513,382.344903,343.6901516,357.441193,472.160306,505.0457458
"FI",24342.1392,24865.0349,26919.98113,32802.52077,37680.47417,38886.05927,41205.65076,48215.82538,53449.77857,47013.6851,46239.73963,50851.18197,47285.07042,49086.23311
"FJ",2074.928809,2037.685462,2257.54466,2833.905701,3330.309969,3655.663837,3747.433691,4075.991405,4175.127979,3367.384576,3649.382362,4201.330842,4401.096567,4375.406022
"FR",22491.8113,22491.78866,24270.57654,29722.46894,33810.65849,34823.21504,36467.68071,41554.33717,45361.97215,41574.62999,40754.72083,43768.64031,40958.17275,42557.40179
"FO",22850.44297,24501.95806,26563.75613,30778.7919,34520.88742,35211.55268,39869.98015,45974.69185,48645.38402,44317.30589,,,,
"FM",2170.960626,2239.916954,2257.773665,2293.579614,2247.837673,2352.639409,2393.800503,2434.805941,2500.90528,2668.810286,2838.448547,3000.149869,3154.514242,3054.068122
"GA",4135.25406,3754.363924,3836.796681,4601.604453,5328.485186,6281.954684,6756.271159,7994.304825,10577.91676,7919.710893,9362.113583,11791.58778,10929.87964,11571.08292
"GB",26319.13455,25879.71013,28128.45758,32524.37228,38341.06225,39899.86558,42401.55854,48269.42453,45140.52172,37092.78028,38396.36085,40942.84382,40976.08681,41811.5738
"GE",691.9977086,733.9704126,779.3845949,922.0297417,1186.873045,1469.974625,1764.870433,2317.988503,2919.690052,2440.961318,2613.756925,3219.605871,3528.731511,3605.183724
"GH",264.6926988,275.476271,311.6396199,375.9648672,426.2635108,501.8642947,929.9497515,1099.0823,1234.437172,1096.531338,1326.092033,1594.022815,1645.516293,1858.242598
"GN",342.4785195,318.5306699,326.0799482,374.4268445,390.8845623,306.7011791,287.9229857,411.4847069,437.8056826,435.1756628,435.448888,454.0022776,493.4899526,523.1190322
"GM",637.1042712,542.6821778,442.5269095,361.1578375,415.8139682,434.495444,441.9196562,522.3399173,612.0285783,553.1065282,566.3481084,521.195244,509.3875908,488.5655946
"GW",290.7173198,301.347238,312.4648099,350.1415589,381.8757432,412.7932777,407.4114417,468.6309874,569.646236,532.4613388,534.1475781,679.4932984,576.3898489,563.7527714
"GQ",2018.60464,2733.185323,3276.652176,4370.3054,7527.119833,13612.84793,13003.63858,15948.89609,23463.7595,13835.87595,16638.13107,21963.40754,22404.75465,20581.60594
"GR",11999.10382,12418.09082,13929.70307,18333.09676,21708.20215,22356.61634,24532.82712,28576.5424,31734.85325,29498.30094,26897.4974,25981.70151,22537.20013,21935.53346
"GD",5117.539473,5109.958625,5292.28412,5773.411843,5836.233812,6754.381055,6766.421212,7324.190327,7947.291251,7395.087995,7365.666529,7410.478833,7583.043088,7890.513319
"GL",19004.00345,19275.43281,20652.84126,25129.07654,28903.93583,29903.28404,30620.21552,37516.75092,30883.03497,22507.88871,,,,
"GT",1721.72898,1629.309766,1765.85072,1816.949788,1937.715706,2146.180086,2326.298373,2561.440922,2867.499093,2697.382768,2882.386026,3240.375913,3340.782301,3477.890061
"GU",,,,,,,,,,,,,,
"GY",957.2809758,931.2846249,962.4740209,984.4977824,1038.285476,1084.179401,1905.555189,2258.981009,2478.408487,2593.370619,2873.952008,3257.884864,3584.693489,3739.469995
"HK",25806.45161,25170.15921,24614.10715,23919.89065,24913.39279,26712.85152,28291.84349,30652.22735,31475.46638,30690.6838,32601.5774,35211.26761,36759.56727,38121.73913
"HN",1139.517302,1188.761983,1197.151816,1228.135798,1297.196832,1401.978767,1540.580359,1710.050946,1883.232362,1952.850106,2078.32576,2277.366515,2339.292439,2290.780533
"HR",4919.628069,5245.421419,6053.716037,7805.881418,9365.742468,10224.30403,11359.52579,13540.4025,15889.35104,14142.15076,13500.85443,14540.27354,13234.62176,13607.51388
"HT",427.186277,402.2801127,362.8402839,314.185096,400.932174,448.58483,519.7491433,618.6149373,679.4311389,674.3006913,669.1869295,749.2211755,775.5446241,819.9039143
"HU",4613.705813,5254.772407,6631.448498,8365.464606,10190.80955,11103.32887,11319.21476,13822.89589,15640.27293,12870.84753,12999.9701,13939.4109,12801.95219,13438.08031
"ID",789.7053135,754.8224747,911.4656025,1077.262075,1161.352028,1274.050481,1602.91725,1870.350037,2177.221669,2273.809687,2945.863199,3470.034096,3552.560606,3473.86712
"IN",457.6585453,466.2572779,486.6696524,565.0095809,650.0837634,739.9235009,830.0610865,1069.799915,1038.596339,1151.126945,1418.351892,1539.524442,1504.018723,1501.430037
"IE",26100.66549,27934.09519,32299.51981,40785.47317,47417.09502,50481.81285,54045.99806,61151.06769,61030.6971,51594.41061,47805.39258,52001.46653,48398.7323,50486.57525
"IR",1532.368198,1720.073091,1712.751646,1969.561636,2350.663434,2736.899148,3141.881272,3982.775526,4899.472257,4935.890935,5680.725958,7000.397816,6581.663932,4764.538324
"IQ",,,,,1373.192582,1824.699866,2321.152171,3091.015329,4485.245225,3713.134008,4489.318974,5856.419486,6630.198732,6852.701862
"IS",31819.70621,28589.74344,31945.12952,39114.24315,47032.53387,56611.33373,56293.79022,68835.30643,55445.71369,40263.39026,41695.99365,45972.25663,44221.72548,47461.18559
"IL",20830.02067,20189.47041,18264.84018,18685.4418,19679.83551,20346.02675,21548.9743,24651.46725,29279.77233,27519.50411,30562.98861,33222.59136,32488.4647,36106.90622
"IT",20020.33363,20360.12855,22257.66039,27393.33902,31203.77562,31913.34254,33365.44959,37646.53701,40627.78875,37058.74395,35932.73978,38397.12288,35102.61898,35934.49312
"JM",3479.056151,3494.26991,3716.271243,3592.888341,3862.063372,4189.655883,4486.555676,4815.078502,5118.703392,4521.923804,4917.023202,5346.219339,5463.762007,5289.967803
"JO",1763.169469,1824.886122,1901.580379,1973.862069,2156.439822,2326.495187,2719.82246,3022.541943,3797.413633,4026.76635,4370.721045,4665.954276,4909.028101,5214.197267
"JP",37282.25743,32717.52039,31229.15768,33667.92465,36474.35446,35766.55475,34127.55565,34123.61593,37978.43827,39511.45094,43154.02269,46237.88066,46644.17174,38637.139
"KZ",1229.000958,1490.926751,1658.031146,2068.123657,2874.288291,3771.278957,5291.574368,6781.109405,8485.389818,7146.096855,9067.749013,11354.98834,12149.05822,13617.01488
"KE",406.1157055,404.2162063,398.4099451,439.5959057,462.0497683,523.6137892,702.5916802,846.5225615,925.770165,929.6108836,977.7780694,998.2646192,1165.744914,1245.512041
"KG",279.620275,308.4090314,321.726538,380.5073624,433.235119,476.4800976,543.1107023,721.7686909,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1263.450172
"KH",298.9503625,319.0848624,337.0772586,360.1448905,405.9378328,471.1625029,536.6577307,628.4268517,742.5713353,735.4192635,782.6188886,878.3830178,945.4946464,1006.839744
"KI",815.4891351,748.8787502,842.1898386,1031.789931,1149.376122,1173.31415,1138.284501,1316.956881,1424.038886,1320.480031,1539.047437,1735.554045,1736.19817,1650.707223
"KN",9223.749043,9963.820353,10244.71756,9719.559357,10349.86638,11053.74455,12766.61359,13553.4033,14374.10161,13703.41374,13226.95231,13744.32481,13659.29921,14132.80188
"KR",11955.38361,11254.84988,12788.15906,14229.2061,15924.42373,18654.67123,20879.87116,23046.38092,20429.55259,18340.02893,22060.14827,24106.33788,24397.83298,25886.27177
"XK",1087.762401,1490.361033,1587.505829,1969.562713,2135.332847,2194.372651,2278.628918,2708.259083,3254.860674,3209.732834,3283.429596,3736.830366,3596.877319,3877.170637
"KW",19786.69504,17616.22906,18620.35233,22621.85829,27061.88577,35185.93067,42193.3074,45011.19409,54399.69566,37191.65139,38441.22504,49284.65247,53530.29199,52247.65865
"LA",321.289484,323.3207343,317.0602296,360.081787,415.2222522,472.4084631,585.6405751,702.2701312,886.7596525,930.5859446,1122.852316,1265.709344,1408.279999,1660.706031
"LB",5334.880243,5256.656911,5447.780468,5442.363165,5437.855969,5339.42388,5342.474802,5936.769228,6887.062753,8274.137978,8755.849968,9144.617616,9764.110607,9928.038098
"LR",182.9427735,171.7370789,174.5545683,130.912592,146.6412405,165.7600834,178.4537308,209.8140849,231.447496,302.2803524,326.6042805,376.9284545,413.7585728,454.3374835
"LY",6548.568274,5404.462368,3715.556991,4437.437161,6062.214524,7864.937572,9933.108824,12418.18359,15853.46151,10455.57487,12375.44953,5685.412227,13302.79085,11964.7307
"LC",4975.472011,4656.508655,4631.006846,4981.496047,5415.650806,5655.523682,6363.814366,6720.444904,6781.360468,6715.798031,7014.196446,7193.198298,7202.226483,7328.370691
"LI",75057.88517,74437.65673,79495.51713,89944.74184,100286.6675,105306.7466,113873.925,130348.5591,138536.7578,134617.3796,,,,
"LK",854.9267252,837.6988035,903.8964048,984.8101725,1063.160584,1242.40435,1423.477215,1614.41111,2013.911088,2057.113672,2400.015575,2835.689967,2921.736345,3279.89139
"LS",415.4984195,377.4478252,348.3185077,510.4186283,645.4934676,710.5178135,736.3600429,816.8001865,826.8271067,858.7345936,1083.012065,1225.589238,1134.85021,1125.586427
"LT",3267.347443,3503.27358,4113.759373,5448.769918,6709.739811,7851.042105,9249.909296,12170.35217,14832.68815,11713.9,11852.1696,14227.68554,14172.28123,15537.91894
"LU",48826.54579,47558.37221,52190.06556,64422.27899,74677.3784,79593.55438,88395.675,102518.1329,112481.2277,100729.2841,102856.9717,113738.726,106022.7991,110697.0291
"LV",3308.512355,3556.88621,4032.072092,4889.279991,6080.789964,7165.377698,8986.401376,13073.381,15463.66028,12082.06368,11446.50818,13827.36026,13946.96589,15375.44564
"MO",14127.56667,14870.04996,15778.5127,17586.37702,22371.61368,25189.77936,30363.62373,36606.78267,40847.05249,40859.98718,53045.87903,67062.45318,77196.13879,91376.02254
"MF",,,,,,,,,,,,,,
"MA",1289.461903,1299.902556,1378.851075,1683.940845,1907.434307,1975.86651,2159.463672,2452.998578,2871.346605,2906.598136,2868.644167,3094.607658,2948.964319,3150.737015
"MC",82537.44646,82537.26389,88995.59067,108862.7943,123263.6131,126599.4033,135688.7999,170632.9562,193892.3223,153042.3496,145229.8379,163025.859,,
"MD",354.001279,407.7302431,458.6778167,548.2896868,720.940932,831.1591091,950.6988848,1230.809811,1695.972811,1525.526119,1631.535832,1970.840003,2046.536787,2239.286026
"MG",246.282641,278.9874499,262.7418198,317.4220317,245.670453,275.5158225,292.9909443,379.0674153,472.3793997,417.178526,414.1427872,456.3278968,444.9546285,462.9689428
"MV",2289.087403,2888.303106,2929.306411,3302.807645,3677.220875,3335.195,4304.056158,5002.54205,6027.32427,6208.595511,6552.484492,6515.737026,6243.844747,6665.767694
"MX",6584.925851,6882.483829,6952.535108,6598.411391,7039.57843,7820.696464,8624.942152,9160.588902,9567.876512,7687.500807,8906.879541,9802.177563,9847.123246,10299.80619
"MH",2126.832871,2206.656115,2391.347403,2434.761307,2517.693388,2645.981405,2757.372706,2877.117929,2924.396593,2906.251314,3126.516365,3294.727117,3507.919323,3627.210548
"MK",1747.884265,1664.309096,1827.628146,2285.693374,2643.802568,2863.96318,3133.319212,3891.895346,4685.620166,4433.857082,4442.299972,4940.953345,4548.155553,4838.462104
"ML",236.0961102,248.9630622,307.1697219,388.8183731,421.1704287,444.2846436,496.7442831,561.4963327,665.0546888,661.1317114,673.6946614,738.554478,696.1823129,715.133813
"MT",10377.03732,9967.790407,10849.75028,12844.58799,14064.2296,14810.0352,15766.09292,18474.03817,20895.7805,19636.00628,19695.25572,22346.31841,21129.98277,22779.9105
"MM",,,,,,,,,,,,,,
"ME",1610.415638,1896.719774,2097.749576,2783.71208,3372.957075,3665.315321,4370.59754,5945.908404,7335.897003,6713.079305,6636.070538,7253.359249,6514.148642,7106.861774
"MN",474.2060336,524.0377601,571.6020188,646.236949,798.0243786,998.75636,1333.877158,1631.90104,2135.811338,1715.363735,2285.645377,3181.104401,3691.052262,4056.397839
"MP",,,,,,,,,,,,,,
"MZ",235.838306,216.9227346,217.4614874,234.7954103,278.7826934,313.1079297,328.7073992,414.6304435,484.4035298,459.1678276,424.134902,538.8178792,593.2909771,605.0341744
"MR",399.2502209,401.7921257,399.5423692,433.3521822,489.7715961,590.5081267,833.6692459,852.1024058,1047.440253,860.908368,977.1505552,1117.026163,1042.822867,1068.974597
"MU",3861.038542,3780.828848,3939.281863,4587.656109,5177.366465,5054.318111,5373.630551,6182.200111,7599.986676,6928.972012,7586.893454,8749.579807,8861.825392,9202.517323
"MW",153.9996381,147.6793904,223.4600948,198.1132751,208.8557636,213.1566746,234.2123961,265.9969076,302.4973189,345.1947614,359.5795269,364.0877729,266.5889656,226.4551027
"MY",4004.545955,3877.996652,4137.005328,4419.32944,4928.033172,5572.008027,6191.339433,7235.075317,8460.81077,7268.716982,8770.740104,10083.81107,10430.94259,10532.70413
"NA",2059.400607,1836.495967,1716.402578,2488.990512,3297.958617,3582.24386,3886.480583,4200.953524,4020.538043,4140.87666,5177.681179,5597.172041,5770.307965,5693.129154
"NC",12579.5951,,,,,,,,,,,,,
"NE",163.6401098,170.6961622,183.669878,222.8992464,240.2174387,258.2817603,266.5794323,302.2664078,366.6306792,352.6851141,359.8012419,388.1648819,385.3427082,415.4173218
"NG",377.500257,350.2878211,457.4736505,510.4169414,645.9256502,802.3733573,1011.75796,1127.81429,1375.587865,1087.648929,2310.469784,2509.243318,2742.342267,3006.646676
"NI",1001.256441,1028.29254,995.3579833,1000.857418,1075.98338,1158.997008,1228.304847,1332.867372,1498.132356,1459.211527,1535.192167,1676.262745,1776.605803,1851.105852
"NL",25933.23053,26548.37475,28732.55558,35191.94897,39676.25405,41176.80364,43986.02456,50849.43586,56610.9109,51904.40781,50314.7864,53555.14509,49119.77717,50820.55559
"NO",37408.42451,37884.2342,42307.90503,49289.62694,56621.3188,65754.02673,72950.77518,83454.49808,95213.8873,78488.6117,86107.24094,99130.07804,99629.91472,100901.0285
"NP",236.9828443,253.9433948,251.0438722,258.1178555,291.8690419,321.4550186,352.8009747,397.9040178,477.9321763,485.9551548,595.7716261,694.1411512,699.0804821,694.1047943
"NZ",13482.53951,13736.81459,16720.52592,21712.46881,25198.77676,27576.86446,26286.86135,31927.72509,30452.80986,27573.10348,32739.5943,37228.72968,38574.3289,41603.29248
"OM",8897.195429,8687.717092,8725.829347,9055.133799,10050.15391,12322.72797,14566.43791,16377.26864,23483.62906,18169.0676,20922.65677,22984.18895,23384.8058,21929.01457
"PK",514.1579605,492.3816981,483.0318719,546.1541484,631.4978143,696.3285098,851.4298746,927.2344867,1017.914804,987.6891659,1022.239154,1214.760914,1250.278306,1273.72733
"PA",3803.998413,3788.81591,3861.127279,3990.736869,4292.41963,4594.481939,4998.382679,6050.327783,7002.712834,7169.857345,7833.903551,8895.184909,9982.481568,11036.80739
"PE",1959.080098,1956.297567,2037.137197,2180.525367,2435.070947,2704.002294,3138.905809,3600.625662,4261.915232,4181.887499,5091.783672,5774.122994,6435.95062,6650.073745
"PH",1043.456103,961.7169825,1004.990581,1015.780277,1084.765467,1200.169459,1396.41508,1676.501618,1925.390307,1828.344565,2140.31196,2356.569179,2585.134583,2764.408172
"PW",8337.107541,8608.281798,8617.174968,8827.35533,9656.298914,10359.80308,10427.04877,10515.88627,10547.48369,9742.548171,9651.133366,10549.23323,11201.6286,11810.08701
"PG",654.619857,558.2616154,529.9294837,609.3874005,660.1899982,804.0711094,896.3948787,989.3194596,1222.793585,1180.431925,1382.143749,1767.238662,2184.163461,2088.352257
"PL",4495.717816,4993.715239,5205.286562,5706.123639,6652.310596,7965.320462,8992.884269,11253.76962,13901.36259,11428.09124,12492.24702,13598.32525,12871.124,13651.4431
"PR",16192.1296,18243.71775,18972.76853,19820.20729,20988.99233,21959.32271,22935.94115,23664.88235,24898.33884,25768.73605,26437.99218,27125.41163,27659.52494,28491.715
"KP",,,,,,,,,,,,,,
"PT",11467.55779,11772.96853,12860.34026,15776.1568,18027.70945,18755.95644,19862.60023,22763.99692,24814.88992,23088.02964,22509.95451,23206.1196,20732.5948,21702.12335
"PY",1531.888909,1403.246092,1135.295381,1159.397756,1386.746027,1479.403778,1772.635325,2252.125336,2967.30497,2509.680462,3100.835119,3814.213163,3680.232059,4264.650642
"PF",14530.22602,,,,,,,,,,,,,
"QA",29914.26478,28666.60951,30748.53426,35644.40479,44051.65727,54228.83171,62920.64413,69166.72167,84613.94703,62527.63527,71440.28764,88963.2226,92659.69411,93605.62888
"RO",1662.217535,1833.81266,2116.312063,2756.332583,3533.266078,4651.692261,5803.59502,8188.485725,9932.867933,8052.048836,8149.407383,9083.000158,8417.706731,9517.330583
"RU",1773.571291,2103.078624,2372.633704,2972.333766,4109.268666,5338.405844,6947.989596,9147.527617,11693.73057,8597.043897,10675.24259,13290.76,14108.31273,14634.16052
"RW",206.6490713,191.1740357,186.641748,202.2732382,225.7513898,273.7661007,321.9485776,380.2773294,469.19615,504.1935044,525.8549278,574.8874668,630.1083981,638.6657955
"SA",9332.533251,8759.503942,8659.707713,9408.229786,10864.44441,13284.69461,14858.93706,16052.09275,19722.10193,16009.62817,19333.49908,24133.9444,25947.53119,25946.21295
"SD",442.0262689,463.6173957,507.2023151,588.7196818,697.1696477,839.7739687,1105.697045,1381.73891,1601.86386,1524.952456,1840.908716,1847.902119,1697.852323,1753.38091
"SN",474.5241578,482.0184933,513.362529,642.6130346,732.281235,772.526793,807.9747355,947.8898048,1093.763799,1017.968601,998.5995764,1083.261675,1023.288572,1046.586426
"SG",23793.03632,21576.86984,22016.71263,23574.00251,27359.78112,29771.67237,33625.66456,39227.65114,39674.33979,38495.46876,46486.89109,52857.99718,54024.54634,55193.36198
