"id","entity-name","2014"
"d314","Abim",65
"d301","Adjumani",70
"d322","Agago",25
"d323","Alebtong",55
"d315","Amolatar",70
"d324","Amudat",10
"d216","Amuria",88
"d316","Amuru",60
"d302","Apac",50
"d303","Arua",45
"d217","Budaka",30
"d218","Bududa",40
"d201","Bugiri",51
"d420","Buhweju",40
"d117","Buikwe",68
"d219","Bukedea",45
"d118","Bukomansimbi",50
"d220","Bukwo",45
"d225","Bulambuli",38
"d416","Buliisa",45
"d401","Bundibugyo",50
"d402","Bushenyi",80
"d202","Busia",48
"d221","Butaleja",33
"d119","Butambala",43
"d120","Buvuma",40
"d226","Buyende",55
"d317","Dokolo",75
"d121","Gomba",30
"d304","Gulu",63
"d403","Hoima",53
"d417","Ibanda",35
"d203","Iganga",38
"d418","Isingiro",48
"d204","Jinja",48
"d318","Kaabong",30
"d404","Kabale",40
"d405","Kabarole",25
"d213","Kaberamaido",50
"d101","Kalangala",55
"d222","Kaliro",45
"d122","Kalungu",50
"d102","Kampala",
"d205","Kamuli",73
"d413","Kamwenge",51
"d414","Kanungu",66
"d206","Kapchorwa",40
"d406","Kasese",60
"d207","Katakwi",38
"d112","Kayunga",30
"d407","Kibaale",45
"d103","Kiboga",15
"d227","Kibuku",75
"d419","Kiruhura",53
"d421","Kiryandongo",40
"d408","Kisoro",45
"d305","Kitgum",72
"d319","Koboko",30
"d325","Kole",35
"d306","Kotido",25
"d208","Kumi",75
"d228","Kween",38
"d123","Kyankwanzi",30
"d422","Kyegegwa",30
"d415","Kyenjojo",73
"d326","Lamwo",35
"d307","Lira",48
"d229","Luuka",42
"d104","Luwero",63
"d124","Lwengo",55
"d114","Lyantonde",58
"d223","Manafwa",40
"d320","Maracha",65
"d105","Masaka",50
"d409","Masindi",50
"d214","Mayuge",30
"d209","Mbale",35
"d410","Mbarara",78
"d423","Mitooma",48
"d115","Mityana",55
"d308","Moroto",15
"d309","Moyo",73
"d106","Mpigi",43
"d107","Mubende",55
"d108","Mukono",45
"d311","Nakapiripirit",15
"d116","Nakaseke",35
"d109","Nakasongola",60
"d230","Namayingo",60
"d224","Namutumba",58
"d327","Napak",50
"d310","Nebbi",60
"d231","Ngora",70
"d424","Ntoroko",35
"d411","Ntungamo",50
"d328","Nwoya",60
"d329","Otuke",45
"d321","Oyam",77
"d312","Pader",35
"d210","Pallisa",65
"d110","Rakai",50
"d425","Rubirizi",40
"d412","Rukungiri",68
"d232","Serere",65
"d426","Sheema",63
"d215","Sironko",75
"d211","Soroti",45
"d111","Ssembabule",55
"d212","Tororo",58
"d113","Wakiso",55
"d313","Yumbe",45
"d330","Zombo",35
