"district_id","district_name","year","value"
"d18974","Baringo",2016,70
"d18975","Bomet",2016,55
"d18987","Bungoma",2016,115
"d18988","Busia",2016,149
"d18976","Elgeyo-Marakwet",2016,42
"d18955","Embu",2016,49
"d18965","Garissa",2016,129
"d18968","Homa Bay",2016,170
"d18956","Isiolo",2016,60
"d18991","Kajiado",2016,53
"d18989","Kakamega",2016,113
"d18977","Kericho",2016,69
"d18943","Kiambu",2016,58
"d18949","Kilifi",2016,72
"d18944","Kirinyaga",2016,72
"d18969","Kisii",2016,101
"d18970","Kisumu",2016,182
"d18957","Kitui",2016,57
"d18950","Kwale",2016,77
"d18978","Laikipia",2016,53
"d18951","Lamu",2016,106
"d18958","Machakos",2016,56
"d18959","Makueni",2016,61
"d18966","Mandera",2016,155
"d18960","Marsabit",2016,51
"d18961","Meru",2016,48
"d18971","Migori",2016,173
"d18952","Mombasa",2016,115
"d18946","Murang'a",2016,50
"d18964","Nairobi",2016,56
"d18979","Nakuru",2016,80
"d18980","Nandi",2016,49
"d18981","Narok",2016,58
"d18962","Nithi",2016,59
"d18972","Nyamira",2016,75
"d18947","Nyandarua",2016,60
"d18948","Nyeri",2016,50
"d18982","Samburu",2016,60
"d18973","Siaya",2016,227
"d18953","Taita Taveta",2016,78
"d18954","Tana River",2016,112
"d18983","Trans-Nzoia",2016,63
"d18984","Turkana",2016,121
"d18985","Uasin Gishu",2016,61
"d18990","Vihiga",2016,94
"d18967","Wajir",2016,158
"d18986","West Pokot",2016,104
