"id","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"AU",18567588756,19639377310,19883525591,21497368126,23754059805,25925635569,27250531974,30378541830,32641953186,36606562885,41245380222,45119274275,51928738318,63688661115,88775239499,97081797078,104815328375,110097499426,118217911121,134584800636,149654596100,176527342389,193651108904,176899391671,193197790255,180182557337,181989367655,189076892536,235771245634,299480498331,310954982686,325574915627,325253403061,311950534008,322805257696,367949212949,401335356601,435571294412,399293902191,388672139366,414951956290,378459268005,394196316450,466348281887,612695262484,693075477372,746880802636,853053309256,1054557743957,926563834487,1142250506474,1389919156068,1537477830481,1563950959270,1454675479666,1339140527498
"AW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330167598,1320670391,1379888268,1531843575,1665363128,1722798883,1873452514,1920262570,1941094972,2021301676,2228279330,2331005587,2421474860,2623726257,2791960894,2498932961,2467703911,2584463687,,,,
"AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8858006036,8792365811,4991350458,3973027397,3313739674,3052467522,3176749593,3962710163,4446396218,4581222442,5272617196,5707618247,6236024951,7275766111,8680511918,13245421881,20983019924,33050343783,48852482960,44291490421,52902703376,65951627200,68730906314,73560484385,75198010965,53047140347
"BA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255802469,1866572954,2786045322,3671816504,4116699437,4685729739,5505984456,5748990666,6651226179,8370020196,10022840635,11225138297,12866524918,15776422673,19101454464,17600630727,17163117551,18628022743,17207367626,18154290272,18523988467,16191716215
"BB",,,,,,,,,,,,,,,,,,,,,1012264036,1114104642,1164059790,1235775211,1347033587,1409740726,1547790025,1704440883,1812891396,2006394477,2012302520,2020744654,1957168344,2063267996,2151285060,2261996995,2411846465,2549260575,2874413287,3012021852,3121619808,3116632413,3169612598,3274856571,3514370691,3897467234,4303275572,4546115388,4595264666,4601200363,4446829723,4358920098,4332141067,4371196623,4352734313,4385250000
"BD",4274893913,4817580184,5081413340,5319458351,5386054619,5906636557,6439687598,7253575399,7483685473,8471006101,8992721809,8751842840,6288245867,8086725729,12512460520,19448348073,10117113333,9651149302,13281767143,15565480322,18138049096,20249694002,18525399202,17609048822,18920840000,22278423077,21774033333,24298032258,26579005760,28781714764,31598341234,30957483291,31708873955,33166520085,33768662171,37939748051,46438482370,48244308275,49984559471,51270569884,53369787319,53991289844,54724081491,60158929188,65108544250,69442943089,71819083684,79611888213,91631278239,102477791472,115279077465,128637938711,133355749482,149990451022,172885454931,195078665828
"BE",11658722591,12400145222,13264015675,14260017387,15960106681,17371457608,18651883472,19992040788,21376353113,23710735895,26849148286,29981290025,37408591330,47999363072,56333010460,66029748931,71494539498,83283328419,101788475086,116938066868,127508202373,105290614081,92588895020,87650915976,83795680815,86730038793,120661220336,150194077688,163167853538,165100094595,206430841502,211637816539,236038384442,225924679921,246194938751,289567323481,281358175896,254813599459,260601911536,260202429150,237904919845,237841968680,258860436665,319002821670,370885026074,387365750529,409813197842,471821105940,518625897173,484552792442,483576821192,526975674173,497884216569,520091780650,531761915065,455085726960
"BF",330442817,350247237,379567178,394040749,410321786,422916848,433889832,450753993,460442864,478298782,458404330,482411279,578595584,674773821,751133643,939972703,976547572,1131225279,1475584037,1748480982,1928720390,1775842680,1754450379,1600278756,1459880353,1552493414,2036303381,2369835439,2616040646,2615588546,3101301781,3135045684,2240264712,2332018011,1895290965,2379518099,2586550747,2447669404,2804902724,2991748387,2628920056,2812532813,3207747086,4098643482,4839877684,5458343594,5843872989,6762399883,8350808397,8148059794,8988623686,10746062858,11166654261,11930742614,12257141798,10678201939
"BG",,,,,,,,,,,,,,,,,,,,,19839230769,1.987e+10,1.9342e+10,16563666667,17594944444,17155421053,20249294118,2.8101e+10,22555941176,21988444444,20632090909,10943548387,10350515464,10829710145,9697416974,13063422619,10109404160,11195630537,14630974778,13495062850,13148099185,14135393876,16360346654,21074775206,26094622564,29821662537,34304448150,44765733380,54666642734,51783454184,50610031136,57418391042,53903028252,55758744571,56732006512,50199117547
"BH",,,,,,,,,,,,,,,,,,,,,3072698328,3467819149,3645744681,3735106383,3905585106,3651861702,3052393617,3392021011,3702393617,3863563830,4229787234,4616223404,4751063830,5200265957,5567553457,5849467819,6101861436,6349202394,6183776596,6621010372,9062906915,8976207713,9632155053,11074822074,13150166755,15968726862,18505053191,2.173e+10,25710877660,22938218085,25713271277,28776595745,30749308511,32539441489,33387712766,31125851064
"BI",195999990,202999992,213500006,232749998,260750008,158994963,165444571,178297143,183200000,190205714,242732571,252842286,246804571,304339840,345263492,420986667,448412754,547535556,610225556,782496667,919726667,969046667,1013222222,1082926304,987143931,1149979286,1201725497,1131466494,1082403219,1113924130,1132101253,1167398478,1083037671,938632612,925030590,1000428394,869033856,972896268,893770806,808077223,870486066,876794723,825394490,784654424,915257323,1117257279,1273180597,1356078278,1611634332,1739781489,2026864469,2355652126,2472384907,2714505635,3093647227,3097324740
"BJ",226195579,235668222,236434907,253927646,269818988,289908721,302925281,306222000,326323097,330748211,333627758,335072975,410331901,504376036,554654787,676870140,698408244,750049739,928843305,1186231265,1405251547,1291119965,1267778489,1095348303,1051133927,1045712703,1336102041,1562412030,1620246187,1502294411,1959965244,1986437860,1695315306,2274557914,1598075932,2169627251,2361116588,2268301538,2455092582,2689787918,2569186643,2680213931,3054571082,3905366188,4521424807,4803702821,5142380779,5969535132,7132787397,7097198712,6970240895,7814081156,8152554487,9156748441,9707432016,8290986804
"BM",84466654,89249987,94149986,96366652,107566651,114339049,134173374,155102985,1.5e+08,164900000,186300000,211100000,235400000,269500000,312600000,3.45e+08,386300000,4.47e+08,475800000,517200000,613299968,739100032,785500032,889400000,985699968,1039500032,1173500032,1296499968,1415100032,1501500032,1592400000,1634899968,1679900032,1820359936,1867160064,2030749952,2695390000,2932827000,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,5414299000,5895048000,6109928000,5806378000,5744414000,5550771000,5537537000,5573710000,,
"BN",,,,,,114040246,132758395,139030446,160819287,161211290,179080099,197523179,270818556,433092004,1073577086,1168304306,1423061357,1732721161,1941600704,2803780006,4928824958,4366213850,4264252336,3844723142,3782523088,3523612563,2358592817,2754463438,2690717551,2985467979,3520551724,3701667053,4183548189,4105706152,4087337960,4734020037,5115602837,5197332974,4051147228,4.6e+09,6001153306,5601090584,5843329108,6557333085,7872333215,9531402848,11470703002,12247694247,14393099069,10732366286,13707370737,18525319978,19048495519,18093829923,17123125493,12930394938
"BO",563110052,612518907,669722541,721142957,812543073,908874537,994044554,1084059815,908874537,964615699,1017171717,1095454545,1257615645,1263018491,2100249875,2404697651,2732083958,3227436282,3758220890,4421343606,4537487843,5891606676,5594118400,5422656262,6169481549,5377277407,3959379488,4347956299,4597615563,4715978868,4867582620,5343274312,5643893347,5734676561,5981244887,6715220507,7396966657,7925673448,8497545598,8285075872,8397912509,8141537938,7905485216,8082364868,8773451739,9549077869,11451869165,13120159976,16674357239,17340028490,19649692876,23963096439,27084515195,30659334298,32996237337,32997684515
"BR",,,,,,,,,,,,,,,,,,,,,,,183785591126,213196296692,200567103795,218580866275,266313891602,293364326104,330301146052,425595310000,461951782000,6.0286e+11,400599250000,437798577640,558111997497,785643456467,850425828276,883199443414,863723395088,599388879705,655421153321,559372502338,507962741820,558320116997,669316239316,891629970424,1107640325472,1397084381901,1695824517396,1667020106032,2208872214643,2614573170732,2460658440428,2465773850935,2417046323842,1774724818900
"BS",169803922,190098039,212254902,237745098,266666667,300392157,3.4e+08,390196078,444901961,528137255,538423154,573400000,590900000,670900000,632400000,596200000,642100000,7.13e+08,832400000,1139800100,1335300000,1426500000,1578300000,1732800000,2041100000,2320699900,2472500000,2713999900,2817900000,3.062e+09,3.166e+09,3111160000,3.109e+09,3.092e+09,3.259e+09,3.429e+09,3.609e+09,4961119000,5353524000,6019972000,6327552000,6516651000,6957996000,6949317000,7094413000,7706222000,7965588000,8318996000,8246650000,7820420000,7909580000,7889750000,8399031000,8521997500,8617738100,8853519100
"BT",,,,,,,,,,,,,,,,,,,,,135653295,146391640,148934334,165585941,169264991,172217502,201375726,253182454,283855833,275949889,299787276,250045840,250794360,235239570,270801565,303053463,316420861,365964500,376955087,419035810,439158233,476360697,537050134,622026108,702682019,818869145,897731525,1196091805,1258332337,1264758198,1585472534,1820207626,1823692110,1798333726,1958819915,2057947621
"BW",30411419,32902593,35644932,38091833,41616368,45788671,51465624,58642385,66248427,77361533,96243298,126954477,165253184,244124116,306044206,355168715,372025093,451624960,590407375,819870595,1060889705,1073812404,1014945861,1172230576,1240821849,1114783538,1392602040,1965227085,2644554882,3083822367,3790636664,3942792837,4146513722,4160086253,4259330999,4730611067,4847752843,5020214747,4790458837,5484257417,5788329609,5489608300,5438857107,7511582173,8957467707,9931134941,10126940513,10939053367,10945070448,10267133184,12786654370,15682926890,14686278714,14814761248,15880203581,14389717321
"BY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17369598958,17813389815,17022180272,16280372553,14931599418,13972637603,14756861538,14128412417,15222014828,12138485329,12736856485,12354820144,14594925393,17825436035,23141587718,30210091837,36961821894,45275747861,60752177439,49208656976,55220932614,59734593905,63615445567,73097619637,76103961203,54608962635
"BZ",28071889,29964371,31856923,33749405,36193826,40069930,44405594,47379310,44910180,47305389,53233533,59207317,66062500,78343558,103216374,118066298,96905830,117650000,136300000,151800000,194750000,192900000,179250000,1.89e+08,210900000,209150000,227850000,276550000,314900000,363150000,413050000,444720750,518239100,559858250,580863700,620140400,641383800,654314350,688992450,732732350,832072450,871860600,932551850,990374039,1057845487,1114222546,1217467601,1290573397,1369603994,1338515648,1398362216,1488894465,1573867324,1625828112,1717861730,1752861128
"CA",41093453545,40767969454,41978852041,44657169109,48882938810,53909570342,60358632035,64768831262,70759031842,77887510242,87896095224,99271961478,113082820992,131321859214,160408697648,173834029788,206575564402,211612156935,218632867450,243072102185,273853826377,306214863625,313506525087,340547711782,355372558104,364756499451,377437927312,431316742081,507354351182,565055743243,593929550908,610328183643,592387689253,577170761956,578139279438,604031623433,628546387972,652825364726,631813279407,676082654641,742293448253,736379777893,757950678647,892380986368,1023196003075,1169357979865,1315415197461,1464977190206,1549131208997,1371153004986,1613406134731,1788703385548,1824288757448,1837443486716,1783775590896,1550536520142
"CD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5840530473,5647034074,5772020526,6091061291,6215716712,4711259427,19088046306,7438189100,8728038525,8937567060,10297483481,11964484668,14296507096,16364029327,19206060270,18262773821,20523285374,23849009738,27463220380,30014813756,32782281736,35237742278
"CF",112155599,123134584,124482749,129379098,142025069,150574816,157930042,163820539,191767437,188039191,189106555,201450768,230317908,271183061,281398668,378660016,451152450,507298121,610578524,700764893,797048029,694803503,748312284,658679395,637820621,864849765,1122265026,1200991826,1264899368,1233930277,1440711396,1377375031,1411917558,1278781167,851174351,1115389732,1007791186,937741468,967338349,999477511,914500299,931833303,991387870,1139754799,1270080251,1350301057,1460562038,1698125618,1985370058,1981728141,1986014846,2212699747,2184183758,1518565219,1702898940,1583776760
"CG",131731863,151675739,166521240,172233431,185693725,198318064,220613582,237397428,251247458,265040036,274960700,322128019,410669263,541973362,585364635,767102679,754549601,765224031,878771771,1198749666,1705796850,1993512326,2160640567,2097274290,2193581366,2160872541,1849268215,2297753649,2212536313,2389593022,2798746051,2724853508,2933222706,1918970178,1769365439,2116003868,2540697538,2322719101,1949481381,2353909442,3219910666,2794259756,3019993723,3495868725,4648628840,6087002682,7731261311,8394688284,11859014004,9593536531,12007880590,14425607224,13677930124,14085852120,14177437627,8553154506
"CH",9522746719,10712712465,11879982759,13063643796,14480556572,15346741670,16480058705,17740013179,18942729779,20524886616,,,,,,,,,,,118710309542,108721034569,111431738019,111035571007,106019113632,107496240243,154095512369,192981619166,208774024534,201572650957,257420293190,260459896583,271133679206,263691005482,291913801053,341759012939,329619351052,286604024805,294977518761,289884127679,271659728209,278628772873,301127808995,351982634291,393541693928,407535656039,429195591243,477407802316,551546962700,539528229942,581211708793,696311671959,665054050621,684835034384,702705544909,670789928810
"CI",546203562,618245639,645284345,761047046,921063266,919771356,1024103034,1082922892,1281281246,1361360157,1455482990,1584128262,1849400600,2508421235,3070151901,3893839190,4662053708,6265067858,7900524898,9142935858,10175615442,8432588484,7567109767,6838185419,6841638715,6977650069,9158302205,10087653189,10255170460,9757410614,10795850107,10492628915,11152971316,11045759469,8313557450,11000146839,12139234939,11722142706,12612033729,12376639823,10717022463,11192560827,12346919216,15306602560,16554441847,17084928927,17800887796,20343635320,24224903100,24277493862,24884505035,25381616734,27040562587,31264187110,34217693110,31759248868
"CL",4050727273,4529818182,5337818182,5605562500,5861521739,5971875000,6925641026,6870588235,7050724638,8196511628,8962831858,10702459016,11551923077,16397067039,15536336032,7226476864,9857547847,13359145455,15399431311,20729772209,27572307600,32644872979,24339421605,19770402076,19232737055,16486012247,17722536671,20902096532,24640912616,28385038397,31558927517,36424168146,44467946384,47693992627,55154226760,71349202309,75769008174,82808986192,79373597080,72995286764,79328640264,72336972322,70984568429,77840186385,100630707852,124404150138,154671012211,173081277148,179626674542,171956955710,217538271335,250832362674,265231582124,277078709135,258733363812,240796388429
"CM",618740988,657597383,699373701,723624365,782384528,814139856,853268771,934079050,1053077155,1152418515,1160002261,1233991075,1430951332,1758727395,2255496995,2752771044,3076592431,3366368665,4409920644,5811444661,6740756569,7636345827,7322914570,7381854747,7801858825,8148223604,10621158533,12302471429,12493286762,11140055364,11151578051,12434370005,11396310990,13532137228,9220470913,8733231184,9732328116,9840553236,9629649417,10486451144,9287367235,9633109350,10879778384,13621738837,15775357015,16587858857,17953066721,20431780378,23322254114,23381142147,23622483984,26587311528,26472056038,29567504655,32050817633,28415950981
"CN",59716467625,50056868958,47209359006,50706799903,59708343489,70436266147,76720285970,72881631327,70846535056,79705906247,92602973434,99800958648,113687586299,138544284709,144182133388,163431551780,153940455342,174938098827,149540650407,178282608696,1.9115e+11,195865079365,205091603053,230685823755,259946428571,309486394558,300759420290,272973094170,312353909465,347767206478,360858508604,383372822300,426915227630,444730903968,564325246267,734548001964,863746361646,961603416246,1029043011922,1093997559885,1211346395439,1339395440432,1470549716081,1660287543796,1955347477286,2285965854313,2752132089197,3552182714427,4598205419719,5109954035776,6100620356557,7572554360443,8560546868812,9607224248685,10482371325325,11007720594139
"CO",4040948154,4552914000,4968603736,4838841456,5992169467,5790247619,5452762963,5727195020,5918455410,6405427874,7198360460,7820380971,8671358733,10315760000,12370029584,13098633902,15341403660,19470960619,23263511958,27940411250,33400735644,36388366869,38968039722,38729822782,38253120738,34894411352,34942489684,36373307085,39212550050,39540080200,40274204595,41239551378,49279585355,55802538219,81703500846,92507279383,97160109278,106659508271,98443739941,86186158685,99886577331,98203546156,97933391976,94684584163,117074863822,146566264837,162590146096,207416494642,243982437871,233821670544,287018184638,335415156702,369659700376,380191881860,378416020534,292080155633
"CR",507513830,490325182,479180824,511902137,542578367,592981162,647305630,699456619,773841494,853630204,984830158,1077152902,1238251696,1528916185,1666544754,1960863466,2412555426,3072427013,3523208810,4035519323,4831447001,2623807074,2606621255,3976453967,4593908719,4796628461,5477895475,5841132962,6063759371,6866402028,7403457319,7168999428,8528593084,9537297507,10432619390,11513472694,11618286553,12552071367,13617405420,14195623425,14949514585,15913363335,16504795453,17195867540,18529767934,19952156475,22600431878,26743874287,30612932803,30562361152,37268635329,42262697854,46473128237,49639737974,50167623290,54136834091
"CU",,,,,,,,,,,5693005244,6914658389,8135150889,9987709686,11405957363,13027415252,13789579893,14206158658,17844705319,19584443219,19912889808,20150254124,20953510266,22205716020,24039383641,22921491787,24226283927,25213614325,27458999536,27025200369,28645436551,24317883624,22085858204,22367254851,28448326796,30428638304,25017300000,25366200000,25736600000,28365300000,30565200000,31683300000,33590400000,35901500000,38202800000,42644200000,52742100000,58603500000,60806300000,62078600000,64328200000,68990140000,73139050000,77149700000,,
"CV",,,,,,,,,,,,,,,,,,,,,142246876,139468115,140630759,138476239,132019065,137728155,190651208,235253172,264308140,267448513,306891107,319827059,357160985,490417390,406580652,487148994,501979069,490608658,521910561,592416703,539227278,563024383,620974660,813963830,924318491,971977088,1107891063,1513934037,1789332788,1711816593,1664310633,1864823991,1751887839,1850952140,1881496592,1603239233
"CW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CY",,,,,,,,,,,,,,,,489914761,576090074,734887974,964026512,1288715210,2154311277,2087496374,2159242417,2160364071,2278248953,2430411900,3090734463,3704813886,4278792597,4563482604,5591130218,5770197348,6912150456,6590291048,7425703929,9826778784,9899623588,9594298746,10353506787,10614455232,10183317625,10567304189,11618269231,14576896942,17422375000,18703146375,20403713461,24077470572,27839460964,25942622951,25562251656,27427161523,25012206090,24054965481,23308212817,19559942331
"CZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40315845396,29557058174,34451993226,40452245779,47364869196,59537113791,66775046785,61621364981,66372594575,64719461255,61474265135,67375623427,81696651659,99300329682,118976023160,135990215967,155213006072,188818155388,235204812643,205729790694,207015860050,227948564357,207376427021,209402444996,207818330724,185156359571
"DE",,,,,,,,,,,215021806498,249039217365,298667219346,396866742554,443618642960,488780155338,517787921004,598226205424,737668356280,878010536976,946695355821,797443405712,773638200774,767768378016,722367608343,729763282952,1042300769792,1293264353319,1395931548502,1393674332154,1764967948917,1861873895109,2123130870382,2068555542411,2205966011812,2591620035485,2503665193657,2218689375141,2243225519618,2199957383337,1949953934034,1950648769575,2079136081310,2505733634312,2819245095605,2861410272354,3002446368084,3439953462907,3752365607148,3418005001389,3417298013245,3757464553795,3543983909148,3752513503278,3879276587199,3363446822668
"DJ",,,,,,,,,,,,,,,,,,,,,,,,,,340989528,,373371738,395794539,409220087,452328087,462421999,478058305,466048469,491689221,497723961,494004648,502675542,514267869,536080148,551230862,572417441,591122040,622044666,666072102,708633195,768873684,847918929,999105339,1049110685,1128611700,1239144502,1353632942,1.455e+09,1.588e+09,1.727e+09
"DK",6248946880,6933842099,7812968114,8316692386,9506678763,10678897387,11721248101,12788479692,13196541952,15009384585,16866156733,18823150290,22966364109,30459579436,33900564767,40251071473,44401699735,49666416195,60281337504,70309794678,70867465285,61376989331,59916301294,60188398261,58673426984,62220601827,87800282647,109150052132,115111916809,111886844190,138094873105,138964910326,152690732178,142962900446,156144903578,185006961302,187632400366,173537588008,176992000955,177965224621,164158800460,164791416350,178635160297,218095997085,251242843551,264559522420,282961088316,319500339842,352591553716,319762353336,319810991981,341498686833,325012162410,338927058604,346119472128,295091333721
"DM",,,,,,,,,,,,,,,,,,36370370,45170370,44296296,59100000,66218519,72051852,79925926,89848148,98585185,112074074,126348148,143766667,153374074,166322222,180437037,191759259,200418519,215459259,224037037,236444444,245781481,258440741,267740741,335845815,343119370,337695741,350091222,374771481,370370370,390370370,421375852,458190185,489074333,493824407,500988407,485905593,508447148,528178704,517218963
"DO",672399700,654100200,824100000,940799900,1025599900,888100000,983900000,1034800000,1079100000,1230500000,1485400100,1666400000,1987300000,2344699900,2925600000,3599300100,3951399900,4587100200,4774400000,5498800100,6631000100,7266999800,7964000300,8622000100,10330399700,5044592913,6122197810,5826987203,5374315190,6686592729,7073674721,9724402004,11277676880,12976408000,14511134921,16358496124,18131813001,19593869595,21171523985,21709726722,23996063503,24892521237,26571620979,21277165886,22039232610,34004033804,35952845583,44169678153,48288967303,48376555306,53954579004,57746684847,60613645121,61965942057,65231032303,68102618092
"DZ",2723637615,2434766869,2001460831,2703004013,2909340110,3136284384,3039859262,3370870459,3852147121,4257253368,4863487558,5077222325,6761786485,8715106139,13209713766,15557934473,17728348385,20971901065,26364491684,33243421341,42345276290,44348670716,45207090661,48801372218,53698280328,57937867712,63696299981,66742269086,59089065518,55631488295,62045098375,45715367087,48003298223,49946455211,42542571306,41764052458,46941496780,48177862502,48187747529,48640611686,54790060513,54744714110,56760288396,67863829705,85324998959,103198229168,117027304788,134977088396,171000692135,137211039900,161207268841,200013050828,209047389600,209703529364,213518488688,166838617797
"EC",1010325138,979108807,958598195,1038389642,1156150890,2387048255,2429309514,2553596092,2582180794,3112166848,2862504170,2754220263,3185987235,3891755552,6599259421,7731677257,9091924305,11026346590,11922502171,14175166008,17881514683,21810767209,19929853575,17152483214,16912515183,17149094590,15314143988,13945431882,13051886552,13890828708,15239278100,16988535268,18094238119,18938717359,22708673337,24432884442,25226393197,28162053027,27981896948,19645272636,18327764882,24468324000,28548945000,32432859000,36591661000,41507085000,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,102292260000,100176808000
"EE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4373658537,4746104825,5066242110,5617109801,5726895230,5685773519,6245072062,7322068381,9833875339,12059204969,14006093769,16963630661,22237065426,24194038377,19652486802,19492092715,23168793439,23043861555,25081191938,26213936937,22459443274
"EG",,,,,,5111621014,5339520613,5579168510,6109112150,6861743341,7682491836,8266003571,8763960703,9616725366,9015166840,11437965585,13360476862,14636028767,14849909491,18150000571,22912500556,23405404730,25592365394,28137369499,30642873038,34689560465,35880262675,40507934171,35044634015,39648442534,43130416913,36970555899,41855986519,46578631453,51897983393,60159245060,67629716981,78436578171,84828807556,90710704807,99838543960,97632008710,87850683979,82924503943,78845185293,89685725230,107484034871,130478960092,162818181818,188982374701,218888324505,236001858960,276353323880,286011230726,301498960052,330778550717
"ER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477101652,467872715,531688312,578015625,693535954,686490090,745526155,688921326,706370816,752368496,729321367,870247703,1109054005,1098425901,1211161880,1317974491,1380188800,1856695551,2117039512,2607739837,,,,
"ES",12072126075,13834300571,16138545209,19074913948,21343844644,24756958695,28721062242,31647119228,31475548481,36038711600,40881655099,46492797365,58971806627,78425934894,97009800115,114465300290,118185307386,132089531435,160163483073,214019077343,232134606637,202257045774,195464408602,170486866357,171635463362,180302412231,250638463467,317882187037,375138723325,413630538018,535101248776,575598537070,629202392004,523649481762,529121577320,612939685081,640998292395,588692045455,617041986858,633194118900,595402616547,625975838926,705145868624,906853273138,1069555500372,1157276458152,1264551499185,1479341637011,1634989014208,1499074742984,1431672847682,1487924659438,1339946773437,1369261671179,1381342101736,1199057336143
"ET",,,,,,,,,,,,,,,,,,,,,,7324903188,7707678019,8567890821,8096302367,9480840483,9848600870,10527338647,10908935749,11476584879,12175166763,13463868357,10492993078,8830712714,6927950565,7663984568,8547939731,8589211390,7818224906,7700833482,8242392104,8231326016,7850809498,8623691300,10131187261,12401139454,15280861835,19707616773,27066912635,32437389116,29933790334,31952763089,43310721414,47648211133,55612228234,61539711687
