"id","entity-name","2009"
"d18974","Baringo",43
"d18975","Bomet",24
"d18987","Bungoma",19
"d18988","Busia",28
"d18976","Elgeyo-Marakwet",35
"d18955","Embu",30
"d18965","Garissa",16
"d18968","Homa Bay",36
"d18956","Isiolo",7
"d18991","Kajiado",8
"d18989","Kakamega",32
"d18977","Kericho",12
"d18943","Kiambu",3
"d18949","Kilifi",13
"d18944","Kirinyaga",31
"d18969","Kisii",20
"d18970","Kisumu",4
"d18957","Kitui",39
"d18950","Kwale",25
"d18978","Laikipia",14
"d18951","Lamu",22.5
"d18958","Machakos",5
"d18959","Makueni",42
"d18966","Mandera",26
"d18960","Marsabit",18
"d18961","Meru",41
"d18971","Migori",10
"d18952","Mombasa",2
"d18946","Murang'a",29
"d18964","Nairobi",1
"d18979","Nakuru",6
"d18980","Nandi",40
"d18981","Narok",46
"d18962","Nithi",47
"d18972","Nyamira",38
"d18947","Nyandarua",23
"d18948","Nyeri",15
"d18982","Samburu",27
"d18973","Siaya",44
"d18953","Taita Taveta",17
"d18954","Tana River",33
"d18983","Trans-Nzoia",21
"d18984","Turkana",37
"d18985","Uasin Gishu",9
"d18990","Vihiga",11
"d18967","Wajir",34
"d18986","West Pokot",45
