"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"KN",9500000,21190000,46900000,4140000,3930000,7780000,11390000,8090000,48430000,9360000,15620000,19860000,26130000,32330000
"KP",131250000,207820000,378670000,178780000,201910000,110500000,69640000,114700000,220790000,73850000,86050000,121300000,101040000,108710000
"KZ",245880000,224300000,266360000,386730000,349220000,282850000,214750000,311760000,378730000,349930000,269290000,269030000,182590000,184610000
"LA",446360000,430770000,467410000,444380000,373740000,408840000,477550000,489260000,572430000,515430000,500730000,454960000,486280000,513510000
"LB",347480000,344120000,342920000,743870000,362980000,314080000,1011670000,1077280000,1122590000,673700000,547100000,569520000,873020000,777230000
"LC",27500000,42400000,71460000,30140000,16810000,22270000,32590000,28380000,26810000,50070000,50340000,44270000,34390000,31410000
"LK",753880000,902200000,913060000,1269330000,982200000,1580720000,1410110000,1177100000,1301500000,1331470000,1135330000,1107810000,1009210000,980280000
"LR",106870000,72400000,1.02e+08,152640000,269800000,264350000,298630000,797800000,1632980000,554400000,1916900000,978900000,573750000,535230000
"LS",81760000,116500000,139820000,119560000,131460000,94370000,97560000,153460000,161300000,150910000,289460000,290890000,309650000,341710000
"LY",0,0,0,0,0,28260000,41900000,20170000,83230000,50110000,44680000,6.38e+08,147080000,141820000
"MA",1067610000,1117860000,906790000,1084080000,1297670000,1352290000,1563260000,1778680000,1862530000,1466640000,1488480000,1848860000,2026120000,2490230000
"MD",182910000,188570000,206690000,159870000,143560000,199880000,271590000,292440000,309590000,264190000,501880000,462390000,500330000,400620000
"ME",0,0,0,10830000,24500000,4580000,108890000,113220000,110320000,81730000,85030000,127200000,117310000,149610000
"MG",588170000,682660000,647130000,854030000,1593890000,1385820000,3849300000,993680000,865630000,468510000,512150000,462700000,418650000,714240000
"MH",76220000,96250000,81410000,70520000,61530000,67070000,62550000,58280000,57520000,65050000,97010000,85980000,78260000,98030000
"middle-east",234660000,68910000,362810000,229470000,237050000,1154640000,2383040000,1566510000,5085780000,2557910000,2585140000,4545470000,1038120000,5855100000
"MK",402960000,408330000,434590000,366780000,344650000,293370000,262620000,244180000,212990000,207480000,205420000,226930000,206320000,312780000
"ML",692760000,724300000,809770000,868300000,942230000,977850000,3346240000,1110990000,1012800000,1071200000,1167840000,1301610000,1050440000,1421270000
"MM",154140000,196090000,207940000,179640000,166500000,187160000,186950000,228590000,570440000,391350000,421880000,394300000,528470000,8822810000
"MN",307990000,337690000,323040000,356360000,337190000,292390000,276880000,305900000,307830000,452140000,365320000,400950000,510690000,525340000
"MR",413040000,530410000,649190000,406910000,389770000,279270000,1401050000,382360000,494810000,395040000,421490000,413210000,465960000,336450000
"MS",43260000,47450000,61080000,45350000,47910000,29780000,33390000,33860000,33560000,47540000,30410000,46970000,40450000,54420000
"MT",42660000,8500000,21240000,0,0,0,0,0,0,0,0,0,0,0
"MU",72140000,79130000,84280000,57210000,78630000,84600000,76220000,99810000,148260000,170810000,145450000,201250000,200360000,173210000
"MV",33950000,54140000,49590000,37470000,41900000,100530000,52880000,48770000,65810000,55210000,126570000,54280000,69840000,34370000
"MW",730520000,737160000,646620000,763750000,708340000,775380000,3602380000,1956520000,945820000,825610000,1077450000,805610000,1197150000,1164680000
"MX",196920000,309440000,317190000,304540000,248400000,336590000,424510000,279700000,305680000,305440000,658580000,1080080000,530430000,759740000
"MY",219010000,216460000,304970000,317070000,572800000,279450000,460670000,488510000,321310000,328340000,222880000,248440000,255380000,227420000
"MZ",1851010000,1662430000,3697060000,1489300000,1598980000,1638960000,4117500000,1892440000,2023550000,2117380000,2077500000,2094330000,2170350000,2431530000
"NA",260090000,1.96e+08,232960000,202090000,219550000,162730000,192450000,233970000,221850000,338790000,275860000,312720000,301140000,298480000
"NE",382720000,482150000,525630000,689120000,739870000,684400000,2206760000,599820000,622790000,496210000,785780000,659480000,933460000,795170000
"NG",285300000,327010000,475490000,454690000,725100000,7213720000,13731180000,2.092e+09,1485260000,1794920000,2187540000,1903870000,2021720000,2670380000
"NI",906740000,1674070000,839520000,1193900000,1893140000,1018210000,2250920000,2172380000,802280000,804580000,688990000,695390000,563320000,555970000
"north-central-america",356980000,222800000,216030000,261350000,297650000,344500000,278630000,352840000,405430000,309660000,348490000,426670000,541480000,416130000
"north-of-sahara",63230000,34700000,49490000,149420000,213450000,191020000,161850000,280030000,245300000,255620000,321990000,424240000,219180000,195870000
"NP",662650000,710090000,616130000,702750000,599800000,629870000,746300000,774080000,960850000,1034310000,1008930000,1018960000,932240000,1042510000
"NR",7190000,20830000,31090000,35150000,25600000,15070000,28680000,3.6e+07,41540000,32950000,31980000,37670000,35730000,30300000
"NU",7520000,8410000,10230000,16080000,22430000,28940000,12930000,17980000,22030000,11670000,17220000,21120000,20140000,18010000
"oceania",124660000,129820000,86690000,140220000,139690000,208220000,186950000,193870000,428690000,285620000,318320000,338580000,2.51e+08,270520000
"OM",151120000,54580000,161230000,124770000,158500000,89330000,111690000,363010000,156470000,297270000,29790000,0,0,0
"PA",75690000,79930000,62590000,74650000,5.4e+07,55500000,96410000,49460000,51520000,91180000,158310000,128840000,66150000,52860000
"PE",670240000,886430000,881630000,868990000,789110000,830770000,792080000,891900000,712140000,712390000,793650000,779980000,568760000,532900000
"PG",676410000,590350000,584290000,529190000,537680000,493280000,500040000,497200000,540390000,591390000,624860000,655060000,713340000,731950000
"PH",1398280000,1426530000,1471020000,1711460000,1270560000,1437840000,1521150000,1578680000,1084550000,1346930000,1546590000,944690000,1019070000,1103380000
"PK",1429800000,3250870000,3510820000,3755170000,2212240000,2470900000,3139520000,2947240000,2180380000,3668990000,3944720000,4328050000,2906490000,3010860000
"PS",1073920000,1615880000,1510310000,1396010000,1423880000,1219930000,1587600000,1818390000,2459820000,2931220000,2609490000,2.389e+09,2018090000,2572540000
"PW",47460000,44930000,41990000,32780000,23770000,28690000,43890000,26320000,47440000,37840000,27660000,28450000,1.5e+07,39040000
"PY",174730000,153220000,142410000,127250000,123630000,140760000,145320000,196170000,216350000,225870000,200170000,159150000,171730000,191560000
"RS",1943480000,2186650000,3010770000,1763050000,1418960000,1279950000,1802760000,902270000,966150000,640350000,691980000,1359820000,1227720000,971750000
"RW",542180000,535910000,588480000,481920000,631980000,734270000,2226640000,762020000,938930000,967900000,1082020000,1255080000,916730000,1095290000
"SA",29510000,19270000,25430000,18960000,35260000,30620000,29520000,29900000,0,0,0,0,0,0
"SB",137200000,136170000,71020000,173720000,2.2e+08,317810000,320230000,351250000,304990000,296540000,392760000,337040000,309930000,309080000
"SC",39520000,21810000,89480000,14370000,13930000,21320000,17720000,16320000,13320000,26530000,84700000,24080000,37700000,29420000
"SD",408270000,352630000,474080000,859680000,1254610000,2166990000,2356850000,2280240000,2657640000,2570960000,2218810000,1142890000,1056150000,1214800000
"SH",26030000,21840000,18770000,21730000,27570000,23410000,28620000,39870000,63020000,37630000,57280000,84050000,168230000,137550000
"SI",119260000,241920000,104810000,0,0,0,0,0,0,0,0,0,0,0
"SL",328070000,595010000,633610000,514630000,504210000,422910000,903940000,1184310000,379850000,470520000,492960000,427350000,458780000,554390000
"SN",862390000,902090000,870950000,775660000,1562650000,1015790000,3883330000,967100000,1173210000,1089500000,1003540000,1097330000,1159330000,1041110000
"SO",185180000,257300000,248610000,254800000,258980000,291790000,451560000,418690000,774030000,691030000,517400000,1072460000,1000080000,991780000
"south-america",510550000,156890000,73300000,116730000,548120000,121200000,143580000,199960000,266680000,211070000,281650000,270260000,396340000,259460000
"south-asia",0,0,0,0,0,540000,107730000,110300000,173490000,153250000,102800000,100990000,130350000,69370000
"south-central-asia",202820000,76980000,175590000,403820000,501290000,558820000,181030000,204940000,212330000,256360000,236550000,204840000,319010000,133590000
"south-of-sahara",570380000,1059270000,1353540000,1786380000,1748700000,1562620000,1857270000,1831520000,2844640000,2628410000,2520240000,2522390000,3009130000,2240800000
"SR",54060000,39630000,42430000,44520000,56540000,50810000,72240000,162110000,97310000,153330000,106460000,87740000,41590000,30050000
"SS",0,0,0,0,0,0,0,0,0,0,0,1094460000,1580930000,1445450000
"ST",61190000,69640000,47640000,56320000,47070000,44690000,38660000,260220000,64260000,30750000,50680000,70590000,50660000,53670000
"SV",315010000,435850000,416920000,319280000,325050000,309220000,271640000,263270000,304660000,344690000,407250000,353760000,304940000,233070000
"SY",361700000,472780000,283400000,340310000,305070000,262580000,245780000,287960000,457880000,465360000,394900000,535900000,1689790000,3635580000
"SZ",40730000,71260000,51750000,62860000,42920000,82610000,58500000,71050000,79290000,72340000,102100000,136250000,99890000,125980000
"TC",9840000,10390000,6440000,3060000,3730000,6260000,350000,16660000,0,0,0,0,0,0
"TD",236310000,342900000,405240000,392460000,450730000,515790000,388780000,427550000,511220000,6.26e+08,555720000,507110000,534760000,446500000
"TG",152820000,140300000,109210000,95050000,107320000,117250000,114720000,142300000,455790000,571690000,562740000,1214490000,250320000,228910000
"TH",1343900000,1298090000,1192440000,973400000,1263370000,1111650000,721030000,435100000,355560000,313040000,464550000,526200000,486790000,944780000
"TJ",189900000,258310000,273740000,213020000,330070000,319080000,403670000,248660000,336770000,457430000,471530000,362190000,420350000,406510000
"TK",8320000,9580000,10520000,11190000,12650000,21890000,16540000,15680000,26690000,13480000,16690000,20330000,18740000,23270000
"TL",461400000,377150000,384010000,259430000,219690000,241730000,267110000,324170000,306690000,248640000,317010000,274150000,283070000,266850000
"TM",52720000,111680000,62980000,38490000,72380000,41690000,55590000,44290000,44760000,45190000,49790000,42320000,42390000,40120000
"TN",638310000,888950000,651090000,650570000,671210000,642310000,749310000,617340000,666960000,803730000,878170000,1196770000,1385690000,1050600000
"TO",38780000,43030000,48660000,46660000,32690000,47620000,33790000,43460000,33790000,51520000,79600000,95330000,80870000,85390000
"TR",1011160000,744650000,979550000,705790000,849230000,934530000,1144510000,1304450000,1590920000,1769990000,1501210000,3470940000,3593680000,3385470000
"TT",17060000,17540000,26090000,12190000,13630000,14310000,31050000,22330000,9740000,7900000,5090000,0,0,0
"TV",8880000,16670000,19850000,10360000,11970000,12780000,21210000,15040000,20320000,21400000,15230000,39150000,24950000,29260000
"TZ",1793470000,2166490000,2175320000,2481870000,2439220000,1946500000,7255770000,3214550000,2365520000,3125780000,3100660000,2475420000,2873050000,3692740000
"UA",0,0,0,0,0,502420000,560860000,451970000,614830000,689970000,649570000,782680000,773390000,777790000
"UG",1464490000,1480980000,1270580000,1450370000,1681020000,1551140000,6006270000,1856610000,1683310000,1885060000,1810360000,1589150000,1705080000,1.839e+09
"UY",38420000,42400000,40730000,57270000,48950000,49200000,40960000,56040000,49710000,66270000,62360000,42790000,29390000,45790000
"UZ",242110000,219680000,267070000,251920000,302410000,215770000,193090000,224130000,230480000,234560000,279790000,246190000,303530000,350120000
"VC",14200000,19940000,18640000,13640000,17590000,14500000,10410000,72240000,32650000,36360000,21350000,23260000,14150000,12910000
"VE",138300000,78450000,9.4e+07,113670000,59590000,77870000,75920000,80350000,57340000,66440000,55190000,46380000,48130000,38940000
"VN",2387190000,2369310000,2123280000,2555020000,2502020000,2562010000,2559290000,3172240000,3111340000,4469940000,3662480000,4118850000,4789860000,5108720000
"VU",86290000,68790000,57690000,60620000,62690000,60080000,71750000,74140000,110920000,132060000,124070000,95890000,105350000,99810000
"west-indies",159030000,164720000,64290000,67830000,51090000,67700000,60720000,70280000,98330000,64200000,145990000,163460000,239890000,137450000
"WF",90060000,87710000,85410000,73500000,86230000,83680000,115630000,118490000,122210000,113370000,127780000,122720000,120620000,101350000
"WS",56630000,84610000,74190000,57760000,51970000,64430000,72100000,53530000,52560000,97630000,167910000,104560000,129410000,129960000
"XK",0,0,0,0,0,0,0,0,0,790290000,636500000,630550000,568600000,517650000
"YE",512370000,672850000,404460000,396800000,429970000,534700000,456160000,401210000,616530000,722400000,832310000,615320000,844040000,1138090000
"YT",178740000,214090000,207340000,225630000,253050000,241830000,380570000,414470000,447990000,526250000,610010000,0,0,0
"ZA",791520000,749650000,836750000,885760000,786900000,871950000,925570000,1045460000,1156930000,1153240000,1170750000,1435550000,1261360000,1416950000
"ZM",1302310000,1326690000,1667700000,1397520000,1696830000,2532680000,5613510000,1113730000,1151190000,1323840000,966140000,1063670000,1013420000,1192190000
"ZW",365050000,304340000,328540000,263420000,254900000,451410000,322650000,495760000,630530000,787280000,775780000,704920000,1011040000,827230000
