"district_id","district_name","year","budget_type","value"
"d18974","Baringo",2013,"actual",84.5643614069396
"d18974","Baringo",2014,"actual",93.3989974043354
"d18974","Baringo",2015,"actual",91.4113065174627
"d18974","Baringo",2016,"actual",88.0803124055763
"d18974","Baringo",2017,"actual",85.9534407778257
"d18975","Bomet",2013,"actual",87.7759132567445
"d18975","Bomet",2014,"actual",94.9768633309737
"d18975","Bomet",2015,"actual",93.9280353749063
"d18975","Bomet",2016,"actual",92.3092546659868
"d18975","Bomet",2017,"actual",90.8108839621685
"d18987","Bungoma",2013,"actual",92.2989891771992
"d18987","Bungoma",2014,"actual",92.8463525977949
"d18987","Bungoma",2015,"actual",91.2514080690805
"d18987","Bungoma",2016,"actual",90.6565950532957
"d18987","Bungoma",2017,"actual",89.340530982773
"d18988","Busia",2013,"actual",85.0978625419232
"d18988","Busia",2014,"actual",93.6941093908154
"d18988","Busia",2015,"actual",91.8062564426011
"d18988","Busia",2016,"actual",92.6375079751327
"d18988","Busia",2017,"actual",83.6704239023605
"d18976","Elgeyo-Marakwet",2013,"actual",74.8713149274684
"d18976","Elgeyo-Marakwet",2014,"actual",95.1173395854047
"d18976","Elgeyo-Marakwet",2015,"actual",92.5772381821188
"d18976","Elgeyo-Marakwet",2016,"actual",94.2629392693259
"d18976","Elgeyo-Marakwet",2017,"actual",89.6493799007495
"d18955","Embu",2013,"actual",81.0309224455655
"d18955","Embu",2014,"actual",89.564131531482
"d18955","Embu",2015,"actual",85.0308952184712
"d18955","Embu",2016,"actual",81.8270397246028
"d18955","Embu",2017,"actual",81.1756824300766
"d18965","Garissa",2013,"actual",89.5966116190515
"d18965","Garissa",2014,"actual",92.6886001891312
"d18965","Garissa",2015,"actual",90.8954333224557
"d18965","Garissa",2016,"actual",91.4584266668963
"d18965","Garissa",2017,"actual",88.086877264033
"d18968","Homa Bay",2013,"actual",70.2078838316381
"d18968","Homa Bay",2014,"actual",96.4796594624254
"d18968","Homa Bay",2015,"actual",93.453206109392
"d18968","Homa Bay",2016,"actual",94.5227747280281
"d18968","Homa Bay",2017,"actual",91.1371948418587
"d18956","Isiolo",2013,"actual",87.5482510247125
"d18956","Isiolo",2014,"actual",95.0418307894623
"d18956","Isiolo",2015,"actual",94.2205783278065
"d18956","Isiolo",2016,"actual",94.3505179145669
"d18956","Isiolo",2017,"actual",92.2640473352093
"d18991","Kajiado",2013,"actual",81.4829904257486
"d18991","Kajiado",2014,"actual",82.8454697059926
"d18991","Kajiado",2015,"actual",84.7469844898479
"d18991","Kajiado",2016,"actual",85.4250802485492
"d18991","Kajiado",2017,"actual",85.3579014751224
"d18989","Kakamega",2013,"actual",85.3638634680325
"d18989","Kakamega",2014,"actual",93.6912704655224
"d18989","Kakamega",2015,"actual",86.9723416809268
"d18989","Kakamega",2016,"actual",88.4596024261687
