"district_id","district_name","year","value"
"d18974","Baringo",2014,22.9
"d18975","Bomet",2014,31.1
"d18987","Bungoma",2014,48.4
"d18988","Busia",2014,42.3
"d18976","Elgeyo-Marakwet",2014,25.9
"d18955","Embu",2014,25
"d18965","Garissa",2014,46.5
"d18968","Homa Bay",2014,34.9
"d18956","Isiolo",2014,30.2
"d18991","Kajiado",2014,31.9
"d18989","Kakamega",2014,42.4
"d18977","Kericho",2014,32.5
"d18943","Kiambu",2014,32
"d18949","Kilifi",2014,42.1
"d18944","Kirinyaga",2014,30
"d18969","Kisii",2014,31.1
"d18970","Kisumu",2014,34.4
"d18957","Kitui",2014,29.1
"d18950","Kwale",2014,38.7
"d18978","Laikipia",2014,31
"d18951","Lamu",2014,25.3
"d18958","Machakos",2014,28.7
"d18959","Makueni",2014,30.4
"d18966","Mandera",2014,68.2
"d18960","Marsabit",2014,37.4
"d18961","Meru",2014,30.6
"d18971","Migori",2014,40.6
"d18952","Mombasa",2014,36.5
"d18946","Murang'a",2014,30.4
"d18964","Nairobi",2014,36.2
"d18979","Nakuru",2014,37.8
"d18980","Nandi",2014,29.8
"d18981","Narok",2014,39.2
"d18962","Nithi",2014,21.2
"d18972","Nyamira",2014,28.4
"d18947","Nyandarua",2014,32.1
"d18948","Nyeri",2014,25
"d18982","Samburu",2014,41.5
"d18973","Siaya",2014,35.9
"d18953","Taita Taveta",2014,28.1
"d18954","Tana River",2014,36.6
"d18983","Trans-Nzoia",2014,43.4
"d18984","Turkana",2014,71.7
"d18985","Uasin Gishu",2014,30.9
"d18990","Vihiga",2014,34.6
"d18967","Wajir",2014,48.5
"d18986","West Pokot",2014,37.2
