"district_id","2014"
"d18974",87.2
"d18975",98.4
"d18987",96
"d18988",96
"d18976",95.6
"d18955",94.1
"d18965",74.5
"d18968",98.2
"d18956",87.3
"d18991",75.2
"d18989",97.9
"d18977",99.7
"d18943",95.7
"d18949",81.4
"d18944",98.4
"d18969",99
"d18970",93.2
"d18957",94.7
"d18950",74.1
"d18978",93
"d18951",93.4
"d18958",96.9
"d18959",95
"d18966",35.3
"d18960",71.3
"d18961",91.1
"d18971",93.2
"d18952",70.8
"d18946",97.1
"d18964",77.7
"d18979",99.6
"d18980",97.9
"d18981",88.5
"d18962",95.2
"d18972",92.5
"d18947",95.5
"d18948",98.5
"d18982",64.8
"d18973",95.3
"d18953",95.7
"d18954",64
"d18983",90.7
"d18984",67.5
"d18985",83.5
"d18990",93.1
"d18967",35.6
"d18986",85.5
